"Player","Team","Season","MinutesIncludes stoppage time.","Shots","SoTShots on Target","GGoals","xGxGoals","xPlaceDifference between post- and pre-shot xG models.","G-xG","KeyPKey Passes","APrimary Assists","xAxAssists","A-xA","xG+xA","PAExpected points added through scoring goals.","xPAExpected points added through taking shots."
"Kevin Ellis","SKC","2016","1041","1","1","0","0.2118","0.0686","-0.2118","0","0","0","0","0.2118","0","0.219"
"Darlington Nagbe","POR","2016","2617","3","1","0","0.2082","-0.0985","-0.2082","0","0","0","0","0.2082","0","0.107"
"Steven Taylor","POR","2016","881","2","2","1","0.1979","0.2994","0.8021","0","0","0","0","0.1979","0.0102","0.0781"
"Erik Hurtado","VAN","2016","1359","2","0","0","0.1557","-0.1557","-0.1557","1","0","0.0412","-0.0412","0.1969","0","0.1457"
"John Goossens","CHI","2016","1376","2","1","1","0.0302","0.0029","0.9698","3","0","0.1619","-0.1619","0.1921","0.5362","0.0192"
"Chad Barrett","SJE","2016","636","1","1","1","0.1917","0.6162","0.8083","0","0","0","0","0.1917","1.0189","0.1953"
"Landon Donovan","LAG","2016","269","0","0","0","0","0","0","1","0","0.191","-0.191","0.191","0","0"
"Aníbal Godoy","SJE","2016","2084","2","2","0","0.1887","0.3487","-0.1887","0","0","0","0","0.1887","0","0.1203"
"Nick DeLeon","DCU","2016","2749","3","0","0","0.188","-0.188","-0.188","0","0","0","0","0.188","0","0.1671"
"John Stertzer","RSL","2016","877","1","0","0","0.1826","-0.1826","-0.1826","0","0","0","0","0.1826","0","0.1067"
"Karl Ouimette","NYRB","2016","634","1","0","0","0.1815","-0.1815","-0.1815","0","0","0","0","0.1815","0","0.1506"
"Fabián Espíndola","DCU","2016","997","2","1","0","0.1809","-0.0726","-0.1809","0","0","0","0","0.1809","0","0.0715"
"Bobby Boswell","DCU","2016","2839","3","3","0","0.1797","0.1208","-0.1797","0","0","0","0","0.1797","0","0.0673"
"Antonio Nocerino","ORL","2016","1606","0","0","0","0","0","0","1","0","0.1763","-0.1763","0.1763","0","0"
"Boniek García","HOU","2016","2430","1","0","0","0.0642","-0.0642","-0.0642","2","1","0.1097","0.8903","0.1739","0","0.0505"
"Daniel Steres","LAG","2016","2885","2","0","0","0.1033","-0.1033","-0.1033","1","0","0.0685","-0.0685","0.1718","0","0.0448"
"London Woodberry","NER","2016","2234","2","2","1","0.1674","0.0318","0.8326","0","0","0","0","0.1674","0.637","0.0511"
"Seth Sinovic","SKC","2016","578","0","0","0","0","0","0","1","0","0.167","-0.167","0.167","0","0"
"Federico Bravo","NYC","2016","1220","2","0","0","0.1657","-0.1657","-0.1657","0","0","0","0","0.1657","0","0.1269"
"A.J. DeLaGarza","LAG","2016","2232","0","0","0","0","0","0","1","0","0.1642","-0.1642","0.1642","0","0"
"Victor Ulloa","FCD","2016","1799","1","0","0","0.0759","-0.0759","-0.0759","2","0","0.0878","-0.0878","0.1637","0","0.0443"
"Jordan Allen","RSL","2016","1225","1","0","0","0.1617","-0.1617","-0.1617","0","0","0","0","0.1617","0","0.0923"
"Chris Rolfe","DCU","2016","659","0","0","0","0","0","0","1","0","0.1615","-0.1615","0.1615","0","0"
"Graham Zusi","SKC","2016","1790","1","1","0","0.0332","0.0161","-0.0332","2","0","0.1236","-0.1236","0.1568","0","0.0195"
"Cristian Roldan","SEA","2016","2825","1","1","1","0.1562","0.3393","0.8438","0","0","0","0","0.1562","0.0004","0.0001"
"Connor Hallisey","SKC","2016","1164","2","1","0","0.1557","0.0405","-0.1557","0","0","0","0","0.1557","0","0.0555"
"Kyle Bekker","MTL","2016","1233","0","0","0","0","0","0","2","0","0.1553","-0.1553","0.1553","0","0"
"Aurélien Collin","NYRB","2016","2114","2","1","0","0.1542","-0.0502","-0.1542","0","0","0","0","0.1542","0","0.0414"
"Agus","HOU","2016","726","2","1","0","0.1502","0.2667","-0.1502","0","0","0","0","0.1502","0","0.101"
"Jalil Anibaba","HOU","2016","2837","0","0","0","0","0","0","1","0","0.1477","-0.1477","0.1477","0","0"
"Julian Büscher","DCU","2016","768","0","0","0","0","0","0","3","0","0.1474","-0.1474","0.1474","0","0"
"Chris Wingert","RSL","2016","1613","1","0","0","0.1471","-0.1471","-0.1471","0","0","0","0","0.1471","0","0.1165"
"Ignacio Piatti","MTL","2016","3035","0","0","0","0","0","0","1","0","0.1469","-0.1469","0.1469","0","0"
"Josh Williams","TOR","2016","991","1","0","0","0.1432","-0.1432","-0.1432","0","0","0","0","0.1432","0","0.0661"
"Alex Muyl","NYRB","2016","1761","1","1","0","0.1419","0.2959","-0.1419","0","0","0","0","0.1419","0","0.0824"
"Tsubasa Endoh","TOR","2016","1478","1","0","0","0.1418","-0.1418","-0.1418","0","0","0","0","0.1418","0","0.1737"
"Hérculez Gómez","SEA","2016","927","0","0","0","0","0","0","1","0","0.1375","-0.1375","0.1375","0","0"
"Fabian Herbers","PHI","2016","1426","1","0","0","0.1317","-0.1317","-0.1317","0","0","0","0","0.1317","0","0.1373"
"Jack Jewsbury","POR","2016","1654","0","0","0","0","0","0","3","0","0.1308","-0.1308","0.1308","0","0"
"Marlon Hairston","COL","2016","1347","2","0","0","0.1293","-0.1293","-0.1293","0","0","0","0","0.1293","0","0.0868"
"Frédéric Brillant","NYC","2016","3015","3","1","0","0.1279","-0.0853","-0.1279","0","0","0","0","0.1279","0","0.0998"
"Nicolás Lodeiro","SEA","2016","1262","0","0","0","0","0","0","2","0","0.1268","-0.1268","0.1268","0","0"
"Tosaint Ricketts","TOR","2016","439","1","0","0","0.1219","-0.1219","-0.1219","0","0","0","0","0.1219","0","0.0733"
"Tony Tchani","CLB","2016","1925","1","1","0","0.1211","-0.0093","-0.1211","0","0","0","0","0.1211","0","0.1199"
"Michael de Leeuw","CHI","2016","1548","3","0","0","0.1204","-0.1204","-0.1204","0","0","0","0","0.1204","0","0.0366"
"Baggio Husidic","LAG","2016","1717","0","0","0","0","0","0","1","1","0.1191","0.8809","0.1191","0","0"
"Sam Cronin","COL","2016","3132","0","0","0","0","0","0","2","0","0.1182","-0.1182","0.1182","0","0"
"Rob Lovejoy","HOU","2016","26","1","0","0","0.1109","-0.1109","-0.1109","0","0","0","0","0.1109","0","0.2053"
"Jacob Peterson","SKC","2016","1606","2","1","1","0.1096","0.4771","0.8904","0","0","0","0","0.1096","0.7708","0.0786"
"Kei Kamara","NER","2016","2016","2","1","0","0.1088","0.0353","-0.1088","0","0","0","0","0.1088","0","0.0897"
"David Accam","CHI","2016","2091","2","0","0","0.0839","-0.0839","-0.0839","1","0","0.0229","-0.0229","0.1068","0","0.1355"
"Roger Espinoza","SKC","2016","2893","1","0","0","0.042","-0.042","-0.042","1","0","0.0641","-0.0641","0.1061","0","0.0025"
"Kofi Opare","DCU","2016","924","2","1","0","0.0676","-0.0345","-0.0676","1","0","0.0324","-0.0324","0.1","0","0.0325"
"Zach Scott","SEA","2016","963","2","0","0","0.0993","-0.0993","-0.0993","0","0","0","0","0.0993","0","0.0606"
"Gershon Koffie","NER","2016","1656","3","0","0","0.0983","-0.0983","-0.0983","0","0","0","0","0.0983","0","0.0561"
"Darwin Cerén","SJE","2016","968","3","0","0","0.0979","-0.0979","-0.0979","0","0","0","0","0.0979","0","0.0899"
"Leo Fernandes","PHI","2016","318","1","0","0","0.0973","-0.0973","-0.0973","0","0","0","0","0.0973","0","0.0774"
"Tommy Thompson","SJE","2016","901","2","0","0","0.0958","-0.0958","-0.0958","0","0","0","0","0.0958","0","0.0416"
"Sebastien Le Toux","PHI","2016","1302","0","0","0","0","0","0","1","0","0.0941","-0.0941","0.0941","0","0"
"Jordan Stewart","SJE","2016","1309","1","0","0","0.0638","-0.0638","-0.0638","1","0","0.0273","-0.0273","0.0911","0","0.0364"
"Brad Knighton","NER","2016","1243","0","0","0","0","0","0","1","0","0.0898","-0.0898","0.0898","0","0"
"Cristian Higuita","ORL","2016","1653","2","0","0","0.0885","-0.0885","-0.0885","0","0","0","0","0.0885","0","0.0778"
"Patrice Bernier","MTL","2016","1270","1","0","0","0.0862","-0.0862","-0.0862","0","0","0","0","0.0862","0","0.0539"
"Ronald Zubar","NYRB","2016","1734","1","0","0","0.0855","-0.0855","-0.0855","0","0","0","0","0.0855","0","0.0559"
"Joevin Jones","SEA","2016","2727","0","0","0","0","0","0","2","0","0.084","-0.084","0.084","0","0"
"Erick Torres","HOU","2016","451","1","0","0","0.0826","-0.0826","-0.0826","0","0","0","0","0.0826","0","0.0175"
"Mauro Manotas","HOU","2016","1167","1","0","0","0.0809","-0.0809","-0.0809","0","0","0","0","0.0809","0","0.0807"
"David Edgar","VAN","2016","777","1","0","0","0.0801","-0.0801","-0.0801","0","0","0","0","0.0801","0","0.0583"
"Tommy McNamara","NYC","2016","2329","2","1","0","0.0771","-0.0372","-0.0771","0","0","0","0","0.0771","0","0.0239"
"Matt Polster","CHI","2016","2254","2","0","0","0.0557","-0.0557","-0.0557","1","1","0.0207","0.9793","0.0764","0","0.0361"
"Calum Mallace","MTL","2016","952","0","0","0","0","0","0","1","0","0.0763","-0.0763","0.0763","0","0"
"Stefan Frei","SEA","2016","3185","1","1","0","0.0754","0.2124","-0.0754","0","0","0","0","0.0754","0","0.1395"
"Jimmy Medranda","SKC","2016","2104","4","0","0","0.0735","-0.0735","-0.0735","0","0","0","0","0.0735","0","0.0828"
"Jared Jeffrey","DCU","2016","1414","2","0","0","0.0722","-0.0722","-0.0722","0","0","0","0","0.0722","0","0.007"
"Carlos Rivas","ORL","2016","905","1","0","0","0.0722","-0.0722","-0.0722","0","0","0","0","0.0722","0","0.1172"
"Teal Bunbury","NER","2016","1757","1","0","0","0.0685","-0.0685","-0.0685","0","0","0","0","0.0685","0","0.0391"
"Eriq Zavaleta","TOR","2016","1357","1","0","0","0.0676","-0.0676","-0.0676","0","0","0","0","0.0676","0","0.072"
"Brad Davis","SKC","2016","1415","1","0","0","0.0253","-0.0253","-0.0253","1","0","0.042","-0.042","0.0673","0","0.0149"
"Fraser Aird","VAN","2016","1563","0","0","0","0","0","0","1","0","0.0649","-0.0649","0.0649","0","0"
"Servando Carrasco","ORL","2016","2207","1","0","0","0.0632","-0.0632","-0.0632","0","0","0","0","0.0632","0","0.0344"
"David Mateos","ORL","2016","1912","1","0","0","0.0625","-0.0625","-0.0625","0","0","0","0","0.0625","0","0.023"
"Tony Beltran","RSL","2016","2673","2","0","0","0.0622","-0.0622","-0.0622","0","0","0","0","0.0622","0","0.1044"
"Patrick Mullins","DCU","2016","1109","1","1","0","0.061","-0.0005","-0.061","0","0","0","0","0.061","0","0.0587"
"Nuno Coelho","SKC","2016","1763","2","0","0","0.0605","-0.0605","-0.0605","0","0","0","0","0.0605","0","0.0541"
"Rodrigo Ramos","CHI","2016","1608","2","0","0","0.0336","-0.0336","-0.0336","1","0","0.0252","-0.0252","0.0588","0","0.0336"
"Kekuta Manneh","VAN","2016","1200","2","0","0","0.0561","-0.0561","-0.0561","0","0","0","0","0.0561","0","0.0216"
"Ned Grabavoy","POR","2016","747","2","0","0","0.0551","-0.0551","-0.0551","0","0","0","0","0.0551","0","0.0497"
"Micheal Azira","COL","2016","2700","1","0","0","0.0206","-0.0206","-0.0206","1","0","0.034","-0.034","0.0546","0","0.017"
"Diego Chara","POR","2016","2824","1","0","0","0.054","-0.054","-0.054","0","0","0","0","0.054","0","0.0369"
"Shaun Wright-Phillips","NYRB","2016","157","1","0","0","0.051","-0.051","-0.051","0","0","0","0","0.051","0","0.0849"
"Jay Chapman","TOR","2016","856","1","0","0","0.051","-0.051","-0.051","0","0","0","0","0.051","0","0.0268"
"Osvaldo Alonso","SEA","2016","3020","4","2","0","0.05","-0.0119","-0.05","0","0","0","0","0.05","0","0.0316"
"Olmes García","RSL","2016","1103","1","1","0","0.0469","0.1889","-0.0469","0","0","0","0","0.0469","0","0.0317"
"Eric Miller","COL","2016","2286","1","1","0","0.0469","0.6244","-0.0469","0","0","0","0","0.0469","0","0.0318"
"Gideon Baah","NYRB","2016","513","1","0","0","0.046","-0.046","-0.046","0","0","0","0","0.046","0","0.0283"
"Kwadwo Poku","NYC","2016","296","0","0","0","0","0","0","1","0","0.0448","-0.0448","0.0448","0","0"
"Tyson Wahl","CLB","2016","1092","1","0","0","0.0447","-0.0447","-0.0447","0","0","0","0","0.0447","0","0.0283"
"Brek Shea","ORL","2016","2188","1","0","0","0.0445","-0.0445","-0.0445","0","0","0","0","0.0445","0","0.0077"
"Amadou Dia","MTL","2016","100","0","0","0","0","0","0","1","0","0.0435","-0.0435","0.0435","0","0"
"Justin Meram","CLB","2016","2742","1","0","0","0.0433","-0.0433","-0.0433","0","0","0","0","0.0433","0","0.0366"
"Innocent Emeghara","SJE","2016","151","1","1","0","0.0432","0.0182","-0.0432","0","0","0","0","0.0432","0","0.0013"
"Kei Kamara","CLB","2016","843","1","0","0","0.0417","-0.0417","-0.0417","0","0","0","0","0.0417","0","0.0357"
"Maynor Figueroa","FCD","2016","2632","1","1","0","0.0394","0.117","-0.0394","0","0","0","0","0.0394","0","0.062"
"Sean Franklin","DCU","2016","2679","0","0","0","0","0","0","1","0","0.0378","-0.0378","0.0378","0","0"
"DaMarcus Beasley","HOU","2016","2110","0","0","0","0","0","0","1","0","0.0376","-0.0376","0.0376","0","0"
"Andrew Wenger","HOU","2016","2213","1","0","0","0.0376","-0.0376","-0.0376","0","0","0","0","0.0376","0","0.0222"
"Aaron Maund","RSL","2016","1899","1","1","0","0.0343","-0.0022","-0.0343","0","0","0","0","0.0343","0","0.0175"
"Adam Jahn","SJE","2016","155","1","0","0","0.0341","-0.0341","-0.0341","0","0","0","0","0.0341","0","0.0039"
"Tesho Akindele","FCD","2016","1658","1","0","0","0.0331","-0.0331","-0.0331","0","0","0","0","0.0331","0","0.0237"
"Giles Barnes","VAN","2016","751","1","1","0","0.033","0.0019","-0.033","0","0","0","0","0.033","0","0.0246"
"Kennedy Igboananike","DCU","2016","271","1","0","0","0.0324","-0.0324","-0.0324","0","0","0","0","0.0324","0","0.0234"
"Shaun Francis","SJE","2016","1641","1","0","0","0.032","-0.032","-0.032","0","0","0","0","0.032","0","0.019"
"Octavio Rivero","VAN","2016","805","1","1","0","0.032","0.0046","-0.032","0","0","0","0","0.032","0","0.0183"
"Fabian Castillo","FCD","2016","1850","0","0","0","0","0","0","1","0","0.0302","-0.0302","0.0302","0","0"
"Steven Beitashour","TOR","2016","2733","2","0","0","0.0278","-0.0278","-0.0278","0","0","0","0","0.0278","0","0.0183"
"Adrian Winter","ORL","2016","1035","1","0","0","0.0274","-0.0274","-0.0274","0","0","0","0","0.0274","0","0.0211"
"David Rocha","HOU","2016","77","1","0","0","0.0269","-0.0269","-0.0269","0","0","0","0","0.0269","0","0.0499"
"Khaly Thiam","CHI","2016","1386","1","0","0","0.0252","-0.0252","-0.0252","0","0","0","0","0.0252","0","0.0268"
"Harrison Afful","CLB","2016","2736","1","0","0","0.0251","-0.0251","-0.0251","0","0","0","0","0.0251","0","0.0143"
"Dillon Serna","COL","2016","328","1","1","1","0.0242","0.58","0.9758","0","0","0","0","0.0242","0.9102","0.0221"
"Marc Burch","COL","2016","2635","0","0","0","0","0","0","1","0","0.0241","-0.0241","0.0241","0","0"
"Jack Barmby","POR","2016","487","0","0","0","0","0","0","1","0","0.0233","-0.0233","0.0233","0","0"
"Collen Warner","HOU","2016","2107","1","0","0","0.0227","-0.0227","-0.0227","0","0","0","0","0.0227","0","0.0361"
"Erik Friberg","SEA","2016","1702","0","0","0","0","0","0","1","0","0.0211","-0.0211","0.0211","0","0"
"Johan Kappelhof","CHI","2016","3013","0","0","0","0","0","0","1","0","0.0162","-0.0162","0.0162","0","0"
"Andoni Iraola","NYC","2016","2359","1","0","0","0.016","-0.016","-0.016","0","0","0","0","0.016","0","0.0064"
"Patrick Nyarko","DCU","2016","1937","1","0","0","0.0154","-0.0154","-0.0154","0","0","0","0","0.0154","0","0.009"
"Carlos Gruezo","FCD","2016","2393","1","0","0","0.014","-0.014","-0.014","0","0","0","0","0.014","0","0.0078"
"Kevin Molino","ORL","2016","2497","1","0","0","0.0115","-0.0115","-0.0115","0","0","0","0","0.0115","0","0.0064"
"Diego Martínez","NYC","2016","281","1","0","0","0.0096","-0.0096","-0.0096","0","0","0","0","0.0096","0","0.0051"
"Jordan Smith","VAN","2016","1361","1","0","0","0.0092","-0.0092","-0.0092","0","0","0","0","0.0092","0","0.0122"
"Lucas Ontivero","MTL","2016","1045","1","0","0","0.0088","-0.0088","-0.0088","0","0","0","0","0.0088","0","0.0055"
"Nicolai Næss","CLB","2016","1239","1","0","0","0.0086","-0.0086","-0.0086","0","0","0","0","0.0086","0","0.0022"
"Ashley Cole","LAG","2016","2418","1","0","0","0.0073","-0.0073","-0.0073","0","0","0","0","0.0073","0","0.0131"
"Sacha Kljestan","NYRB","2017","2797","0","0","0","0","0","0","21","1","2.1915","-1.1915","2.1915","0","0"
"Frédéric Brillant","NYC","2017","1724","7","3","1","1.8756","-0.1356","-0.8756","0","0","0","0","1.8756","0.6974","1.389"
"Christian Bolaños","VAN","2017","1726","1","1","0","0.4687","0.042","-0.4687","10","3","1.243","1.757","1.7117","0","0.1889"
"Bradley Wright-Phillips","NYRB","2017","2733","7","4","1","1.4473","0.6584","-0.4473","2","0","0.1654","-0.1654","1.6126","0.6907","1.2681"
"David Guzmán","POR","2017","2203","1","0","0","0.02","-0.02","-0.02","9","2","1.5149","0.4851","1.5349","0","0.0358"
"Alberth Elis","HOU","2017","1768","5","2","1","1.5335","-0.5431","-0.5335","0","0","0","0","1.5335","0.4119","0.7315"
"Benny Feilhaber","SKC","2017","2452","3","0","0","0.1012","-0.1012","-0.1012","6","0","1.3118","-1.3118","1.413","0","0.0586"
"Kei Kamara","NER","2017","2532","5","1","1","0.8542","-0.2686","0.1458","1","0","0.5159","-0.5159","1.3701","0.6328","0.5548"
"Romain Alessandrini","LAG","2017","2622","3","1","0","0.0943","0.1157","-0.0943","10","0","1.1472","-1.1472","1.2415","0","0.0632"
"Lee Nguyen","NER","2017","2706","0","0","0","0","0","0","17","1","1.2346","-0.2346","1.2346","0","0"
"Albert Rusnák","RSL","2017","2777","1","1","0","0.0231","0.0529","-0.0231","9","0","1.1646","-1.1646","1.1876","0","0.0091"
"Haris Medunjanin","PHI","2017","3298","2","0","0","0.0388","-0.0388","-0.0388","10","0","1.1466","-1.1466","1.1855","0","0.0332"
"Nicolás Lodeiro","SEA","2017","3175","5","3","1","0.1378","0.7349","0.8622","6","1","0.9974","0.0026","1.1352","1.0628","0.0865"
"Chad Marshall","SEA","2017","2550","4","1","1","0.6831","0.2359","0.3169","1","0","0.4371","-0.4371","1.1201","0.637","0.559"
"Daniel Steres","LAG","2017","2002","5","1","0","0.9174","-0.4289","-0.9174","2","0","0.14","-0.14","1.0574","0","0.9502"
"Fredy Montero","VAN","2017","2630","7","3","2","1.0491","0.7883","0.9509","0","0","0","0","1.0491","1.5774","0.6274"
"Maximiliano Moralez","NYC","2017","2774","3","0","0","0.1209","-0.1209","-0.1209","9","1","0.9211","0.0789","1.042","0","0.0824"
"Michael Bradley","TOR","2017","2902","1","0","0","0.0301","-0.0301","-0.0301","7","1","1.0033","-0.0033","1.0334","0","0.0124"
"Tim Parker","VAN","2017","3103","9","3","1","1.0116","0.633","-0.0117","0","0","0","0","1.0116","0.3656","0.7185"
"Will Johnson","ORL","2017","2215","2","1","1","0.4171","-0.0988","0.5829","2","1","0.5929","0.4071","1.0099","0.5891","0.2351"
"Ike Opara","SKC","2017","2935","3","2","2","0.9311","0.7284","1.0689","0","0","0","0","0.9311","0.7029","0.5175"
"Teal Bunbury","NER","2017","1425","4","1","1","0.8999","-0.0387","0.1001","1","0","0.026","-0.026","0.9259","0.9321","0.8559"
"Kaká","ORL","2017","1700","2","0","0","0.4048","-0.4048","-0.4048","6","1","0.5042","0.4958","0.909","0","0.1172"
"Nick Hagglund","TOR","2017","1210","5","0","0","0.9072","-0.9072","-0.9072","0","0","0","0","0.9072","0","0.4881"
"Patrick Mullins","DCU","2017","1142","4","4","1","0.9069","0.4265","0.0931","0","0","0","0","0.9069","0.0866","0.3464"
"Boniek García","HOU","2017","1276","0","0","0","0","0","0","5","1","0.8863","0.1137","0.8863","0","0"
"Cyle Larin","ORL","2017","2349","6","3","1","0.8614","0.236","0.1386","0","0","0","0","0.8614","0.9967","0.7045"
"Alejandro Bedoya","PHI","2017","2692","3","0","0","0.3434","-0.3434","-0.3434","4","0","0.5174","-0.5174","0.8608","0","0.1252"
"Brent Kallman","MIN","2017","2092","4","3","2","0.8434","0.2828","1.1566","0","0","0","0","0.8434","1.1962","0.44"
"Federico Higuaín","CLB","2017","2385","2","1","1","0.2409","0.4145","0.7591","5","2","0.5993","1.4007","0.8402","0.0033","0.02"
"Juan Agudelo","NER","2017","1943","4","2","0","0.8047","-0.5719","-0.8047","0","0","0","0","0.8047","0","0.5443"
"Giles Barnes","ORL","2017","2323","5","1","0","0.7909","-0.2916","-0.7909","0","0","0","0","0.7909","0","0.433"
"Erick Torres","HOU","2017","2153","9","1","0","0.7869","-0.5575","-0.7869","0","0","0","0","0.7869","0","0.4129"
"Kevin Molino","MIN","2017","2681","1","1","1","0.3003","0.5379","0.6997","2","0","0.4772","-0.4772","0.7774","0.8897","0.2671"
"Justen Glad","RSL","2017","1759","3","1","0","0.774","-0.156","-0.774","0","0","0","0","0.774","0","0.4456"
"Dom Dwyer","SKC","2017","1359","4","0","0","0.7688","-0.7688","-0.7688","0","0","0","0","0.7688","0","0.2479"
"Tommy McNamara","NYC","2017","1674","3","1","1","0.7424","0.162","0.2576","0","0","0","0","0.7424","1.0424","0.8644"
"Steven Birnbaum","DCU","2017","2414","5","1","0","0.5416","-0.5212","-0.5416","3","0","0.1799","-0.1799","0.7214","0","0.3869"
"Shkëlzen Gashi","COL","2017","1113","1","0","0","0.0141","-0.0141","-0.0141","6","1","0.6906","0.3094","0.7047","0","0.009"
"Chris Pontius","PHI","2017","2361","4","1","0","0.3256","-0.1378","-0.3256","3","0","0.3683","-0.3683","0.6939","0","0.2497"
"Graham Zusi","SKC","2017","2290","3","1","0","0.111","-0.0952","-0.111","4","1","0.5657","0.4343","0.6767","0","0.0526"
"Kendall Waston","VAN","2017","2429","5","3","2","0.6563","0.8653","1.3437","0","0","0","0","0.6563","1.3946","0.4447"
"Nemanja Nikolic","CHI","2017","3123","6","3","0","0.6375","-0.1798","-0.6375","0","0","0","0","0.6375","0","0.2192"
"Lloyd Sam","DCU","2017","2139","1","0","0","0.0288","-0.0288","-0.0288","5","0","0.5994","-0.5994","0.6282","0","0.0237"
"Kofi Opare","DCU","2017","2394","6","2","1","0.5765","-0.1031","0.4235","1","0","0.0488","-0.0488","0.6253","0.2135","0.2536"
"Cristian Techera","VAN","2017","2151","4","1","0","0.0614","-0.0452","-0.0614","5","2","0.5569","1.4431","0.6184","0","0.0256"
"Stefan Aigner","COL","2017","536","3","0","0","0.2656","-0.2656","-0.2656","2","0","0.3378","-0.3378","0.6034","0","0.2259"
"Jordan Morris","SEA","2017","1880","2","0","0","0.6026","-0.6026","-0.6026","0","0","0","0","0.6026","0","0.1701"
"Yoshimar Yotún","ORL","2017","963","0","0","0","0","0","0","9","2","0.6012","1.3988","0.6012","0","0"
"Roy Miller","POR","2017","2470","4","2","1","0.5874","0.422","0.4126","0","0","0","0","0.5874","0.9718","0.488"
"Danny Hoesen","SJE","2017","1983","3","2","0","0.2125","-0.0813","-0.2125","1","1","0.3665","0.6335","0.5789","0","0.0863"
"Kyle Fisher","MTL","2017","1596","2","0","0","0.2605","-0.2605","-0.2605","2","0","0.3137","-0.3137","0.5741","0","0.1787"
"Kelyn Rowe","NER","2017","2046","4","0","0","0.2256","-0.2256","-0.2256","1","0","0.332","-0.332","0.5577","0","0.184"
"Diego Valeri","POR","2017","3057","2","1","0","0.3639","-0.3502","-0.3639","3","1","0.1904","0.8096","0.5543","0","0.2748"
"Víctor Vázquez","TOR","2017","2517","0","0","0","0","0","0","6","0","0.5517","-0.5517","0.5517","0","0"
"Mohammed Saeid","COL","2017","2428","1","0","0","0.0122","-0.0122","-0.0122","8","0","0.5328","-0.5328","0.5451","0","0.0071"
"Kevin Doyle","COL","2017","2123","5","3","0","0.5371","0.5126","-0.5371","0","0","0","0","0.5371","0","0.4325"
"Aaron Long","NYRB","2017","2886","7","3","1","0.5344","0.6313","0.4656","0","0","0","0","0.5344","0.7117","0.3523"
"Christian Ramirez","MIN","2017","2578","2","2","2","0.5333","0.4171","1.4667","0","0","0","0","0.5333","1.8478","0.4898"
"Latif Blessing","SKC","2017","1554","2","2","0","0.4955","0.1048","-0.4955","1","0","0.0243","-0.0243","0.5198","0","0.577"
"Blerim Dzemaili","MTL","2017","2074","0","0","0","0","0","0","6","1","0.5118","0.4882","0.5118","0","0"
"Tony Tchani","VAN","2017","2248","3","3","2","0.5093","1.1449","1.4907","0","0","0","0","0.5093","1.4227","0.3828"
"Vicente Sánchez","HOU","2017","626","1","0","0","0.0376","-0.0376","-0.0376","4","1","0.4706","0.5294","0.5082","0","0.0098"
"Francisco Calvo","MIN","2017","2637","3","2","0","0.5075","-0.2247","-0.5075","0","0","0","0","0.5075","0","0.2525"
"Matt Besler","SKC","2017","2531","0","0","0","0","0","0","2","2","0.5029","1.4971","0.5029","0","0"
"Chris Wingert","RSL","2017","1869","1","0","0","0.5005","-0.5005","-0.5005","0","0","0","0","0.5005","0","0.7601"
"Andrea Pirlo","NYC","2017","1133","0","0","0","0","0","0","5","0","0.4936","-0.4936","0.4936","0","0"
"Alex","HOU","2017","2459","1","0","0","0.0458","-0.0458","-0.0458","2","0","0.439","-0.439","0.4849","0","0.0161"
"Drew Moor","TOR","2017","2339","3","1","1","0.484","-0.3882","0.516","0","0","0","0","0.484","0.5842","0.3349"
"Gyasi Zardes","LAG","2017","2144","1","1","0","0.0335","0.002","-0.0335","1","0","0.4352","-0.4352","0.4687","0","0.0278"
"Leandro González Pirez","ATL","2017","3031","3","2","0","0.461","0.5017","-0.461","0","0","0","0","0.461","0","0.1647"
"Lalas Abubakar","CLB","2017","574","2","1","1","0.4535","0.3737","0.5465","0","0","0","0","0.4535","0.6945","0.3124"
"Fredrik Gulbrandsen","NYRB","2017","416","0","0","0","0","0","0","2","1","0.4515","0.5485","0.4515","0","0"
"Brek Shea","VAN","2017","1443","2","1","1","0.3825","0.515","0.6175","1","0","0.0685","-0.0685","0.451","0.1875","0.0832"
"Kortne Ford","COL","2017","1864","4","1","1","0.446","0.2668","0.554","0","0","0","0","0.446","0.5562","0.3686"
"Rodney Wallace","NYC","2017","2039","2","1","0","0.2032","-0.1077","-0.2032","2","0","0.2338","-0.2338","0.4371","0","0.1279"
"Aurélien Collin","NYRB","2017","607","2","1","0","0.3581","0.2849","-0.3581","1","0","0.0775","-0.0775","0.4356","0","0.3629"
"Richie Marquez","PHI","2017","1314","1","0","0","0.3029","-0.3029","-0.3029","1","0","0.1304","-0.1304","0.4333","0","0.2205"
"Mauro Manotas","HOU","2017","2248","3","1","1","0.2627","0.1615","0.7373","2","0","0.1702","-0.1702","0.4329","0.5814","0.1638"
"Jonathan Mensah","CLB","2017","2327","2","2","2","0.4184","0.5679","1.5816","0","0","0","0","0.4184","0.8799","0.1706"
"C.J. Sapong","PHI","2017","3025","2","0","0","0.2418","-0.2418","-0.2418","1","0","0.1756","-0.1756","0.4174","0","0.2038"
"Dave Romney","LAG","2017","2470","5","1","0","0.416","-0.3403","-0.416","0","0","0","0","0.416","0","0.1562"
"Benjamin Angoua","NER","2017","2488","5","0","0","0.4119","-0.4119","-0.4119","0","0","0","0","0.4119","0","0.2013"
"Maynor Figueroa","FCD","2017","2520","5","3","1","0.3125","0.7774","0.6875","2","0","0.0962","-0.0962","0.4087","0.5362","0.163"
