"Player","Team","Dribbling","Fouling","Interrupting","Passing","Receiving","Shooting","Goals Added"
"Fafa Picault","FCD","-0.0534","-0.0116","0.0114","-0.0513","-0.0292","0.0484","-0.0857"
"Dylan Nealis","MIA","-0.0452","0.0002","0.0257","-0.0288","0.006","-0.0438","-0.0859"
"Matías Vera","HOU","-0.0422","-0.0183","0.0135","0.0064","-0.0383","-0.0073","-0.0862"
"Gerso","SKC","0.0229","-0.0014","-0.0054","-0.0887","0.0133","-0.0282","-0.0875"
"Magnus Eriksson","SJE","0.0513","0.0036","0.0388","-0.1657","-0.0353","0.0194","-0.0879"
"Ifunanyachi Achara","TOR","-0.0836","-0.0044","0.0421","0.008","-0.1236","0.0733","-0.0882"
"Christian Ramirez","HOU","-0.0258","-0.002","-0.0018","-0.0423","-0.0098","-0.007","-0.0887"
"Jeff Larentowicz","ATL","-0.008","-0.0007","-0.0553","-0.0055","-0.0186","-0.0039","-0.092"
"Giuseppe Rossi","RSL","0.0044","-0.0022","-0.0058","-0.0478","-0.0347","-0.0072","-0.0933"
"Jamiro Monteiro","PHI","-0.0438","0.0114","-0.0325","0.0591","-0.0576","-0.0327","-0.0961"
"Walker Zimmerman","NSH","0.0293","0.0167","-0.1457","-0.0547","0.0881","-0.0321","-0.0984"
"Lucas Zelarayán","CLB","0.0827","0.036","-0.0858","-0.1089","-0.0167","-0.0063","-0.099"
"Ilie Sánchez","SKC","-0.0131","0.0333","-0.0642","-0.0578","0.0072","-0.0074","-0.102"
"Albert Rusnák","RSL","0.011","-0.0115","0.0403","0.0174","-0.1431","-0.0188","-0.1047"
"Justen Glad","RSL","-0.0152","-0.0113","0.0073","-0.0541","-0.0372","-0.0006","-0.1111"
"Jorge Villafaña","POR","-0.0917","0.0219","0.0306","-0.0393","-0.0321","-0.002","-0.1126"
"Lucas Cavallini","VAN","-0.2145","-0.0263","-0.0251","-0.0003","-0.0233","0.1757","-0.1138"
"Alvas Powell","MIA","-0.1669","0.0068","-0.0208","0.0594","0.008","-0.001","-0.1145"
"Teal Bunbury","NER","-0.0566","0.0024","-0.123","-0.031","0.0715","0.0186","-0.1181"
"Douglas Martínez","RSL","-0.2773","0.0149","-0.0073","-0.0127","0.1943","-0.0304","-0.1185"
"Ryan Raposo","VAN","-0.1175","0.0048","0.004","0.0265","-0.0299","-0.007","-0.1191"
"Robert Beric","CHI","0.0084","-0.0392","0.0175","-0.0037","-0.1936","0.0912","-0.1194"
"Santiago Mosquera","FCD","-0.0276","-0.0049","-0.021","-0.0244","-0.0351","-0.0081","-0.1211"
"Bryce Duke","LAFC","-0.0036","0","-0.0533","-0.0657","0.0041","-0.0033","-0.1218"
"Memo Rodríguez","HOU","-0.0292","0.0034","0.0062","-0.0437","-0.0766","0.0175","-0.1224"
"Ilsinho","PHI","0.0655","-0.0067","-0.0171","-0.0245","-0.1206","-0.0193","-0.1227"
"Matthew Real","PHI","-0.0277","0.003","-0.0365","0.0222","-0.0559","-0.0279","-0.1228"
"Chris Cadden","CLB","0.0166","-0.0265","-0.0895","-0.013","-0.0085","-0.0026","-0.1235"
"Nicolás Mezquida","COL","0.0095","-0.0066","-0.0295","-0.0502","-0.0314","-0.017","-0.1252"
"Aboubacar Keita","CLB","0.0205","0.0245","-0.1347","-0.0122","-0.0238","-0.0007","-0.1264"
"Jordy Delem","SEA","-0.0044","-0.0002","-0.0411","-0.0512","-0.0275","-0.0034","-0.1278"
"Cristian Cásseres Jr","NYRB","-0.0424","-0.0288","-0.0149","0.0245","-0.0372","-0.03","-0.1288"
"Kacper Przybylko","PHI","0.0979","-0.0037","0.0539","0.0208","-0.2097","-0.0893","-0.1301"
"Roberto Puncec","SKC","0.0107","0.0218","-0.0484","-0.0688","-0.0442","-0.0013","-0.1302"
"Justin Morrow","TOR","-0.042","0.004","0.046","-0.1","-0.0425","-0.0021","-0.1366"
"Ulises Segura","DCU","0.0279","-0.0269","0.0009","-0.109","-0.0309","-0.0008","-0.1388"
"Eric Miller","NSH","-0.0309","0.0068","-0.0559","-0.0289","-0.0283","-0.002","-0.1392"
"Auro","TOR","-0.0742","0.0072","-0.0763","0.0188","-0.014","-0.0021","-0.1406"
"Jorge Corrales","MTL","-0.1457","-0.0135","-0.0454","0.0244","0.0343","-0.0021","-0.148"
"Kei Kamara","COL","0.2166","-0.0269","-0.0787","-0.0604","-0.14","-0.0626","-0.152"
"Abu Danladi","NSH","-0.0588","-0.0116","-0.016","-0.0354","-0.014","-0.0176","-0.1534"
"Jonathan Lewis","COL","-0.1479","-0.0016","-0.0096","-0.0076","-0.0104","0.021","-0.1561"
"Johnny Russell","SKC","-0.066","-0.0124","-0.1017","0.0417","-0.0532","0.0349","-0.1567"
"Damir Kreilach","RSL","0.0157","0.0043","-0.0894","-0.0127","-0.0078","-0.0668","-0.1567"
"Jonathan Osorio","TOR","-0.043","0.0182","-0.0721","-0.0121","-0.0302","-0.0183","-0.1575"
"Nick Besler","RSL","0.0101","0.0096","-0.0372","-0.1765","-0.0196","0.0488","-0.1648"
"Rolf Feltscher","LAG","-0.1181","0.003","-0.1891","-0.0553","0.1279","0.066","-0.1656"
"Yamil Asad","DCU","-0.1345","-0.0159","-0.0068","-0.0345","0.0357","-0.01","-0.166"
"Sacha Kljestan","LAG","-0.0888","-0.0048","0.0301","-0.0342","-0.0357","-0.0337","-0.1671"
"Jakob Glesnes","PHI","-0.0631","0.0208","-0.1286","-0.0605","0.0186","0.0449","-0.1679"
"Chris Wondolowski","SJE","0.0072","-0.0083","-0.0224","-0.0087","-0.1112","-0.028","-0.1714"
"Roger Espinoza","SKC","-0.0907","-0.0017","-0.074","0.0992","-0.1236","0.0161","-0.1747"
"Tom Barlow","NYRB","-0.0104","-0.0077","-0.0152","0.0068","-0.1236","-0.0257","-0.1758"
"Sean Davis","NYRB","-0.0535","0.0067","-0.0634","-0.0122","-0.0701","0.0123","-0.1802"
"Xavier Arreaga","SEA","0.0168","0.0297","-0.0918","-0.0822","-0.0266","-0.0309","-0.185"
"Anthony Jackson-Hamel","MTL","-0.0507","-0.0186","-0.0026","0.0026","-0.0927","-0.0266","-0.1886"
"Wil Trapp","MIA","0.0079","-0.0137","-0.0729","-0.0518","-0.0502","-0.0115","-0.1922"
"Wilfried Zahibo","NER","-0.0669","-0.0218","0.0153","-0.0237","-0.0819","-0.0175","-0.1965"
"Graham Zusi","SKC","0.0052","0.009","-0.2726","0.0723","-0.0399","0.0291","-0.1969"
"Romain Métanire","MIN","-0.0619","0.0157","-0.1249","-0.0565","0.0294","-0.002","-0.2002"
"Eric Remedi","ATL","0.0062","0.0032","-0.0451","-0.0803","-0.0722","-0.0181","-0.2063"
"Tate Schmitt","RSL","-0.0666","-0.0102","-0.0195","-0.049","-0.0457","-0.0154","-0.2064"
"Juan Agudelo","MIA","-0.0788","-0.0585","0.0707","-0.019","-0.0896","-0.0339","-0.2091"
"Reto Ziegler","FCD","0.0395","0.0127","-0.3048","0.1037","-0.0477","-0.015","-0.2116"
"Samuel Piette","MTL","-0.0018","-0.0023","-0.0316","-0.0765","-0.0638","-0.0363","-0.2123"
"Luis Martins","SKC","0.0185","0.0183","-0.2274","-0.0134","-0.0137","0.0008","-0.2169"
"Maximiliano Moralez","NYC","0.0063","-0.0264","-0.0019","-0.1394","-0.0264","-0.0298","-0.2176"
"Bojan Krkić","MTL","-0.0499","-0.0037","-0.0103","-0.0285","-0.0827","-0.0455","-0.2206"
"Frankie Amaya","CIN","-0.0425","0.0013","-0.0076","-0.0983","-0.061","-0.0176","-0.2257"
"Lassi Lappalainen","MTL","-0.2851","-0.003","0.0246","-0.0345","0.0817","-0.0099","-0.2262"
"Adam Buksa","NER","0.1074","-0.0198","-0.0226","0.0236","-0.2148","-0.1002","-0.2264"
"Matías Pellegrini","MIA","-0.0532","-0.0077","-0.0468","-0.0382","-0.0153","-0.0679","-0.2291"
"Alan Pulido","SKC","0.0066","-0.0241","-0.0531","0.0813","-0.2702","0.0273","-0.2322"
"Cristian Roldan","SEA","-0.0858","-0.0235","-0.0807","0.0377","-0.0224","-0.0623","-0.237"
"Antônio Carlos","ORL","0.0187","0.0144","-0.2545","0.0218","-0.045","-0.0013","-0.2459"
"Sam Nicholson","COL","-0.0146","0.0001","-0.0045","-0.1392","-0.0648","-0.0236","-0.2466"
"Jesús Ferreira","FCD","-0.2081","-0.0175","0.0481","-0.2053","0.0154","0.1201","-0.2473"
"Victor Ulloa","MIA","-0.1306","-0.2683","0.0147","0.0753","-0.0141","0.0754","-0.2476"
"Lalas Abubakar","COL","-0.0018","0.0019","-0.1414","-0.0505","-0.0561","-0.0013","-0.2492"
"Frédéric Brillant","DCU","0.008","0.0188","-0.2246","0.006","-0.029","-0.0323","-0.2531"
"Danny Hoesen","SJE","0.0051","-0.0183","-0.058","-0.0968","-0.0283","-0.0624","-0.2587"
"Yordy Reyna","VAN","-0.0717","-0.0379","-0.022","0.097","-0.1799","-0.0492","-0.2637"
"Ryan Hollingshead","FCD","-0.0043","-0.0005","-0.0938","-0.1293","-0.0134","-0.0379","-0.2792"
"Khiry Shelton","SKC","0.0987","-0.0099","-0.0238","-0.2364","-0.0333","-0.0774","-0.2821"
"Andrés Ríos","SJE","-0.1577","-0.2906","0.014","-0.014","0.2342","-0.0693","-0.2834"
"Tim Parker","NYRB","-0.1202","0.0201","-0.1331","-0.0112","-0.0397","-0.0013","-0.2854"
"Yuya Kubo","CIN","-0.3788","-0.0176","-0.0379","-0.1647","0.2965","0.0161","-0.2864"
"Romell Quioto","MTL","-0.0994","-0.0525","0.0134","-0.0014","-0.0777","-0.0707","-0.2883"
"Cristian Dájome","VAN","-0.0691","0.0034","-0.0606","-0.0771","-0.0566","-0.0284","-0.2884"
"Haris Medunjanin","CIN","-0.1209","-0.0017","-0.0559","-0.0574","-0.0481","-0.0126","-0.2966"
"Adam Jahn","ATL","-0.021","-0.0261","0.0448","-0.0091","-0.2349","-0.0582","-0.3045"
"Harrison Afful","CLB","-0.0162","-0.258","-0.159","0.1523","-0.0398","0.0098","-0.3109"
"Thiago Santos","FCD","0.0608","0.0235","-0.3002","-0.0606","-0.0254","-0.0207","-0.3226"
"Alexander Callens","NYC","-0.0297","-0.0002","-0.2123","-0.046","-0.0408","-0.0014","-0.3304"
"Erik Sorga","DCU","-0.1194","-0.0135","-0.0326","-0.0204","-0.1055","-0.0424","-0.3338"
"Omar González","TOR","0.012","0.0245","-0.2813","-0.0447","-0.0312","-0.0235","-0.3442"
"Przemyslaw Frankowski","CHI","-0.1225","-0.004","-0.2116","-0.1519","0.0877","0.0554","-0.3469"
"Josef Martínez","ATL","0.0266","-0.0147","-0.2131","-0.0586","-0.139","0.0492","-0.3496"
"Yimmi Chará","POR","-0.1251","-0.0166","0.0288","-0.1574","-0.0559","-0.0314","-0.3576"
"Sergio Santos","PHI","0.0672","-0.0346","0.0001","-0.1772","-0.0727","-0.1572","-0.3744"
"Júnior Moreno","DCU","-0.0361","0.0006","-0.1841","-0.1059","-0.0478","-0.0032","-0.3765"
"Benji Michel","ORL","-0.0441","-0.0051","-0.0524","-0.0674","-0.1638","-0.05","-0.3828"
"Giancarlo González","LAG","0.0031","-0.2325","-0.0202","-0.1007","-0.0332","-0.0013","-0.3848"
"Aljaz Struna","HOU","0.0838","0.017","-0.4317","-0.0441","-0.0049","-0.0074","-0.3873"
"Dominique Badji","NSH","-0.0555","-0.0171","-0.0664","-0.0408","-0.2068","-0.0414","-0.428"
"Raúl Ruidíaz","SEA","-0.2028","-0.0529","-0.0793","-0.0325","-0.0601","-0.0114","-0.439"
"Diego Valeri","POR","-0.3237","-0.0174","-0.1041","-0.2234","0.168","0.0613","-0.4393"
"Mauro Manotas","HOU","-0.091","-0.0241","-0.0289","-0.1178","-0.0672","-0.112","-0.441"
"Francisco Calvo","CHI","0.0278","0.0204","-0.5056","0.0452","-0.0381","-0.0013","-0.4516"
"Héber","NYC","-0.1768","-0.0399","-0.0073","0.0299","-0.1875","-0.079","-0.4606"
"Tesho Akindele","ORL","-0.1748","-0.012","0.0583","-0.1414","-0.1226","-0.0774","-0.4699"
"Chase Gasper","MIN","-0.0755","-0.2417","-0.1526","-0.0281","-0.0143","-0.002","-0.5142"
"Chicharito","LAG","-0.1652","-0.028","-0.2308","0.0622","-0.1925","-0.0807","-0.635"
