"Date","Home","HG","HxGtTeam xGoals (Conditional probabilities are applied to ensure the xGoals value of a single possession never exceeds 1.)","HxGpPlayer xGoals","Away","AG","AxGtTeam xGoals (Conditional probabilities are applied to ensure the xGoals value of a single possession never exceeds 1.)","AxGpPlayer xGoals","GDGoal Difference (Own goals excluded.)","xGDtTeam xGoals (Conditional probabilities are applied to ensure the xGoals value of a single possession never exceeds 1.)","xGDpPlayer xGoals","FinalFinal Score (Own goals included.)","HxPtsExpected points earned, given the same sample of shots over 1,000 simulations.","AxPtsExpected points earned, given the same sample of shots over 1,000 simulations."
"2015-08-29","FCD","2","2.932","2.96","RSL","0","1.6085","1.6085","2","1.3235","1.3515","2","2.234","0.572"
"2015-08-28","SJE","1","1.5821","1.6444","LAG","0","0.7641","0.7641","1","0.818","0.8803","1","2.021","0.728"
"2015-08-26","COL","2","1.7771","1.7771","HOU","1","0.8991","0.8991","1","0.8781","0.8781","1","2.173","0.547"
"2015-08-26","CHI","3","1.1636","1.1636","NYRB","2","1.5415","1.5415","1","-0.3779","-0.3779","1","1.04","1.7"
"2015-08-23","LAG","5","3.2508","3.2679","NYC","1","1.6631","1.6639","4","1.5877","1.604","4","2.327","0.515"
"2015-08-22","RSL","2","1.7579","1.9034","SEA","0","0.6457","0.6457","2","1.1122","1.2577","2","2.279","0.503"
"2015-08-22","CHI","0","1.3367","1.3373","COL","1","0.8962","0.8962","-1","0.4405","0.441","-1","1.701","1.014"
"2015-08-22","MTL","0","1.1405","1.1405","PHI","1","1.2368","1.2893","-1","-0.0963","-0.1488","-1","1.245","1.47"
"2015-08-22","CLB","3","1.9547","2.0456","SKC","2","0.9569","0.9569","1","0.9978","1.0887","1","2.146","0.616"
"2015-08-22","DCU","0","2.0378","2.0767","SJE","2","0.5304","0.5458","-2","1.5074","1.5309","-2","2.49","0.363"
"2015-08-22","TOR","5","3.0905","3.0966","ORL","0","0.2515","0.2515","5","2.8389","2.8451","5","2.92","0.049"
"2015-08-22","VAN","1","0.7471","0.7471","FCD","0","0.3622","0.3622","1","0.385","0.385","1","1.77","0.852"
"2015-08-21","POR","2","1.7493","1.7493","HOU","2","1.1089","1.1089","0","0.6404","0.6404","0","1.847","0.926"
"2015-08-19","SKC","0","0.5918","0.5918","SJE","5","2.784","2.7858","-5","-2.1922","-2.1939","-5","0.172","2.752"
"2015-08-19","CLB","2","2.1243","2.1865","NYC","2","1.4374","1.4374","0","0.6869","0.7491","0","1.854","0.927"
"2015-08-16","PHI","3","2.439","2.4636","CHI","3","1.9033","1.9066","0","0.5357","0.557","0","1.641","1.113"
"2015-08-16","SEA","4","3.7412","3.7412","ORL","0","0.4848","0.4995","4","3.2563","3.2416","4","2.943","0.033"
"2015-08-15","RSL","0","1.5271","1.5271","POR","1","1.0653","1.0653","-1","0.4618","0.4618","-1","1.736","0.962"
"2015-08-15","SKC","4","2.0209","2.0364","VAN","3","1.365","1.365","1","0.6559","0.6715","1","1.846","0.892"
"2015-08-15","NER","2","1.0175","1.023","HOU","0","0.3119","0.3119","2","0.7056","0.7111","2","2.03","0.635"
"2015-08-15","NYRB","3","1.8106","1.8823","TOR","0","0.4542","0.4547","3","1.3564","1.4276","3","2.405","0.404"
"2015-08-15","FCD","1","2.2422","2.2422","LAG","2","1.779","1.9661","-1","0.4632","0.2761","-1","1.69","1.075"
"2015-08-14","SJE","1","1.4323","1.4568","COL","0","0.3215","0.3215","1","1.1108","1.1352","1","2.277","0.471"
"2015-08-13","NYC","3","2.5365","2.5365","DCU","1","0.6234","0.6234","2","1.9131","1.9131","2","2.659","0.22"
"2015-08-09","NYRB","2","1.3922","1.3924","NYC","0","1.0004","1.0004","2","0.3919","0.392","2","1.638","1.089"
"2015-08-09","LAG","3","2.4352","2.494","SEA","1","0.7096","0.7096","2","1.7256","1.7844","2","2.508","0.333"
"2015-08-08","VAN","4","2.3094","2.3094","RSL","0","0.2354","0.2354","4","2.0739","2.0739","4","2.817","0.108"
"2015-08-08","COL","1","1.4924","1.4948","CLB","2","1.9922","2.0971","-1","-0.4998","-0.6023","-1","1.002","1.758"
"2015-08-08","HOU","2","1.8881","1.8881","SJE","1","1.481","1.481","1","0.4071","0.4071","1","1.614","1.125"
"2015-08-08","MTL","0","1.6163","1.621","DCU","1","0.1692","0.1692","-1","1.4471","1.4518","-1","2.519","0.284"
"2015-08-08","ORL","0","0.6285","0.6307","PHI","0","1.5697","1.686","0","-0.9412","-1.0553","0","0.586","2.176"
"2015-08-08","TOR","1","0.8271","0.8594","SKC","3","1.694","1.7951","-2","-0.8669","-0.9358","-2","0.691","2.077"
"2015-08-07","POR","1","1.7102","1.7102","CHI","0","0.9595","0.9595","1","0.7507","0.7507","1","2.023","0.742"
"2015-08-05","TOR","4","2.8074","2.8357","ORL","1","0.4967","0.5116","3","2.3108","2.324","3","2.778","0.15"
"2015-08-05","MTL","1","0.424","0.424","NYRB","1","1.4013","1.4013","0","-0.9773","-0.9773","0","0.573","2.172"
"2015-08-02","SJE","0","0.6176","0.6182","POR","0","1.7237","1.7237","0","-1.1061","-1.1055","0","0.512","2.291"
"2015-08-02","CHI","2","1.7136","1.7136","FCD","0","1.0807","1.0807","2","0.6329","0.6329","2","1.885","0.862"
"2015-08-01","SEA","0","1.0087","1.0087","VAN","3","0.9055","0.9055","-3","0.1032","0.1032","-3","1.323","1.35"
"2015-08-01","COL","1","0.8205","0.8205","LAG","3","2.0462","2.0691","-2","-1.2258","-1.2486","-2","0.478","2.332"
"2015-08-01","SKC","1","1.1198","1.1198","HOU","1","0.5484","0.5484","0","0.5714","0.5714","0","1.798","0.871"
"2015-08-01","ORL","5","2.1056","2.1112","CLB","1","0.8212","0.8237","4","1.2844","1.2876","3","2.304","0.504"
"2015-08-01","NER","3","2.4166","2.4166","TOR","1","0.7604","0.7604","2","1.6562","1.6562","2","2.542","0.319"
"2015-08-01","DCU","6","2.9544","3.0904","RSL","4","1.8024","1.8024","2","1.152","1.2879","2","2.146","0.682"
"2015-08-01","PHI","1","1.1474","1.1492","NYRB","3","1.7517","1.7517","-2","-0.6043","-0.6025","-2","0.886","1.834"
"2015-08-01","NYC","2","1.7324","1.7324","MTL","3","2.842","2.842","-1","-1.1097","-1.1097","-1","0.686","2.108"
"2015-07-26","VAN","3","1.933","1.9386","SJE","1","0.7575","0.7582","2","1.1755","1.1803","2","2.279","0.506"
"2015-07-26","DCU","3","2.3955","2.4226","PHI","2","1.0889","1.0943","1","1.3066","1.3283","1","2.345","0.479"
"2015-07-26","NYC","5","2.0629","2.0629","ORL","3","1.4328","1.4328","2","0.6301","0.6301","2","1.863","0.9"
"2015-07-25","HOU","3","1.3143","1.3143","LAG","0","0.4554","0.4554","3","0.8589","0.8589","3","2.079","0.633"
"2015-07-25","CHI","2","1.6338","1.7113","NER","2","0.5834","0.5834","0","1.0504","1.1279","0","2.257","0.508"
"2015-07-25","MTL","1","0.9296","0.9296","SEA","0","0.2242","0.2242","1","0.7053","0.7053","1","2.018","0.605"
"2015-07-25","CLB","3","1.331","1.3496","TOR","3","1.9577","1.9577","0","-0.6267","-0.6082","0","0.939","1.827"
"2015-07-25","FCD","4","2.2999","2.2999","POR","1","2.0139","2.0139","3","0.286","0.286","3","1.513","1.231"
"2015-07-24","RSL","2","2.0834","2.0915","SKC","1","1.5522","1.5522","1","0.5312","0.5392","1","1.755","1.011"
"2015-07-19","CLB","3","2.1718","2.1718","CHI","1","1.2985","1.3214","2","0.8733","0.8505","2","2.061","0.717"
"2015-07-18","POR","1","1.2244","1.2434","VAN","1","0.9156","0.9207","0","0.3088","0.3227","0","1.653","1.062"
"2015-07-18","SEA","0","1.1649","1.1723","COL","1","0.7248","0.7248","-1","0.4402","0.4475","-1","1.75","0.94"
"2015-07-18","RSL","2","1.314","1.314","HOU","0","0.5255","0.5255","2","0.7884","0.7884","2","2.052","0.654"
"2015-07-18","SKC","2","1.1699","1.1897","MTL","1","0.7223","0.7223","1","0.4476","0.4674","1","1.726","0.934"
"2015-07-18","NER","1","1.366","1.4028","NYC","0","0.9947","0.9947","1","0.3712","0.4081","1","1.645","1.057"
"2015-07-18","ORL","0","0.915","0.915","NYRB","2","0.6497","0.6497","-2","0.2653","0.2653","-2","1.551","1.101"
"2015-07-18","TOR","2","1.6514","1.6681","PHI","1","0.3116","0.3116","1","1.3397","1.3564","1","2.482","0.343"
"2015-07-18","FCD","2","2.3167","2.3432","DCU","0","0.9457","0.9457","2","1.371","1.3975","1","2.282","0.53"
"2015-07-17","LAG","5","2.6264","2.6452","SJE","2","0.6137","0.6371","3","2.0127","2.0082","3","2.74","0.172"
"2015-07-15","CHI","0","0.5696","0.5696","CLB","1","1.3792","1.3792","-1","-0.8096","-0.8096","-1","0.707","2.033"
"2015-07-12","VAN","0","0.9304","0.9304","SKC","1","0.6971","0.6975","-1","0.2333","0.2329","-1","1.546","1.105"
"2015-07-12","NYC","3","2.9582","2.9635","TOR","4","3.4517","3.4517","-1","-0.4934","-0.4882","0","1.051","1.714"
"2015-07-11","COL","3","2.5968","2.6574","RSL","1","0.9009","0.9009","2","1.696","1.7566","2","2.538","0.33"
"2015-07-11","CHI","1","1.3238","1.3238","SEA","0","0.8266","0.8351","1","0.4972","0.4887","1","1.835","0.884"
"2015-07-11","MTL","3","2.0159","2.0441","CLB","0","0.7709","0.7709","3","1.245","1.2732","3","2.362","0.463"
"2015-07-11","NYRB","4","3.7259","3.9308","NER","1","1.2512","1.2512","3","2.4747","2.6796","3","2.674","0.238"
"2015-07-11","PHI","3","1.9413","1.9839","POR","0","0.4628","0.4628","3","1.4785","1.5211","3","2.414","0.41"
"2015-07-11","ORL","0","0.9918","0.9918","FCD","2","1.7442","1.7456","-2","-0.7524","-0.7539","-2","0.717","1.995"
"2015-07-10","SJE","0","0.7223","0.725","HOU","2","1.1692","1.1767","-2","-0.447","-0.4518","-2","0.998","1.712"
"2015-07-05","POR","1","1.2322","1.24","SJE","0","0.7871","0.8765","1","0.4451","0.3634","1","1.685","1.016"
"2015-07-04","LAG","4","2.1007","2.1012","TOR","0","1.299","1.3308","4","0.8017","0.7704","4","2.003","0.791"
"2015-07-04","RSL","1","1.332","1.4268","ORL","1","0.9902","0.9902","0","0.3418","0.4366","0","1.636","1.075"
"2015-07-04","COL","2","0.8581","0.8685","VAN","1","1.2635","1.2635","1","-0.4054","-0.395","1","1.01","1.703"
"2015-07-04","MTL","1","2.3822","2.3887","NYC","2","0.2816","0.2816","-1","2.1007","2.1071","-1","2.78","0.131"
"2015-07-04","CLB","2","2.4","2.4004","NYRB","1","0.6222","0.6222","1","1.7779","1.7782","1","2.495","0.353"
"2015-07-04","FCD","3","1.1786","1.2138","NER","0","0.6265","0.6265","3","0.5521","0.5873","3","1.809","0.876"
"2015-07-03","SEA","1","1.1993","1.1993","DCU","0","0.5939","0.5958","1","0.6054","0.6035","1","1.87","0.826"
"2015-07-03","HOU","1","1.6943","1.6943","CHI","1","0.6414","0.6418","0","1.0529","1.0525","0","2.306","0.464"
"2015-06-28","POR","4","2.1177","2.1347","SEA","1","0.5363","0.5363","3","1.5814","1.5984","3","2.519","0.329"
"2015-06-28","NYC","1","0.7994","0.8023","NYRB","3","2.5011","2.5011","-2","-1.7017","-1.6988","-2","0.376","2.494"
"2015-06-27","SJE","3","1.0934","1.0934","LAG","1","0.7848","0.786","2","0.3086","0.3074","2","1.654","1.033"
"2015-06-27","RSL","2","2.169","2.169","CLB","2","1.3133","1.3133","0","0.8557","0.8557","0","1.977","0.765"
"2015-06-27","SKC","1","0.6326","0.6326","COL","0","0.3995","0.3995","1","0.2331","0.2331","2","1.521","1.032"
"2015-06-27","NER","1","1.424","1.424","VAN","2","1.9441","1.9589","-1","-0.5201","-0.5349","-1","0.996","1.77"
"2015-06-27","PHI","2","0.8859","0.8907","MTL","2","0.4157","0.4157","0","0.4702","0.475","0","1.868","0.773"
"2015-06-27","TOR","0","1.2494","1.2518","DCU","0","0.4239","0.4239","0","0.8255","0.8279","0","2.051","0.665"
"2015-06-26","FCD","1","1.0459","1.0466","HOU","0","1.0307","1.1125","1","0.0152","-0.0659","2","1.334","1.364"
"2015-06-24","LAG","5","2.1048","2.1631","POR","0","0.8679","0.8679","5","1.2369","1.2952","5","2.275","0.52"
"2015-06-24","CHI","0","0.3671","0.3671","DCU","1","0.7696","0.7759","-1","-0.4025","-0.4088","-1","0.875","1.703"
"2015-06-24","TOR","3","1.8997","1.8997","MTL","1","0.9814","0.9825","2","0.9184","0.9172","2","2.147","0.62"
"2015-06-24","ORL","2","2.7544","2.7618","COL","0","0.6065","0.6065","2","2.1479","2.1553","2","2.693","0.209"
"2015-06-24","NYRB","1","2.8655","2.9721","RSL","0","0.3403","0.3403","1","2.5253","2.6318","1","2.771","0.14"
"2015-06-24","CLB","2","1.2722","1.2824","NER","1","0.6896","0.6896","1","0.5826","0.5927","1","1.902","0.822"
"2015-06-24","PHI","1","2.009","2.009","SEA","0","0.4263","0.4263","1","1.5827","1.5827","1","2.628","0.237"
"2015-06-21","RSL","2","1.6599","1.6776","SKC","1","0.7696","0.7696","1","0.8903","0.9079","1","2.071","0.67"
"2015-06-21","DCU","2","1.8791","1.8798","NER","1","1.2134","1.2134","1","0.6657","0.6664","1","1.917","0.843"
"2015-06-20","LAG","5","1.9817","2.0345","PHI","1","1.1486","1.15","4","0.8331","0.8845","4","1.885","0.916"
"2015-06-20","POR","2","0.9008","0.9008","HOU","0","0.7616","0.7616","2","0.1392","0.1392","2","1.599","1.032"
"2015-06-20","MTL","2","1.2002","1.206","ORL","0","1.153","1.1539","2","0.0471","0.052","2","1.416","1.308"
"2015-06-20","TOR","0","1.205","1.205","NYC","2","1.8758","1.8758","-2","-0.6708","-0.6708","-2","0.807","1.944"
"2015-06-20","NYRB","1","1.7082","1.7082","VAN","2","0.8767","0.8767","-1","0.8315","0.8315","-1","2.179","0.583"
"2015-06-20","SEA","0","0.5799","0.5819","SJE","2","0.9442","0.9454","-2","-0.3643","-0.3635","-2","1.07","1.538"
"2015-06-19","COL","1","1.4036","1.4036","FCD","1","0.5659","0.5659","0","0.8377","0.8377","0","2.056","0.667"
"2015-06-14","ORL","1","1.4676","1.5628","DCU","0","0.361","0.3632","1","1.1066","1.1996","1","2.402","0.383"
"2015-06-13","CLB","1","1.0885","1.0885","LAG","1","1.1561","1.1561","0","-0.0676","-0.0676","0","1.31","1.406"
"2015-06-13","NER","2","0.9661","0.9723","CHI","0","1.0629","1.0678","2","-0.0968","-0.0955","2","1.283","1.421"
"2015-06-13","NYC","3","1.6316","1.6467","MTL","1","0.567","0.567","2","1.0646","1.0797","2","2.196","0.582"
"2015-06-13","SEA","3","0.9003","0.9003","FCD","0","1.0555","1.0555","3","-0.1552","-0.1552","3","1.203","1.464"
"2015-06-07","RSL","0","1.2731","1.2756","COL","0","1.3231","1.3282","0","-0.05","-0.0525","0","1.219","1.474"
"2015-06-07","SJE","0","1.228","1.228","FCD","0","0.8269","0.8269","0","0.4011","0.4011","0","1.744","0.952"
"2015-06-06","LAG","0","0.2529","0.2562","VAN","1","0.4834","0.4834","-1","-0.2306","-0.2273","-1","0.926","1.541"
"2015-06-06","POR","2","1.6761","1.6761","NER","0","0.3273","0.3273","2","1.3488","1.3488","2","2.406","0.378"
"2015-06-06","CHI","2","2.7797","2.8834","ORL","1","1.1987","1.2038","1","1.581","1.6795","-1","2.422","0.418"
"2015-06-06","SKC","1","1.3706","1.3715","SEA","0","0.7566","0.7566","1","0.614","0.6149","1","1.911","0.783"
"2015-06-06","CLB","1","2.3154","2.3223","MTL","2","1.155","1.199","-1","1.1604","1.1233","-1","2.085","0.708"
"2015-06-06","PHI","1","1.1188","1.1188","NYC","2","0.9864","0.9864","-1","0.1323","0.1323","-1","1.52","1.184"
"2015-06-06","DCU","1","0.9168","0.9226","TOR","2","1.1114","1.1627","-1","-0.1946","-0.2401","-1","1.294","1.387"
"2015-06-05","HOU","4","0.9533","0.9533","NYRB","2","1.2267","1.2267","2","-0.2734","-0.2734","2","1.085","1.604"
"2015-06-03","MTL","2","1.1585","1.1601","VAN","1","1.5439","1.5439","1","-0.3854","-0.3839","1","1.05","1.677"
"2015-06-03","DCU","3","2.5267","2.5267","CHI","1","1.9053","1.9053","2","0.6214","0.6214","2","1.812","0.963"
"2015-06-03","PHI","3","1.993","1.993","CLB","0","1.1112","1.1112","3","0.8818","0.8818","3","2.213","0.59"
"2015-05-31","NER","2","0.8085","0.8085","LAG","2","1.4058","1.4062","0","-0.5973","-0.5977","0","0.882","1.86"
"2015-05-31","SEA","2","1.5689","1.6913","NYRB","1","1.1421","1.1649","1","0.4268","0.5264","1","1.693","1"
"2015-05-30","COL","1","1.2986","1.3008","POR","2","1.4876","1.4931","-1","-0.1889","-0.1923","-1","1.287","1.419"
"2015-05-30","CHI","3","2.0668","2.0787","MTL","0","0.1605","0.1605","3","1.9062","1.9182","3","2.786","0.119"
"2015-05-30","ORL","2","3.8352","4.2456","CLB","2","0.6098","0.6098","0","3.2253","3.6358","0","2.892","0.063"
"2015-05-30","NYC","1","1.395","1.436","HOU","1","1.5002","1.5002","0","-0.1052","-0.0642","0","1.293","1.422"
"2015-05-30","DCU","2","1.3634","1.3916","PHI","1","1.3335","1.339","1","0.0299","0.0526","1","1.376","1.322"
"2015-05-30","VAN","2","2.4092","2.6128","RSL","1","1.5689","1.6107","1","0.8403","1.0021","1","1.928","0.872"
"2015-05-30","TOR","3","2.0061","2.0074","SJE","1","1.6063","1.6467","2","0.3998","0.3607","2","1.691","1.061"
"2015-05-29","SKC","4","1.8287","1.8287","FCD","0","0.4125","0.4125","4","1.4162","1.4162","4","2.554","0.274"
"2015-05-27","POR","1","1.316","1.316","DCU","0","0.4994","0.5005","1","0.8166","0.8155","1","2.025","0.672"
"2015-05-27","LAG","1","1.6618","1.6839","RSL","0","0.4108","0.4112","1","1.2509","1.2727","1","2.47","0.361"
"2015-05-27","SEA","1","1.1282","1.1335","COL","0","0.8372","0.8386","1","0.2911","0.295","1","1.554","1.113"
"2015-05-24","SJE","1","1.207","1.21","ORL","1","1.3041","1.3118","0","-0.0972","-0.1017","0","1.143","1.476"
"2015-05-24","NYRB","0","1.3319","1.3941","PHI","2","1.6083","1.6409","-2","-0.2764","-0.2468","-2","1.071","1.647"
"2015-05-23","SEA","0","1.1342","1.1496","SKC","0","0.557","0.557","0","0.5772","0.5925","0","1.864","0.82"
"2015-05-23","RSL","2","1.6561","1.6561","NYC","0","0.5562","0.5567","2","1.0999","1.0994","2","2.251","0.514"
"2015-05-23","COL","1","0.8886","0.8886","VAN","0","0.973","0.973","1","-0.0845","-0.0845","1","1.198","1.489"
"2015-05-23","NER","1","1.0518","1.1284","DCU","1","1.083","1.087","0","-0.0312","0.0414","0","1.32","1.317"
"2015-05-23","TOR","1","1.8202","1.8202","POR","0","0.5484","0.5487","1","1.2718","1.2715","1","2.391","0.417"
"2015-05-23","MTL","2","1.5384","1.5384","FCD","1","2.3364","2.4737","1","-0.798","-0.9352","1","0.952","1.816"
"2015-05-22","LAG","1","1.0437","1.0673","HOU","0","0.609","0.6095","1","0.4347","0.4578","1","1.671","0.969"
"2015-05-22","CLB","2","1.0916","1.1014","CHI","2","1.3038","1.3222","0","-0.2121","-0.2209","0","1.207","1.462"
"2015-05-20","SKC","4","2.3009","2.3102","NER","2","1.7487","1.7487","2","0.5522","0.5616","2","1.858","0.925"
"2015-05-17","PHI","1","1.1923","1.1946","DCU","0","0.3903","0.3903","1","0.802","0.8043","1","2.106","0.585"
"2015-05-17","ORL","4","2.0174","2.0174","LAG","0","0.6798","0.6798","4","1.3376","1.3376","4","2.44","0.376"
"2015-05-16","SJE","2","1.7867","1.7867","CLB","0","0.6001","0.6001","2","1.1867","1.1867","2","2.278","0.517"
"2015-05-16","HOU","3","0.8779","0.8779","POR","1","0.5358","0.5358","2","0.3421","0.3421","2","1.579","1.009"
"2015-05-16","NER","1","1.8382","1.8399","TOR","1","0.9086","0.9086","0","0.9296","0.9313","0","2.089","0.7"
"2015-05-16","VAN","0","0.6418","0.6418","SEA","2","0.7503","0.7503","-2","-0.1086","-0.1086","-2","1.054","1.537"
"2015-05-16","MTL","4","3.1235","3.2482","RSL","1","0.4236","0.4236","3","2.6999","2.8246","3","2.848","0.1"
"2015-05-15","NYC","2","1.2548","1.2919","CHI","2","3.2182","3.2196","0","-1.9634","-1.9277","0","0.391","2.494"
"2015-05-15","FCD","0","1.2068","1.2075","NYRB","0","1.1114","1.112","0","0.0954","0.0955","0","1.425","1.287"
"2015-05-13","DCU","2","0.7342","0.7342","ORL","1","0.2523","0.254","1","0.4818","0.4801","1","1.861","0.715"
"2015-05-10","NYRB","2","2.5616","2.5622","NYC","1","0.8684","0.8684","1","1.6932","1.6938","1","2.517","0.339"
"2015-05-10","TOR","1","1.5459","1.5479","HOU","2","2.0388","2.0473","-1","-0.4929","-0.4993","-1","0.989","1.748"
"2015-05-09","CLB","3","2.6149","2.6325","SEA","2","1.4663","1.6497","1","1.1487","0.9829","1","2.076","0.729"
"2015-05-09","VAN","3","2.0795","2.0795","PHI","0","0.6576","0.68","3","1.4218","1.3994","3","2.38","0.424"
"2015-05-09","DCU","1","1.4366","1.4366","SKC","1","0.9814","0.9814","0","0.4552","0.4552","0","1.805","0.917"
"2015-05-09","MTL","1","1.5274","1.5716","POR","2","1.7104","1.8944","-1","-0.183","-0.3229","-1","1.264","1.486"
"2015-05-09","CHI","1","1.6604","1.6776","RSL","2","0.4787","0.4787","-1","1.1817","1.1988","-1","2.397","0.399"
"2015-05-09","FCD","2","1.8021","1.8021","LAG","1","0.1206","0.1206","1","1.6815","1.6815","1","2.77","0.139"
"2015-05-08","COL","1","1.3144","1.3144","SJE","1","1.0602","1.0631","0","0.2542","0.2514","0","1.586","1.154"
"2015-05-08","ORL","2","1.5778","1.5778","NER","2","1.6474","1.6562","0","-0.0696","-0.0784","0","1.23","1.494"
"2015-05-06","RSL","0","0.903","0.9061","LAG","0","1.1772","1.1772","0","-0.2742","-0.2711","0","1.023","1.659"
"2015-05-05","HOU","0","1.4381","1.4381","SJE","1","0.9698","0.9753","-1","0.4683","0.4628","-1","1.729","0.985"
"2015-05-03","NYC","1","0.9731","0.9783","SEA","3","1.3438","1.3438","-2","-0.3707","-0.3655","-2","1.086","1.638"
"2015-05-03","SKC","1","1.3251","1.3268","CHI","0","0.8284","0.8284","1","0.4967","0.4984","1","1.67","1.007"
"2015-05-02","LAG","1","0.7964","0.7964","COL","1","0.8094","0.8094","0","-0.013","-0.013","0","1.303","1.327"
"2015-05-02","POR","0","1.5809","1.5851","VAN","0","0.1512","0.1512","0","1.4297","1.4339","0","2.626","0.214"
"2015-05-02","NER","2","0.7396","0.7396","NYRB","1","1.4549","1.4549","1","-0.7153","-0.7153","1","0.788","1.925"
"2015-05-02","DCU","2","1.5322","1.5322","CLB","0","0.8914","0.8914","2","0.6408","0.6408","2","1.873","0.868"
"2015-05-02","PHI","0","0.5786","0.5786","TOR","1","1.5365","1.5365","-1","-0.9579","-0.9579","-1","0.598","2.137"
"2015-05-01","RSL","0","0.369","0.369","SJE","1","0.6145","0.6239","-1","-0.2455","-0.2549","0","0.941","1.598"
"2015-05-01","HOU","1","0.6529","0.6529","FCD","4","0.5995","0.5995","-3","0.0533","0.0533","-3","1.4","1.166"
"2015-04-29","NYRB","1","1.8593","1.87","COL","1","1.0549","1.0549","0","0.8043","0.8151","0","1.994","0.773"
"2015-04-26","SEA","1","1.2111","1.3938","POR","0","0.5903","0.5903","1","0.6209","0.8035","1","1.934","0.761"
"2015-04-26","ORL","0","0.5929","0.5945","TOR","2","1.2916","1.2916","-2","-0.6987","-0.6971","-2","0.719","2.009"
"2015-04-26","NYRB","1","1.654","1.7613","LAG","1","1.0025","1.0025","0","0.6516","0.7588","0","1.856","0.869"
