"Player","Team","Season","MinutesIncludes stoppage time.","Passes","Pass %Pass Completion","xPass %Expected pass completion percentage.","ScoreNumber of passes completed over/under expected.","Per100Passes completed over/under expected, measured per 100 passes.","DistanceAverage distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","VerticalAverage vertical distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","Touch %Players' share of their team's number of touches."
"Kofi Sarkodie","SJE","2017","1403","352","0.8182","0.7971","7.4079","2.1045","20.6338","4.649","0.0804"
"Andrew Jacobson","VAN","2017","1828","348","0.75","0.729","7.2999","2.0977","24.5984","12.3242","0.0888"
"Héctor Jiménez","CLB","2017","1457","418","0.8325","0.8155","7.1224","1.7039","19.7581","2.5041","0.0887"
"Haris Medunjanin","PHI","2017","3298","1396","0.8295","0.8244","7.08","0.5072","24.9814","7.598","0.172"
"Tyler Adams","NYRB","2017","2172","715","0.8098","0.8","6.9914","0.9778","18.7948","5.6746","0.1251"
"Servando Carrasco","ORL","2017","897","273","0.8864","0.8611","6.9133","2.5324","19.4948","3.1737","0.0882"
"Jonathan Osorio","TOR","2017","1189","398","0.9246","0.9074","6.863","1.7244","17.7165","-0.0511","0.056"
"Amobi Okugo","POR","2017","451","110","0.9","0.8377","6.8576","6.2342","23.0963","6.5968","0.0608"
"José Aja","ORL","2017","1363","236","0.8008","0.7719","6.8309","2.8945","25.9735","12.5784","0.0749"
"Marc Burch","MIN","2017","1327","380","0.7921","0.7742","6.8106","1.7923","18.1568","6.8253","0.0873"
"Victor Ulloa","FCD","2017","1353","517","0.8511","0.838","6.7391","1.3035","20.2718","4.5457","0.0902"
"Marco Farfan","POR","2017","442","79","0.8481","0.7638","6.6577","8.4274","19.3931","10.2699","0.057"
"Patrick Doody","CHI","2017","673","196","0.8316","0.798","6.5934","3.364","19.5261","3.6929","0.0946"
"Baggio Husidic","LAG","2017","491","169","0.9231","0.8843","6.5481","3.8746","19.6961","1.0037","0.0685"
"Jahmir Hyka","SJE","2017","1988","359","0.9081","0.8908","6.21","1.7298","15.6736","-2.2369","0.0508"
"Claude Dielna","NER","2017","1030","233","0.8069","0.7805","6.1409","2.6356","24.5748","13.3089","0.0827"
"Tommy Redding","ORL","2017","1536","237","0.8143","0.7896","5.8572","2.4714","22.0364","10.0006","0.0584"
"A.J. DeLaGarza","HOU","2017","2851","616","0.7695","0.76","5.8442","0.9487","21.2759","8.3903","0.0952"
"Oniel Fisher","SEA","2017","561","195","0.8308","0.8018","5.6522","2.8986","16.9612","2.5559","0.0807"
"Walker Zimmerman","FCD","2017","1741","326","0.7853","0.7681","5.5991","1.7175","24.3184","11.4732","0.0646"
"Joao Plata","RSL","2017","2461","515","0.835","0.8241","5.5822","1.0839","20.497","4.3559","0.078"
"Víctor Cabrera","MTL","2017","1610","353","0.8385","0.8231","5.4519","1.5445","21.7281","7.4603","0.0855"
"Lalas Abubakar","CLB","2017","574","95","0.8947","0.8381","5.3781","5.6611","19.9594","5.221","0.0742"
"Tony Alfaro","SEA","2017","888","242","0.843","0.8208","5.3667","2.2177","22.296","9.977","0.0589"
"Jordy Delem","SEA","2017","810","234","0.8504","0.8275","5.3596","2.2904","17.5094","2.2278","0.071"
"Daniel Lovitz","MTL","2017","1918","481","0.8087","0.7976","5.3493","1.1121","20.2372","3.1461","0.0818"
"Sam Cronin","MIN","2017","1676","685","0.8832","0.8757","5.1359","0.7498","19.9262","3.1812","0.1379"
"Marco Delgado","TOR","2017","2194","794","0.8615","0.8551","5.0495","0.636","18.3899","3.4186","0.1151"
"Greg Garza","ATL","2017","2320","705","0.8255","0.8184","5.031","0.7136","18.1778","2.7913","0.1015"
"Andrea Pirlo","NYC","2017","1133","519","0.8478","0.8381","5.0275","0.9687","25.7417","7.8426","0.1167"
"Hernán Grana","FCD","2017","2865","783","0.8059","0.7995","5.0267","0.642","20.3136","5.5661","0.1134"
"Francois Affolter","SJE","2017","545","113","0.8584","0.8171","4.6674","4.1304","25.3013","10.6624","0.0777"
"Ben Sweat","NYC","2017","2345","709","0.8181","0.8115","4.6617","0.6575","18.1767","3.0745","0.1067"
"Sal Zizzo","NYRB","2017","1787","533","0.7655","0.7568","4.6491","0.8722","19.5206","9.3396","0.0875"
"Russell Teibert","VAN","2017","798","177","0.8701","0.8444","4.5395","2.5647","20.5542","4.7273","0.0979"
"Matt Polster","CHI","2017","1898","590","0.8763","0.8686","4.5098","0.7644","19.8868","-0.2294","0.1002"
"Carlos Gruezo","FCD","2017","2815","1023","0.8661","0.8617","4.4436","0.4344","23.0496","5.6271","0.1418"
"Kevin Ellis","SKC","2017","496","185","0.8865","0.8627","4.4008","2.3788","24.8637","8.8724","0.124"
"Joevin Jones","SEA","2017","2610","750","0.8707","0.8649","4.3602","0.5814","17.6732","-0.3113","0.0901"
"Drew Conner","CHI","2017","983","200","0.85","0.8282","4.353","2.1765","17.8675","3.3465","0.0408"
"Frédéric Brillant","NYC","2017","1724","302","0.8212","0.8072","4.2375","1.4031","23.693","9.7594","0.0542"
"Alvas Powell","POR","2017","1860","460","0.7913","0.7821","4.2165","0.9166","23.0712","5.5282","0.0854"
"Florian Jungwirth","SJE","2017","2780","781","0.822","0.8167","4.1806","0.5353","23.4961","8.5034","0.1015"
"Hassoun Camara","MTL","2017","1449","299","0.8227","0.8088","4.1649","1.3929","21.6502","4.6373","0.0722"
"Bradley Diallo","LAG","2017","1502","377","0.7984","0.7875","4.1173","1.0921","17.9673","4.8233","0.0852"
"Albert Rusnák","RSL","2017","2777","711","0.8622","0.8564","4.0955","0.576","21.9046","4.0853","0.0982"
"Andraz Struna","NYC","2017","343","107","0.8598","0.8218","4.0683","3.8022","17.6417","2.3516","0.0748"
"Erik Palmer-Brown","SKC","2017","723","200","0.885","0.8648","4.0331","2.0165","22.1037","7.8464","0.0954"
"Cristian Lobato","SKC","2017","584","120","0.9","0.8666","4.0121","3.3434","17.3214","-0.5922","0.0428"
"Kevin Garcia","HOU","2017","233","58","0.8448","0.7764","3.9682","6.8417","20.8813","6.1981","0.0774"
"Yoshimar Yotún","ORL","2017","963","405","0.8074","0.7982","3.7326","0.9216","23.7695","9.629","0.1834"
"Vincent Bezecourt","NYRB","2017","217","40","0.825","0.7334","3.663","9.1575","21.8506","10.6346","0.0695"
"Jeff Larentowicz","ATL","2017","2806","752","0.8444","0.8396","3.6557","0.4861","21.5014","6.2135","0.0908"
"RJ Allen","NYC","2017","1099","345","0.8029","0.7924","3.6378","1.0544","19.684","6.6047","0.0959"
"José Hernández","RSL","2017","196","42","0.881","0.7949","3.6125","8.6012","16.1953","5.2681","0.0319"
"Walker Hume","FCD","2017","194","36","0.8611","0.7659","3.4277","9.5215","20.0104","12.4743","0.0648"
"Armando Cooper","TOR","2017","988","322","0.8758","0.8653","3.3734","1.0476","18.7341","3.5343","0.0691"
"Marc Burch","COL","2017","291","98","0.7959","0.7617","3.3571","3.4256","20.4203","4.7044","0.1247"
"Marcel de Jong","VAN","2017","854","168","0.744","0.7242","3.3426","1.9897","24.3255","11.4117","0.0951"
"Anton Walkes","ATL","2017","1649","489","0.8344","0.8277","3.2324","0.661","20.3095","1.8607","0.0905"
"Michael Boxall","MIN","2017","1166","177","0.8192","0.8019","3.0574","1.7274","21.8595","9.6613","0.0543"
"London Woodberry","NER","2017","184","34","0.8824","0.7926","3.052","8.9765","22.6238","10.7525","0.0533"
"Jonathan dos Santos","LAG","2017","1101","465","0.8925","0.886","3.0141","0.6482","20.4865","4.4766","0.1559"
"Damien Perrinelle","NYRB","2017","2139","564","0.7624","0.7571","2.9758","0.5276","23.1969","13.4324","0.0889"
"Víctor Bernárdez","SJE","2017","2374","500","0.838","0.8321","2.959","0.5918","26.9998","9.1903","0.0804"
"Vadim Demidov","MIN","2017","288","48","0.8125","0.7509","2.9573","6.161","22.5018","12.9016","0.0538"
"Saad Abdul-Salaam","SKC","2017","998","203","0.8128","0.7985","2.9002","1.4287","19.4319","3.0546","0.0669"
"Harry Shipp","SEA","2017","985","348","0.8534","0.8451","2.8969","0.8324","17.9046","4.3188","0.0711"
"Nicolas Hasler","TOR","2017","784","177","0.8305","0.8144","2.8521","1.6114","18.3299","1.6997","0.0626"
"Carlos Cermeño","FCD","2017","360","125","0.904","0.8812","2.8475","2.278","18.5651","3.3451","0.0688"
"Ashtone Morgan","TOR","2017","314","40","0.9","0.8321","2.7166","6.7914","16.2376","2.5041","0.0311"
"Dylan Remick","HOU","2017","1262","314","0.7803","0.7719","2.6337","0.8387","19.0755","6.9967","0.1064"
"Nathan Smith","LAG","2017","984","253","0.7905","0.7808","2.4618","0.973","18.4816","5.4682","0.0904"
"Joshua Smith","NER","2017","576","89","0.7416","0.7141","2.4495","2.7522","25.1158","14.4254","0.0656"
"Maxime Chanot","NYC","2017","1845","336","0.8125","0.8052","2.4408","0.7264","26.2058","11.2837","0.0639"
"Michael Ciani","LAG","2017","588","111","0.8829","0.862","2.3201","2.0902","25.6229","9.171","0.0746"
"Luis Gil","COL","2017","273","92","0.8913","0.8667","2.2661","2.4631","24.0512","7.0737","0.0935"
"Marco Donadel","MTL","2017","1515","700","0.8429","0.8396","2.2645","0.3235","25.5698","8.6186","0.1563"
"Alexander Ring","NYC","2017","2806","1210","0.8355","0.8337","2.2259","0.184","22.764","5.589","0.1597"
"João Pedro","LAG","2017","2482","815","0.8368","0.8341","2.2112","0.2713","21.0146","6.222","0.1259"
"Øyvind Alseth","TOR","2017","288","50","0.76","0.7159","2.2029","4.4059","17.4424","7.7073","0.0517"
"Zoltán Stieber","DCU","2017","560","146","0.8219","0.807","2.1707","1.4868","19.4142","5.9642","0.0785"
"Xavier Kouassi","NER","2017","1330","381","0.8714","0.8657","2.1684","0.5691","20.7103","3.1977","0.0791"
"Russell Canouse","DCU","2017","929","291","0.8729","0.8654","2.1669","0.7446","20.095","1.1464","0.1399"
"Luis Robles","NYRB","2017","3335","6","1","0.6408","2.1555","35.9247","37.3376","32.2192","0.0043"
"Gerso","SKC","2017","2410","221","0.8914","0.8817","2.1427","0.9695","15.4905","-2.9442","0.0344"
"Roland Alberg","PHI","2017","980","137","0.8759","0.8604","2.1297","1.5545","19.7486","-1.0056","0.0302"
"Wandrille Lefevre","MTL","2017","123","20","0.8","0.6992","2.0162","10.0808","30.4046","13.156","0.0448"
"Ismaila Jome","MIN","2017","739","186","0.8548","0.8445","1.9299","1.0376","17.5064","1.9358","0.0564"
"Miguel Ibarra","MIN","2017","1912","394","0.8731","0.8684","1.8575","0.4714","15.8861","-0.1308","0.0504"
"Jelle Van Damme","LAG","2017","1604","392","0.7628","0.7581","1.8102","0.4618","31.3584","14.3891","0.0896"
"Ricardo Velazco","RSL","2017","302","30","0.9","0.8416","1.7516","5.8387","16.8588","3.91","0.0199"
"Kortne Ford","COL","2017","1864","285","0.786","0.7799","1.7378","0.6098","27.1753","12.537","0.0694"
"Jacori Hayes","FCD","2017","98","25","0.88","0.8108","1.7298","6.9194","21.3661","4.991","0.0555"
"Mohammed Saeid","COL","2017","2428","673","0.8484","0.8459","1.7195","0.2555","19.8818","4.7712","0.1137"
"Tim Parker","VAN","2017","3103","368","0.7473","0.7427","1.6882","0.4588","27.763","14.1394","0.0597"
"Joshua Yaro","PHI","2017","402","79","0.8734","0.8527","1.6338","2.0681","25.0872","6.3803","0.0565"
"Kevin Kratz","ATL","2017","699","187","0.8556","0.8472","1.5813","0.8456","16.9987","3.45","0.0424"
"Jonathan Spector","ORL","2017","2350","334","0.7844","0.7799","1.5121","0.4527","25.6366","12.0413","0.0636"
"Richie Laryea","ORL","2017","326","59","0.9153","0.8899","1.4976","2.5383","19.0618","1.6412","0.03"
"Je-Vaughn Watson","NER","2017","862","194","0.8299","0.8224","1.4636","0.7544","19.0986","3.9171","0.0528"
"Pele van Anholt","LAG","2017","380","103","0.8738","0.8596","1.458","1.4155","19.1595","2.0153","0.0766"
"Kofi Opare","DCU","2017","2394","244","0.8033","0.7973","1.4554","0.5965","21.3589","10.3495","0.0436"
"Víctor Rodríguez","SEA","2017","523","125","0.856","0.8445","1.4328","1.1463","14.606","1.8722","0.072"
"Chris McCann","ATL","2017","1075","340","0.8412","0.8372","1.3628","0.4008","18.4833","3.2427","0.0561"
"Daigo Kobayashi","NER","2017","546","128","0.875","0.8646","1.3327","1.0412","17.3083","4.2433","0.0484"
"Rafael García","LAG","2017","1294","363","0.8457","0.8421","1.3268","0.3655","20.9891","3.3879","0.0964"
"James Musa","SKC","2017","96","66","0.8636","0.8437","1.318","1.9969","18.0392","3.8595","0.1927"
"Justin Schmidt","RSL","2017","725","146","0.7055","0.6967","1.2841","0.8795","24.0872","13.9276","0.0786"
"Joseph Holland","HOU","2017","49","9","1","0.8623","1.2396","13.7735","10.0278","0.9967","0.0131"
"Chris Odoi-Atsem","DCU","2017","536","95","0.7684","0.7558","1.1995","1.2627","21.2509","7.7897","0.0629"
"Christian Dean","CHI","2017","236","110","0.8636","0.8533","1.1411","1.0373","24.129","6.9585","0.1138"
"Derrick Etienne","NYRB","2017","790","88","0.8523","0.8399","1.0923","1.2412","14.2483","2.0517","0.0256"
"Brian Carroll","PHI","2017","46","23","0.9565","0.9092","1.0883","4.7318","24.2129","-0.465","0.0805"
"Tsubasa Endoh","TOR","2017","290","79","0.8734","0.8598","1.0797","1.3667","15.3983","-0.4629","0.075"
"Jonathan Campbell","CHI","2017","1144","251","0.8406","0.8363","1.0788","0.4298","24.8128","9.8932","0.0422"
"Clément Diop","LAG","2017","1446","2","1","0.474","1.0521","52.6037","53.8828","40.94","0.0025"
"Sebastián Saucedo","RSL","2017","666","90","0.8556","0.8449","0.9633","1.0703","19.5945","3.0692","0.0278"
"James Sands","NYC","2017","28","11","0.9091","0.8315","0.8539","7.7623","17.7073","3.6486","0.0306"
"David Arshakyan","CHI","2017","52","4","1","0.7914","0.8343","20.8583","15.6802","-2.2425","0.0029"
"Nick Hagglund","TOR","2017","1210","287","0.7805","0.7776","0.829","0.2888","22.7926","10.1621","0.0688"
"Jay Simpson","PHI","2017","575","68","0.8971","0.8851","0.8137","1.1966","16.2011","-3.384","0.0154"
"Dairon Asprilla","POR","2017","1516","200","0.8","0.796","0.7947","0.3974","16.1579","0.514","0.0409"
"Donnie Smith","NER","2017","57","8","0.875","0.7773","0.7819","9.7732","24.5961","2.2281","0.0337"
"Henry Wingo","SEA","2017","192","21","0.8571","0.8201","0.7786","3.7075","14.7984","4.0031","0.0082"
"Charlie Ward","HOU","2017","51","5","1","0.8474","0.7628","15.2568","36.5988","9.591","0.037"
"Mauro Manotas","HOU","2017","2248","271","0.8376","0.8348","0.7596","0.2803","17.6199","1.6134","0.0502"
"Justin Bilyeu","NYRB","2017","96","45","0.7556","0.7388","0.7548","1.6773","17.7122","7.2552","0.1589"
"Bobby Boswell","ATL","2017","13","9","0.8889","0.8107","0.7039","7.8211","13.3877","5.1367","0.028"
"Chance Myers","POR","2017","45","5","0.8","0.66","0.7002","14.0049","22.5719","7.935","0.0207"
"Joe Bendik","ORL","2017","3225","7","0.5714","0.4743","0.6797","9.7095","49.8057","40.3979","0.0037"
"Marcelo Silva","RSL","2017","704","165","0.8606","0.8566","0.6537","0.3962","24.9717","8.6849","0.0744"
"Mike da Fonte","COL","2017","1350","268","0.7649","0.7626","0.6266","0.2338","22.1078","7.7295","0.0853"
"Harold Hanson","POR","2017","7","1","1","0.3979","0.6021","60.2083","16.9607","16.79","0.0037"
"Jon Kempin","LAG","2017","614","1","1","0.4423","0.5577","55.7707","56.3608","53.245","0.0037"
"Joseph Greenspan","MIN","2017","253","53","0.9057","0.8954","0.5445","1.0274","25.075","7.4316","0.0432"
"Nosa Igiebor","VAN","2017","77","31","0.9032","0.8857","0.543","1.7515","18.978","1.1426","0.15"
"Francisco Calvo","MIN","2017","2637","578","0.8253","0.8244","0.5256","0.0909","22.3666","10.1538","0.0819"
"Aaron Maund","RSL","2017","1057","148","0.723","0.7195","0.5169","0.3493","24.0053","13.7394","0.0527"
"Boniek García","HOU","2017","1276","462","0.8377","0.8366","0.5087","0.1101","19.5964","5.5272","0.1094"
"Sebastian Lletget","LAG","2017","295","119","0.9076","0.9034","0.4977","0.4182","17.0322","0.9248","0.148"
"Travis Worra","DCU","2017","490","1","1","0.5085","0.4915","49.1509","42.4504","36.685","0.0028"
"Seyi Adekoya","SEA","2017","82","8","1","0.9422","0.4625","5.7813","17.6574","-9.3725","0.0168"
"Memo Rodríguez","HOU","2017","364","59","0.8136","0.8058","0.4578","0.776","18.6914","3.9704","0.0389"
"David Choinière","MTL","2017","53","10","0.9","0.8643","0.3568","3.5675","14.1474","3.772","0.0198"
"Brandt Bronico","CHI","2017","72","18","0.8889","0.8706","0.3295","1.8305","21.3265","8.4525","0.0241"
"Victor Giro","ORL","2017","471","143","0.8392","0.837","0.3025","0.2116","16.7527","2.2324","0.0752"
"José Leitón","MIN","2017","21","1","1","0.7375","0.2625","26.2477","19.5148","17.94","0.0102"
"Jimmy Medranda","SKC","2017","2232","591","0.8409","0.8405","0.244","0.0413","20.5253","2.1264","0.0657"
"Zac MacMath","COL","2017","875","2","0.5","0.3835","0.233","11.651","78.7325","63.9975","0.0048"
"Hadji Barry","ORL","2017","29","5","1","0.9544","0.2278","4.5553","11.6523","-1.61","0.0138"
"Khiry Shelton","NYC","2017","585","85","0.8","0.7974","0.2179","0.2563","16.2335","1.2041","0.0253"
"Deian Boldor","MTL","2017","447","169","0.8402","0.8391","0.1994","0.118","24.5869","9.5266","0.1158"
"Jesse González","FCD","2017","2832","6","0.6667","0.6336","0.1987","3.3116","41.7229","37.4133","0.0047"
"Hassan Ndam","NYRB","2017","3","1","1","0.8106","0.1894","18.9361","17.2517","17.25","0.0036"
"Brian Wright","NER","2017","56","5","0.8","0.77","0.1499","2.9974","10.5152","4.462","0.0116"
"Seb Hines","ORL","2017","487","110","0.8455","0.8441","0.1458","0.1326","25.7727","11.1571","0.071"
"Charlie Davies","PHI","2017","34","1","1","0.8668","0.1332","13.3161","40.8071","5.75","0.0067"
"Rafael Ramos","ORL","2017","60","20","0.85","0.8434","0.1311","0.6557","22.3413","4.7323","0.0418"
"Cameron Porter","SKC","2017","27","3","1","0.9595","0.1215","4.0499","11.2157","-6.095","0.0111"
"Andrés Imperiale","SJE","2017","1198","274","0.8248","0.8245","0.0924","0.0337","25.0794","9.9185","0.085"
"Andrew Tarbell","SJE","2017","1069","1","1","0.9129","0.0871","8.7076","14.9232","13.8","0.0018"
"Harrison Heath","ATL","2017","4","1","1","0.9207","0.0793","7.9321","16.9911","-15.985","0.0038"
"Ambroise Oyongo","MTL","2017","1073","301","0.8073","0.8071","0.0771","0.0256","19.0575","4.2176","0.1226"
"Andrew Carleton","ATL","2017","9","1","1","0.9407","0.0593","5.929","8.2528","0.46","0.0037"
"Kharlton Belmar","SKC","2017","13","1","1","0.946","0.054","5.403","32.9091","-25.76","0.0146"
"Rob Vincent","DCU","2017","73","33","0.8485","0.8472","0.0434","0.1317","20.5986","0.4391","0.0647"
"Brian Rowe","LAG","2017","1264","3","0.3333","0.3194","0.0419","1.396","57.553","50.9833","0.004"
"Kévin Oliveira","SKC","2017","25","2","1","0.9819","0.0363","1.8146","20.3756","-0.23","0.0082"
"Stefan Marinovic","VAN","2017","493","1","1","0.9712","0.0288","2.8793","13.9783","10.925","0.0022"
"Mikey Ambrose","ATL","2017","314","46","0.7826","0.7822","0.0169","0.0368","16.6728","1.54","0.0339"
"Cody Cropper","NER","2017","2719","1","1","0.9841","0.0159","1.5941","17.824","4.37","0.0008"
"Matt Lampson","CHI","2017","2329","1","1","0.9881","0.0119","1.194","30.4336","12.65","0.0048"
"Steve Clark","DCU","2017","481","1","1","0.9917","0.0083","0.8253","11.6","0","0.003"
"Tim Howard","COL","2017","2451","0","0","0","0","0","0","0","0"
"Brad Guzan","ATL","2017","1359","0","0","0","0","0","0","0","0"
"Jorge Bava","CHI","2017","774","0","0","0","0","0","0","0","0"
"Jake Gleeson","POR","2017","1990","0","0","0","0","0","0","0","0"
"Joe Willis","HOU","2017","780","0","0","0","0","0","0","0","0"
"Eirik Holmen Johansen","NYC","2017","197","0","0","0","0","0","0","0","0"
"Maxime Crépeau","MTL","2017","293","0","0","0","0","0","0","0","0"
"Coy Craft","FCD","2017","18","0","0","0","0","0","0","0","0.0049"
"John McCarthy","PHI","2017","784","0","0","0","0","0","0","0","0"
"Kyle Greig","VAN","2017","8","0","0","0","0","0","0","0","0"
"Jesús Ferreira","FCD","2017","23","0","0","0","0","0","0","0","0"
"David Ousted","VAN","2017","2633","3","0.3333","0.3354","-0.0062","-0.2056","47.1339","43.3167","0.0044"
"Tim Melia","SKC","2017","2996","7","0.4286","0.4295","-0.0066","-0.0944","51.5769","41.4821","0.0029"
"Daniel Johnson","CHI","2017","168","30","0.8667","0.8671","-0.0117","-0.0389","20.3778","3.5688","0.017"
"Kwame Awuah","NYC","2017","41","11","0.8182","0.8193","-0.0126","-0.1148","15.4699","0.0314","0.0146"
"Axel Sjöberg","COL","2017","1775","242","0.7934","0.7936","-0.0433","-0.0179","25.6212","11.2705","0.0554"
"Connor Lade","NYRB","2017","1511","362","0.768","0.7682","-0.0717","-0.0198","18.1245","7.4245","0.0721"
"Ken Tribbett","PHI","2017","9","4","0.75","0.7703","-0.0814","-2.0338","16.6755","0.2587","0.0212"
"Paxton Pomykal","FCD","2017","142","27","0.8519","0.8551","-0.0873","-0.3232","18.848","-0.575","0.0713"
"Kevin Venegas","MIN","2017","585","146","0.8288","0.8294","-0.09","-0.0616","19.4916","0.4742","0.0879"
"Vicente Sánchez","HOU","2017","626","106","0.8679","0.8689","-0.103","-0.0972","19.5288","1.5362","0.0265"
"José Escalante","HOU","2017","44","4","0.75","0.7772","-0.1088","-2.7207","11.8436","-5.865","0.0104"
"Cristian Higuita","ORL","2017","1655","582","0.8918","0.892","-0.1597","-0.0274","19.6215","2.2048","0.115"
"Philippe Senderos","HOU","2017","170","35","0.8","0.8051","-0.1776","-0.5073","24.7553","13.7014","0.0731"
"Calum Mallace","MTL","2017","330","99","0.8788","0.8806","-0.1776","-0.1794","20.2453","5.211","0.0737"
"Matt Van Oekel","RSL","2017","615","1","0","0.1913","-0.1913","-19.1317","28.8126","20.585","0.0037"
"Sean Johnson","NYC","2017","3107","1","0","0.2347","-0.2347","-23.4661","57.7865","57.385","0.0042"
"Alhaji Kamara","DCU","2017","19","3","0.6667","0.7482","-0.2445","-8.1502","17.6553","10.81","0.0144"
"Sam Hamilton","COL","2017","136","31","0.9032","0.9112","-0.2464","-0.7949","19.5925","-0.0482","0.0558"
"Shamit Shome","MTL","2017","16","2","0.5","0.6318","-0.2636","-13.1816","15.8421","10.4075","0.0093"
"Jacob Peterson","ATL","2017","214","21","0.7619","0.7747","-0.2693","-1.2825","15.6294","1.15","0.009"
"Ariel Lassiter","LAG","2017","341","45","0.8889","0.8954","-0.2945","-0.6544","16.9197","-4.278","0.0207"
"Alex Bono","TOR","2017","2766","2","0.5","0.6491","-0.2981","-14.9056","43.5264","34.96","0.0033"
"Tyler Deric","HOU","2017","2549","4","0.25","0.3318","-0.3272","-8.1812","59.3416","56.1487","0.0032"
"Tyler Pasher","SKC","2017","47","12","0.8333","0.8615","-0.3378","-2.815","15.2839","-5.6829","0.048"
"Bill Hamid","DCU","2017","2329","1","0","0.3691","-0.3691","-36.9051","40.4363","38.41","0.0038"
"Maxim Tissot","DCU","2017","97","27","0.7037","0.7176","-0.3751","-1.3891","20.4934","11.1933","0.1094"
"Clint Irwin","TOR","2017","530","1","0","0.3835","-0.3835","-38.3544","49.8424","47.15","0.0038"
"Aaron Kovar","SEA","2017","230","35","0.8571","0.8682","-0.3879","-1.1084","14.6299","-1.035","0.0353"
"Dennis Castillo","COL","2017","270","52","0.6923","0.7","-0.3994","-0.7681","20.9682","11.6791","0.0938"
"Alex","HOU","2017","2459","549","0.8033","0.804","-0.4172","-0.076","22.1306","6.7469","0.0939"
"Hugo Arellano","LAG","2017","361","76","0.8289","0.8345","-0.4206","-0.5534","21.8717","7.8866","0.0802"
"Jordan Allen","RSL","2017","113","11","0.7273","0.7669","-0.4362","-3.9659","17.3413","8.1336","0.0318"
"John Goossens","CHI","2017","96","22","0.8182","0.8385","-0.4462","-2.0283","25.185","4.7098","0.0784"
"Zack Steffen","CLB","2017","3306","3","0.6667","0.8254","-0.4761","-15.871","33.7325","20.7383","0.0027"
"Brandon Allen","MIN","2017","17","1","0","0.5049","-0.5049","-50.4891","14.8304","-6.095","0.0039"
"Alec Kann","ATL","2017","1750","2","0","0.2614","-0.5227","-26.1354","68.2312","68.195","0.0044"
"Mauro Rosales","VAN","2017","80","11","0.7273","0.7805","-0.5856","-5.3239","15.6676","4.8823","0.0272"
"Dilly Duka","NYRB","2017","168","24","0.7083","0.7333","-0.5994","-2.4974","16.7878","7.5708","0.0624"
"Andre Blake","PHI","2017","2523","1","0","0.6371","-0.6371","-63.711","63.0401","41.515","0.0038"
"Sebastián Blanco","POR","2017","2986","755","0.8159","0.8168","-0.6538","-0.0866","22.0401","6.1215","0.0939"
"Bobby Shuttleworth","MIN","2017","3084","4","0.5","0.6659","-0.6635","-16.5886","35.7736","29.8713","0.0029"
"Jack Barmby","POR","2017","156","50","0.84","0.8546","-0.728","-1.4559","23.5604","4.6184","0.022"
"Jalen Robinson","DCU","2017","591","69","0.7681","0.7799","-0.8156","-1.182","26.1124","12.6083","0.0452"
"Nick DePuy","MTL","2017","150","8","0.75","0.8525","-0.8199","-10.2486","9.452","-3.1913","0.0125"
"Connor Maloney","CLB","2017","132","20","0.8","0.8415","-0.8304","-4.1522","16.9246","2.2425","0.06"
"José Villarreal","LAG","2017","444","105","0.781","0.7892","-0.8704","-0.829","20.9105","4.0239","0.0411"
"Tony Rocha","ORL","2017","39","6","0.6667","0.8148","-0.8886","-14.8094","11.1294","-0.6133","0.0125"
"Ben McKendry","VAN","2017","97","17","0.6471","0.6994","-0.8893","-5.231","19.3934","6.8932","0.1481"
"Collin Martin","MIN","2017","679","290","0.8897","0.8927","-0.8908","-0.3072","20.1611","1.5941","0.0945"
"Diego Rubio","SKC","2017","1115","92","0.837","0.8471","-0.9372","-1.0187","16.8907","0.48","0.027"
"Fatai Alashe","SJE","2017","1292","384","0.8464","0.8489","-0.9671","-0.2518","21.9983","5.5556","0.0961"
"Kendall Waston","VAN","2017","2429","328","0.7378","0.741","-1.0374","-0.3163","29.3778","15.7925","0.0694"
"Stefan Frei","SEA","2017","3191","7","0.1429","0.2922","-1.0452","-14.9315","54.9341","50.83","0.0036"
"John Stertzer","NYC","2017","81","6","0.5","0.6748","-1.0487","-17.4776","17.0548","12.7842","0.0067"
"Cristian Martínez","CLB","2017","274","34","0.8824","0.9142","-1.0831","-3.1856","13.8633","-0.2266","0.025"
"Evan Bush","MTL","2017","3024","9","0.4444","0.5682","-1.1141","-12.3788","41.5547","32.3917","0.005"
"Luis González","FCD","2017","19","4","0.5","0.8","-1.2","-30.0002","18.8376","0.4313","0.0116"
"Fabinho","PHI","2017","2039","525","0.7695","0.7718","-1.201","-0.2288","22.5665","7.4627","0.1095"
"Aaron Maund","VAN","2017","191","18","0.6111","0.6801","-1.2421","-6.9004","24.8597","13.2633","0.0634"
"Sam Nicholson","MIN","2017","688","84","0.8095","0.8246","-1.2674","-1.5089","14.8126","0.397","0.0361"
"Omar Holness","RSL","2017","290","51","0.8235","0.8485","-1.275","-2.5001","17.6246","-2.2729","0.0312"
"Femi Hollinger-Janzen","NER","2017","203","14","0.6429","0.734","-1.2754","-9.1102","15.3885","0.7886","0.0087"
"Emmanuel Boateng","LAG","2017","2429","356","0.8371","0.8408","-1.31","-0.368","17.1652","0.333","0.0522"
"Kekuta Manneh","VAN","2017","143","16","0.6875","0.7697","-1.3151","-8.2193","21.7576","2.7959","0.0442"
