"Player","Team","Season","MinutesIncludes stoppage time.","Shots","SoTShots on Target","GGoals","xGxGoals","xPlaceDifference between post- and pre-shot xG models.","G-xG","KeyPKey Passes","APrimary Assists","xAxAssists","A-xA","xG+xA","PAExpected points added through scoring goals.","xPAExpected points added through taking shots."
"Diego Fagundez","NER","2016","2410","1","1","1","0.0732","0.5569","0.9268","0","0","0","0","0.0732","0.5656","0.0414"
"Rob Vincent","DCU","2016","1250","2","1","0","0.067","0.0013","-0.067","0","0","0","0","0.067","0","0.0334"
"Chad Barrett","SJE","2016","636","1","0","0","0.0597","-0.0597","-0.0597","0","0","0","0","0.0597","0","0.0732"
"Kei Kamara","CLB","2016","843","1","0","0","0.0596","-0.0596","-0.0596","0","0","0","0","0.0596","0","0.0338"
"Lucas Ontivero","MTL","2016","1045","1","0","0","0.0586","-0.0586","-0.0586","0","0","0","0","0.0586","0","0.0032"
"Luciano Acosta","DCU","2016","2225","0","0","0","0","0","0","1","0","0.0586","-0.0586","0.0586","0","0"
"Chris Wingert","RSL","2016","1613","1","0","0","0.0569","-0.0569","-0.0569","0","0","0","0","0.0569","0","0.0433"
"Sal Zizzo","NYRB","2016","2112","1","0","0","0.0566","-0.0566","-0.0566","0","0","0","0","0.0566","0","0.047"
"John Goossens","CHI","2016","1376","2","0","0","0.0553","-0.0553","-0.0553","0","0","0","0","0.0553","0","0.0381"
"Matt Polster","CHI","2016","2254","1","0","0","0.0542","-0.0542","-0.0542","0","0","0","0","0.0542","0","0.0989"
"Mohammed Saeid","CLB","2016","2134","2","0","0","0.0536","-0.0536","-0.0536","0","0","0","0","0.0536","0","0.0344"
"Maynor Figueroa","FCD","2016","2632","1","0","0","0.0517","-0.0517","-0.0517","0","0","0","0","0.0517","0","0.029"
"Nigel de Jong","LAG","2016","1673","1","1","0","0.0334","0.317","-0.0334","1","0","0.0168","-0.0168","0.0502","0","0.0222"
"Dillon Powers","COL","2016","2279","1","0","0","0.0481","-0.0481","-0.0481","0","0","0","0","0.0481","0","0.0513"
"Diego Rubio","SKC","2016","407","1","0","0","0.0467","-0.0467","-0.0467","0","0","0","0","0.0467","0","0.0158"
"Kei Kamara","NER","2016","2016","2","0","0","0.0461","-0.0461","-0.0461","0","0","0","0","0.0461","0","0.0356"
"Demar Phillips","RSL","2016","2371","1","0","0","0.0446","-0.0446","-0.0446","0","0","0","0","0.0446","0","0.0084"
"Yura Movsisyan","RSL","2016","2311","2","0","0","0.0434","-0.0434","-0.0434","0","0","0","0","0.0434","0","0.0155"
"Andrés Imperiale","SJE","2016","938","0","0","0","0","0","0","1","0","0.043","-0.043","0.043","0","0"
"Osvaldo Alonso","SEA","2016","3020","1","1","0","0.0391","0.0035","-0.0391","0","0","0","0","0.0391","0","0.0031"
"Kyle Bekker","MTL","2016","1233","0","0","0","0","0","0","2","0","0.0385","-0.0385","0.0385","0","0"
"Fabián Espíndola","DCU","2016","997","1","0","0","0.0378","-0.0378","-0.0378","0","0","0","0","0.0378","0","0.02"
"Jeff Larentowicz","LAG","2016","1636","1","0","0","0.033","-0.033","-0.033","0","0","0","0","0.033","0","0.0058"
"Robbie Keane","LAG","2016","1537","0","0","0","0","0","0","1","0","0.033","-0.033","0.033","0","0"
"Bradley Wright-Phillips","NYRB","2016","2950","1","1","0","0.0294","0.2562","-0.0294","0","0","0","0","0.0294","0","0.0117"
"Dax McCarty","NYRB","2016","2439","0","0","0","0","0","0","1","0","0.0294","-0.0294","0.0294","0","0"
"Jordan Stewart","SJE","2016","1309","0","0","0","0","0","0","1","0","0.0278","-0.0278","0.0278","0","0"
"Jack McInerney","POR","2016","1024","1","0","0","0.0249","-0.0249","-0.0249","0","0","0","0","0.0249","0","0.0207"
"Michael Bradley","TOR","2016","2329","1","1","0","0.0197","0.0868","-0.0197","0","0","0","0","0.0197","0","0.021"
"Hassoun Camara","MTL","2016","2430","0","0","0","0","0","0","1","0","0.0185","-0.0185","0.0185","0","0"
"Alberto Quintero","SJE","2016","2321","0","0","0","0","0","0","1","0","0.0179","-0.0179","0.0179","0","0"
"Hérculez Gómez","SEA","2016","927","1","0","0","0.0171","-0.0171","-0.0171","0","0","0","0","0.0171","0","0.0181"
"Jelle Van Damme","LAG","2016","2627","1","0","0","0.0168","-0.0168","-0.0168","0","0","0","0","0.0168","0","0.0084"
"Darwin Cerén","ORL","2016","1327","1","0","0","0.016","-0.016","-0.016","0","0","0","0","0.016","0","0"
"Will Johnson","TOR","2016","1790","1","0","0","0.0141","-0.0141","-0.0141","0","0","0","0","0.0141","0","0.0068"
"Sebastian Giovinco","TOR","2015","3012","48","14","5","2.6744","1.5284","2.3256","0","0","0","0","2.6744","2.4885","1.6"
"Javier Morales","RSL","2015","2302","19","8","2","1.2066","0.7953","0.7934","1","0","0.0296","-0.0296","1.2363","1.3758","0.8368"
"Federico Higuaín","CLB","2015","2889","15","4","0","1.2235","-0.0797","-1.2235","0","0","0","0","1.2235","0","0.6543"
"Mauro Díaz","FCD","2015","2076","11","2","1","1.014","-0.5012","-0.0141","0","0","0","0","1.014","0.5477","0.6263"
"Sacha Kljestan","NYRB","2015","3029","17","5","0","0.8139","-0.2831","-0.8139","0","0","0","0","0.8139","0","0.4796"
"Brad Davis","HOU","2015","2784","10","4","0","0.5809","-0.2307","-0.5809","2","0","0.0635","-0.0635","0.6444","0","0.3567"
"Clint Dempsey","SEA","2015","1854","9","1","0","0.5421","-0.5287","-0.5421","0","0","0","0","0.5421","0","0.2536"
"David Villa","NYC","2015","2705","11","5","2","0.5371","0.6046","1.4629","0","0","0","0","0.5371","1.6534","0.2679"
"Andrea Pirlo","NYC","2015","1148","12","3","0","0.5351","0.0633","-0.5351","0","0","0","0","0.5351","0","0.3214"
"Chris Rolfe","DCU","2015","2549","8","4","1","0.5038","0.9341","0.4961","1","0","0.0211","-0.0211","0.525","0.6888","0.3529"
"Kaká","ORL","2015","2608","8","2","1","0.4497","0.3371","0.5503","1","0","0.0371","-0.0371","0.4868","0.9493","0.356"
"Carlos Rivas","ORL","2015","1517","12","3","0","0.4775","-0.197","-0.4775","0","0","0","0","0.4775","0","0.3917"
"Diego Valeri","POR","2015","1812","10","4","0","0.4696","-0.1826","-0.4696","0","0","0","0","0.4696","0","0.4341"
"Giles Barnes","HOU","2015","2651","7","2","1","0.4666","0.3307","0.5334","0","0","0","0","0.4666","0.5772","0.3061"
"Chris Tierney","NER","2015","2812","8","3","0","0.4466","0.1295","-0.4466","0","0","0","0","0.4466","0","0.2768"
"Cristián Maidana","PHI","2015","2245","7","4","1","0.4459","0.0872","0.5541","0","0","0","0","0.4459","0.6972","0.3641"
"Laurent Ciman","MTL","2015","2576","11","3","0","0.4341","-0.2298","-0.4341","0","0","0","0","0.4341","0","0.2673"
"Benny Feilhaber","SKC","2015","2939","5","2","1","0.3212","0.3131","0.6788","2","0","0.0794","-0.0794","0.4006","0.9509","0.21"
"Lee Nguyen","NER","2015","2892","6","3","0","0.3772","0.3655","-0.3772","1","0","0.0177","-0.0177","0.3949","0","0.2522"
"Marco Donadel","MTL","2015","2127","6","5","0","0.377","0.1104","-0.377","1","0","0.0154","-0.0154","0.3924","0","0.2165"
"Jeff Larentowicz","CHI","2015","2815","9","3","1","0.3907","0.0702","0.6093","0","0","0","0","0.3907","0.7232","0.1798"
"Didier Drogba","MTL","2015","940","9","3","3","0.3594","0.8262","2.6406","0","0","0","0","0.3594","1.5209","0.2429"
"Matías Pérez García","SJE","2015","2127","5","1","0","0.3209","0.3282","-0.3209","1","0","0.0132","-0.0132","0.3341","0","0.1661"
"Steven Gerrard","LAG","2015","1242","7","1","0","0.3231","0.0002","-0.3231","0","0","0","0","0.3231","0","0.1606"
"Vicente Sánchez","COL","2015","1526","8","3","1","0.3086","0.5616","0.6914","0","0","0","0","0.3086","0.5437","0.2473"
"José Villarreal","LAG","2015","748","4","3","1","0.2974","0.1762","0.7026","0","0","0","0","0.2974","0.0001","0.1637"
"Pedro Morales","VAN","2015","1545","5","3","2","0.2965","0.7883","1.7035","0","0","0","0","0.2965","0.4053","0.2181"
"Darlington Nagbe","POR","2015","3015","2","1","1","0.1784","-0.0375","0.8216","1","0","0.1124","-0.1124","0.2908","0.5325","0.1092"
"Dom Dwyer","SKC","2015","2747","6","1","0","0.2699","-0.2027","-0.2699","0","0","0","0","0.2699","0","0.1122"
"Diego Fagundez","NER","2015","1888","3","1","1","0.2468","0.2357","0.7532","0","0","0","0","0.2468","0.7278","0.0893"
"Tranquillo Barnetta","PHI","2015","813","4","2","0","0.2255","-0.1299","-0.2255","0","0","0","0","0.2255","0","0.155"
"Chris Pontius","DCU","2015","1654","4","0","0","0.1669","-0.1669","-0.1669","1","0","0.0524","-0.0524","0.2193","0","0.1169"
"Fabián Espíndola","DCU","2015","1440","4","0","0","0.1642","-0.1642","-0.1642","1","0","0.0529","-0.0529","0.2171","0","0.1415"
"Shaun Maloney","CHI","2015","1317","3","1","0","0.2122","-0.175","-0.2122","0","0","0","0","0.2122","0","0.094"
"Giovani dos Santos","LAG","2015","841","5","1","0","0.201","-0.1658","-0.201","0","0","0","0","0.201","0","0.0834"
"Aníbal Godoy","SJE","2015","959","3","1","0","0.2004","0.1233","-0.2004","0","0","0","0","0.2004","0","0.0158"
"Gabriel Torres","COL","2015","1715","3","0","0","0.1996","-0.1996","-0.1996","0","0","0","0","0.1996","0","0.1598"
"Felipe","NYRB","2015","3122","3","0","0","0.1974","-0.1974","-0.1974","0","0","0","0","0.1974","0","0.1183"
"David Accam","CHI","2015","1980","1","1","1","0.1155","0.1714","0.8845","1","0","0.0724","-0.0724","0.1879","0.5477","0.0633"
"Michel","FCD","2015","1008","4","2","0","0.1856","-0.1061","-0.1856","0","0","0","0","0.1856","0","0.0529"
"Stefan Ishizaki","LAG","2015","1725","4","2","0","0.1847","0.0738","-0.1847","0","0","0","0","0.1847","0","0.0992"
"Luis Silva","DCU","2015","409","3","2","1","0.1827","0.3003","0.8173","0","0","0","0","0.1827","1.0032","0.0978"
"Taylor Kemp","DCU","2015","2440","4","0","0","0.1789","-0.1789","-0.1789","0","0","0","0","0.1789","0","0.1135"
"Chris Wondolowski","SJE","2015","2901","4","0","0","0.1683","-0.1683","-0.1683","0","0","0","0","0.1683","0","0.0637"
"Marcelo Sarvas","COL","2015","2021","3","0","0","0.1663","-0.1663","-0.1663","0","0","0","0","0.1663","0","0.0902"
"Mika Väyrynen","LAG","2015","859","2","0","0","0.1653","-0.1653","-0.1653","0","0","0","0","0.1653","0","0.1367"
"Justin Meram","CLB","2015","2337","3","1","0","0.1584","-0.0464","-0.1584","0","0","0","0","0.1584","0","0.1035"
"Maurice Edu","PHI","2015","2133","2","0","0","0.1581","-0.1581","-0.1581","0","0","0","0","0.1581","0","0.1375"
"Joao Plata","RSL","2015","1513","2","1","1","0.1564","0.4186","0.8436","0","0","0","0","0.1564","0.6834","0.0713"
"Harry Shipp","CHI","2015","2757","1","0","0","0.0783","-0.0783","-0.0783","2","1","0.0772","0.9228","0.1555","0","0.0805"
"Mauro Rosales","VAN","2015","1663","3","1","0","0.1479","0.061","-0.1479","0","0","0","0","0.1479","0","0.1142"
"Andreas Ivanschitz","SEA","2015","459","1","0","0","0.1428","-0.1428","-0.1428","0","0","0","0","0.1428","0","0.029"
"Tyrone Mears","SEA","2015","3179","2","0","0","0.1036","-0.1036","-0.1036","1","0","0.0357","-0.0357","0.1393","0","0.0952"
"Marc Burch","COL","2015","778","3","1","0","0.1328","-0.0907","-0.1328","0","0","0","0","0.1328","0","0.1154"
"Álvaro Saborio","RSL","2015","1157","2","2","0","0.1298","0.0043","-0.1298","0","0","0","0","0.1298","0","0.0714"
"Patrice Bernier","MTL","2015","774","2","0","0","0.1249","-0.1249","-0.1249","0","0","0","0","0.1249","0","0.0697"
"Marco Pappa","SEA","2015","1537","4","1","0","0.1236","0.0929","-0.1236","0","0","0","0","0.1236","0","0.0871"
"Dillon Powers","COL","2015","2360","3","2","0","0.1209","-0.0263","-0.1209","0","0","0","0","0.1209","0","0.0846"
"Álvaro Saborio","DCU","2015","828","2","0","0","0.1174","-0.1174","-0.1174","0","0","0","0","0.1174","0","0.0619"
"Fanendo Adi","POR","2015","2311","1","0","0","0.1124","-0.1124","-0.1124","0","0","0","0","0.1124","0","0.099"
"Nicolás Mezquida","VAN","2015","991","2","1","1","0.1107","0.0624","0.8893","0","0","0","0","0.1107","0.5759","0.0508"
"Lamar Neagle","SEA","2015","2159","1","0","0","0.1086","-0.1086","-0.1086","0","0","0","0","0.1086","0","0.0647"
"Will Johnson","POR","2015","1110","2","1","0","0.1061","-0.0756","-0.1061","0","0","0","0","0.1061","0","0.0604"
"Kyle Beckerman","RSL","2015","2528","3","0","0","0.1016","-0.1016","-0.1016","0","0","0","0","0.1016","0","0.0819"
"Jorge Villafaña","POR","2015","3131","1","0","0","0.0998","-0.0998","-0.0998","0","0","0","0","0.0998","0","0.0386"
"Brek Shea","ORL","2015","1579","2","0","0","0.0945","-0.0945","-0.0945","0","0","0","0","0.0945","0","0.0439"
"Kei Kamara","CLB","2015","2944","1","0","0","0.0913","-0.0913","-0.0913","0","0","0","0","0.0913","0","0.0321"
"Johan Venegas","MTL","2015","799","1","0","0","0.0908","-0.0908","-0.0908","0","0","0","0","0.0908","0","0.088"
"Ambroise Oyongo","MTL","2015","2007","1","0","0","0.0866","-0.0866","-0.0866","0","0","0","0","0.0866","0","0.0352"
"Luke Mulholland","RSL","2015","2479","2","0","0","0.0857","-0.0857","-0.0857","0","0","0","0","0.0857","0","0.0683"
"Sal Zizzo","NYRB","2015","1135","1","0","0","0.034","-0.034","-0.034","1","0","0.0491","-0.0491","0.0831","0","0.0206"
"Gonzalo Pineda","SEA","2015","2000","2","0","0","0.0808","-0.0808","-0.0808","0","0","0","0","0.0808","0","0.0496"
"Rolando Escobar","FCD","2015","465","1","0","0","0.0797","-0.0797","-0.0797","0","0","0","0","0.0797","0","0.0562"
"Darwin Cerén","ORL","2015","2432","1","1","0","0.0554","-0.0104","-0.0554","1","0","0.0227","-0.0227","0.0781","0","0.0439"
"Juan Ramírez","COL","2015","1597","1","0","0","0.0748","-0.0748","-0.0748","0","0","0","0","0.0748","0","0.0564"
"Ignacio Piatti","MTL","2015","2337","1","0","0","0.0457","-0.0457","-0.0457","1","0","0.0252","-0.0252","0.0709","0","0.0371"
"Robbie Keane","LAG","2015","2218","1","0","0","0.0691","-0.0691","-0.0691","0","0","0","0","0.0691","0","0"
"Michael Bradley","TOR","2015","2419","2","0","0","0.0606","-0.0606","-0.0606","0","0","0","0","0.0606","0","0.0282"
"Benoit Cheyrou","TOR","2015","2570","1","0","0","0.0584","-0.0584","-0.0584","0","0","0","0","0.0584","0","0.0111"
"Servando Carrasco","SKC","2015","554","1","0","0","0.057","-0.057","-0.057","0","0","0","0","0.057","0","0.0388"
"Angeliño","NYC","2015","1075","1","0","0","0.0555","-0.0555","-0.0555","0","0","0","0","0.0555","0","0.0813"
"Víctor Bernárdez","SJE","2015","2691","3","0","0","0.0552","-0.0552","-0.0552","0","0","0","0","0.0552","0","0.0101"
"Cristian Techera","VAN","2015","1681","1","1","0","0.0547","0.0277","-0.0547","0","0","0","0","0.0547","0","0.0563"
"Joevin Jones","CHI","2015","2428","1","1","0","0.0526","0.143","-0.0526","0","0","0","0","0.0526","0","0.0384"
"Jairo Arrieta","DCU","2015","1372","1","0","0","0.0518","-0.0518","-0.0518","0","0","0","0","0.0518","0","0.0431"
"Erik Friberg","SEA","2015","1012","1","0","0","0.0516","-0.0516","-0.0516","0","0","0","0","0.0516","0","0.0102"
"Juninho Pereira","LAG","2015","3047","1","1","0","0.05","-0.0137","-0.05","0","0","0","0","0.05","0","0.0643"
"Lewis Neal","ORL","2015","1602","1","1","0","0.0472","0.4131","-0.0472","0","0","0","0","0.0472","0","0.0482"
"Gastón Fernández","POR","2015","812","1","0","0","0.0449","-0.0449","-0.0449","0","0","0","0","0.0449","0","0.0448"
"Luis Gil","RSL","2015","1616","1","1","0","0.0444","-0.0063","-0.0444","0","0","0","0","0.0444","0","0.0047"
"Graham Zusi","SKC","2015","2117","1","0","0","0.044","-0.044","-0.044","0","0","0","0","0.044","0","0.0256"
"Facundo Coria","DCU","2015","168","2","1","0","0.0405","-0.0267","-0.0405","0","0","0","0","0.0405","0","0.0411"
"Jordi Quintillà","SKC","2015","312","1","1","0","0.0392","0.0784","-0.0392","0","0","0","0","0.0392","0","0.0235"
"Alexander López","HOU","2015","1006","2","0","0","0.0389","-0.0389","-0.0389","0","0","0","0","0.0389","0","0.0177"
"Kellyn Acosta","FCD","2015","1730","1","0","0","0.0381","-0.0381","-0.0381","0","0","0","0","0.0381","0","0.016"
"Demar Phillips","RSL","2015","1480","1","0","0","0.0369","-0.0369","-0.0369","0","0","0","0","0.0369","0","0.0016"
"Shea Salinas","SJE","2015","2796","0","0","0","0","0","0","1","0","0.0351","-0.0351","0.0351","0","0"
"Hérculez Gómez","TOR","2015","253","1","0","0","0.0345","-0.0345","-0.0345","0","0","0","0","0.0345","0","0.0228"
"Khari Stephenson","SJE","2015","236","1","0","0","0.0344","-0.0344","-0.0344","0","0","0","0","0.0344","0","0.0205"
"Davy Arnaud","DCU","2015","2078","0","0","0","0","0","0","1","0","0.0338","-0.0338","0.0338","0","0"
"Kyle Bekker","FCD","2015","349","1","1","0","0.0332","0.0226","-0.0332","0","0","0","0","0.0332","0","0.0013"
"Rodney Wallace","POR","2015","2108","1","0","0","0.0322","-0.0322","-0.0322","0","0","0","0","0.0322","0","0.0233"
"Bernardo Añor","SKC","2015","548","1","0","0","0.032","-0.032","-0.032","0","0","0","0","0.032","0","0.0254"
"Mohammed Saeid","CLB","2015","1717","1","0","0","0.0312","-0.0312","-0.0312","0","0","0","0","0.0312","0","0.0026"
"Jack Jewsbury","POR","2015","1871","1","0","0","0.0304","-0.0304","-0.0304","0","0","0","0","0.0304","0","0.0213"
"Sebastián Jaime","RSL","2015","1323","1","0","0","0.0296","-0.0296","-0.0296","0","0","0","0","0.0296","0","0.0165"
"Luke Boden","ORL","2015","2414","1","0","0","0.0283","-0.0283","-0.0283","0","0","0","0","0.0283","0","0.0225"
"Sam Cronin","COL","2015","2297","1","0","0","0.0266","-0.0266","-0.0266","0","0","0","0","0.0266","0","0.0017"
"Octavio Rivero","VAN","2015","2958","1","0","0","0.0253","-0.0253","-0.0253","0","0","0","0","0.0253","0","0.0176"
"Kelyn Rowe","NER","2015","2083","1","0","0","0.0219","-0.0219","-0.0219","0","0","0","0","0.0219","0","0.0184"
"Gilberto","CHI","2015","727","1","0","0","0.0208","-0.0208","-0.0208","0","0","0","0","0.0208","0","0.02"
"Matt Polster","CHI","2015","2595","0","0","0","0","0","0","1","0","0.0148","-0.0148","0.0148","0","0"
"Clint Dempsey","SEA","2014","2294","11","4","1","0.6975","0.591","0.3025","0","0","0","0","0.6975","0.6188","0.3954"
"Will Johnson","POR","2014","2734","12","4","0","0.5373","0.0693","-0.5373","0","0","0","0","0.5373","0","0.528"
"Javier Morales","RSL","2014","2848","6","1","0","0.451","-0.3079","-0.451","1","0","0.0151","-0.0151","0.4661","0","0.2684"
"Lee Nguyen","NER","2014","2946","6","3","1","0.3367","0.6378","0.6633","2","0","0.0658","-0.0658","0.4025","0.1461","0.1558"
"Mauro Rosales","CHV","2014","1670","6","1","0","0.3943","0.3306","-0.3943","0","0","0","0","0.3943","0","0.2339"
"Diego Valeri","POR","2014","2972","8","4","1","0.3776","0.2589","0.6224","0","0","0","0","0.3776","0.5986","0.2423"
"Cristián Maidana","PHI","2014","1981","6","4","0","0.3153","0.3475","-0.3153","1","0","0.0326","-0.0326","0.348","0","0.1872"
"Pedro Morales","VAN","2014","2741","9","3","0","0.3387","-0.0935","-0.3387","0","0","0","0","0.3387","0","0.2905"
"Chris Tierney","NER","2014","2081","7","3","1","0.316","0.4916","0.684","0","0","0","0","0.316","0.2151","0.1693"
"Benny Feilhaber","SKC","2014","2821","4","0","0","0.2302","-0.2302","-0.2302","2","0","0.0706","-0.0706","0.3008","0","0.1491"
"Dom Dwyer","SKC","2014","2928","6","1","0","0.2951","-0.2672","-0.2951","0","0","0","0","0.2951","0","0.1566"
"Juninho Pereira","LAG","2014","2940","3","2","0","0.2451","0.1599","-0.2451","1","0","0.0429","-0.0429","0.288","0","0.1999"
"Leo Fernandes","PHI","2014","759","1","1","1","0.2856","0.1626","0.7144","0","0","0","0","0.2856","0.761","0.2174"
"Thierry Henry","NYRB","2014","2839","5","2","0","0.2502","0.0948","-0.2502","0","0","0","0","0.2502","0","0.2411"
"Stefan Ishizaki","LAG","2014","2014","4","2","1","0.2359","-0.1434","0.7641","0","0","0","0","0.2359","0.053","0.0957"
"Nick DeLeon","DCU","2014","2881","3","0","0","0.1974","-0.1974","-0.1974","0","0","0","0","0.1974","0","0.0636"
"Kyle Bekker","TOR","2014","1210","4","0","0","0.1941","-0.1941","-0.1941","0","0","0","0","0.1941","0","0.1825"
"Jermain Defoe","TOR","2014","1655","3","2","0","0.1904","0.0116","-0.1904","0","0","0","0","0.1904","0","0.1297"
"Marco Pappa","SEA","2014","2025","2","1","1","0.1231","0.3288","0.8769","2","0","0.0322","-0.0322","0.1553","0.4005","0.0365"
"Jeff Larentowicz","CHI","2014","3211","1","0","0","0.1418","-0.1418","-0.1418","0","0","0","0","0.1418","0","0.074"
"Michel","FCD","2014","1950","3","2","1","0.1363","0.1959","0.8637","0","0","0","0","0.1363","0.1682","0.0611"
"Chris Wondolowski","SJE","2014","2536","2","0","0","0.1356","-0.1356","-0.1356","0","0","0","0","0.1356","0","0.1232"
"Hernán Bernardello","MTL","2014","892","3","1","0","0.134","-0.106","-0.134","0","0","0","0","0.134","0","0.1193"
"Erick Torres","CHV","2014","2669","2","1","0","0.1292","0.4349","-0.1292","0","0","0","0","0.1292","0","0.0264"
"Patrice Bernier","MTL","2014","1940","1","0","0","0.1271","-0.1271","-0.1271","0","0","0","0","0.1271","0","0.0877"
"Federico Higuaín","CLB","2014","2671","2","0","0","0.1256","-0.1256","-0.1256","0","0","0","0","0.1256","0","0.0352"
"Mauro Díaz","FCD","2014","994","2","1","0","0.1247","-0.0193","-0.1247","0","0","0","0","0.1247","0","0.1232"
"Khari Stephenson","SJE","2014","1178","3","1","0","0.1176","-0.0415","-0.1176","0","0","0","0","0.1176","0","0.0918"
"Vincent Nogueira","PHI","2014","2666","2","1","0","0.072","0.2885","-0.072","1","0","0.0425","-0.0425","0.1145","0","0.0504"
"José Mari","COL","2014","1854","2","0","0","0.1121","-0.1121","-0.1121","0","0","0","0","0.1121","0","0.0398"
"Fabián Espíndola","DCU","2014","2284","2","0","0","0.0746","-0.0746","-0.0746","1","0","0.0348","-0.0348","0.1094","0","0.0373"
"Lamar Neagle","SEA","2014","2364","1","0","0","0.102","-0.102","-0.102","0","0","0","0","0.102","0","0"
"Michael Bradley","TOR","2014","2364","2","1","0","0.0993","-0.0782","-0.0993","0","0","0","0","0.0993","0","0.0311"
"Gabriel Torres","COL","2014","1217","1","0","0","0.0988","-0.0988","-0.0988","0","0","0","0","0.0988","0","0.0579"
"Gilberto","TOR","2014","2116","1","1","1","0.092","0.0808","0.908","0","0","0","0","0.092","0.9905","0.0911"
"Tim Cahill","NYRB","2014","1631","1","0","0","0.0847","-0.0847","-0.0847","0","0","0","0","0.0847","0","0.0409"
"Dillon Powers","COL","2014","2477","1","1","0","0.0761","0.2475","-0.0761","0","0","0","0","0.0761","0","0.0511"
"Harry Shipp","CHI","2014","2518","1","0","0","0.0759","-0.0759","-0.0759","0","0","0","0","0.0759","0","0.0157"
"Marco Di Vaio","MTL","2014","1890","1","0","0","0.0737","-0.0737","-0.0737","0","0","0","0","0.0737","0","0.0413"
"Joao Plata","RSL","2014","2106","1","0","0","0.0737","-0.0737","-0.0737","0","0","0","0","0.0737","0","0.0257"
"Jair Benitez","FCD","2014","1869","2","1","0","0.0715","-0.0336","-0.0715","0","0","0","0","0.0715","0","0.0482"
"Marvin Chávez","COL","2014","55","1","0","0","0.0712","-0.0712","-0.0712","0","0","0","0","0.0712","0","0.0748"
"Soony Saad","SKC","2014","1018","3","2","0","0.0688","-0.0067","-0.0688","0","0","0","0","0.0688","0","0.0671"
"Jackson","TOR","2014","1971","1","0","0","0.0684","-0.0684","-0.0684","0","0","0","0","0.0684","0","0.049"
"Gonzalo Pineda","SEA","2014","2431","1","0","0","0.0661","-0.0661","-0.0661","0","0","0","0","0.0661","0","0.0261"
"Bernardo Añor","CLB","2014","1801","1","0","0","0.0614","-0.0614","-0.0614","0","0","0","0","0.0614","0","0.0407"
"Eddie Johnson","DCU","2014","2078","1","0","0","0.0593","-0.0593","-0.0593","0","0","0","0","0.0593","0","0.0292"
"Felipe","MTL","2014","2597","2","0","0","0.0556","-0.0556","-0.0556","0","0","0","0","0.0556","0","0.0204"
"Sam Cronin","SJE","2014","2831","0","0","0","0","0","0","1","0","0.0535","-0.0535","0.0535","0","0"
"Sebastián Fernandez","VAN","2014","2101","2","0","0","0.0523","-0.0523","-0.0523","0","0","0","0","0.0523","0","0.0279"
"Leandro Barrera","CHV","2014","2173","1","0","0","0.0497","-0.0497","-0.0497","0","0","0","0","0.0497","0","0.0301"
"Brad Davis","HOU","2014","2176","1","0","0","0.0481","-0.0481","-0.0481","0","0","0","0","0.0481","0","0.0119"
"Marc Burch","COL","2014","2036","1","0","0","0.0465","-0.0465","-0.0465","0","0","0","0","0.0465","0","0.0035"
"Maxim Tissot","MTL","2014","864","1","0","0","0.0441","-0.0441","-0.0441","0","0","0","0","0.0441","0","0.0265"
"Landon Donovan","LAG","2014","2906","1","0","0","0.0429","-0.0429","-0.0429","0","0","0","0","0.0429","0","0.0001"
"Mike Magee","CHI","2014","1626","1","0","0","0.0424","-0.0424","-0.0424","0","0","0","0","0.0424","0","0.0327"
"Kekuta Manneh","VAN","2014","1319","1","1","0","0.0364","0.0256","-0.0364","0","0","0","0","0.0364","0","0.0144"
"Kenny Miller","VAN","2014","681","0","0","0","0","0","0","1","0","0.0364","-0.0364","0.0364","0","0"
"Saër Sène","NER","2014","435","1","0","0","0.036","-0.036","-0.036","0","0","0","0","0.036","0","0.0197"
"Kenny Cooper","SEA","2014","1065","1","0","0","0.0345","-0.0345","-0.0345","0","0","0","0","0.0345","0","0"
"Sebastien Le Toux","PHI","2014","2193","1","1","0","0.0344","0.0917","-0.0344","0","0","0","0","0.0344","0","0.0316"
"Kelyn Rowe","NER","2014","2099","1","0","0","0.0315","-0.0315","-0.0315","0","0","0","0","0.0315","0","0.004"
"Andrew Driver","HOU","2014","2062","0","0","0","0","0","0","1","0","0.0302","-0.0302","0.0302","0","0"
"Giles Barnes","HOU","2014","3258","1","0","0","0.0302","-0.0302","-0.0302","0","0","0","0","0.0302","0","0.0095"
"Micheal Azira","SEA","2014","680","1","0","0","0.0287","-0.0287","-0.0287","0","0","0","0","0.0287","0","0.0011"
"Mauro Rosales","VAN","2014","852","1","1","0","0.0259","0.0479","-0.0259","0","0","0","0","0.0259","0","0.0172"
"Collen Warner","TOR","2014","1726","0","0","0","0","0","0","1","0","0.0252","-0.0252","0.0252","0","0"
"Jack McInerney","PHI","2014","317","1","1","0","0.0246","0.0215","-0.0246","0","0","0","0","0.0246","0","0.0226"
"Luis Silva","DCU","2014","1594","1","0","0","0.0219","-0.0219","-0.0219","0","0","0","0","0.0219","0","0.0131"
"Graham Zusi","SKC","2014","2324","0","0","0","0","0","0","1","0","0.016","-0.016","0.016","0","0"
"Abdoulie Mansally","RSL","2014","720","1","0","0","0.0151","-0.0151","-0.0151","0","0","0","0","0.0151","0","0.0006"
"Alex Martinez","SKC","2014","466","0","0","0","0","0","0","1","0","0.0138","-0.0138","0.0138","0","0"
