"Player","Team","Season","MinutesIncludes stoppage time.","Shots","SoTShots on Target","GGoals","xGxGoals","xPlaceDifference between post- and pre-shot xG models.","G-xG","KeyPKey Passes","APrimary Assists","xAxAssists","A-xA","xG+xA","PAExpected points added through scoring goals.","xPAExpected points added through taking shots."
"Eric Alexander","MTL","2015","963","1","1","0","0.1125","0.4179","-0.1125","0","0","0","0","0.1125","0","0.0777"
"Jimmy Medranda","SKC","2015","441","1","0","0","0.1123","-0.1123","-0.1123","0","0","0","0","0.1123","0","0.0459"
"Sebastián Jaime","RSL","2015","1323","1","1","1","0.1118","0.1357","0.8882","0","0","0","0","0.1118","0.7378","0.0825"
"Cristian Techera","VAN","2015","1681","1","0","0","0.1098","-0.1098","-0.1098","0","0","0","0","0.1098","0","0.1247"
"Brian Carroll","PHI","2015","1943","1","1","0","0.1087","-0.0379","-0.1087","0","0","0","0","0.1087","0","0.0905"
"Jeanderson","POR","2015","103","0","0","0","0","0","0","1","0","0.1082","-0.1082","0.1082","0","0"
"Luis Gil","RSL","2015","1616","0","0","0","0","0","0","1","0","0.107","-0.107","0.107","0","0"
"Adam Jahn","SJE","2015","1150","0","0","0","0","0","0","1","0","0.1066","-0.1066","0.1066","0","0"
"Mark Sherrod","SJE","2015","256","1","0","0","0.1066","-0.1066","-0.1066","0","0","0","0","0.1066","0","0.0107"
"Soni Mustivar","SKC","2015","1987","0","0","0","0","0","0","1","0","0.1059","-0.1059","0.1059","0","0"
"Robbie Rogers","LAG","2015","2478","0","0","0","0","0","0","1","0","0.1043","-0.1043","0.1043","0","0"
"Zach Pfeffer","PHI","2015","1074","1","0","0","0.102","-0.102","-0.102","0","0","0","0","0.102","0","0.0715"
"Dairon Asprilla","POR","2015","1126","1","0","0","0.1008","-0.1008","-0.1008","0","0","0","0","0.1008","0","0.0099"
"Sean Johnson","CHI","2015","2032","0","0","0","0","0","0","1","0","0.0997","-0.0997","0.0997","0","0"
"Sebastian Velasquez","NYC","2015","491","1","0","0","0.099","-0.099","-0.099","0","0","0","0","0.099","0","0.1171"
"Dilly Duka","MTL","2015","1904","1","1","0","0.0968","0.0135","-0.0968","0","0","0","0","0.0968","0","0.0592"
"Matt Besler","SKC","2015","3050","0","0","0","0","0","0","1","1","0.0916","0.9084","0.0916","0","0"
"Ignacio Maganto","LAG","2015","582","0","0","0","0","0","0","1","0","0.0854","-0.0854","0.0854","0","0"
"Sean St Ledger","ORL","2015","1307","0","0","0","0","0","0","1","0","0.0851","-0.0851","0.0851","0","0"
"Markus Halsti","DCU","2015","1000","0","0","0","0","0","0","1","0","0.0849","-0.0849","0.0849","0","0"
"Marco Pappa","SEA","2015","1537","1","1","0","0.0599","-0.0129","-0.0599","1","0","0.0237","-0.0237","0.0836","0","0.0818"
"Cristian Roldan","SEA","2015","1212","1","0","0","0.0237","-0.0237","-0.0237","1","0","0.0599","-0.0599","0.0836","0","0.0213"
"Jorge Villafaña","POR","2015","3131","1","1","0","0.0811","0.0785","-0.0811","0","0","0","0","0.0811","0","0.0486"
"Matías Laba","VAN","2015","2707","0","0","0","0","0","0","1","0","0.0794","-0.0794","0.0794","0","0"
"Gastón Fernández","POR","2015","812","1","0","0","0.0789","-0.0789","-0.0789","0","0","0","0","0.0789","0","0.0634"
"Conor Doyle","DCU","2015","1248","0","0","0","0","0","0","1","0","0.0777","-0.0777","0.0777","0","0"
"Kellyn Acosta","FCD","2015","1730","0","0","0","0","0","0","1","0","0.0754","-0.0754","0.0754","0","0"
"Coy Craft","FCD","2015","74","1","0","0","0.0754","-0.0754","-0.0754","0","0","0","0","0.0754","0","0.0315"
"Maurice Edu","PHI","2015","2133","0","0","0","0","0","0","1","0","0.0752","-0.0752","0.0752","0","0"
"Gilberto","CHI","2015","727","1","0","0","0.0739","-0.0739","-0.0739","0","0","0","0","0.0739","0","0.0317"
"Justin Morrow","TOR","2015","2965","0","0","0","0","0","0","1","0","0.0684","-0.0684","0.0684","0","0"
"Patrick Nyarko","CHI","2015","1283","0","0","0","0","0","0","1","0","0.068","-0.068","0.068","0","0"
"Boniek García","HOU","2015","1547","0","0","0","0","0","0","1","0","0.0632","-0.0632","0.0632","0","0"
"Paulo Nagamura","SKC","2015","1596","1","1","0","0.0631","0.2735","-0.0631","0","0","0","0","0.0631","0","0.0437"
"Shay Facey","NYC","2015","1966","0","0","0","0","0","0","1","0","0.061","-0.061","0.061","0","0"
"Davy Arnaud","DCU","2015","2078","0","0","0","0","0","0","1","0","0.0592","-0.0592","0.0592","0","0"
"Alexander López","HOU","2015","1006","0","0","0","0","0","0","1","0","0.0573","-0.0573","0.0573","0","0"
"Ryan Hollingshead","FCD","2015","2314","0","0","0","0","0","0","1","0","0.0546","-0.0546","0.0546","0","0"
"DaMarcus Beasley","HOU","2015","2565","0","0","0","0","0","0","1","0","0.0532","-0.0532","0.0532","0","0"
"Javier Calle","NYC","2015","586","1","0","0","0.0522","-0.0522","-0.0522","0","0","0","0","0.0522","0","0.0203"
"Brad Evans","SEA","2015","2507","1","0","0","0.051","-0.051","-0.051","0","0","0","0","0.051","0","0.0351"
"Clint Irwin","COL","2015","3021","0","0","0","0","0","0","1","0","0.0493","-0.0493","0.0493","0","0"
"Kofi Sarkodie","HOU","2015","1409","0","0","0","0","0","0","1","0","0.0482","-0.0482","0.0482","0","0"
"Sean Franklin","DCU","2015","2256","1","0","0","0.0474","-0.0474","-0.0474","0","0","0","0","0.0474","0","0.0004"
"Perry Kitchen","DCU","2015","3064","0","0","0","0","0","0","1","0","0.0474","-0.0474","0.0474","0","0"
"Nick LaBrocca","COL","2015","673","1","0","0","0.0463","-0.0463","-0.0463","0","0","0","0","0.0463","0","0.0315"
"George Fochive","POR","2015","732","0","0","0","0","0","0","1","0","0.0462","-0.0462","0.0462","0","0"
"Jordan Harvey","VAN","2015","2421","0","0","0","0","0","0","1","0","0.0388","-0.0388","0.0388","0","0"
"Marco Donadel","MTL","2015","2127","0","0","0","0","0","0","1","0","0.0306","-0.0306","0.0306","0","0"
"Eric Avila","ORL","2015","1424","1","0","0","0.0265","-0.0265","-0.0265","0","0","0","0","0.0265","0","0.0107"
"Luke Boden","ORL","2015","2414","0","0","0","0","0","0","1","0","0.0265","-0.0265","0.0265","0","0"
"Fanendo Adi","POR","2016","2872","8","2","2","2.5659","-0.9932","-0.5659","2","0","0.3723","-0.3723","2.9382","0.5607","1.5149"
"Lucas Melano","POR","2016","2431","3","3","0","0.4394","0.1344","-0.4394","5","2","1.6559","0.3441","2.0953","0","0.4166"
"David Accam","CHI","2016","2091","5","4","2","1.3192","0.7102","0.6808","3","1","0.7721","0.2279","2.0913","1.8235","1.1411"
"Ignacio Piatti","MTL","2016","3035","6","5","3","1.3594","0.2236","1.6406","3","0","0.2492","-0.2492","1.6087","1.0666","0.6654"
"David Villa","NYC","2016","3103","4","2","2","1.0699","-0.0471","0.9301","3","1","0.494","0.506","1.5639","0.4647","0.265"
"Giovani dos Santos","LAG","2016","2516","2","2","1","0.7336","0.1112","0.2664","3","1","0.7749","0.2251","1.5085","0.6972","0.3377"
"Mauro Díaz","FCD","2016","2296","1","0","0","0.6763","-0.6763","-0.6763","3","1","0.7238","0.2762","1.4001","0","0.272"
"Jordan Morris","SEA","2016","3031","7","5","1","1.1548","-0.4402","-0.1548","1","0","0.2071","-0.2071","1.362","0.9614","0.9487"
"Ethan Finlay","CLB","2016","2641","2","2","0","0.5759","0.1767","-0.5759","2","1","0.7413","0.2587","1.3173","0","0.2642"
"Sebastian Giovinco","TOR","2016","2593","3","1","1","0.5329","0.1837","0.4671","2","2","0.7826","1.2174","1.3155","0.8326","0.3224"
"Yura Movsisyan","RSL","2016","2311","3","2","1","1.2202","-0.1352","-0.2202","0","0","0","0","1.2202","0.4334","0.6856"
"Luis Solignac","CHI","2016","1132","5","3","1","0.933","0.1341","0.067","1","0","0.2696","-0.2696","1.2025","0.5956","0.6735"
"C.J. Sapong","PHI","2016","2712","3","2","0","1.1712","-0.2872","-1.1712","0","0","0","0","1.1712","0","1.4511"
"Chris Wondolowski","SJE","2016","2910","4","2","1","1.0617","0.0642","-0.0617","0","0","0","0","1.0617","0.0475","0.3859"
"Fabian Castillo","FCD","2016","1850","4","2","1","0.744","-0.2714","0.256","1","0","0.2889","-0.2889","1.0329","0.6188","0.3596"
"Tranquillo Barnetta","PHI","2016","2482","0","0","0","0","0","0","2","0","1.0291","-1.0291","1.0291","0","0"
"Kyle Beckerman","RSL","2016","2550","0","0","0","0","0","0","3","1","1.0098","-0.0098","1.0098","0","0"
"Carlos Rivas","ORL","2016","905","2","2","1","0.7447","0.083","0.2553","1","0","0.1965","-0.1965","0.9412","0.9444","0.7196"
"Robbie Keane","LAG","2016","1537","1","1","0","0.0988","-0.0293","-0.0988","2","0","0.8346","-0.8346","0.9334","0","0.0189"
"Dominic Oduro","MTL","2016","2172","3","2","0","0.5839","-0.1231","-0.5839","3","1","0.3472","0.6528","0.9311","0","0.2752"
"Kaká","ORL","2016","2109","3","0","0","0.6072","-0.6072","-0.6072","1","0","0.2934","-0.2934","0.9006","0","0.3866"
"Will Bruin","HOU","2016","1697","3","1","0","0.4652","-0.1884","-0.4652","2","0","0.4204","-0.4204","0.8856","0","0.1012"
"Kennedy Igboananike","CHI","2016","1617","4","3","1","0.6835","0.5649","0.3165","1","0","0.1809","-0.1809","0.8644","0.6659","0.4092"
"Kei Kamara","NER","2016","2016","3","2","2","0.574","0.3739","1.426","1","0","0.2824","-0.2824","0.8565","1.1697","0.3433"
"Ola Kamara","CLB","2016","2023","3","2","1","0.8421","0.2365","0.1579","0","0","0","0","0.8421","0.0065","0.2507"
"Mauro Manotas","HOU","2016","1167","3","2","1","0.553","0.0876","0.447","1","0","0.2722","-0.2722","0.8252","0.2255","0.2064"
"Jack Harrison","NYC","2016","1680","0","0","0","0","0","0","5","3","0.7574","2.2426","0.7574","0","0"
"Andrew Wenger","HOU","2016","2213","3","2","0","0.755","0.3171","-0.755","0","0","0","0","0.755","0","0.6657"
"Federico Higuaín","CLB","2016","1699","2","2","0","0.2151","0.0468","-0.2151","2","0","0.5128","-0.5128","0.7278","0","0.1428"
"Darren Mattocks","POR","2016","1008","2","1","0","0.3089","0.0645","-0.3089","1","0","0.4179","-0.4179","0.7267","0","0.2328"
"Cristián Maidana","HOU","2016","1815","1","0","0","0.2722","-0.2722","-0.2722","1","1","0.4537","0.5463","0.7259","0","0.2889"
"Dominique Badji","COL","2016","1719","5","1","0","0.5396","-0.3373","-0.5396","1","0","0.1737","-0.1737","0.7133","0","0.2281"
"Kelyn Rowe","NER","2016","2996","2","1","0","0.308","-0.0471","-0.308","2","2","0.404","1.596","0.712","0","0.1171"
"Kevin Doyle","COL","2016","2339","2","1","0","0.2876","-0.1304","-0.2876","2","0","0.4177","-0.4177","0.7054","0","0.2406"
"Michael Barrios","FCD","2016","2577","2","2","2","0.6098","0.823","1.3902","1","0","0.0755","-0.0755","0.6853","1.2179","0.519"
"Steven Gerrard","LAG","2016","1592","3","1","1","0.6756","0.2572","0.3244","0","0","0","0","0.6756","0.001","0.223"
"Sebastien Le Toux","PHI","2016","1302","0","0","0","0","0","0","2","0","0.6626","-0.6626","0.6626","0","0"
"Arturo Álvarez","CHI","2016","2031","2","1","1","0.6102","0.2447","0.3898","0","0","0","0","0.6102","0.002","0.0126"
"Tesho Akindele","FCD","2016","1658","3","3","0","0.3728","0.506","-0.3728","2","1","0.229","0.771","0.6018","0","0.1548"
"Álvaro Saborio","DCU","2016","971","1","1","1","0.4817","-0.0123","0.5183","1","1","0.0879","0.9121","0.5695","0.0076","0.0037"
"Luciano Acosta","DCU","2016","2225","1","1","1","0.0879","0.1409","0.9121","1","1","0.4817","0.5183","0.5695","0.1682","0.0148"
"Jonathan Campbell","CHI","2016","3049","0","0","0","0","0","0","1","1","0.5553","0.4447","0.5553","0","0"
"Tsubasa Endoh","TOR","2016","1478","1","1","1","0.5547","0.3113","0.4453","0","0","0","0","0.5547","0.6599","0.3661"
"Darlington Nagbe","POR","2016","2617","0","0","0","0","0","0","2","0","0.5354","-0.5354","0.5354","0","0"
"Jozy Altidore","TOR","2016","1602","0","0","0","0","0","0","3","1","0.5329","0.4671","0.5329","0","0"
"Diego Valeri","POR","2016","2818","1","0","0","0.2344","-0.2344","-0.2344","3","0","0.2869","-0.2869","0.5213","0","0.1274"
"Andrea Pirlo","NYC","2016","2946","0","0","0","0","0","0","1","0","0.5169","-0.5169","0.5169","0","0"
"Maynor Figueroa","FCD","2016","2632","0","0","0","0","0","0","1","1","0.5162","0.4838","0.5162","0","0"
"Andreas Ivanschitz","SEA","2016","1986","0","0","0","0","0","0","3","0","0.5123","-0.5123","0.5123","0","0"
"Marco Donadel","MTL","2016","1625","0","0","0","0","0","0","2","0","0.4967","-0.4967","0.4967","0","0"
"Marvell Wynne","SJE","2016","2981","0","0","0","0","0","0","1","1","0.4915","0.5085","0.4915","0","0"
"John Stiven Mendoza","NYC","2016","1258","4","1","1","0.4874","0.2209","0.5126","0","0","0","0","0.4874","0.4121","0.1972"
"Jack McInerney","POR","2016","1024","3","1","0","0.3078","-0.2545","-0.3078","1","0","0.1614","-0.1614","0.4693","0","0.2801"
"Emmanuel Boateng","LAG","2016","1661","1","1","1","0.4683","0.3028","0.5317","0","0","0","0","0.4683","0.5979","0.28"
"Didier Drogba","MTL","2016","1779","3","0","0","0.3285","-0.3285","-0.3285","1","0","0.1391","-0.1391","0.4676","0","0.1449"
"Connor Hallisey","SKC","2016","1164","1","0","0","0.1131","-0.1131","-0.1131","2","0","0.3534","-0.3534","0.4664","0","0.0492"
"Justin Meram","CLB","2016","2742","1","0","0","0.0577","-0.0577","-0.0577","3","1","0.4085","0.5915","0.4662","0","0.0515"
"Masato Kudo","VAN","2016","943","3","2","0","0.4594","0.0303","-0.4594","0","0","0","0","0.4594","0","0.3059"
"Joey Calistri","CHI","2016","431","0","0","0","0","0","0","1","0","0.4364","-0.4364","0.4364","0","0"
"Álvaro Fernández","SEA","2016","556","1","0","0","0.2071","-0.2071","-0.2071","1","1","0.2262","0.7738","0.4333","0","0.0014"
"Marlon Hairston","COL","2016","1347","1","1","0","0.3397","0.4569","-0.3397","1","0","0.0873","-0.0873","0.427","0","0.2164"
"Bradley Wright-Phillips","NYRB","2016","2950","4","2","1","0.4208","0.2362","0.5792","0","0","0","0","0.4208","0.4005","0.2426"
"Matt Polster","CHI","2016","2254","1","0","0","0.1809","-0.1809","-0.1809","2","0","0.2353","-0.2353","0.4162","0","0.1908"
"Dilly Duka","CLB","2016","671","1","1","1","0.4144","0.0685","0.5856","0","0","0","0","0.4144","0.1162","0.0481"
"Mohammed Saeid","CLB","2016","2134","0","0","0","0","0","0","1","1","0.4144","0.5856","0.4144","0","0"
"Lloyd Sam","DCU","2016","1002","1","1","0","0.4048","-0.0982","-0.4048","0","0","0","0","0.4048","0","0.3087"
"Patrick Nyarko","DCU","2016","1937","0","0","0","0","0","0","1","0","0.4048","-0.4048","0.4048","0","0"
"Erik Hurtado","VAN","2016","1359","1","0","0","0.2825","-0.2825","-0.2825","1","0","0.118","-0.118","0.4005","0","0.1505"
"Victor Ulloa","FCD","2016","1799","1","0","0","0.2889","-0.2889","-0.2889","1","0","0.1098","-0.1098","0.3987","0","0.0055"
"Shkëlzen Gashi","COL","2016","2218","1","1","0","0.0617","0.0813","-0.0617","2","0","0.3309","-0.3309","0.3926","0","0.0773"
"Collen Warner","HOU","2016","2107","0","0","0","0","0","0","2","0","0.3856","-0.3856","0.3856","0","0"
"Cristian Techera","VAN","2016","1703","2","2","0","0.1735","0.2022","-0.1735","2","0","0.2088","-0.2088","0.3823","0","0.0193"
"Felipe","NYRB","2016","3147","0","0","0","0","0","0","2","0","0.3788","-0.3789","0.3788","0","0"
"Chris Pontius","PHI","2016","2686","1","0","0","0.3788","-0.3788","-0.3788","0","0","0","0","0.3788","0","0.3949"
"Diego Chara","POR","2016","2824","0","0","0","0","0","0","2","0","0.3757","-0.3757","0.3757","0","0"
"Michael de Leeuw","CHI","2016","1548","0","0","0","0","0","0","2","1","0.3718","0.6282","0.3718","0","0"
"Gilberto","CHI","2016","682","1","0","0","0.2833","-0.2833","-0.2833","1","1","0.0872","0.9128","0.3705","0","0.4302"
"Tommy Thompson","SJE","2016","901","1","1","0","0.1618","-0.006","-0.1618","1","0","0.1943","-0.1943","0.3561","0","0.0419"
"Jacob Peterson","SKC","2016","1606","2","1","0","0.3534","-0.2619","-0.3534","0","0","0","0","0.3534","0","0.1483"
"Matteo Mancosu","MTL","2016","847","1","0","0","0.0552","-0.0552","-0.0552","1","1","0.2959","0.7041","0.3511","0","0.0318"
"John Goossens","CHI","2016","1376","0","0","0","0","0","0","1","1","0.3499","0.6501","0.3499","0","0"
"Cyle Larin","ORL","2016","2638","0","0","0","0","0","0","1","0","0.3442","-0.3442","0.3442","0","0"
"Nicolás Mezquida","VAN","2016","1507","1","0","0","0.1173","-0.1173","-0.1173","2","0","0.2266","-0.2266","0.3439","0","0.1387"
"Fabian Herbers","PHI","2016","1426","2","2","1","0.3348","0.6766","0.6652","0","0","0","0","0.3348","0.1125","0.202"
"Frank Lampard","NYC","2016","1368","2","1","1","0.3337","0.5407","0.6663","0","0","0","0","0.3337","0.0007","0.0339"
"Alberto Quintero","SJE","2016","2321","1","0","0","0.0696","-0.0696","-0.0696","1","0","0.2636","-0.2636","0.3332","0","0.0409"
"Marco Delgado","TOR","2016","2120","2","1","1","0.3316","0.353","0.6684","0","0","0","0","0.3316","0.0978","0.0787"
"John Stertzer","RSL","2016","877","0","0","0","0","0","0","1","0","0.3229","-0.3228","0.3229","0","0"
"Daniel Royer","NYRB","2016","307","1","0","0","0.2638","-0.2638","-0.2638","1","1","0.0574","0.9426","0.3212","0","0.0077"
"Luis Solignac","COL","2016","1188","1","1","0","0.2341","0.3859","-0.2341","1","0","0.0841","-0.0841","0.3182","0","0.1302"
"Fraser Aird","VAN","2016","1563","1","1","0","0.0915","0.0097","-0.0915","1","0","0.2216","-0.2216","0.3131","0","0.0641"
"Donny Toia","MTL","2016","1478","0","0","0","0","0","0","1","1","0.294","0.706","0.294","0","0"
"Gonzalo Verón","NYRB","2016","741","2","2","0","0.2927","-0.1466","-0.2927","0","0","0","0","0.2927","0","0.0116"
"Christian Bolaños","VAN","2016","2289","0","0","0","0","0","0","1","0","0.2825","-0.2825","0.2825","0","0"
"Rodrigo Ramos","CHI","2016","1608","1","1","0","0.2696","-0.0404","-0.2696","0","0","0","0","0.2696","0","0.0203"
"Robbie Rogers","LAG","2016","1807","1","1","0","0.2682","0.0301","-0.2682","0","0","0","0","0.2682","0","0.002"
"Simon Dawkins","SJE","2016","2560","1","1","1","0.1046","0.1452","0.8954","1","0","0.1618","-0.1618","0.2664","0.9189","0.0961"
"Gyasi Zardes","LAG","2016","1740","0","0","0","0","0","0","2","1","0.266","0.734","0.266","0","0"
"Maximiliano Urruti","FCD","2016","2639","2","1","0","0.2549","-0.0672","-0.2549","0","0","0","0","0.2549","0","0.1135"
"Ilsinho","PHI","2016","1389","1","1","0","0.0931","-0.0539","-0.0931","1","1","0.159","0.841","0.2521","0","0.0618"
"Pedro Morales","VAN","2016","2202","1","1","1","0.1455","0.5524","0.8545","1","0","0.1054","-0.1054","0.2509","0.3516","0.0512"
"Kei Kamara","CLB","2016","843","2","0","0","0.2492","-0.2492","-0.2492","0","0","0","0","0.2492","0","0.1727"
"Tony Taylor","NYC","2016","664","0","0","0","0","0","0","1","1","0.2344","0.7656","0.2344","0","0"
"Dom Dwyer","SKC","2016","3055","2","0","0","0.2318","-0.2318","-0.2318","0","0","0","0","0.2318","0","0.1879"
"Nicolás Lodeiro","SEA","2016","1262","0","0","0","0","0","0","1","0","0.2226","-0.2226","0.2226","0","0"
"Will Johnson","TOR","2016","1790","1","1","0","0.2154","-0.0778","-0.2154","0","0","0","0","0.2154","0","0.0139"
"Jonathan Osorio","TOR","2016","2609","0","0","0","0","0","0","1","0","0.2154","-0.2154","0.2154","0","0"
"Octavio Rivero","VAN","2016","805","2","2","0","0.1969","-0.1183","-0.1969","0","0","0","0","0.1969","0","0.1223"
"Pedro Ribeiro","ORL","2016","174","1","0","0","0.1965","-0.1965","-0.1965","0","0","0","0","0.1965","0","0.0279"
"Leo Fernandes","PHI","2016","318","1","1","0","0.1889","0.0167","-0.1889","0","0","0","0","0.1889","0","0.0001"
"Khiry Shelton","NYC","2016","1254","1","1","1","0.1791","0.433","0.8209","0","0","0","0","0.1791","0.3087","0.0553"
"Alex","HOU","2016","2663","0","0","0","0","0","0","3","0","0.1789","-0.1789","0.1789","0","0"
"Calum Mallace","MTL","2016","952","0","0","0","0","0","0","1","0","0.1718","-0.1718","0.1718","0","0"
"Michael Parkhurst","CLB","2016","3258","0","0","0","0","0","0","1","0","0.1716","-0.1716","0.1716","0","0"
"Juan Agudelo","NER","2016","1450","0","0","0","0","0","0","1","0","0.17","-0.17","0.17","0","0"
"Adam Jahn","CLB","2016","532","1","1","1","0.1676","0.0726","0.8324","0","0","0","0","0.1676","0.6013","0.1008"
"Matías Pérez García","ORL","2016","945","0","0","0","0","0","0","1","0","0.1623","-0.1623","0.1623","0","0"
"Jermaine Jones","COL","2016","766","0","0","0","0","0","0","1","0","0.1542","-0.1542","0.1542","0","0"
"Jack Barmby","POR","2016","487","0","0","0","0","0","0","1","0","0.1463","-0.1463","0.1463","0","0"
"Kekuta Manneh","VAN","2016","1200","0","0","0","0","0","0","1","1","0.1455","0.8545","0.1455","0","0"
"Taylor Kemp","DCU","2016","2955","1","1","1","0.1432","0.5902","0.8568","0","0","0","0","0.1432","0.5814","0.0833"
"Razvan Cocis","CHI","2016","2071","1","0","0","0.1405","-0.1405","-0.1405","0","0","0","0","0.1405","0","0.2412"
"Michael Stephens","CHI","2016","1028","0","0","0","0","0","0","1","0","0.1405","-0.1405","0.1405","0","0"
"Dairon Asprilla","POR","2016","525","1","0","0","0.1379","-0.1379","-0.1379","0","0","0","0","0.1379","0","0.0522"
"Clint Dempsey","SEA","2016","1517","0","0","0","0","0","0","1","0","0.1322","-0.1322","0.1322","0","0"
"Tommy McNamara","NYC","2016","2329","1","1","0","0.1294","0.1839","-0.1294","0","0","0","0","0.1294","0","0.0965"
"Roger Espinoza","SKC","2016","2893","0","0","0","0","0","0","1","0","0.1232","-0.1232","0.1232","0","0"
"Sam Cronin","COL","2016","3132","0","0","0","0","0","0","1","0","0.114","-0.114","0.114","0","0"
"Graham Zusi","SKC","2016","1790","0","0","0","0","0","0","1","0","0.1131","-0.1131","0.1131","0","0"
"Joao Plata","RSL","2016","2656","1","1","0","0.1125","-0.0447","-0.1125","0","0","0","0","0.1125","0","0.0423"
"Shea Salinas","SJE","2016","1410","0","0","0","0","0","0","1","0","0.1124","-0.1124","0.1124","0","0"
"Benny Feilhaber","SKC","2016","2763","0","0","0","0","0","0","1","0","0.1086","-0.1086","0.1086","0","0"
"Cordell Cato","SJE","2016","1518","0","0","0","0","0","0","1","1","0.1046","0.8954","0.1046","0","0"
"Russell Teibert","VAN","2016","754","0","0","0","0","0","0","1","0","0.1027","-0.1027","0.1027","0","0"
"Adrian Winter","ORL","2016","1035","0","0","0","0","0","0","1","0","0.1008","-0.1008","0.1008","0","0"
"Wil Trapp","CLB","2016","2736","0","0","0","0","0","0","1","0","0.1008","-0.1008","0.1008","0","0"
"Mix Diskerud","NYC","2016","874","1","0","0","0.097","-0.097","-0.097","0","0","0","0","0.097","0","0.0163"
"Patrick Mullins","DCU","2016","1109","1","0","0","0.0968","-0.0968","-0.0968","0","0","0","0","0.0968","0","0.0738"
"Luis Robles","NYRB","2016","3345","0","0","0","0","0","0","1","0","0.0936","-0.0936","0.0936","0","0"
"Roland Alberg","PHI","2016","1274","0","0","0","0","0","0","1","0","0.0931","-0.0931","0.0931","0","0"
"Giles Barnes","HOU","2016","1181","1","0","0","0.0861","-0.0861","-0.0861","0","0","0","0","0.0861","0","0.0004"
"Leonel Miranda","HOU","2016","554","0","0","0","0","0","0","1","0","0.0861","-0.0861","0.0861","0","0"
"Marco Pappa","COL","2016","980","1","1","0","0.0841","-0.0011","-0.0841","0","0","0","0","0.0841","0","0.0363"
"Brandon Vincent","CHI","2016","2366","0","0","0","0","0","0","1","0","0.0738","-0.0738","0.0738","0","0"
"Aníbal Godoy","SJE","2016","2084","0","0","0","0","0","0","1","0","0.0696","-0.0696","0.0696","0","0"
"Josh Saunders","NYC","2016","3209","0","0","0","0","0","0","1","0","0.0672","-0.0672","0.0672","0","0"
"Fabián Espíndola","DCU","2016","997","0","0","0","0","0","0","1","0","0.0662","-0.0662","0.0662","0","0"
"Jared Jeffrey","DCU","2016","1414","1","0","0","0.0662","-0.0662","-0.0662","0","0","0","0","0.0662","0","0.0638"
"Jefferson Mena","NYC","2016","1403","1","0","0","0.0643","-0.0643","-0.0643","0","0","0","0","0.0643","0","0.0001"
"Dillon Powers","COL","2016","2279","0","0","0","0","0","0","1","0","0.0617","-0.0617","0.0617","0","0"
"Osvaldo Alonso","SEA","2016","3020","0","0","0","0","0","0","1","0","0.0616","-0.0616","0.0616","0","0"
"Jordan Smith","VAN","2016","1361","0","0","0","0","0","0","1","0","0.0556","-0.0556","0.0556","0","0"
"Sean Johnson","CHI","2016","2139","0","0","0","0","0","0","1","0","0.0543","-0.0543","0.0543","0","0"
"Keegan Rosenberry","PHI","2016","3307","0","0","0","0","0","0","1","0","0.0471","-0.0471","0.0471","0","0"
"Chris Klute","POR","2016","763","0","0","0","0","0","0","1","0","0.0423","-0.0423","0.0423","0","0"
"Hérculez Gómez","SEA","2016","927","1","1","0","0.0404","0.0186","-0.0404","0","0","0","0","0.0404","0","0.0242"
"Erik Friberg","SEA","2016","1702","0","0","0","0","0","0","1","0","0.0404","-0.0404","0.0404","0","0"
"Lamar Neagle","DCU","2016","2158","1","0","0","0.0356","-0.0356","-0.0356","0","0","0","0","0.0356","0","0.0223"
"Joao Meira","CHI","2016","2452","0","0","0","0","0","0","1","0","0.0315","-0.0315","0.0315","0","0"
"Miguel Almirón","ATL","2017","2570","6","3","1","1.304","-0.0132","-0.304","3","1","1.1404","-0.1404","2.4443","0.0043","0.364"
"Héctor Villalba","ATL","2017","2870","3","1","1","1.2336","-0.6366","-0.2337","2","0","0.3938","-0.3938","1.6274","0.7378","0.6344"
"Fanendo Adi","POR","2017","2039","3","3","1","1.5174","0.0845","-0.5174","1","0","0.1018","-0.1018","1.6192","-0.0001","0.2156"
"Romell Quioto","HOU","2017","1382","5","4","2","1.0881","0.7484","0.9119","1","1","0.3726","0.6274","1.4607","0.8579","0.5847"
"Joao Plata","RSL","2017","2461","3","3","2","0.9926","0.5469","1.0074","1","0","0.2796","-0.2796","1.2721","0.6992","0.0935"
"David Accam","CHI","2017","2289","2","2","2","0.4046","0.7375","1.5954","2","1","0.8308","0.1692","1.2354","1.2046","0.2632"
"Diego Valeri","POR","2017","3057","0","0","0","0","0","0","2","2","1.0779","0.9221","1.0779","0","0"
"Romain Alessandrini","LAG","2017","2622","3","2","1","0.4003","0.3049","0.5997","2","2","0.588","1.412","0.9884","-0.0001","0.0734"
"Nemanja Nikolic","CHI","2017","3123","3","1","0","0.9813","-0.7784","-0.9813","0","0","0","0","0.9813","0","0.4129"
"Maximiliano Moralez","NYC","2017","2774","2","0","0","0.351","-0.351","-0.351","3","0","0.618","-0.618","0.969","0","0.1247"
"Sebastian Giovinco","TOR","2017","2204","2","2","2","0.9567","0.636","1.0433","0","0","0","0","0.9567","0.2015","0.0932"
"Diego Chara","POR","2017","2758","1","1","1","0.7977","0.1321","0.2023","1","0","0.1317","-0.1317","0.9294","0.6026","0.4807"
