"Player","Team","Season","MinutesIncludes stoppage time.","Shots","SoTShots on Target","GGoals","xGxGoals","xPlaceDifference between post- and pre-shot xG models.","G-xG","KeyPKey Passes","APrimary Assists","xAxAssists","A-xA","xG+xA","PAExpected points added through scoring goals.","xPAExpected points added through taking shots."
"Erick Torres","CHV","2014","2669","7","3","1","1.1435","-0.2506","-0.1435","0","0","0","0","1.1435","0.5399","0.5689"
"Mauro Rosales","CHV","2014","1670","2","0","0","0.073","-0.073","-0.073","12","2","1.0626","0.9374","1.1355","0","0.0481"
"Gyasi Zardes","LAG","2014","2575","10","1","1","1.1096","-0.6149","-0.1096","1","0","0.0107","-0.0107","1.1203","0.3963","0.9437"
"Collen Warner","TOR","2014","1726","2","0","0","0.047","-0.047","-0.047","14","1","1.0575","-0.0575","1.1045","0","0.0431"
"Michael Bradley","TOR","2014","2364","4","0","0","0.117","-0.117","-0.117","12","0","0.9858","-0.9858","1.1028","0","0.0409"
"Lloyd Sam","NYRB","2014","3046","2","0","0","0.1622","-0.1622","-0.1622","8","0","0.9187","-0.9187","1.0809","0","0.1588"
"Jordan Harvey","VAN","2014","3182","9","2","1","1.0538","-0.3826","-0.0538","1","0","0.0219","-0.0219","1.0757","0.5706","0.4903"
"Thierry Henry","NYRB","2014","2839","4","2","0","0.2032","0.0445","-0.2032","11","0","0.8574","-0.8574","1.0606","0","0.1595"
"Liam Ridgewell","POR","2014","1467","7","3","1","0.973","0.0482","0.027","1","0","0.0779","-0.0779","1.0508","1.0174","0.9771"
"Joao Plata","RSL","2014","2106","3","3","2","0.1272","1.194","1.8728","7","0","0.905","-0.905","1.0321","1.3638","0.0786"
"Shea Salinas","SJE","2014","2594","1","1","0","0.0294","0.0312","-0.0294","10","2","0.9765","1.0235","1.0058","0","0.0184"
"Omar Cummings","HOU","2014","1379","4","1","1","0.9512","-0.1714","0.0488","1","0","0.0406","-0.0406","0.9918","0.5861","0.7628"
"Perry Kitchen","DCU","2014","3024","7","5","2","0.9908","1.1101","1.0092","0","0","0","0","0.9908","2.1082","0.8547"
"Fabian Castillo","FCD","2014","2467","8","4","1","0.741","0.2255","0.259","1","0","0.2456","-0.2456","0.9866","1.0663","0.6272"
"Bernardo Añor","CLB","2014","1801","10","4","1","0.8116","0.688","0.1884","2","0","0.1434","-0.1434","0.955","0.6328","0.6837"
"Soony Saad","SKC","2014","1018","2","1","1","0.038","0.2204","0.962","5","1","0.9165","0.0835","0.9545","0.3759","0.0216"
"Stefan Ishizaki","LAG","2014","2014","3","0","0","0.0772","-0.0772","-0.0772","13","1","0.8769","0.1231","0.9541","0","0.0512"
"A.J. Soares","NER","2014","3027","12","3","1","0.9189","-0.4266","0.0811","1","0","0.0337","-0.0337","0.9526","0.8862","0.4457"
"Kenny Cooper","SEA","2014","1065","3","2","1","0.9494","0.1132","0.0506","0","0","0","0","0.9494","0.5876","0.5623"
"Drew Moor","COL","2014","2151","9","4","1","0.8157","0.7101","0.1843","1","1","0.1318","0.8682","0.9475","0.3621","0.4354"
"Mike Magee","CHI","2014","1626","2","0","0","0.0785","-0.0785","-0.0785","8","2","0.855","1.145","0.9335","0","0.0224"
"Sheanon Williams","PHI","2014","2248","8","2","1","0.7624","0.405","0.2376","2","1","0.1648","0.8352","0.9272","0.6761","0.551"
"Norberto Paparatto","POR","2014","1133","11","3","0","0.7851","0.3287","-0.7851","1","0","0.121","-0.121","0.9061","0","0.4717"
"Darrius Barnes","NER","2014","1767","3","1","0","0.6019","-0.5048","-0.6019","1","0","0.274","-0.274","0.8759","0","0.2341"
"Chad Barson","CLB","2014","838","2","1","0","0.7779","-0.1646","-0.7779","2","0","0.0408","-0.0408","0.8187","0","0.6448"
"Kenny Miller","VAN","2014","681","3","2","1","0.8178","0.0433","0.1822","0","0","0","0","0.8178","0.6858","0.5745"
"Steven Birnbaum","DCU","2014","2044","9","0","0","0.8091","-0.8091","-0.8091","0","0","0","0","0.8091","0","0.5134"
"Diego Fagundez","NER","2014","2297","6","3","2","0.7477","0.5479","1.2523","1","0","0.0571","-0.0571","0.8049","1.166","0.384"
"C.J. Sapong","SKC","2014","934","4","1","1","0.8037","-0.0442","0.1963","0","0","0","0","0.8037","0.049","0.1136"
"Andy Dorman","NER","2014","1319","6","3","0","0.8016","0.0933","-0.8016","0","0","0","0","0.8016","0","0.1527"
"Jermain Defoe","TOR","2014","1655","2","1","1","0.7892","-0.0755","0.2108","0","0","0","0","0.7892","0.6535","0.5053"
"Maximiliano Urruti","POR","2014","1325","8","1","1","0.7517","-0.3093","0.2483","0","0","0","0","0.7517","1.8513","1.0101"
"Tim Cahill","NYRB","2014","1631","6","0","0","0.5421","-0.5421","-0.5421","2","0","0.2007","-0.2007","0.7427","0","0.399"
"Hassoun Camara","MTL","2014","2553","3","1","0","0.7352","-0.1554","-0.7352","0","0","0","0","0.7352","0","0.4508"
"Jack McInerney","PHI","2014","317","1","1","1","0.7322","0.0873","0.2678","0","0","0","0","0.7322","0.9614","0.704"
"Chris Tierney","NER","2014","2081","4","1","0","0.0996","-0.0445","-0.0996","8","1","0.5945","0.4055","0.6941","0","0.0325"
"Andrew Driver","HOU","2014","2062","3","0","0","0.2386","-0.2386","-0.2386","3","0","0.4512","-0.4512","0.6898","0","0.1584"
"Aurélien Collin","SKC","2014","2264","15","3","1","0.648","0.5208","0.352","1","0","0.0386","-0.0386","0.6866","1.3226","0.4889"
"Michael Parkhurst","CLB","2014","3025","3","1","0","0.656","-0.1374","-0.656","1","0","0.0289","-0.0289","0.6849","0","0.6045"
"Quincy Amarikwa","CHI","2014","2715","5","2","1","0.6826","-0.0139","0.3174","0","0","0","0","0.6826","0.8034","0.5532"
"Agustín Pelletieri","CHV","2014","1803","6","3","1","0.6814","0.6083","0.3186","0","0","0","0","0.6814","0.7378","0.4209"
"Obafemi Martins","SEA","2014","2774","3","2","1","0.6102","0.2288","0.3898","1","0","0.0655","-0.0655","0.6757","0.6044","0.3921"
"Tony Tchani","CLB","2014","3169","11","4","0","0.6751","0.362","-0.6751","0","0","0","0","0.6751","0","0.6739"
"Lawrence Olum","SKC","2014","2014","5","3","1","0.6672","0.2505","0.3328","0","0","0","0","0.6672","0.3917","0.2979"
"Marco Pappa","SEA","2014","2025","3","1","0","0.0608","-0.0105","-0.0608","10","2","0.6004","1.3996","0.6613","0","0.0409"
"Alan Gordon","LAG","2014","580","4","3","1","0.6525","0.6454","0.3475","0","0","0","0","0.6525","0.9967","0.6751"
"Benny Feilhaber","SKC","2014","2821","5","0","0","0.1538","-0.1538","-0.1538","7","1","0.4952","0.5048","0.649","0","0.1766"
"Benjamin Speas","CLB","2014","748","0","0","0","0","0","0","9","1","0.6458","0.3542","0.6458","0","0"
"Luke Mulholland","RSL","2014","2123","6","3","2","0.228","1.3339","1.772","3","1","0.415","0.585","0.643","1.1513","0.1227"
"Will Johnson","POR","2014","2734","4","1","0","0.1038","-0.0409","-0.1038","5","0","0.5267","-0.5267","0.6305","0","0.0605"
"Ned Grabavoy","RSL","2014","2934","7","1","1","0.1783","0.1102","0.8217","2","1","0.4391","0.5609","0.6174","0.6328","0.1103"
"Baggio Husidic","LAG","2014","2329","8","1","0","0.514","-0.4174","-0.514","2","1","0.078","0.922","0.592","0","0.1944"
"Je-Vaughn Watson","FCD","2014","2689","7","2","1","0.5904","0.1208","0.4096","0","0","0","0","0.5904","0.8341","0.5807"
"Jair Benitez","FCD","2014","1869","0","0","0","0","0","0","5","1","0.5848","0.4152","0.5848","0","0"
"José Mari","COL","2014","1854","6","3","1","0.5759","0.3172","0.4241","0","0","0","0","0.5759","0.7951","0.4361"
"Lovel Palmer","CHI","2014","2823","9","1","1","0.5745","-0.0185","0.4255","0","0","0","0","0.5745","0.5562","0.4162"
"Fanendo Adi","POR","2014","1618","5","2","1","0.5631","0.3444","0.4369","0","0","0","0","0.5631","0.6888","0.3849"
"Tesho Akindele","FCD","2014","1876","3","2","1","0.5624","0.3987","0.4376","0","0","0","0","0.5624","0.0008","0.0963"
"Mauro Díaz","FCD","2014","994","2","1","1","0.1037","0.5764","0.8963","4","0","0.4483","-0.4483","0.552","0.408","0.0455"
"Marco Di Vaio","MTL","2014","1890","6","1","0","0.343","-0.3191","-0.343","4","0","0.1986","-0.1986","0.5417","0","0.1719"
"Jhon Kennedy Hurtado","CHI","2014","1764","5","2","1","0.5336","0.3188","0.4664","0","0","0","0","0.5336","0.5992","0.4288"
"Gonzalo Pineda","SEA","2014","2431","1","0","0","0.016","-0.016","-0.016","11","1","0.5174","0.4826","0.5334","0","0.0056"
"Alan Gordon","SJE","2014","746","2","1","0","0.5317","-0.0637","-0.5317","0","0","0","0","0.5317","0","0.2653"
"Davy Arnaud","DCU","2014","2814","3","2","1","0.3574","0.5601","0.6426","2","0","0.162","-0.162","0.5194","0.529","0.1928"
"Sanna Nyassi","CHI","2014","527","1","0","0","0.0133","-0.0133","-0.0133","4","1","0.5056","0.4944","0.5189","0","0.0142"
"Conor Casey","PHI","2014","1505","3","2","0","0.1567","0.2093","-0.1567","2","0","0.3611","-0.3611","0.5177","0","0.1064"
"Doneil Henry","TOR","2014","1953","6","0","0","0.5135","-0.5135","-0.5135","0","0","0","0","0.5135","0","0.2249"
"Vincent Nogueira","PHI","2014","2666","9","1","0","0.1449","-0.0939","-0.1449","4","0","0.3609","-0.3609","0.5057","0","0.0677"
"Jámison Olave","NYRB","2014","2722","8","0","0","0.4964","-0.4964","-0.4964","0","0","0","0","0.4964","0","0.3191"
"Gastón Fernández","POR","2014","1738","1","1","1","0.18","0.5091","0.82","7","0","0.3054","-0.3054","0.4855","1.0032","0.1806"
"Andrew Farrell","NER","2014","3067","1","1","0","0.2506","-0.0211","-0.2506","1","0","0.2336","-0.2336","0.4842","0","0.1482"
"Kendall Waston","VAN","2014","899","6","2","2","0.476","0.6642","1.524","0","0","0","0","0.476","1.5369","0.4133"
"Andrés Escobar","FCD","2014","1711","0","0","0","0","0","0","7","0","0.4713","-0.4713","0.4713","0","0"
"Luis Silva","DCU","2014","1594","2","0","0","0.044","-0.044","-0.044","7","0","0.4226","-0.4226","0.4665","0","0.0176"
"Justin Mapp","MTL","2014","1840","2","0","0","0.0318","-0.0318","-0.0318","8","0","0.4302","-0.4302","0.462","0","0.0046"
"Andy O'Brien","VAN","2014","2449","1","0","0","0.0364","-0.0364","-0.0364","1","1","0.4172","0.5828","0.4536","0","0.036"
"Jackson","TOR","2014","1971","1","0","0","0.0653","-0.0653","-0.0653","2","0","0.3873","-0.3873","0.4526","0","0.0032"
"Andrew Wenger","MTL","2014","309","1","1","0","0.451","-0.045","-0.451","0","0","0","0","0.451","0","0.4289"
"A.J. Cochran","HOU","2014","1492","6","3","0","0.4439","0.0465","-0.4439","0","0","0","0","0.4439","0","0.184"
"Eric Miller","MTL","2014","1793","6","2","0","0.3328","0.547","-0.3328","2","0","0.1103","-0.1103","0.4431","0","0.2628"
"Bobby Burling","CHV","2014","1952","6","1","1","0.3111","0.064","0.6889","1","0","0.1295","-0.1295","0.4406","1.6235","0.2889"
"Sebastian Velasquez","RSL","2014","270","1","1","1","0.2855","0.5148","0.7145","3","1","0.1546","0.8454","0.4401","0.3741","0.1068"
"Jeff Parke","DCU","2014","1258","1","1","0","0.3044","0.0486","-0.3044","1","0","0.1352","-0.1352","0.4396","0","0.1621"
"Felipe","MTL","2014","2597","7","2","0","0.2552","-0.1687","-0.2552","2","0","0.1563","-0.1563","0.4115","0","0.1583"
"Cristian Fernández","DCU","2014","1455","4","1","0","0.3591","0.3364","-0.3591","1","0","0.0438","-0.0438","0.4029","0","0.2994"
"Sam Cronin","SJE","2014","2831","2","0","0","0.0351","-0.0351","-0.0351","6","0","0.356","-0.356","0.3911","0","0.025"
"Juninho Pereira","LAG","2014","2940","10","1","0","0.2715","-0.2211","-0.2715","2","0","0.1189","-0.1189","0.3904","0","0.1792"
"Ty Harden","SJE","2014","1333","3","1","0","0.1819","-0.16","-0.1819","1","0","0.1915","-0.1915","0.3734","0","0.1253"
"Edson Buddle","COL","2014","1201","4","1","1","0.373","0.1827","0.627","0","0","0","0","0.373","0.378","0.2221"
"Kevin Ellis","SKC","2014","1692","4","1","0","0.2684","-0.0909","-0.2684","1","0","0.0984","-0.0984","0.3667","0","0.2338"
"Boniek García","HOU","2014","2367","2","0","0","0.0617","-0.0617","-0.0617","5","0","0.296","-0.296","0.3577","0","0.0464"
"Giancarlo González","CLB","2014","1653","5","1","1","0.3559","0.2083","0.6441","0","0","0","0","0.3559","0.0146","0.2356"
"Oriol Rosell","SKC","2014","635","3","0","0","0.3558","-0.3558","-0.3558","0","0","0","0","0.3558","0","0.2372"
"Will Bruin","HOU","2014","2221","4","0","0","0.1303","-0.1303","-0.1303","3","0","0.2237","-0.2237","0.3541","0","0.0921"
"Kofi Opare","LAG","2014","530","1","0","0","0.3304","-0.3304","-0.3304","1","0","0.023","-0.023","0.3535","0","0.1217"
"Conor Doyle","DCU","2014","390","2","1","0","0.2161","-0.0248","-0.2161","1","0","0.1359","-0.1359","0.352","0","0.1421"
"Dax McCarty","NYRB","2014","2864","5","2","1","0.2805","0.6025","0.7195","2","0","0.0663","-0.0663","0.3468","0.612","0.2461"
"Clarence Goodson","SJE","2014","979","2","0","0","0.0472","-0.0472","-0.0472","3","0","0.294","-0.294","0.3412","0","0.0411"
"Heath Pearce","MTL","2014","1968","3","0","0","0.2026","-0.2026","-0.2026","1","0","0.1316","-0.1316","0.3342","0","0.1518"
"José Gonçalves","NER","2014","2567","8","1","0","0.2278","-0.1688","-0.2278","2","0","0.1017","-0.1017","0.3295","0","0.0991"
"Ike Opara","SKC","2014","163","2","2","0","0.2915","0.4","-0.2915","1","0","0.0375","-0.0375","0.3289","0","0.2141"
"Lewis Neal","DCU","2014","1031","0","0","0","0","0","0","1","1","0.3162","0.6838","0.3162","0","0"
"Toni Dovale","SKC","2014","1095","2","0","0","0.0734","-0.0734","-0.0734","2","0","0.2413","-0.2413","0.3147","0","0.0356"
"Steven Lenhart","SJE","2014","977","5","2","0","0.2412","-0.1198","-0.2412","1","1","0.0696","0.9304","0.3108","0","0.1445"
"Erik Hurtado","VAN","2014","1946","3","1","0","0.3031","-0.2297","-0.3031","0","0","0","0","0.3031","0","0.1293"
"Dominic Oduro","CLB","2014","632","2","1","0","0.2978","0.3255","-0.2978","0","0","0","0","0.2978","0","0.0167"
"Eric Alexander","NYRB","2014","2816","1","0","0","0.0224","-0.0224","-0.0224","3","1","0.2723","0.7277","0.2947","0","0.0121"
"Aaron Wheeler","PHI","2014","854","5","0","0","0.2883","-0.2883","-0.2883","0","0","0","0","0.2883","0","0.184"
"Eric Gehrig","CLB","2014","1282","4","1","0","0.2786","-0.1107","-0.2786","0","0","0","0","0.2786","0","0.2195"
"Daigo Kobayashi","NER","2014","1983","4","1","0","0.1557","-0.0222","-0.1557","6","0","0.1213","-0.1213","0.277","0","0.0548"
"Dan Gargan","LAG","2014","2551","1","0","0","0.0102","-0.0102","-0.0102","3","0","0.2652","-0.2652","0.2754","0","0.0042"
"Russell Teibert","VAN","2014","2146","0","0","0","0","0","0","5","0","0.2749","-0.2749","0.2749","0","0"
"Andrew Wenger","PHI","2014","1988","4","1","1","0.2735","0.3981","0.7265","0","0","0","0","0.2735","0.4779","0.1628"
"Pa Modou Kah","POR","2014","1897","3","0","0","0.2717","-0.2717","-0.2717","0","0","0","0","0.2717","0","0.1549"
"Brad Evans","SEA","2014","2046","2","0","0","0.1113","-0.1113","-0.1113","5","0","0.1516","-0.1516","0.2629","0","0.1015"
"Mark Sherrod","HOU","2014","267","3","1","1","0.2581","0.505","0.7419","0","0","0","0","0.2581","0.5565","0.1543"
"Rodney Wallace","POR","2014","1145","5","2","1","0.2561","-0.0569","0.7439","0","0","0","0","0.2561","1.0174","0.1991"
"Jean-Baptiste Pierazzi","SJE","2014","2099","2","0","0","0.167","-0.167","-0.167","2","0","0.0872","-0.0872","0.2542","0","0.1727"
"Jonathan Osorio","TOR","2014","2193","1","0","0","0.0116","-0.0116","-0.0116","3","0","0.2412","-0.2412","0.2528","0","0.007"
"Péguy Luyindula","NYRB","2014","1520","1","1","1","0.2333","0.5531","0.7667","1","0","0.0187","-0.0187","0.2519","0.9999","0.2332"
"Jalil Anibaba","SEA","2014","1390","7","1","0","0.249","-0.0896","-0.249","0","0","0","0","0.249","0","0.1638"
"Kyle Bekker","TOR","2014","1210","1","0","0","0.0154","-0.0154","-0.0154","5","0","0.2336","-0.2336","0.249","0","0.0175"
"Carlyle Mitchell","VAN","2014","778","3","2","1","0.2468","0.2904","0.7532","0","0","0","0","0.2468","0.6535","0.1654"
"Austin Berry","PHI","2014","528","2","0","0","0.2395","-0.2395","-0.2395","0","0","0","0","0.2395","0","0.0996"
"Lamar Neagle","SEA","2014","2364","4","1","0","0.2285","-0.2025","-0.2285","0","0","0","0","0.2285","0","0.0877"
"David Texeira","FCD","2014","897","3","2","0","0.223","0.1717","-0.223","0","0","0","0","0.223","0","0.2185"
"Alexander López","HOU","2014","310","2","0","0","0.0481","-0.0481","-0.0481","4","0","0.1745","-0.1745","0.2226","0","0.012"
"Matteo Ferrari","MTL","2014","2317","3","0","0","0.189","-0.189","-0.189","1","0","0.033","-0.033","0.222","0","0.1437"
"Leandro Barrera","CHV","2014","2173","3","3","0","0.0769","0.7727","-0.0769","5","0","0.1439","-0.1439","0.2208","0","0.0296"
"Wil Trapp","CLB","2014","2669","4","0","0","0.0679","-0.0679","-0.0679","3","0","0.1493","-0.1493","0.2172","0","0.035"
"Kevin Alston","NER","2014","736","1","0","0","0.2169","-0.2169","-0.2169","0","0","0","0","0.2169","0","0.3951"
"Steven Caldwell","TOR","2014","1917","4","0","0","0.2158","-0.2158","-0.2158","0","0","0","0","0.2158","0","0.2017"
"Rauwshan McKenzie","POR","2014","539","2","0","0","0.2148","-0.2148","-0.2148","0","0","0","0","0.2148","0","0.165"
"Fabinho","PHI","2014","1757","2","0","0","0.0348","-0.0348","-0.0348","2","0","0.1786","-0.1786","0.2134","0","0.0363"
"Jordan Stewart","SJE","2014","2788","4","0","0","0.1627","-0.1627","-0.1627","2","0","0.0488","-0.0488","0.2115","0","0.1519"
"Víctor Bernárdez","SJE","2014","2413","3","2","1","0.2086","0.6495","0.7914","0","0","0","0","0.2086","0.2998","0.0844"
"Chris Wingert","RSL","2014","2746","0","0","0","0","0","0","2","1","0.202","0.798","0.202","0","0"
"Futty Danso","POR","2014","947","3","1","1","0.2014","0.5236","0.7986","0","0","0","0","0.2014","0.6907","0.1575"
"Walker Zimmerman","FCD","2014","849","2","2","0","0.2011","0.1539","-0.2011","0","0","0","0","0.2011","0","0.1172"
"Alex","CHI","2014","2112","6","0","0","0.1998","-0.1998","-0.1998","0","0","0","0","0.1998","0","0.1429"
"Hernán Bernardello","MTL","2014","892","0","0","0","0","0","0","2","0","0.1996","-0.1996","0.1996","0","0"
"Diego Chara","POR","2014","2973","3","0","0","0.0817","-0.0817","-0.0817","4","0","0.1174","-0.1174","0.1991","0","0.0409"
"Jack Jewsbury","POR","2014","1544","2","0","0","0.196","-0.196","-0.196","0","0","0","0","0.196","0","0.1656"
"Jacob Peterson","SKC","2014","1398","4","2","0","0.1937","0.1542","-0.1937","0","0","0","0","0.1937","0","0.0999"
"Calum Mallace","MTL","2014","1248","2","0","0","0.097","-0.097","-0.097","1","0","0.0862","-0.0862","0.1833","0","0.0691"
"Issey Nakajima-Farran","TOR","2014","259","4","2","1","0.1812","-0.0104","0.8188","0","0","0","0","0.1812","0.5806","0.121"
"Khari Stephenson","SJE","2014","1178","3","0","0","0.1801","-0.1801","-0.1801","0","0","0","0","0.1801","0","0.1421"
"Kamani Hill","COL","2014","926","3","1","1","0.1755","0.4238","0.8245","0","0","0","0","0.1755","0.1369","0.094"
"Johnny Leverón","VAN","2014","1506","4","1","0","0.1613","0.2127","-0.1613","1","0","0.0135","-0.0135","0.1748","0","0.0801"
"Aaron Schoenfeld","CLB","2014","814","2","1","0","0.1741","-0.1192","-0.1741","0","0","0","0","0.1741","0","0.1801"
"Atiba Harris","SJE","2014","1705","4","2","1","0.1685","0.5838","0.8315","0","0","0","0","0.1685","0.6535","0.1614"
"Carlos Alvarez","CHV","2014","762","3","0","0","0.0614","-0.0614","-0.0614","1","0","0.1069","-0.1069","0.1683","0","0.0373"
"Roy Miller","NYRB","2014","2088","3","0","0","0.0692","-0.0692","-0.0692","1","0","0.0877","-0.0877","0.1569","0","0.0823"
"Agustín Viana","CLB","2014","311","3","1","1","0.1563","0.4725","0.8437","0","0","0","0","0.1563","0.9656","0.1402"
"Pedro Ribeiro","PHI","2014","392","2","0","0","0.1549","-0.1549","-0.1549","0","0","0","0","0.1549","0","0.146"
"Osvaldo Alonso","SEA","2014","3183","7","0","0","0.1205","-0.1205","-0.1205","1","0","0.0318","-0.0318","0.1523","0","0.0853"
"Nick DeLeon","DCU","2014","2881","3","1","0","0.151","-0.14","-0.151","0","0","0","0","0.151","0","0.1368"
"Justin Meram","CLB","2014","1812","6","3","1","0.1268","0.6902","0.8732","1","0","0.024","-0.024","0.1508","0.9493","0.1137"
"Chance Myers","SKC","2014","616","1","0","0","0.0984","-0.0984","-0.0984","1","0","0.0513","-0.0513","0.1497","0","0.1727"
"Devon Sandoval","RSL","2014","701","2","0","0","0.149","-0.149","-0.149","0","0","0","0","0.149","0","0.0001"
"Maxim Tissot","MTL","2014","864","0","0","0","0","0","0","3","0","0.1478","-0.1478","0.1478","0","0"
"Florent Sinama-Pongolle","CHI","2014","416","0","0","0","0","0","0","3","0","0.1477","-0.1477","0.1477","0","0"
"Saër Sène","NER","2014","435","0","0","0","0","0","0","2","0","0.1465","-0.1465","0.1465","0","0"
"Ibrahim Sekagya","NYRB","2014","2080","4","0","0","0.1304","-0.1304","-0.1304","1","0","0.0159","-0.0159","0.1463","0","0.0845"
"Nicolás Mezquida","VAN","2014","492","2","1","0","0.0484","0.0278","-0.0484","2","0","0.0937","-0.0937","0.1421","0","0.003"
"Luis Gil","RSL","2014","1501","3","1","1","0.1398","0.6354","0.8602","0","0","0","0","0.1398","0.9254","0.0876"
"Leonardo","LAG","2014","1981","5","0","0","0.1074","-0.1074","-0.1074","1","0","0.0315","-0.0315","0.1389","0","0.0649"
"Brian Carroll","PHI","2014","1590","3","0","0","0.1005","-0.1005","-0.1005","2","0","0.0378","-0.0378","0.1383","0","0.0635"
"Ethan Finlay","CLB","2014","2064","5","0","0","0.1373","-0.1373","-0.1373","0","0","0","0","0.1373","0","0.0974"
"Chad Barrett","SEA","2014","983","2","2","1","0.1371","0.732","0.8629","0","0","0","0","0.1371","0.761","0.1592"
"Cordell Cato","SJE","2014","1733","2","0","0","0.0358","-0.0358","-0.0358","3","0","0.1014","-0.1014","0.1371","0","0.0236"
"Bradley Orr","TOR","2014","1245","2","1","0","0.0918","-0.0623","-0.0918","1","0","0.0449","-0.0449","0.1367","0","0.0606"
"Carlos Salcedo","RSL","2014","878","1","1","1","0.1367","0.2328","0.8633","0","0","0","0","0.1367","0.0035","0.0005"
"Matt Besler","SKC","2014","2316","2","0","0","0.1111","-0.1111","-0.1111","1","0","0.0245","-0.0245","0.1356","0","0.0715"
"Carlos Bocanegra","CHV","2014","1760","3","1","0","0.1336","-0.0455","-0.1336","0","0","0","0","0.1336","0","0.0857"
"Steven Kinney","CHI","2014","143","2","0","0","0.1336","-0.1336","-0.1336","0","0","0","0","0.1336","0","0.0546"
"Josh Williams","CLB","2014","1206","3","0","0","0.1334","-0.1334","-0.1334","0","0","0","0","0.1334","0","0.112"
"Robbie Rogers","LAG","2014","1489","3","0","0","0.0994","-0.0994","-0.0994","2","0","0.0321","-0.0321","0.1315","0","0.0761"
"Seth Sinovic","SKC","2014","2992","2","1","0","0.0278","0.0199","-0.0278","1","0","0.1033","-0.1033","0.1311","0","0.0185"
"Marlon Hairston","COL","2014","1092","3","1","0","0.1298","0.1232","-0.1298","0","0","0","0","0.1298","0","0.015"
"Chris Rolfe","DCU","2014","1779","4","0","0","0.0895","-0.0895","-0.0895","2","0","0.0398","-0.0398","0.1293","0","0.0435"
"Marcelo Sarvas","LAG","2014","2372","4","2","1","0.1113","0.1258","0.8887","1","0","0.0173","-0.0173","0.1286","0.4058","0.0808"
"Wandrille Lefevre","MTL","2014","1321","2","1","0","0.0982","-0.0591","-0.0982","1","0","0.0301","-0.0301","0.1283","0","0.0332"
"Zach Scott","SEA","2014","1512","2","0","0","0.1121","-0.1121","-0.1121","1","0","0.016","-0.016","0.1281","0","0.0861"
"Rob Friend","LAG","2014","418","2","0","0","0.1278","-0.1278","-0.1278","0","0","0","0","0.1278","0","0.0893"
"Andrew Jean Baptiste","CHV","2014","790","2","0","0","0.1272","-0.1272","-0.1272","0","0","0","0","0.1272","0","0.1062"
"Héctor Jiménez","CLB","2014","1808","4","1","0","0.0727","0.1211","-0.0727","1","0","0.0544","-0.0544","0.1271","0","0.057"
"Daniel Lovitz","TOR","2014","713","0","0","0","0","0","0","2","1","0.125","0.875","0.125","0","0"
"Dillon Serna","COL","2014","1762","2","0","0","0.1077","-0.1077","-0.1077","1","0","0.0171","-0.0171","0.1248","0","0.0857"
"Jared Jeffrey","DCU","2014","377","0","0","0","0","0","0","3","0","0.1241","-0.1241","0.1241","0","0"
"J.J. Koval","SJE","2014","1078","1","1","0","0.0679","-0.0141","-0.0679","1","0","0.0547","-0.0547","0.1226","0","0.025"
"Matthew Watson","CHI","2014","2204","2","0","0","0.1222","-0.1222","-0.1222","0","0","0","0","0.1222","0","0.0676"
"Grant Ward","CHI","2014","1142","2","0","0","0.087","-0.087","-0.087","1","0","0.035","-0.035","0.122","0","0.0242"
"Tyson Wahl","CLB","2014","1518","1","0","0","0.0594","-0.0594","-0.0594","1","0","0.0616","-0.0616","0.1209","0","0.0438"
"Sean Franklin","DCU","2014","2730","2","0","0","0.0256","-0.0256","-0.0256","1","0","0.0935","-0.0935","0.1191","0","0.0159"
"Igor Julião","SKC","2014","2154","5","1","0","0.0905","-0.077","-0.0905","1","0","0.0284","-0.0284","0.119","0","0.0648"
"Ben Zemanski","POR","2014","821","3","0","0","0.0544","-0.0544","-0.0544","1","0","0.0608","-0.0608","0.1152","0","0.0386"
"Marco Delgado","CHV","2014","1233","1","0","0","0.0393","-0.0393","-0.0393","1","0","0.0742","-0.0742","0.1135","0","0.0319"
"Teal Bunbury","NER","2014","2621","3","2","0","0.1105","0.3632","-0.1105","0","0","0","0","0.1105","0","0.0441"
"Álvaro Saborio","RSL","2014","1250","1","1","1","0.1103","0.2746","0.8897","0","0","0","0","0.1103","1.2256","0.1352"
"Ignacio Piatti","MTL","2014","475","2","0","0","0.0511","-0.0511","-0.0511","2","0","0.0584","-0.0584","0.1095","0","0.0348"
"Aaron Maund","RSL","2014","460","2","1","0","0.108","0.1327","-0.108","0","0","0","0","0.108","0","0.0728"
"Jay DeMerit","VAN","2014","999","2","0","0","0.0457","-0.0457","-0.0457","1","0","0.0614","-0.0614","0.1071","0","0.0261"
"Omar Salgado","VAN","2014","232","1","1","0","0.1067","0.3719","-0.1067","0","0","0","0","0.1067","0","0.0647"
"Razvan Cocis","CHI","2014","771","4","0","0","0.1027","-0.1027","-0.1027","0","0","0","0","0.1027","0","0.086"
"Danny Cruz","PHI","2014","1444","5","1","0","0.093","0.0801","-0.093","1","0","0.0095","-0.0095","0.1025","0","0.0765"
"Hendry Thomas","FCD","2014","831","1","0","0","0.101","-0.101","-0.101","0","0","0","0","0.101","0","0.0654"
"Eric Avila","CHV","2014","2314","4","2","0","0.1006","-0.0636","-0.1006","0","0","0","0","0.1006","0","0.0412"
"Kyle Beckerman","RSL","2014","2732","3","0","0","0.0982","-0.0982","-0.0982","0","0","0","0","0.0982","0","0.0393"
