"Player","Team","Season","MinutesIncludes stoppage time.","Passes","Pass %Pass Completion","xPass %Expected pass completion percentage.","ScoreNumber of passes completed over/under expected.","Per100Passes completed over/under expected, measured per 100 passes.","DistanceAverage distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","VerticalAverage vertical distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","Touch %Players' share of their team's number of touches."
"José Escalante","HOU","2017","44","1","0","0.5499","-0.5499","-54.9905","21.645","21.62","0.0062"
"Emmanuel Boateng","LAG","2018","1332","45","0.7333","0.7456","-0.5502","-1.2227","17.6046","9.5424","0.0171"
"Jack Elliott","PHI","2020","12","2","0","0.2753","-0.5505","-27.5252","58.5866","51.75","0.0114"
"Derrick Jones","PHI","2019","67","5","0.8","0.9104","-0.5522","-11.0435","10.4057","0.805","0.0235"
"Ilsinho","PHI","2020","58","2","0.5","0.7769","-0.5538","-27.6909","18.3181","7.245","0.0085"
"Kenny Cooper","SEA","2014","1065","17","0.7647","0.7974","-0.5551","-3.2651","20.172","5.8244","0.0088"
"Aaron Kovar","SEA","2014","42","3","0.3333","0.5198","-0.5594","-18.648","34.0474","28.635","0.0101"
"Kamani Hill","COL","2013","214","6","0.6667","0.7601","-0.5605","-9.3413","16.3765","4.4275","0.0058"
"Diego Rubio","COL","2019","2202","50","0.68","0.6912","-0.5623","-1.1247","25.0184","14.4624","0.0333"
"Kei Kamara","NER","2016","2016","10","0.5","0.5562","-0.5624","-5.6242","19.6759","13.386","0.0156"
"Dom Dwyer","SKC","2014","2928","9","0.5556","0.6183","-0.5647","-6.2744","21.0263","14.5667","0.0095"
"Dominique Badji","COL","2016","1719","29","0.6552","0.6747","-0.5655","-1.9501","15.4329","9.9138","0.0154"
"Jaime Villarreal","LAG","2017","415","23","0.7391","0.7637","-0.5655","-2.4587","24.043","11.295","0.036"
"Waylon Francis","SEA","2018","655","65","0.6769","0.6856","-0.5669","-0.8721","20.1088","10.5287","0.0572"
"Kaká","ORL","2015","2608","37","0.8108","0.8262","-0.5676","-1.5341","20.5795","8.883","0.0123"
"Aboubacar Keita","CLB","2019","889","146","0.8356","0.8395","-0.5679","-0.389","26.288","7.4703","0.1123"
"Daniel Antúnez","CHV","2013","89","5","0.6","0.7137","-0.5683","-11.3661","30.139","25.898","0.0227"
"Emanuel Pogatetz","CLB","2014","62","11","0.6364","0.6883","-0.5718","-5.1979","19.8434","15.7968","0.0437"
"Gabriel Farfán","PHI","2013","342","28","0.7857","0.8062","-0.5725","-2.0445","18.3091","7.4216","0.0495"
"Perry Kitchen","LAG","2018","2534","205","0.8439","0.8467","-0.5743","-0.2802","19.4235","6.0367","0.0576"
"Éver Alvarado","SKC","2016","35","2","0.5","0.7874","-0.5749","-28.7448","7.3601","4.0825","0.0429"
"Hadji Barry","ORL","2017","29","3","0.6667","0.8588","-0.5763","-19.2112","9.0396","2.6833","0.013"
"José Erick Correa","CHV","2013","1139","5","0.8","0.9162","-0.581","-11.6204","22.7179","4.899","0.0079"
"Danny Leyva","SEA","2020","49","4","0.75","0.8972","-0.5887","-14.7164","11.0716","0.8625","0.0181"
"Femi Hollinger-Janzen","NER","2017","203","1","0","0.5901","-0.5901","-59.0092","31.8381","31.05","0.0039"
"Ryan Telfer","TOR","2018","892","72","0.6111","0.6193","-0.5911","-0.8209","22.6344","15.3365","0.0377"
"Mikey Lopez","NYC","2016","778","47","0.766","0.7786","-0.5929","-1.2614","20.7349","8.8477","0.0228"
"Mauro Rosales","VAN","2017","80","2","0.5","0.7967","-0.5934","-29.6698","23.7239","18.515","0.0046"
"Warren Creavalle","PHI","2017","605","44","0.6818","0.6954","-0.5983","-1.3597","23.1328","14.6311","0.0402"
"Maxime Crépeau","VAN","2020","198","74","0.7703","0.7784","-0.6005","-0.8115","37.093","26.3241","0.167"
"Fanendo Adi","POR","2018","901","6","0.6667","0.7674","-0.6044","-10.0741","16.6386","4.6192","0.0083"
"Zlatan Ibrahimovic","LAG","2019","2862","16","0.5625","0.6003","-0.6047","-3.7791","21.7252","17.9544","0.0112"
"Tsubasa Endoh","TOR","2019","929","26","0.8077","0.831","-0.6065","-2.3328","13.7461","4.1135","0.0163"
"Uriel Antuna","LAG","2019","2591","42","0.7619","0.7764","-0.6067","-1.4446","13.6485","4.9724","0.0185"
"John Nelson","FCD","2019","525","99","0.7374","0.7435","-0.6078","-0.614","20.5757","6.9058","0.063"
"Matías Vera","HOU","2020","194","18","0.8333","0.8673","-0.611","-3.3943","24.6138","5.7372","0.0753"
"Rauwshan McKenzie","POR","2013","99","12","0.8333","0.8847","-0.6168","-5.1396","26.4663","10.7717","0.1463"
"Donnie Smith","NER","2014","47","2","0.5","0.8084","-0.6168","-30.8406","18.7379","10.465","0.016"
"John Goossens","CHI","2017","96","5","0.6","0.7234","-0.6169","-12.3381","34.2515","18.998","0.0419"
"Diego Rubio","SKC","2017","1115","6","0.6667","0.7697","-0.6179","-10.2984","17.1926","12.5158","0.0086"
"Alexander López","HOU","2014","310","15","0.8667","0.9079","-0.6185","-4.1233","14.8186","-0.4293","0.014"
"Corey Baird","RSL","2019","2258","70","0.7571","0.766","-0.6215","-0.8878","17.4649","8.2504","0.0219"
"Anatole Bertrand-Abang","NYRB","2016","264","3","0.3333","0.5413","-0.6239","-20.7959","20.837","17.0967","0.0046"
"José Guillermo Ortiz","DCU","2017","729","4","0.75","0.9067","-0.6268","-15.6706","22.9498","2.3287","0.0057"
"Mauro Rosales","CHV","2014","1670","68","0.7941","0.8033","-0.6272","-0.9223","18.1113","9.0816","0.0347"
"José Cifuentes","LAFC","2020","22","2","0.5","0.814","-0.6281","-31.4039","28.5949","21.9075","0.0132"
"Casey Townsend","DCU","2013","358","1","0","0.6298","-0.6298","-62.9846","9.9493","6.325","0.0039"
"Oniel Fisher","SEA","2016","259","39","0.7179","0.7341","-0.6301","-1.6156","20.4351","11.5708","0.0479"
"Muhamed Keita","NYRB","2017","219","5","0.6","0.7263","-0.6313","-12.626","8.167","7.107","0.0094"
"Jared Jeffrey","DCU","2018","7","1","0","0.6339","-0.6339","-63.3909","19.1703","16.905","0.0022"
"Johnny Russell","SKC","2020","147","5","0.4","0.5268","-0.6341","-12.6811","17.2581","13.11","0.0255"
"Maximiliano Urruti","MTL","2020","177","2","0.5","0.8179","-0.6358","-31.7893","11.9538","-0.46","0.0233"
"Sainey Nyassi","DCU","2013","740","40","0.75","0.7659","-0.6372","-1.5931","19.8914","7.0696","0.0261"
"Laurence Wyke","ATL","2020","94","15","0.7333","0.7758","-0.6373","-4.2484","19.6642","7.245","0.0522"
"Erik Hurtado","SKC","2019","899","3","0.6667","0.8797","-0.639","-21.3","8.7307","-4.14","0.0081"
"Yordy Reyna","VAN","2020","98","3","0.6667","0.8802","-0.6406","-21.352","20.8417","5.75","0.0164"
"Yuya Kubo","CIN","2020","181","2","0.5","0.8209","-0.6418","-32.0925","6.1651","4.14","0.0177"
"Felipe Mora","POR","2020","194","1","0","0.6443","-0.6443","-64.4304","33.0126","27.025","0.0136"
"Pablo Pintos","SJE","2014","501","66","0.6667","0.6764","-0.6445","-0.9765","23.0764","15.6696","0.0974"
"Cristian Penilla","NER","2020","181","3","0.6667","0.8829","-0.6486","-21.6192","15.0524","0.805","0.0359"
"Kyle Reynish","CHI","2014","96","37","0.5676","0.5851","-0.6496","-1.7556","45.8945","40.4147","0.2105"
"Andrés Romero","MTL","2017","491","20","0.75","0.7825","-0.6498","-3.2488","16.2334","9.2402","0.0233"
"Fredy Montero","VAN","2017","2630","17","0.5294","0.5677","-0.6507","-3.8278","29.9722","23.3315","0.0128"
"Romario Williams","ATL","2018","316","4","0.75","0.9127","-0.6508","-16.27","19.1467","3.105","0.0069"
"Alexandru Mitrita","NYC","2020","178","6","0.6667","0.7751","-0.6509","-10.8477","15.3918","0.3067","0.0206"
"Marco Pappa","COL","2016","980","48","0.8542","0.8677","-0.6515","-1.3572","15.7772","0.3666","0.0191"
"Jorge Villafaña","POR","2014","1719","190","0.6895","0.6929","-0.6534","-0.3439","22.0923","15.0481","0.1072"
"Erik Palmer-Brown","SKC","2015","421","52","0.7692","0.7819","-0.6582","-1.2658","25.325","9.3084","0.0797"
"Mehdi Ballouchy","NYC","2016","169","10","0.8","0.866","-0.6601","-6.6008","17.2793","3.3235","0.0218"
"Justin Mapp","SKC","2016","77","3","0.6667","0.888","-0.664","-22.1331","13.675","8.74","0.0032"
"Brian Ching","HOU","2013","315","7","0.7143","0.8093","-0.6654","-9.5059","19.5355","12.9621","0.0053"
"Cristian Cásseres Jr","NYRB","2020","195","9","0.6667","0.7407","-0.6665","-7.4053","11.541","8.7144","0.0912"
"Christopher Wehan","SJE","2018","219","12","0.75","0.8058","-0.6691","-5.5756","20.4821","11.4521","0.0192"
"Chase Gasper","MIN","2019","1426","196","0.6582","0.6616","-0.6695","-0.3416","23.5811","13.9443","0.1177"
"Luis Bolaños","CHV","2014","65","3","0.6667","0.8901","-0.6703","-22.343","16.3715","5.5583","0.0057"
"George Campbell","ATL","2020","58","8","0.75","0.834","-0.6723","-8.4034","21.1021","8.4669","0.0761"
"Randall Leal","NSH","2020","185","2","0.5","0.8364","-0.6729","-33.6432","17.2828","11.845","0.0297"
"Servando Carrasco","HOU","2013","43","2","0.5","0.8383","-0.6767","-33.8337","20.4424","10.7525","0.0119"
"Matt Kassel","PHI","2013","112","4","0.75","0.9192","-0.6769","-16.9237","13.6976","2.3575","0.0172"
"Jack McInerney","POR","2016","1024","16","0.75","0.7924","-0.6778","-4.2361","15.8876","5.6278","0.0085"
"Grant Lillard","CHI","2019","229","57","0.7719","0.7839","-0.6814","-1.1954","24.7224","12.2586","0.0899"
"Mark-Anthony Kaye","LAFC","2019","2729","218","0.8624","0.8655","-0.6824","-0.313","16.7372","5.3401","0.0619"
"Collin Martin","MIN","2019","209","6","0.6667","0.7805","-0.6829","-11.381","14.304","10.3117","0.0266"
"Tosaint Ricketts","TOR","2016","439","8","0.625","0.7107","-0.6858","-8.5729","15.7404","5.7787","0.0099"
"Sebastian Velasquez","NYC","2015","491","20","0.85","0.8844","-0.687","-3.4351","15.012","3.9502","0.0146"
"Jorge Claros","SKC","2014","462","51","0.8627","0.8762","-0.6873","-1.3477","19.5438","6.1469","0.0627"
"Ethan Kutler","NYRB","2018","114","16","0.5625","0.6055","-0.6874","-4.2962","24.1745","19.7297","0.0303"
"Jairo Arrieta","CLB","2014","1344","4","0.75","0.9222","-0.6887","-17.2169","11.0703","3.2487","0.0028"
"Patrick Mullins","NER","2014","1300","5","0.6","0.7377","-0.6887","-13.7735","33.2217","10.741","0.0037"
"Marvin Chávez","SJE","2013","1119","26","0.7692","0.7958","-0.69","-2.6537","21.8255","11.9246","0.0231"
"Jérémy Gagnon-Laparé","MTL","2014","294","53","0.6981","0.7111","-0.6904","-1.3027","23.853","8.2713","0.071"
"Omar Cummings","HOU","2013","247","1","0","0.692","-0.692","-69.2021","5.1972","5.175","0.0041"
"Jacob Peterson","ATL","2017","214","7","0.7143","0.8133","-0.6931","-9.9011","17.0377","11.845","0.005"
"Pablo Álvarez","NYC","2015","283","8","0.625","0.7117","-0.6939","-8.6731","16.6202","10.9681","0.008"
"Ignacio Piatti","MTL","2019","826","13","0.6154","0.6688","-0.6945","-5.342","20.4391","14.3131","0.0187"
"Eric Brunner","HOU","2014","328","58","0.8103","0.8223","-0.695","-1.1983","23.8495","10.9369","0.0914"
"Julian Gressel","DCU","2020","205","17","0.7647","0.8056","-0.6955","-4.091","21.9957","8.4897","0.0462"
"Emrah Klimenta","LAG","2018","163","15","0.6667","0.7132","-0.6973","-4.6488","24.8688","14.858","0.0579"
"Everton Luiz","RSL","2019","2309","137","0.8102","0.8153","-0.6988","-0.5101","16.7604","5.0273","0.0493"
"Joe Gyau","CIN","2019","508","12","0.6667","0.725","-0.7","-5.8332","18.3787","12.8417","0.0201"
"Rafael Ramos","ORL","2017","60","10","0.8","0.87","-0.7003","-7.0034","21.2426","6.9805","0.0366"
"Soony Saad","SKC","2014","1018","26","0.6923","0.7192","-0.7005","-2.694","21.5099","14.1052","0.0135"
"Eric Ayuk","PHI","2015","1436","43","0.6047","0.6209","-0.7005","-1.629","22.1781","15.1212","0.0216"
"Luke Mulholland","RSL","2018","101","9","0.6667","0.7446","-0.7012","-7.7909","13.3223","4.4339","0.0554"
"Didier Drogba","MTL","2015","940","24","0.5833","0.6126","-0.7023","-2.9264","24.8059","15.3621","0.0244"
"Dom Dwyer","ORL","2018","2435","5","0.6","0.7406","-0.7028","-14.0551","28.8447","17.365","0.0051"
"Innocent Emeghara","SJE","2016","151","3","0.6667","0.9019","-0.7058","-23.5266","18.3444","-2.0317","0.0045"
"Nick Lima","SJE","2019","2004","235","0.766","0.769","-0.7072","-0.3009","19.9475","6.0446","0.0693"
"Brandon Vázquez","ATL","2018","130","5","0.6","0.7415","-0.7074","-14.1487","20.3412","12.374","0.0082"
"John Alvbage","MIN","2017","240","59","0.6102","0.6222","-0.7086","-1.2009","41.0245","33.8704","0.105"
"Mauro Díaz","FCD","2013","464","14","0.7857","0.8364","-0.7092","-5.0659","19.4781","8.7729","0.0103"
"Amobi Okugo","ORL","2015","901","77","0.8571","0.8664","-0.7099","-0.9219","17.521","6.6805","0.044"
"Collin Martin","DCU","2013","384","15","0.8","0.8475","-0.7124","-4.7496","16.344","1.6253","0.0152"
"Cody Cropper","NER","2016","95","23","0.7391","0.7701","-0.7125","-3.0977","36.4745","28.89","0.2241"
"Giovani Casillas","CHV","2013","207","4","0.75","0.9283","-0.7133","-17.8321","16.7336","2.2138","0.0072"
"Andreas Ivan","NYRB","2019","558","25","0.56","0.5885","-0.7133","-2.8532","24.0974","18.5564","0.0224"
"Josh Pérez","LAFC","2019","532","13","0.8462","0.9011","-0.7146","-5.4969","14.8928","-2.4238","0.0081"
"Cristian Dájome","VAN","2020","149","4","0.75","0.9295","-0.7181","-17.9521","10.2267","0.805","0.0227"
"Josh Gardner","SKC","2013","283","26","0.7692","0.7969","-0.7183","-2.7627","21.2777","12.0794","0.0325"
"Fatai Alashe","CIN","2019","498","20","0.8","0.8359","-0.7189","-3.5945","17.3943","6.7275","0.0207"
"Tosaint Ricketts","VAN","2020","107","2","0.5","0.8613","-0.7227","-36.1335","8.5305","5.52","0.0144"
"Trevor Spangenberg","CHV","2014","26","6","0.5","0.6205","-0.7232","-12.0526","46.1692","39.5408","0.051"
"Diego Rubio","SKC","2016","407","5","0.8","0.9447","-0.7235","-14.4707","16.7275","-4.232","0.0029"
"Francisco Ginella","LAFC","2020","102","11","0.8182","0.8841","-0.7247","-6.5884","20.2914","9.5764","0.0341"
"Kortne Ford","COL","2017","1864","352","0.7756","0.7776","-0.725","-0.206","25.6528","9.7211","0.1515"
"Dave Romney","LAG","2015","286","45","0.6889","0.705","-0.7255","-1.6123","26.0675","17.2142","0.0827"
"Shaun Francis","CHI","2013","95","8","0.625","0.7157","-0.726","-9.0746","22.4765","14.6338","0.1338"
"Khari Stephenson","SJE","2015","236","19","0.7895","0.8277","-0.7262","-3.8219","25.123","8.4434","0.046"
"Fabián Espíndola","NYRB","2013","2173","14","0.8571","0.9091","-0.7269","-5.1925","9.9393","-1.6757","0.009"
"Ian Harkes","DCU","2018","385","50","0.86","0.8746","-0.7305","-1.461","18.4407","1.4651","0.038"
"José Escalante","HOU","2016","124","1","0","0.7325","-0.7325","-73.2458","25","17.595","0.012"
"Jordan Hamilton","TOR","2016","968","7","0.7143","0.8192","-0.7343","-10.4898","19.9408","5.8321","0.0106"
"Carlos Lizarazo","FCD","2016","201","7","0.7143","0.8195","-0.7363","-10.5179","11.9124","-1.5936","0.0054"
"Brian Ownby","HOU","2013","71","2","0","0.3735","-0.7471","-37.3536","31.6558","30.6475","0.0076"
"Jesús Ferreira","FCD","2017","23","1","0","0.7478","-0.7478","-74.7831","24.4918","23.23","0.0149"
"Kekuta Manneh","VAN","2013","875","15","0.7333","0.7832","-0.7479","-4.9863","15.1444","7.613","0.0111"
"Ambroise Oyongo","MTL","2015","2007","230","0.6609","0.6641","-0.7509","-0.3265","23.614","13.593","0.0922"
"Darwin Jones","SEA","2015","152","1","0","0.751","-0.751","-75.1027","17.6936","6.44","0.0005"
"Adam Jahn","SJE","2013","1193","22","0.5455","0.5796","-0.752","-3.418","29.8773","20.7157","0.0145"
"Rodolfo Zelaya","LAFC","2019","136","1","0","0.7532","-0.7532","-75.3166","13.8019","12.65","0.0043"
"Pierre Da Silva","ORL","2018","58","2","0","0.3773","-0.7547","-37.7325","23.6795","23.23","0.0133"
"Mo Adams","CHI","2018","989","109","0.8532","0.8601","-0.7547","-0.6924","20.2016","4.8363","0.0574"
"Richard Eckersley","NYRB","2014","762","92","0.7391","0.7473","-0.7554","-0.8211","19.9584","10.1412","0.0855"
"Omar Holness","RSL","2016","331","11","0.7273","0.796","-0.7563","-6.8755","18.4562","11.6777","0.0115"
"Jacob Peterson","SKC","2016","1606","21","0.6667","0.7027","-0.7564","-3.6019","15.7601","12.3488","0.0155"
"Mauro Manotas","HOU","2018","2887","17","0.7059","0.7504","-0.7564","-4.4492","21.5882","12.9341","0.0109"
"Olmes García","RSL","2013","1131","4","0.5","0.6898","-0.7591","-18.9772","17.7987","11.2988","0.0041"
"Alvas Powell","MIA","2020","98","9","0.5556","0.6402","-0.7614","-8.4603","19.0482","14.9756","0.115"
"Gedion Zelalem","SKC","2019","475","24","0.8333","0.8651","-0.7633","-3.1802","18.5759","2.094","0.0186"
"Luke Mishu","DCU","2015","169","22","0.6364","0.6711","-0.7636","-3.4709","25.5494","13.0368","0.0745"
"Vytautas Andriuskevicius","POR","2018","42","6","0.3333","0.4607","-0.7643","-12.7383","35.4598","22.4825","0.0116"
"Alex Morrell","CHI","2016","77","3","0.6667","0.9221","-0.7664","-25.5472","21.4415","2.2233","0.009"
"Mauricio Pereyra","ORL","2020","121","7","0.7143","0.8241","-0.7685","-10.9781","21.0592","7.6229","0.0283"
"Robert Beric","CHI","2020","198","3","0.3333","0.59","-0.77","-25.668","6.2994","3.2967","0.0197"
"Chris Mueller","ORL","2020","114","2","0.5","0.885","-0.77","-38.4984","5.3575","2.99","0.017"
"Dejan Jakovic","LAFC","2018","1248","252","0.8452","0.8483","-0.7702","-0.3056","20.056","6.3706","0.1249"
"Luke Moore","TOR","2014","2125","24","0.7917","0.8238","-0.7715","-3.2146","14.5282","4.6623","0.0117"
"Brett Levis","VAN","2019","382","35","0.7143","0.7364","-0.7727","-2.2076","21.9926","13.386","0.032"
"Jordan Allen","RSL","2017","113","1","0","0.7735","-0.7735","-77.3453","34.7149","30.245","0.0242"
"Júnior Urso","ORL","2020","193","9","0.7778","0.8639","-0.775","-8.6113","19.5076","6.5933","0.051"
"Andy Polo","POR","2018","1771","122","0.8115","0.8178","-0.7751","-0.6353","17.72","5.7613","0.0431"
"Tyler Adams","NYRB","2016","47","2","0.5","0.8884","-0.7768","-38.8389","16.4891","9.2","0.0237"
"Henok Goitom","SJE","2016","468","3","0.3333","0.5924","-0.7773","-25.911","9.7576","6.9","0.0054"
"Mauro Rosales","VAN","2015","1663","43","0.7907","0.8088","-0.778","-1.8094","16.9825","7.5606","0.0182"
"Clément Diop","LAG","2016","194","68","0.6471","0.6586","-0.7824","-1.1506","44.8386","38.0701","0.2609"
"Mika Väyrynen","LAG","2015","859","63","0.8254","0.8379","-0.7848","-1.2457","17.7987","3.784","0.0262"
"Tesho Akindele","ORL","2020","182","3","0.6667","0.9283","-0.785","-26.1667","26.2786","5.6733","0.0085"
"Ethan White","NYC","2016","755","97","0.6495","0.6576","-0.7853","-0.8096","19.3764","13.2724","0.0611"
"Sebastian Giovinco","TOR","2018","2593","14","0.7857","0.8419","-0.7868","-5.6201","18.5754","4.485","0.0064"
"Tommy McNamara","NYC","2018","409","28","0.8571","0.8853","-0.7893","-2.8188","21.8331","5.2654","0.0213"
"Fabian Herbers","CHI","2020","181","9","0.7778","0.8655","-0.7898","-8.7751","9.6633","2.6067","0.0491"
"Bobby Warshaw","FCD","2013","182","12","0.6667","0.7326","-0.7911","-6.5924","27.7341","14.0875","0.0121"
"Corey Hertzog","VAN","2013","438","7","0.5714","0.6846","-0.7921","-11.3156","18.8696","6.8014","0.0141"
"Kevin Partida","SJE","2018","308","38","0.7105","0.7315","-0.7954","-2.0931","19.2742","10.8039","0.0878"
"Hernán Bernardello","MTL","2016","1076","70","0.8143","0.8257","-0.7959","-1.1369","21.9103","8.7646","0.048"
"Roland Alberg","PHI","2017","980","18","0.7222","0.7665","-0.7969","-4.4271","25.328","15.7358","0.0071"
"Sanna Nyassi","MTL","2013","1286","46","0.8261","0.8434","-0.7976","-1.734","16.9778","4.085","0.0209"
"Kelyn Rowe","NER","2014","2099","57","0.6316","0.6456","-0.8002","-1.4038","26.9521","17.9097","0.0265"
"Giles Barnes","VAN","2016","751","14","0.7143","0.7715","-0.8009","-5.7209","19.3708","7.8775","0.0174"
"Greg Garza","CIN","2020","167","19","0.7368","0.779","-0.801","-4.2156","18.8764","6.4884","0.0591"
"Donnie Smith","NER","2017","57","5","0.6","0.7604","-0.8022","-16.0434","27.4848","15.778","0.029"
"Chris Wondolowski","SJE","2014","2536","38","0.7895","0.8106","-0.803","-2.1133","15.9493","4.025","0.0169"
"Matheus Rossetto","ATL","2020","30","2","0.5","0.9026","-0.8051","-40.2552","12.6338","-0.0575","0.0102"
"Harrison Heath","ORL","2016","235","13","0.6154","0.6775","-0.8075","-6.2112","27.6608","18.1081","0.0462"
"Anthony Arena","HOU","2013","80","14","0.7143","0.772","-0.8082","-5.7726","24.7479","15.0568","0.0996"
"Jay Simpson","PHI","2018","198","2","0.5","0.9043","-0.8085","-40.4265","13.6034","-0.69","0.0027"
"Dimitry Imbongo Boele","NER","2013","1129","8","0.625","0.7261","-0.8085","-10.1066","27.0417","12.5206","0.0063"
"Brian Mullan","COL","2013","1473","226","0.708","0.7115","-0.809","-0.358","23.5026","16.8546","0.119"
"Sebastián Méndez","ORL","2020","193","19","0.7895","0.8322","-0.812","-4.2736","19.4887","7.8503","0.0992"
"Reggie Cannon","FCD","2017","3","1","0","0.8139","-0.8139","-81.3924","24.5754","18.515","0.0046"
"Edward Opoku","CLB","2018","181","4","0.75","0.9538","-0.815","-20.3752","12.9506","-8.0788","0.0112"
"Ryan Miller","POR","2013","382","34","0.7353","0.7594","-0.8183","-2.4069","25.4186","12.2272","0.0469"
"Anthony Jackson-Hamel","MTL","2018","654","3","0.3333","0.6061","-0.8183","-27.2782","35.3918","26.2967","0.0049"
"Anton Walkes","ATL","2020","199","46","0.7826","0.8004","-0.8187","-1.7798","23.8045","4.315","0.1468"
"Ken Krolicki","MTL","2019","592","44","0.8409","0.8596","-0.823","-1.8704","15.7968","4.4484","0.0352"
"Jozy Altidore","TOR","2019","1835","1","0","0.8235","-0.8235","-82.3521","12.621","9.2","0.006"
"Michael Bustamante","NYRB","2013","108","10","0.8","0.8825","-0.825","-8.2503","13.0606","6.0835","0.0165"
"Gary Mackay-Steven","NYC","2019","597","18","0.7778","0.8237","-0.8264","-4.5913","15.3032","1.5589","0.011"
"Jonathan dos Santos","LAG","2018","2062","242","0.8554","0.8588","-0.8266","-0.3416","19.9259","6.1064","0.0828"
"Marco Farfan","POR","2019","211","22","0.5455","0.5831","-0.8287","-3.7668","20.9688","14.4168","0.0782"
"Maximiliano Urruti","POR","2013","324","3","0.3333","0.6098","-0.8294","-27.6468","16.8415","15.3333","0.0087"
"Saër Sène","NYRB","2014","118","4","0.75","0.9581","-0.8322","-20.8051","19.5084","-2.8463","0.009"
"Ismaila Jome","MIN","2017","739","71","0.7746","0.7864","-0.8328","-1.173","19.5197","6.5825","0.0492"
"Joevin Jones","SEA","2020","189","28","0.6429","0.6726","-0.8331","-2.9752","15.2642","10.8346","0.0873"
"Victor Ulloa","MIA","2020","176","9","0.5556","0.6484","-0.8357","-9.2858","18.3698","11.0017","0.0476"
"Wilfried Zahibo","NER","2020","150","9","0.6667","0.7599","-0.8393","-9.3255","22.6615","9.0339","0.0556"
"Andrés Perea","ORL","2020","101","5","0.4","0.5682","-0.8412","-16.825","21.8093","18.768","0.0368"
"Patrick Nyarko","DCU","2017","1092","31","0.6452","0.6723","-0.8413","-2.7138","20.4328","12.0045","0.0323"
"Romell Quioto","HOU","2018","2427","48","0.7292","0.7467","-0.8416","-1.7534","16.3901","6.6413","0.0152"
"Matías Pérez García","SJE","2014","421","6","0.6667","0.8077","-0.8461","-14.1011","14.4289","4.9833","0.0169"
"Justin Morrow","SJE","2013","2127","305","0.7443","0.747","-0.8467","-0.2776","22.9013","12.8197","0.1029"
"Jorge Corrales","CHI","2019","1123","140","0.7357","0.7418","-0.8475","-0.6054","19.0827","10.4716","0.0784"
"Pity Martínez","ATL","2020","153","2","0.5","0.9246","-0.8491","-42.4552","45.5482","-3.1625","0.0124"
"Paxton Pomykal","FCD","2018","157","7","0.5714","0.693","-0.8509","-12.1557","18.2625","12.535","0.0117"
"Romain Alessandrini","LAG","2019","288","14","0.7857","0.8465","-0.851","-6.0789","14.4268","4.8218","0.0199"
"Tesho Akindele","FCD","2015","1649","46","0.7826","0.8012","-0.8541","-1.8568","15.9204","3.69","0.0158"
"Darren Mattocks","CIN","2019","1385","12","0.75","0.8213","-0.8552","-7.1271","22.2783","12.7842","0.007"
"Justin Meram","CLB","2019","415","11","0.7273","0.8051","-0.8564","-7.7851","14.9697","9.7645","0.0144"
"Alan Gordon","LAG","2014","580","2","0","0.4296","-0.8591","-42.9563","8.5644","8.28","0.0063"
"Bryce Duke","LAFC","2020","36","3","0.6667","0.9536","-0.8609","-28.6976","11.4088","-4.715","0.0091"
"Sam Nicholson","MIN","2017","688","25","0.68","0.7145","-0.8615","-3.4461","15.2186","8.9792","0.0232"
"Dilly Duka","CHI","2014","360","6","0.3333","0.4771","-0.8626","-14.3768","38.0777","34.8642","0.0187"
"Andrés Ríos","SJE","2019","330","6","0.6667","0.8105","-0.8632","-14.3874","11.7634","5.4625","0.0076"
"Zachary Brault-Guillard","MTL","2019","968","117","0.6923","0.6997","-0.8632","-0.7378","20.4896","12.2893","0.0838"
"Paolo Tornaghi","VAN","2017","73","23","0.3043","0.3419","-0.864","-3.7567","63.1321","61.38","0.1863"
"Yordy Reyna","VAN","2018","2037","40","0.75","0.7716","-0.8652","-2.1629","21.586","9.9763","0.0171"
"Tommy Thompson","SJE","2016","901","41","0.8049","0.826","-0.8674","-2.1157","17.5665","5.1161","0.029"
"Vincent Bezecourt","NYRB","2018","446","30","0.5667","0.5957","-0.8698","-2.8994","22.1454","18.7412","0.033"
"Erick Torres","HOU","2016","451","2","0.5","0.9353","-0.8706","-43.5317","9.214","0.4025","0.0026"
"Adama Diomande","LAFC","2018","1356","3","0.3333","0.624","-0.8721","-29.069","13.1012","2.3767","0.0037"
"Bobby Burling","COL","2015","2114","339","0.6903","0.6928","-0.8757","-0.2583","29.2704","17.8922","0.1441"
"David Villa","NYC","2018","1869","12","0.6667","0.7397","-0.8763","-7.3022","20.0864","12.4104","0.0087"
"Matteo Mancosu","MTL","2018","1189","15","0.6","0.6585","-0.8779","-5.8526","18.0248","11.1397","0.0086"
"Masato Kudo","VAN","2016","943","3","0.6667","0.9594","-0.8781","-29.2692","12.1069","-6.5933","0.0039"
"Vytautas Andriuskevicius","POR","2016","996","136","0.6691","0.6756","-0.884","-0.65","22.494","14.3353","0.115"
"Brian White","NYRB","2020","138","2","0.5","0.9422","-0.8844","-44.2185","7.8925","-2.415","0.0098"
"Juan Agudelo","NER","2015","1894","30","0.7333","0.7631","-0.8917","-2.9725","18.8405","8.4448","0.0139"
"Josué Colmán","ORL","2018","1186","22","0.7727","0.8135","-0.8965","-4.0752","15.5254","5.107","0.0073"
