"Player","Team","Dribbling","Fouling","Interrupting","Passing","Receiving","Shooting","Goals Added"
"Conor Doyle","DCU","0.1059","-0.1467","-0.0336","-0.1467","-0.1291","0.1626","-0.1876"
"Kevin Ellis","SKC","-0.0218","-0.012","-0.0797","-0.0309","-0.0238","-0.0195","-0.1877"
"Rafael Baca","SJE","0.0503","0.0767","-0.0285","-0.1328","-0.3426","0.1881","-0.1888"
"Wandrille Lefevre","MTL","0.0182","0.1437","-0.2299","0.0022","-0.0661","-0.0694","-0.2013"
"Matt Kassel","PHI","-0.1118","0.0026","-0.0214","0.0068","-0.0499","-0.0278","-0.2015"
"Zach Loyd","FCD","-0.0437","0.076","-0.3074","0.4462","-0.2891","-0.085","-0.203"
"Keon Daniel","PHI","0.2619","-0.0738","-0.2776","0.6058","-0.5885","-0.1323","-0.2045"
"Pablo Mastroeni","COL","0.1008","-0.0139","0.0039","-0.1868","-0.0527","-0.0577","-0.2064"
"Cole Grossman","RSL","-0.0056","0.01","-0.0598","-0.039","-0.056","-0.061","-0.2114"
"Seth Sinovic","SKC","-0.019","0.0226","-0.2594","0.0968","-0.0945","0.0363","-0.2172"
"Steven Kinney","CHI","-0.0211","0.013","-0.2427","0.0334","0.0121","-0.0134","-0.2187"
"Carlo Chueca","CHV","0.0633","-0.0094","-0.0019","-0.2287","-0.0347","-0.014","-0.2254"
"Luis Silva","TOR","-0.0545","-0.0831","0.2508","-0.3364","0.1087","-0.1113","-0.2258"
"Michael Seaton","DCU","-0.0549","-0.0408","0.0822","-0.0079","-0.1557","-0.054","-0.2311"
"Brandon McDonald","RSL","-0.0121","-0.2258","0.0871","-0.0401","-0.0393","-0.002","-0.2322"
"Raphael Augusto","DCU","0.1891","0.0305","-0.0317","-0.2109","-0.1765","-0.0348","-0.2343"
"Andrew Jacobson","FCD","-0.2451","-0.2118","-0.0231","-0.0803","0.3047","0.0167","-0.2389"
"Lee Young-Pyo","VAN","0.2439","0.1263","-0.5683","0.3103","-0.3097","-0.0448","-0.2423"
"Jaime Alas","SJE","-0.0364","0.0122","-0.0699","-0.0189","-0.0859","-0.0444","-0.2433"
"Calum Mallace","MTL","-0.1657","-0.0027","-0.0141","-0.0594","0.0067","-0.0083","-0.2435"
"Darrius Barnes","NER","-0.0696","-0.0162","0.0111","-0.101","-0.0411","-0.0321","-0.2489"
"Tommy Meyer","LAG","0.0126","0.0339","-0.2131","0.0383","-0.1719","0.049","-0.2512"
"Ashtone Morgan","TOR","-0.3298","-0.2203","0.6042","0.1592","-0.4018","-0.0635","-0.252"
"Bobby Convey","SKC","-0.0572","-0.0112","-0.0289","-0.0447","-0.1007","-0.0108","-0.2535"
"Jay DeMerit","VAN","-0.2083","0.0037","0.1789","-0.113","-0.0622","-0.0635","-0.2644"
"Shalrie Joseph","SEA","-0.2023","-0.0142","-0.0232","-0.1011","0.0337","0.0412","-0.2659"
"John Thorrington","DCU","-0.0551","0.0489","0.0936","-0.011","-0.2251","-0.1179","-0.2666"
"Corey Hertzog","VAN","-0.162","0.0354","0.095","0.0334","-0.1258","-0.1442","-0.2682"
"Kei Kamara","SKC","-0.3021","-0.0967","-0.0757","0.0401","0.2194","-0.0562","-0.2712"
"Greg Klazura","VAN","0.0599","-0.2436","-0.0343","-0.0494","-0.0111","-0.0008","-0.2793"
"Marius Obekop","NYRB","-0.0829","0.0124","-0.0597","-0.0601","-0.0491","-0.0421","-0.2815"
"Alain Rochat","DCU","0.0113","0.0029","-0.1827","-0.0037","-0.1105","-0.0087","-0.2914"
"Kyle Bekker","TOR","0.0639","-0.0385","-0.1531","-0.0546","-0.1386","0.0256","-0.2953"
"Kamani Hill","COL","-0.1248","-0.0289","-0.0587","-0.0816","-0.0566","0.055","-0.2956"
"Leo Fernandes","PHI","-0.1028","-0.0048","0.0023","-0.3448","0.1505","0.003","-0.2966"
"Edgar Mejía","CHV","0.0678","0.0813","-0.1137","0.6005","-0.7519","-0.1846","-0.3006"
"Walter Vílchez","CHV","-0.5781","-0.0935","0.4858","-0.007","-0.0892","-0.0359","-0.3179"
"Maximiliano Urruti","POR","-0.0092","-0.0225","0.0188","-0.2664","0.066","-0.1222","-0.3355"
"Cordell Cato","SJE","0.1534","-0.0435","0.2503","-0.1254","-0.5588","-0.013","-0.337"
"Jorge Villafaña","CHV","0.0876","0.1142","0.3168","-0.5882","-0.137","-0.1341","-0.3407"
"Andrew Driver","HOU","0.6247","-0.3907","-0.1719","0.0224","-0.1759","-0.2496","-0.341"
"Conor Shanosky","DCU","-0.0204","0.0359","-0.1754","-0.0806","-0.0626","-0.0385","-0.3416"
"Cam Weaver","HOU","-0.8474","-0.1195","-0.1097","-0.223","0.9537","0.0016","-0.3443"
"Aaron Maund","RSL","-0.0094","-0.2576","0.0387","-0.1404","-0.026","0.0487","-0.346"
"Ruben Bover","NYRB","-0.1442","-0.026","-0.0438","0.0076","-0.1125","-0.0313","-0.3502"
"Kevan George","CLB","-0.1878","0.0327","-0.3255","-0.1699","0.2478","0.0512","-0.3515"
"Mario Martínez","SEA","-0.3147","0.018","-0.0208","0.45","-0.3606","-0.1307","-0.3588"
"Je-Vaughn Watson","FCD","-0.0008","-0.0882","-0.3986","-0.0051","-0.1035","0.229","-0.3672"
"Patrick Ianni","SEA","0.1806","0.0383","-0.7807","-0.0068","0.1483","0.0525","-0.3678"
"Lovel Palmer","RSL","0.1759","-0.0694","-0.1495","0.1814","-0.4016","-0.1097","-0.3729"
"John Bostock","TOR","-0.0804","0.2208","-0.1588","-0.1455","-0.1274","-0.0836","-0.3749"
"Ibrahim Sekagya","NYRB","-0.0952","-0.4464","0.1162","0.0942","-0.1005","0.0536","-0.3781"
"David Carney","NYRB","-0.1917","0.0114","-0.5642","0.2961","0.0565","0.0111","-0.3808"
"Juan Agudelo","CHV","0.436","-0.0507","-0.003","-0.0659","-0.3558","-0.3419","-0.3813"
"Eric Hassli","FCD","-0.4265","-0.0619","0.0892","0.0874","0.0285","-0.0999","-0.3832"
"Gabriel Farfán","PHI","0.0198","-0.0049","-0.1911","0.0193","-0.164","-0.0628","-0.3837"
"Josue Soto","CHV","0.0701","-0.064","-0.0052","-0.0529","-0.286","-0.0468","-0.3848"
"Matt Hedges","FCD","-0.3973","0.1914","-0.2053","-0.5706","0.5001","0.0956","-0.3861"
"Eric Avila","CHV","0.4488","-0.2197","-0.0002","0.5492","-1.0164","-0.1526","-0.3909"
"Robbie Russell","DCU","0.0008","0","-0.3728","-0.0142","-0.0061","-0.0012","-0.3935"
"Eric Alexander","NYRB","0.8272","-0.1899","-0.1093","0.6483","-1.1656","-0.4136","-0.4029"
"Mechack Jerome","SKC","-0.6324","0.0149","-0.0539","0.0228","0.259","-0.0205","-0.4101"
"Roy Miller","NYRB","-0.057","-0.2136","-0.4378","0.3685","-0.055","-0.0176","-0.4125"
"Justin Braun","TOR","-0.0454","-0.0675","-0.0386","-0.0325","-0.2214","-0.0218","-0.4272"
"Lewis Neal","DCU","0.0354","-0.3105","0.1772","0.09","-0.3151","-0.1071","-0.4301"
"Colin Clark","LAG","-0.5036","-0.009","-0.0632","0.0623","-0.0706","0.1531","-0.431"
"Gabriel Torres","COL","0.2599","-0.031","-0.0999","0.2541","-0.5392","-0.2761","-0.4322"
"Kofi Sarkodie","HOU","-0.3536","0.2218","-0.0269","0.1844","-0.4234","-0.0427","-0.4404"
"Brandon McDonald","DCU","-0.2886","-0.1579","-0.0905","0.2652","-0.1621","-0.0085","-0.4424"
"Nick LaBrocca","COL","-0.2474","-0.0376","0.0993","-0.2628","-0.1209","0.1263","-0.4431"
"Danny Mwanga","COL","-0.0192","0.0474","-0.185","-0.3188","-0.0016","0.0325","-0.4447"
"Heath Pearce","NYRB","-0.0878","0.0211","-0.6745","0.5414","-0.219","-0.0319","-0.4507"
"Alessandro Nesta","MTL","0.2062","-0.0485","-0.3816","0.2383","-0.4002","-0.0692","-0.455"
"Carlyle Mitchell","VAN","-0.0742","-0.1952","0.1887","-0.3376","-0.0281","-0.0086","-0.455"
"Maxim Tissot","MTL","-0.0543","0.0105","-0.2685","-0.0319","-0.0648","-0.0481","-0.4571"
"Logan Emory","TOR","-0.321","0.0082","-0.1785","0.031","-0.019","0.0161","-0.4632"
"Scott Caldwell","NER","-0.1026","0.0692","0.4132","-0.1344","-0.6175","-0.0921","-0.4642"
"London Woodberry","FCD","-0.0784","0.0451","-0.4345","-0.0708","0.0156","0.0514","-0.4716"
"Oswaldo Minda","CHV","0.0825","-0.3031","0.1825","-0.1486","-0.2631","-0.026","-0.4758"
"Ryan Miller","POR","-0.1352","0.0482","-0.1902","-0.245","0.049","-0.0065","-0.4797"
"Dax McCarty","NYRB","0.1234","-0.0663","0.685","-0.5232","-0.4374","-0.2733","-0.4918"
"Sam Cronin","SJE","-0.1759","0.0449","-0.2558","0.5599","-0.7172","0.0499","-0.4942"
"Collen Warner","MTL","-0.1611","0.0047","0.3081","-0.3221","-0.2684","-0.0594","-0.4982"
"Ben Zemanski","POR","0.0493","-0.0593","-0.3558","0.4753","-0.4553","-0.154","-0.4998"
"Joaquin Velázquez","CHV","0.0851","-0.0297","-0.0627","-0.3637","-0.1128","-0.0224","-0.5062"
"Diego Calderón","COL","-0.0868","-0.0764","-0.3199","0.0346","-0.0621","-0.0022","-0.5128"
"Kalif Alhassan","POR","-0.1605","-0.0211","-0.0992","0.1175","-0.2566","-0.0941","-0.514"
"Clyde Simms","NER","-0.1207","0.0131","0.1305","-0.2461","-0.2451","-0.0517","-0.52"
"Martín Rivero","COL","0.2311","0.0001","-0.3291","-0.1633","-0.1448","-0.1269","-0.5329"
"Kevin Harbottle","COL","-0.2222","-0.0288","-0.0423","-0.0378","-0.1456","-0.0646","-0.5413"
"Ike Opara","SKC","-0.4409","0.1042","-0.6125","-0.1524","0.5183","0.0376","-0.5457"
"José Manuel Rivera Galvan","CHV","-0.1482","-0.025","-0.0673","-0.0103","-0.2111","-0.0878","-0.5497"
"Michael Lahoud","PHI","-0.1695","-0.0793","0.078","-0.3565","-0.0827","0.0548","-0.5552"
"George John","FCD","-0.209","-0.0788","-0.0769","-0.4494","0.3503","-0.0978","-0.5616"
"Jordan Harvey","VAN","-0.3706","0.4163","-0.4504","-0.1825","0.0811","-0.0561","-0.5622"
"Marco Di Vaio","MTL","-0.4162","0.0245","-0.3362","-0.0014","-0.2594","0.4263","-0.5624"
"Dom Dwyer","SKC","-0.8061","-0.1106","-0.0374","-0.2004","0.6346","-0.0454","-0.5653"
"Chad Barson","CLB","-0.8462","0.41","-0.2399","0.0904","0.0325","-0.014","-0.5672"
"Kenny Miller","VAN","0.1932","0.0722","-0.2087","0.4226","-0.8159","-0.2314","-0.568"
"Clarence Goodson","SJE","0.0978","0.0499","-0.2777","-0.3359","0.0581","-0.1801","-0.5879"
"Sherjill MacDonald","CHI","-0.0097","-0.0401","-0.1633","-0.2823","-0.0269","-0.0827","-0.605"
"Ryan Guy","NER","-0.3436","-0.0047","-0.0296","-0.1127","-0.0918","-0.0264","-0.6088"
"Perry Kitchen","DCU","-0.5945","0.0856","0.7078","-0.2024","-0.4384","-0.1685","-0.6104"
"Marvin Chávez","SJE","0.0596","-0.0472","0.0082","0.2708","-0.483","-0.4208","-0.6124"
"A.J. Soares","NER","-0.1753","0.1879","-0.39","-0.1348","-0.0451","-0.0566","-0.6139"
"Chad Barrett","NER","-0.6125","-0.0141","-0.0117","-0.1769","0.2531","-0.0528","-0.6149"
"Erik Hurtado","VAN","0.1364","-0.0383","-0.0994","-0.1805","-0.2195","-0.2137","-0.615"
"Kwame Watson-Siriboe","RSL","-0.1706","0.0184","-0.2074","-0.1541","-0.0901","-0.0138","-0.6176"
"Marcos Sánchez","DCU","-0.3251","0.043","0.0728","-0.2477","-0.0889","-0.0839","-0.6298"
"Kevin Alston","NER","-0.0769","0.0267","-0.3587","-0.0358","-0.1564","-0.0362","-0.6373"
"Servando Carrasco","SEA","-0.2609","-0.1231","0.4459","-0.0124","-0.5464","-0.1543","-0.6512"
"Luis Gil","RSL","-0.4586","-0.0217","-0.6052","-0.2563","0.3192","0.37","-0.6526"
"James Riley","DCU","-0.434","-0.2411","-0.0371","0.4642","-0.3553","-0.0544","-0.6577"
"A.J. DeLaGarza","LAG","-0.3913","0.2167","-0.3361","0.0678","-0.2769","0.0605","-0.6593"
"Markus Holgersson","NYRB","-0.5147","-0.4212","0.5133","0.0999","-0.2823","-0.0581","-0.6631"
"Daniele Paponi","MTL","-1.0675","-0.0513","-0.2166","-0.2522","0.6157","0.3064","-0.6655"
"Austin Berry","CHI","-0.2912","0.2936","-0.1065","-0.955","0.3065","0.0852","-0.6674"
"Devon Sandoval","RSL","-0.4388","-0.1407","-0.1269","-0.0962","0.2901","-0.1787","-0.6912"
"Alex","CHI","-0.2007","-0.0558","0.5981","-0.1348","-0.6116","-0.2877","-0.6925"
"Andy O'Brien","VAN","-0.2093","-0.1204","0.0844","-0.3011","-0.1501","0.0022","-0.6943"
"Corey Ashe","HOU","-0.236","0.1861","-0.3159","0.1756","-0.4148","-0.1308","-0.7358"
"Michael Harrington","POR","-0.2624","0.0587","-0.1392","0.1265","-0.4768","-0.0464","-0.7396"
"Logan Pause","CHI","-0.0645","0.0183","-0.1557","-0.1223","-0.3383","-0.0868","-0.7493"
"Ethan Finlay","CLB","-0.4035","-0.0552","-0.111","-0.1401","-0.189","0.1495","-0.7493"
"Daniel Woolard","DCU","-0.1854","-0.0583","-0.1315","-0.1124","-0.2872","0.0186","-0.7562"
"Chris Pontius","DCU","0.4761","-0.0404","-0.0323","-0.7712","-0.0907","-0.2982","-0.7567"
"Andrea Pisanu","MTL","-0.7355","0.0141","-0.1843","0.4501","-0.2397","-0.0711","-0.7664"
"Deshorn Brown","COL","0.2736","-0.0172","-0.3272","-0.9743","0.6456","-0.3689","-0.7684"
"Collin Martin","DCU","-0.2706","-0.0554","-0.0199","-0.1394","-0.1473","-0.14","-0.7726"
"Bernardo Añor","CLB","-0.7512","-0.3278","-0.2239","0.2111","-0.0974","0.4122","-0.777"
"Carlos Ruiz","DCU","-0.1822","-0.0418","-0.1194","-0.3105","0.0319","-0.1582","-0.7802"
"Ryan Johnson","POR","-1.311","-0.0999","0.1171","-0.4281","0.9934","-0.0644","-0.7929"
"Gláuber","CLB","0.0195","0.032","-0.7299","0.0218","-0.0816","-0.0594","-0.7976"
"Péguy Luyindula","NYRB","-0.9759","-0.0311","-0.2744","0.4632","-0.0136","0.0334","-0.7984"
"Russell Teibert","VAN","-0.2012","-0.0743","-0.0923","0.56","-0.8434","-0.1519","-0.8031"
"Gale Agbossoumonde","TOR","-0.1212","-0.2665","-0.1705","-0.0212","-0.2137","-0.0161","-0.8092"
"Dennis Iapichino","MTL","-0.0495","-0.2343","-0.6738","0.3138","-0.1449","-0.0246","-0.8133"
"Danny O'Rourke","CLB","-0.306","-0.0068","0.4621","-0.3229","-0.5179","-0.1223","-0.8138"
"Sebastien Le Toux","PHI","-0.677","-0.181","0.2207","1.1383","-1.0351","-0.306","-0.8401"
"Jun Marques Davidson","VAN","-0.4094","-0.0026","0.219","-0.0865","-0.4864","-0.0757","-0.8416"
"Agustín Viana","CLB","-0.3453","0.0605","-0.5581","0.3026","-0.1045","-0.2124","-0.8572"
"Erick Torres","CHV","-0.6874","0.1401","-0.1574","-0.1708","0.1378","-0.121","-0.8587"
"Carlos Salcedo","RSL","0.0539","-0.0513","-0.3508","-0.279","-0.2326","0.0006","-0.8592"
"Saër Sène","NER","-0.7597","0.0952","0.3542","-0.4507","-0.2244","0.1199","-0.8655"
"Gonzalo Segares","CHI","-0.6489","-0.155","-0.2426","0.2354","-0.1252","0.0674","-0.8689"
"Alex Caskey","SEA","-0.2629","-0.0644","-0.0102","-0.172","-0.2669","-0.1076","-0.884"
"Djimi Traore","SEA","-0.0464","-0.0031","-0.3326","-0.2035","-0.2524","-0.0767","-0.9147"
"David Ferreira","FCD","-1.2579","-0.371","-0.232","1.0119","0.1228","-0.2289","-0.9551"
"Jacob Peterson","SKC","-0.493","-0.0124","-0.2365","-0.1467","-0.0282","-0.0439","-0.9607"
"Mario de Luna","CHV","-0.0536","-0.262","0.3931","-0.7162","-0.2982","-0.0287","-0.9656"
"Wálter Martínez","SJE","-0.1999","-0.0612","0.0885","-0.4246","-0.2712","-0.1145","-0.9829"
"Hendry Thomas","COL","-0.247","-0.0973","-0.4281","-0.0411","0.1325","-0.3048","-0.9858"
"Ramiro Corrales","SJE","-0.2946","-0.031","-0.0313","0.0068","-0.4789","-0.1601","-0.9891"
"Casey Townsend","DCU","-0.1185","-0.0559","-0.2817","-0.184","-0.3452","-0.0051","-0.9904"
"Michael Stephens","LAG","-0.3525","-0.0981","-0.0857","0.0847","-0.4234","-0.125","-1"
"Víctor Bernárdez","SJE","-0.2873","-0.0067","-0.6183","0.0474","-0.0233","-0.1144","-1.0026"
"Rafael Gladiador","DCU","-0.3844","-0.0152","-0.0509","-0.2489","-0.1439","-0.1605","-1.0038"
"Joel Lindpere","CHI","-0.8154","-0.1422","-0.1094","0.6115","-0.3577","-0.1954","-1.0086"
"Chris Schuler","RSL","-0.2476","0.0522","-0.6302","-0.2803","0.1154","-0.0231","-1.0136"
"Steven Lenhart","SJE","-1.0483","-0.0297","-0.3148","-0.1385","0.5996","-0.0828","-1.0145"
"Jeremy Brockie","TOR","-0.7773","-0.1237","-0.0893","0.2395","-0.0452","-0.243","-1.039"
"Matías Laba","TOR","0.1501","0.0279","-0.1605","-0.3346","-0.4424","-0.2816","-1.0411"
"Khari Stephenson","RSL","-0.1862","-0.1464","-0.0439","-0.1661","-0.2751","-0.2251","-1.0428"
"Marvin Iraheta","CHV","-0.2312","-0.0785","-0.1976","-0.2097","-0.2834","-0.0441","-1.0445"
"Steve Purdy","CHV","-0.0991","-0.2192","-0.3704","-0.1839","-0.1236","-0.0879","-1.0841"
"Atiba Harris","COL","-1.2497","-0.4029","-0.1388","-0.5902","1.5387","-0.253","-1.0959"
"Gershon Koffie","VAN","-0.6083","-0.0149","0.31","-0.1371","-0.437","-0.2247","-1.112"
"C.J. Sapong","SKC","-0.9794","-0.0667","-0.3695","-0.3891","0.773","-0.0821","-1.1138"
"Blas Pérez","FCD","-1.0205","0.5927","0.4663","-0.1172","-0.6272","-0.4245","-1.1304"
"Benjamin Speas","CLB","-0.1302","-0.0813","-0.0976","0.1696","-0.6193","-0.4027","-1.1615"
"Dillon Powers","COL","0.1838","-0.1439","-0.0922","-0.1359","-0.5449","-0.439","-1.1721"
"Doneil Henry","TOR","-0.882","-0.108","-0.3646","-0.1715","0.3413","0","-1.1848"
"Hogan Ephraim","TOR","-0.0463","-0.0429","0.011","0.0659","-0.949","-0.2262","-1.1875"
"Carlos Borja","CHV","-0.4178","-0.255","0.2786","-0.2737","-0.4966","-0.0244","-1.1889"
"Jairo Arrieta","CLB","-0.7062","0.3601","-0.3297","-0.0755","-0.2186","-0.2191","-1.189"
"David Estrada","SEA","-0.4045","-0.0354","-0.0385","-0.3125","-0.3465","-0.0851","-1.2225"
"Jeff Larentowicz","CHI","-0.5586","0.2062","-0.9766","0.1176","0.0445","-0.0899","-1.2568"
"Obafemi Martins","SEA","-0.6424","-0.1348","-0.1419","-0.3728","0.0248","0.0059","-1.2612"
"Andrew Wiedeman","TOR","0.3938","-0.1214","-0.1365","-0.7433","-0.4145","-0.252","-1.2739"
"Luis Silva","DCU","-0.3968","-0.0864","-0.2265","0.1706","-0.374","-0.3642","-1.2773"
"Daigo Kobayashi","VAN","-0.4575","-0.0948","-0.1403","0.1341","-0.526","-0.2383","-1.3228"
"Soony Saad","SKC","-0.661","-0.2822","-0.1505","0.3078","-0.1419","-0.3973","-1.3251"
"Eric Gehrig","CLB","-0.1717","0.0477","-1.0914","-0.044","-0.0868","-0.0003","-1.3465"
"Wil Trapp","CLB","-0.0438","-0.2844","-0.6454","0.247","-0.4849","-0.1844","-1.3959"
"Leonardo","LAG","-0.3575","-0.0449","-0.5455","-0.3269","-0.0844","-0.0535","-1.4127"
"Justin Morrow","SJE","-0.0717","-0.1671","-1.1882","0.3209","-0.3618","-0.0107","-1.4786"
"Paulo Nagamura","SKC","-0.1248","0.0861","-0.6121","-0.647","-0.0898","-0.1047","-1.4923"
"Alan Gordon","SJE","-1.1603","-0.1819","-0.0126","-0.4303","0.4775","-0.2074","-1.515"
"Dejan Jakovic","DCU","0.1112","-0.1579","-0.8444","-0.3434","-0.2465","-0.0407","-1.5217"
"Zach Scott","SEA","-0.2667","-0.0495","-1.119","-0.249","0.0286","0.1245","-1.5311"
"Julio Morales","CHV","-0.4858","-0.0431","-0.1224","0.0198","-0.7788","-0.1391","-1.5494"
"Jonny Steele","NYRB","-0.9384","-0.5789","0.1826","0.3845","-0.8244","0.2177","-1.5569"
"Juan Carlos Toja","NER","-0.6763","-0.0234","-0.3541","-0.3116","-0.1208","-0.0762","-1.5624"
"Carlos Alvarez","CHV","0.2419","-0.1142","-0.2486","-0.911","-0.5392","-0.0069","-1.578"
"Jhon Kennedy Hurtado","SEA","-0.2504","0.1083","-0.8728","-0.2566","-0.2225","-0.0913","-1.5853"
"Bryan de la Fuente","CHV","-0.7485","-0.1339","-0.1814","0.0322","-0.2913","-0.2865","-1.6094"
"Edson Buddle","COL","-0.3653","-0.2105","-0.3064","0.3046","-0.4116","-0.6671","-1.6563"
"Tristan Bowen","CHV","-0.5068","-0.1959","0.3813","-0.0705","-0.8591","-0.427","-1.678"
"Dwayne De Rosario","DCU","-0.2065","0.0978","-0.0036","-0.1525","-0.9598","-0.5231","-1.7477"
"Álvaro Saborio","RSL","-1.431","-0.1488","-0.1333","-0.5672","0.443","0.0572","-1.7801"
"Jason Hernandez","SJE","0.0112","0.1559","-0.9504","-0.6257","-0.3795","-0.0131","-1.8016"
"Lionard Pajoy","DCU","-1.051","-0.2237","-0.2161","-0.2183","0.1226","-0.2538","-1.8403"
"Jerry Bengtson","NER","-1.4105","-0.1425","-0.2218","-0.0778","0.3798","-0.4568","-1.9296"
"Peterson Joseph","SKC","-0.1633","-0.1062","-0.8883","-0.2445","-0.4192","-0.1417","-1.9632"
"Raymon Gaddis","PHI","-0.3537","0.0971","-0.8074","-0.4574","-0.3993","-0.0515","-1.9722"
"Brian Carroll","PHI","-0.6105","-0.1047","-0.2359","-0.031","-0.8161","-0.1835","-1.9817"
"Joao Plata","RSL","-0.0062","-0.2136","-0.0238","0.2986","-1.5975","-0.4491","-1.9916"
"Robert Earnshaw","TOR","0.2132","-0.3021","0.0376","-0.0671","-1.6106","-0.2748","-2.0038"
"Kosuke Kimura","NYRB","-0.5125","-0.1608","-0.742","-0.373","-0.2165","-0.055","-2.0598"
"Bobby Convey","TOR","-0.523","-0.0601","-0.1742","0.4152","-1.2778","-0.4481","-2.068"
"José Erick Correa","CHV","-0.6928","0.0458","-0.0657","-0.6925","-0.6358","-0.1227","-2.1637"
"Jeff Parke","PHI","-0.3978","0.3255","-1.6614","-0.2892","-0.1064","-0.0708","-2.2001"
"Jack McInerney","PHI","-1.3206","-0.2609","-0.0171","-0.2627","-0.1687","-0.1711","-2.2011"
"Tyson Wahl","CLB","-0.3707","0.0025","-1.791","0.2834","-0.4099","-0.037","-2.3227"
"Reggie Lambe","TOR","-0.6822","-0.0996","-0.0948","0.1745","-1.3189","-0.5111","-2.5321"
"Jeremy Hall","TOR","-0.5109","-0.0353","-1.2758","0.0366","-0.8486","-0.3241","-2.9581"
"Adam Moffat","HOU","-0.4715","-0.2941","-0.7977","-0.6431","-0.4865","-0.2692","-2.9621"
"Shane O'Neill","COL","-0.2533","-0.3809","-1.6091","-0.5697","-0.4164","0.0566","-3.1728"
"Claudio Bieler","SKC","-0.0702","-0.0175","-0.3484","-1.1661","-1.7508","-0.2685","-3.6215"
