"Player","Team","Season","MinutesIncludes stoppage time.","Passes","Pass %Pass Completion","xPass %Expected pass completion percentage.","ScoreNumber of passes completed over/under expected.","Per100Passes completed over/under expected, measured per 100 passes.","DistanceAverage distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","VerticalAverage vertical distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","Touch %Players' share of their team's number of touches."
"Brian Sylvestre","PHI","2015","1158","3","0.3333","0.3264","0.0208","0.6948","58.5232","54.2033","0.0062"
"Walker Zimmerman","NSH","2020","195","72","0.7222","0.722","0.0184","0.0256","20.8728","9.6297","0.077"
"Joe Bendik","CLB","2019","594","1","1","0.9818","0.0182","1.818","30.1618","28.75","0.0034"
"Jay Chapman","TOR","2018","1083","453","0.766","0.766","0.0161","0.0036","16.7447","1.8174","0.0557"
"Cody Cropper","NER","2017","2719","1","1","0.9841","0.0159","1.5941","17.824","4.37","0.0008"
"Joe Willis","HOU","2018","2595","1","1","0.9863","0.0137","1.366","12.2783","8.395","0.0015"
"Zack Steffen","CLB","2019","1285","1","1","0.9879","0.0121","1.2079","34.2584","15.64","0.0016"
"Matt Lampson","CHI","2017","2329","1","1","0.9881","0.0119","1.194","30.4336","12.65","0.0048"
"Spencer Richey","CIN","2020","198","1","1","0.9893","0.0107","1.0684","21.8252","10.81","0.004"
"Tim Melia","SKC","2020","196","1","1","0.9897","0.0103","1.0294","36.4485","20.93","0.003"
"Josh Sims","NYRB","2020","58","18","0.7222","0.7217","0.0098","0.0544","13.9288","0.5367","0.0305"
"Steve Clark","CLB","2015","3297","1","1","0.9915","0.0085","0.8494","6.5023","3.795","0.0009"
"Steve Clark","DCU","2017","481","1","1","0.9917","0.0083","0.8253","11.6","0","0.0023"
"Frédéric Piquionne","POR","2014","26","7","0.7143","0.7131","0.008","0.1148","12.674","-1.15","0.0099"
"David Accam","NSH","2020","128","31","0.6452","0.6449","0.0071","0.023","14.3217","0.4489","0.0464"
"Spencer Richey","CIN","2019","1876","1","1","0.993","0.007","0.6965","26.8129","-25.76","0.003"
"Anthony Arena","HOU","2013","80","8","0.75","0.7492","0.0062","0.0772","23.9322","14.375","0.0502"
"Kenneth Kronholm","CHI","2019","1977","12","0.75","0.7496","0.0044","0.0365","31.2894","22.0321","0.0037"
"Tim Howard","COL","2016","1654","0","0","0","0","0","0","0","0"
"Tim Howard","COL","2017","2451","0","0","0","0","0","0","0","0"
"Tim Howard","COL","2018","3195","0","0","0","0","0","0","0","0"
"Marcus Hahnemann","SEA","2013","391","0","0","0","0","0","0","0","0"
"Matt Reis","NER","2013","1085","0","0","0","0","0","0","0","0"
"Carlos Ruiz","FCD","2016","22","0","0","0","0","0","0","0","0.0062"
"David Ousted","DCU","2018","1688","0","0","0","0","0","0","0","0.0016"
"Brad Guzan","ATL","2017","1359","0","0","0","0","0","0","0","0"
"Przemyslaw Tyton","CIN","2019","1489","0","0","0","0","0","0","0","0"
"Jorge Bava","CHI","2017","774","0","0","0","0","0","0","0","0"
"Luis Robles","NYRB","2013","3320","0","0","0","0","0","0","0","0"
"Nick Rimando","RSL","2017","2688","0","0","0","0","0","0","0","0.0068"
"Jon Busch","CHI","2015","1169","0","0","0","0","0","0","0","0"
"Dan Kennedy","LAG","2016","131","0","0","0","0","0","0","0","0"
"Dan Kennedy","CHV","2014","3189","0","0","0","0","0","0","0","0"
"Dan Kennedy","FCD","2015","1549","0","0","0","0","0","0","0","0"
"Kyle Reynish","CHI","2014","96","0","0","0","0","0","0","0","0"
"Brad Knighton","NER","2017","584","0","0","0","0","0","0","0","0"
"Paolo Tornaghi","CHI","2013","581","0","0","0","0","0","0","0","0"
"Jaime Penedo","LAG","2014","2808","0","0","0","0","0","0","0","0"
"Tyler Deric","HOU","2016","827","0","0","0","0","0","0","0","0"
"Steward Ceus","COL","2013","100","0","0","0","0","0","0","0","0"
"Andrew Dykstra","DCU","2015","840","0","0","0","0","0","0","0","0"
"Steve Clark","DCU","2018","294","0","0","0","0","0","0","0","0"
"Steve Clark","POR","2018","645","0","0","0","0","0","0","0","0"
"Bill Hamid","DCU","2015","2422","0","0","0","0","0","0","0","0"
"Stefan Marinovic","VAN","2018","2387","0","0","0","0","0","0","0","0"
"Jake Gleeson","POR","2016","2693","0","0","0","0","0","0","0","0"
"Jake Gleeson","POR","2017","1990","0","0","0","0","0","0","0","0"
"Joe Willis","DCU","2013","863","0","0","0","0","0","0","0","0"
"Joe Willis","HOU","2017","780","0","0","0","0","0","0","0","0"
"Joe Willis","NSH","2020","195","0","0","0","0","0","0","0","0.0067"
"Jon Kempin","SKC","2015","288","0","0","0","0","0","0","0","0"
"Eirik Holmen Johansen","NYC","2017","197","0","0","0","0","0","0","0","0"
"Antoine Hoppenot","PHI","2015","9","0","0","0","0","0","0","0","0"
"Evan Bush","MTL","2014","1263","0","0","0","0","0","0","0","0"
"Brian Rowe","LAG","2014","290","0","0","0","0","0","0","0","0"
"Patrick McLain","CHI","2018","428","0","0","0","0","0","0","0","0"
"Patrick McLain","CHV","2013","135","0","0","0","0","0","0","0","0.0029"
"Jeff Attinella","POR","2018","2130","0","0","0","0","0","0","0","0"
"Jeff Attinella","POR","2019","999","0","0","0","0","0","0","0","0.0033"
"Brenton Griffiths","COL","2013","4","0","0","0","0","0","0","0","0.0047"
"Matt Miazga","NYRB","2013","20","0","0","0","0","0","0","0","0"
"Maxime Crépeau","MTL","2017","293","0","0","0","0","0","0","0","0"
"Andre Blake","PHI","2019","2541","0","0","0","0","0","0","0","0"
"John McCarthy","PHI","2017","784","0","0","0","0","0","0","0","0"
"Earl Edwards Jr.","ORL","2018","427","0","0","0","0","0","0","0","0"
"Romario Williams","MTL","2015","16","0","0","0","0","0","0","0","0.0087"
"Travis Worra","DCU","2016","1252","0","0","0","0","0","0","0","0"
"Adrián Zendejas","SKC","2019","99","0","0","0","0","0","0","0","0"
"Raheem Edwards","TOR","2016","7","0","0","0","0","0","0","0","0.0047"
"Pedro Baez","RSL","2016","10","0","0","0","0","0","0","0","0"
"Dan Metzger","NYRB","2017","4","0","0","0","0","0","0","0","0.0062"
"Jesús Ferreira","FCD","2017","23","0","0","0","0","0","0","0","0.0075"
"Jimmy Maurer","FCD","2018","1285","0","0","0","0","0","0","0","0"
"Jimmy Maurer","FCD","2019","200","0","0","0","0","0","0","0","0"
"Greg Ranjitsingh","ORL","2019","204","0","0","0","0","0","0","0","0"
"Ethan Zubak","LAG","2020","16","0","0","0","0","0","0","0","0.0037"
"Jamie Smith","COL","2013","200","86","0.7209","0.7209","-0.001","-0.0011","19.0803","1.6675","0.0524"
"Micheal Azira","COL","2018","308","82","0.8415","0.8415","-0.0022","-0.0027","22.4523","6.1539","0.0618"
"David Ousted","VAN","2017","2633","3","0.3333","0.3354","-0.0062","-0.2056","47.1339","43.3167","0.0044"
"Tim Melia","SKC","2017","2996","7","0.4286","0.4295","-0.0066","-0.0944","51.5769","41.4821","0.0027"
"Rodney Wallace","NYC","2017","2039","738","0.7629","0.7629","-0.0092","-0.0012","15.043","0.4376","0.0854"
"Ethan Finlay","CLB","2015","2943","644","0.705","0.705","-0.0125","-0.0019","17.3024","0.508","0.0633"
"Brett Levis","VAN","2016","11","6","0.6667","0.6693","-0.0158","-0.263","18.7424","4.1975","0.0306"
"Giles Barnes","COL","2018","620","164","0.878","0.8782","-0.0175","-0.0107","14.6778","-0.8646","0.0479"
"Luis Robles","NYRB","2018","3049","9","0.5556","0.5579","-0.0209","-0.2324","37.0918","35.3689","0.0043"
"Josh Gardner","SKC","2014","93","24","0.75","0.7509","-0.0218","-0.0909","19.8524","4.8923","0.0932"
"Zac MacMath","PHI","2014","2822","9","0.4444","0.4469","-0.0222","-0.2472","50.3825","39.1383","0.0036"
"Yangel Herrera","NYC","2018","1212","663","0.8431","0.8432","-0.0242","-0.0037","18.3577","3.02","0.1149"
"Sunny","RSL","2017","1587","689","0.8708","0.8709","-0.0249","-0.0036","20.0085","2.5899","0.0868"
"Jordan Allen","RSL","2017","113","21","0.7619","0.7632","-0.0266","-0.1266","15.3355","3.68","0.0418"
"Chris Schuler","RSL","2015","493","69","0.7536","0.754","-0.0269","-0.039","27.472","13.71","0.049"
"Joseph Mora","DCU","2020","145","40","0.825","0.826","-0.0398","-0.0995","16.4689","2.0211","0.0583"
"Jukka Raitala","CLB","2017","2106","800","0.78","0.7801","-0.0549","-0.0069","19.2054","1.124","0.079"
"Daniel Ríos","NSH","2020","35","5","0.6","0.6125","-0.0626","-1.2527","11.992","5.336","0.0083"
"Emil Cuello","LAG","2019","246","58","0.7759","0.777","-0.0658","-0.1134","18.1842","1.61","0.0304"
"José Villarreal","ORL","2018","62","31","0.7419","0.7444","-0.0749","-0.2418","15.4038","3.2089","0.0276"
"Harry Shipp","CHI","2014","2518","1121","0.7306","0.7307","-0.0771","-0.0069","22.5082","4.2884","0.1062"
"Cristian Martínez","CLB","2016","219","63","0.6508","0.6521","-0.0833","-0.1322","18.5966","4.3937","0.0427"
"Jelle Van Damme","LAG","2017","1604","440","0.7386","0.7388","-0.0834","-0.019","30.1397","13.4323","0.0675"
"Romario Ibarra","MIN","2018","319","95","0.7789","0.7798","-0.084","-0.0884","13.6357","-0.2554","0.0398"
"Patrick McLain","CHI","2016","98","1","0","0.0844","-0.0844","-8.441","33.8444","25.3","0.0083"
"Jimmy Medranda","NSH","2020","14","8","0.5","0.5111","-0.0886","-1.1078","18.1397","5.5344","0.0161"
"Santiago González","MTL","2014","129","15","0.7333","0.7394","-0.0903","-0.602","9.8839","0.2683","0.0122"
"Jeff Larentowicz","ATL","2020","33","7","0.7143","0.7281","-0.0966","-1.3805","14.5306","4.9779","0.0115"
"Elliot Collier","CHI","2020","28","5","0.4","0.4206","-0.1031","-2.062","19.6638","9.016","0.0216"
"José Escalante","HOU","2017","44","10","0.7","0.7104","-0.1039","-1.0385","16.1359","-4.416","0.0175"
"Modou Jadama","POR","2018","32","3","0.6667","0.7018","-0.1055","-3.516","13.4514","12.535","0.0117"
"Keyner Brown","HOU","2016","315","36","0.75","0.7529","-0.1057","-0.2937","21.1268","9.8357","0.0315"
"Coy Craft","FCD","2017","18","2","0.5","0.5539","-0.1077","-5.3868","19.0951","-13.34","0.0134"
"Tyler Deric","HOU","2015","3017","7","0.4286","0.4443","-0.1101","-1.5728","58.0885","47.15","0.0034"
"Sean Johnson","NYC","2019","2896","3","0.6667","0.7035","-0.1105","-3.6833","10.1265","8.2417","0.0027"
"Axel Sjöberg","COL","2019","485","75","0.8","0.8015","-0.1119","-0.1492","21.6062","6.348","0.0358"
"Darwin Quintero","HOU","2020","37","22","0.7273","0.7324","-0.1125","-0.5115","21.0264","9.3255","0.0756"
"Danilo Silva","LAFC","2019","261","79","0.7848","0.7862","-0.1127","-0.1427","20.8626","8.855","0.0485"
"Joe Bendik","TOR","2015","1262","3","0.6667","0.705","-0.1151","-3.8356","24.1571","14.375","0.0038"
"Maynor Figueroa","FCD","2018","1144","421","0.7957","0.796","-0.1157","-0.0275","23.3599","8.1134","0.0806"
"George Campbell","ATL","2020","58","36","0.8611","0.8644","-0.1191","-0.3307","21.3462","3.8653","0.0647"
"Ty Harden","CHI","2015","289","26","0.8077","0.8128","-0.1336","-0.5139","23.9055","11.3142","0.034"
"Bismark Boateng","COL","2018","1349","581","0.8038","0.804","-0.1351","-0.0233","19.4646","2.2664","0.0982"
"Ethen Sampson","VAN","2014","156","43","0.7907","0.7939","-0.1362","-0.3167","20.2098","2.7867","0.0719"
"Justin Dhillon","SEA","2020","13","2","0.5","0.5715","-0.1429","-7.1457","8.2742","-6.6125","0.0102"
"Russell Canouse","DCU","2017","929","328","0.8445","0.845","-0.1456","-0.0444","19.2663","1.2233","0.1068"
"Walter Restrepo","PHI","2016","104","39","0.641","0.6448","-0.1461","-0.3747","17.6265","3.391","0.0322"
"Giuseppe Rossi","RSL","2020","16","9","0.7778","0.7942","-0.148","-1.6448","15.3012","-2.875","0.0275"
"David Choinière","MTL","2018","19","4","0.75","0.7882","-0.1527","-3.8173","20.8519","-1.0925","0.0142"
"Bill Hamid","DCU","2014","2923","3","0.6667","0.7176","-0.1529","-5.0954","22.4468","19.895","0.0014"
"Juninho Pereira","LAG","2019","20","15","0.9333","0.9435","-0.153","-1.0202","13.4887","-5.1903","0.0139"
"Marco Bustos","VAN","2016","73","25","0.72","0.7261","-0.1535","-0.6138","16.6729","5.3452","0.0336"
"Steve Clark","POR","2019","2411","5","0.8","0.832","-0.1602","-3.204","28.369","17.503","0.0035"
"Jack McInerney","POR","2016","1024","213","0.7887","0.7895","-0.1605","-0.0754","17.9061","0.2154","0.0374"
"Kharlton Belmar","SKC","2017","13","4","0.5","0.5401","-0.1606","-4.0142","16.731","-0.2875","0.0156"
"Paxton Pomykal","FCD","2020","58","30","0.7667","0.7724","-0.1718","-0.5727","17.2438","4.5885","0.0383"
"Michael Nanchoff","POR","2013","15","3","0.6667","0.7249","-0.1747","-5.8241","31.2813","9.9283","0.0098"
"Cristian Martínez","CLB","2017","274","69","0.7971","0.7996","-0.1754","-0.2542","15.5776","0.95","0.034"
"Josh Ford","ORL","2015","107","1","0","0.1765","-0.1765","-17.6535","37.8344","37.03","0.0031"
"Philippe Senderos","HOU","2017","170","35","0.8","0.8051","-0.1776","-0.5073","24.7553","13.7014","0.0545"
"Liam Fraser","TOR","2020","21","6","0.6667","0.6965","-0.179","-2.9836","13.8332","5.9608","0.017"
"Kyle Greig","VAN","2017","8","1","0","0.1797","-0.1797","-17.9662","19.1365","11.73","0.0027"
"Matt Van Oekel","RSL","2017","615","1","0","0.1913","-0.1913","-19.1317","28.8126","20.585","0.0037"
"Chris Albright","PHI","2013","16","5","0.8","0.8389","-0.1945","-3.8898","11.7029","4.646","0.0076"
"Brad Knighton","VAN","2013","1073","1","0","0.1985","-0.1985","-19.8496","67.5111","65.665","0.0009"
"Todd Dunivant","LAG","2015","77","28","0.6786","0.6859","-0.2046","-0.7306","21.3588","14.6132","0.0253"
"Ema Twumasi","FCD","2019","42","11","0.8182","0.8368","-0.2047","-1.8606","15.7957","-4.5791","0.0203"
"Luis Díaz","CLB","2019","883","176","0.6534","0.6546","-0.2092","-0.1189","17.6728","0.3829","0.0578"
"Seyi Adekoya","SEA","2017","82","18","0.8333","0.845","-0.2102","-1.1678","15.4047","-6.4272","0.0298"
"Andrés Imperiale","SJE","2017","1198","282","0.8191","0.8199","-0.2175","-0.0771","24.8753","9.8044","0.0643"
"Ola Kamara","DCU","2020","111","44","0.8409","0.8459","-0.2183","-0.4962","15.3391","-0.3581","0.0664"
"Chris Schuler","RSL","2016","294","56","0.6786","0.6825","-0.2211","-0.3949","23.1115","14.9007","0.0562"
"Rod Fanni","MTL","2019","295","75","0.8533","0.8563","-0.2232","-0.2975","23.8551","9.5619","0.0685"
"Michael Murillo","NYRB","2018","2123","1001","0.7083","0.7085","-0.2291","-0.0229","17.4835","6.2452","0.1198"
"Nick Rimando","RSL","2013","2626","3","0.6667","0.744","-0.2319","-7.7316","40.8657","33.58","0.0022"
"Zac MacMath","RSL","2020","193","3","0.3333","0.4114","-0.2342","-7.8066","56.4845","45.195","0.0051"
"Sean Johnson","NYC","2017","3107","1","0","0.2347","-0.2347","-23.4661","57.7865","57.385","0.0018"
"Brad Guzan","ATL","2018","3198","3","0.6667","0.7454","-0.2361","-7.8698","36.4898","30.1683","0.0029"
"Jonathan Lewis","COL","2020","17","2","0.5","0.6209","-0.2419","-12.0935","21.5086","-5.405","0.0145"
"Andrés Ríos","SJE","2020","197","41","0.8049","0.811","-0.2501","-0.61","14.7887","-0.7882","0.0628"
"Evan Bush","MTL","2015","3006","4","0.5","0.5631","-0.2523","-6.3075","50.0301","22.655","0.0017"
"Jaime Penedo","LAG","2015","1550","2","0.5","0.6268","-0.2536","-12.6786","28.3186","26.45","0.0037"
"Clint Irwin","COL","2019","999","1","0","0.2544","-0.2544","-25.4403","44.1309","42.665","0.0054"
"Tim Melia","SKC","2019","3172","6","0.5","0.5424","-0.2546","-4.2441","32.0761","27.9067","0.0033"
"Andrew Weber","SEA","2013","247","1","0","0.2608","-0.2608","-26.0814","43.3621","41.975","0.0036"
"Giancarlo González","LAG","2020","196","38","0.8421","0.849","-0.2626","-0.691","26.5739","11.6604","0.062"
"Ryan Meara","NYRB","2019","101","1","0","0.2638","-0.2638","-26.3778","59.7063","58.765","0.0052"
"Erickson Gallardo","TOR","2020","63","18","0.7222","0.7369","-0.264","-1.4664","14.5961","1.2458","0.0642"
"Ryan Meara","NYRB","2018","300","1","0","0.2654","-0.2654","-26.5422","48.1119","47.495","0.002"
"Tony Alfaro","SEA","2018","234","56","0.7321","0.7369","-0.2659","-0.4749","20.892","11.2515","0.0424"
"Romain Gall","CLB","2014","60","6","0.8333","0.8782","-0.269","-4.4831","15.4391","-2.2808","0.0133"
"Adam Larsen Kwarasey","POR","2016","639","3","0.6667","0.7568","-0.2703","-9.0105","31.6764","18.0933","0.0044"
"Troy Perkins","SEA","2015","342","1","0","0.2706","-0.2706","-27.0613","61.5696","58.42","0.0049"
"Zack Steffen","CLB","2018","2834","3","0.6667","0.7569","-0.2707","-9.0238","29.032","17.94","0.0033"
"Walker Zimmerman","FCD","2013","460","51","0.7647","0.77","-0.2712","-0.5317","23.318","10.686","0.034"
"Sean Okoli","SEA","2014","34","6","0.5","0.5454","-0.2727","-4.5447","28.5859","15.0458","0.0269"
"Julio César","TOR","2014","681","1","0","0.2763","-0.2763","-27.6273","44.1328","41.745","0.0027"
"Brian Rowe","VAN","2018","999","1","0","0.2779","-0.2779","-27.7903","65.0873","60.72","0.0038"
"Andre Blake","PHI","2015","572","1","0","0.2786","-0.2786","-27.8647","50.2746","45.77","0.0032"
"Felipe Mora","POR","2020","194","57","0.7895","0.7944","-0.279","-0.4894","15.1912","-2.9396","0.0893"
"Shawn Barry","RSL","2018","217","56","0.7857","0.7907","-0.2812","-0.5021","18.5224","3.8258","0.0561"
"Diego Rubio","SKC","2017","1115","259","0.7838","0.7849","-0.282","-0.1089","15.6762","0.3499","0.0564"
"Eloy Room","CLB","2019","1200","1","0","0.2829","-0.2829","-28.2948","53.8003","53.705","0.0025"
"Matt Polster","CHI","2018","140","51","0.8235","0.8292","-0.2871","-0.563","18.3863","-5.7883","0.0439"
"Juan David Cabezas","HOU","2019","626","178","0.8258","0.8275","-0.2875","-0.1615","19.5813","4.3306","0.0481"
"Juan Esteban Ortiz","FCD","2016","192","67","0.8507","0.8551","-0.2908","-0.434","22.0545","4.5863","0.0504"
"Stefan Aigner","COL","2018","16","1","0","0.2915","-0.2915","-29.1482","13.4586","-2.185","0.0058"
"Tate Schmitt","RSL","2019","117","28","0.7857","0.7962","-0.2928","-1.0457","13.4312","-1.8687","0.0251"
"Pedro Ribeiro","ORL","2016","174","71","0.7746","0.7788","-0.293","-0.4127","21.2578","7.3195","0.0712"
"Justin Morrow","TOR","2020","199","39","0.8205","0.828","-0.2938","-0.7534","16.8","0.9908","0.0575"
"Bright Dike","TOR","2015","32","4","0.5","0.5745","-0.298","-7.4504","9.0976","-2.53","0.0058"
"Alex Bono","TOR","2017","2766","2","0.5","0.6491","-0.2981","-14.9056","43.5264","34.96","0.0033"
"Eryk Williamson","POR","2020","6","2","0.5","0.6496","-0.2992","-14.9578","28.5405","14.95","0.0097"
"JT Marcinkowski","SJE","2018","487","1","0","0.2998","-0.2998","-29.9829","31.4616","28.175","0.0033"
"Bobby Shuttleworth","MIN","2018","2476","2","0.5","0.6514","-0.3029","-15.1435","47.8997","26.335","0.0035"
"Jonathan Lewis","NYC","2018","310","91","0.7253","0.7287","-0.3084","-0.3389","16.1117","-1.5342","0.0226"
"Jesse González","FCD","2018","2082","1","0","0.3097","-0.3097","-30.974","47.0841","40.365","0.0021"
"Sergio Campbell","CLB","2015","96","17","0.7059","0.7245","-0.3167","-1.863","22.6431","13.3603","0.0518"
"Sam Nicholson","COL","2020","178","52","0.6731","0.6792","-0.3169","-0.6094","17.3746","-4.4717","0.0872"
"Carlos Fierro","SJE","2020","25","2","0.5","0.6598","-0.3196","-15.9793","11.5771","6.9","0.013"
"Donovan Ricketts","ORL","2015","976","2","0.5","0.66","-0.3201","-16.0044","34.4223","27.0825","0.0018"
"Alex","CHI","2015","16","2","0.5","0.6604","-0.3209","-16.0432","36.8397","19.32","0.0058"
"Péguy Luyindula","NYRB","2013","980","289","0.7543","0.7554","-0.322","-0.1114","17.2907","4.7253","0.047"
"Derek Cornelius","VAN","2019","1558","289","0.8443","0.8454","-0.3232","-0.1118","22.8849","8.0066","0.0573"
"Rodolfo Zelaya","LAFC","2019","136","26","0.6923","0.7048","-0.3238","-1.2453","17.9584","1.0306","0.0247"
"Brad Knighton","NER","2015","293","1","0","0.3269","-0.3269","-32.6914","57.8853","57.845","0.0032"
"Tyler Deric","HOU","2017","2549","4","0.25","0.3318","-0.3272","-8.1812","59.3416","56.1487","0.0029"
"Christian Makoun","MIA","2020","19","2","0.5","0.6648","-0.3296","-16.4806","14.8363","10.005","0.0106"
"Hernán Bernardello","MTL","2013","665","363","0.8044","0.8053","-0.3298","-0.0909","25.8966","8.811","0.1241"
"Justin Morrow","TOR","2015","2965","1010","0.7743","0.7746","-0.3318","-0.0328","18.0125","3.3721","0.09"
"Simon Colyn","VAN","2018","9","5","0.8","0.8669","-0.3344","-6.6882","16.2275","-10.534","0.014"
"Wyatt Omsberg","MIN","2018","436","88","0.7955","0.7993","-0.3377","-0.3838","24.2283","8.7021","0.0436"
"Eric Kronberg","SKC","2014","1959","4","0.75","0.8346","-0.3384","-8.4612","43.1783","26.3638","0.0018"
"Bruno Miranda","DCU","2018","129","50","0.82","0.8268","-0.3385","-0.6769","24.6206","8.0523","0.0236"
"Brad Guzan","ATL","2019","3342","5","0.8","0.8679","-0.3394","-6.7888","31.7942","19.849","0.0026"
"Rodrigo Ramos","CHI","2016","1608","609","0.7373","0.7378","-0.3402","-0.0559","19.0337","5.345","0.1"
"Fifi Baiden","CLB","2014","24","10","0.8","0.8345","-0.3449","-3.4487","24.5878","6.7275","0.0303"
"Jalen Robinson","DCU","2019","475","72","0.7639","0.7687","-0.3478","-0.483","19.8531","4.5537","0.0274"
"Ilsinho","PHI","2020","58","29","0.7931","0.8051","-0.3479","-1.1996","12.4974","-0.1745","0.0547"
"Ayo Akinola","TOR","2019","293","61","0.8525","0.8582","-0.3499","-0.5737","15.7989","-3.6253","0.024"
"Derrick Etienne","CLB","2020","32","12","0.6667","0.6959","-0.3508","-2.9232","16.5849","-4.4658","0.037"
"Aidan Daniels","TOR","2018","16","5","0.6","0.6707","-0.3534","-7.0684","6.9362","-4.784","0.0196"
"Lloyd Sam","DCU","2016","1002","357","0.6975","0.6985","-0.355","-0.0994","19.6132","-0.643","0.0931"
"Davy Arnaud","DCU","2014","2814","1073","0.8164","0.8167","-0.3572","-0.0333","21.4514","5.1179","0.1039"
"David Ousted","CHI","2019","1374","1","0","0.3632","-0.3632","-36.3203","56.32","45.08","0.0028"
"Bill Hamid","DCU","2017","2329","1","0","0.3691","-0.3691","-36.9051","40.4363","38.41","0.0038"
"Modou Jadama","POR","2019","101","40","0.75","0.7592","-0.3696","-0.9239","20.3065","0.3335","0.0989"
"Matthew Watson","CHI","2015","725","304","0.8158","0.817","-0.37","-0.1217","19.4537","5.186","0.0659"
"Nick Rimando","RSL","2018","3204","2","0.5","0.6858","-0.3717","-18.5829","59.8854","7.9925","0.0015"
"Abel Aguilar","FCD","2018","154","71","0.8592","0.8644","-0.374","-0.5268","18.8166","5.141","0.0575"
"Luis Robles","NYRB","2014","3315","6","0.6667","0.7293","-0.3759","-6.265","39.7522","26.1433","0.0029"
"Romell Quioto","HOU","2017","1382","512","0.707","0.7078","-0.3766","-0.0736","19.0141","1.712","0.0789"
"Andy Gruenebaum","CLB","2013","2048","1","0","0.3768","-0.3768","-37.6795","46.8166","46.805","0.0016"
"Marlon Hairston","COL","2015","290","98","0.7347","0.7386","-0.3786","-0.3864","18.205","0.2769","0.0877"
"David Guzmán","POR","2019","370","144","0.8333","0.836","-0.3793","-0.2634","17.9597","3.7279","0.0832"
"Djordje Mihailovic","CHI","2018","598","217","0.7558","0.7575","-0.3813","-0.1757","21.1472","1.8029","0.0797"
"Maxime Chanot","NYC","2020","2","2","0.5","0.6914","-0.3828","-19.1418","31.9184","9.8325","0.0169"
"Clint Irwin","TOR","2017","530","1","0","0.3835","-0.3835","-38.3544","49.8424","47.15","0.0038"
"Rasmus Schüller","MIN","2019","996","409","0.8264","0.8274","-0.3863","-0.0944","17.622","2.1996","0.0801"
"Eric Brunner","HOU","2013","969","197","0.8173","0.8192","-0.3891","-0.1975","24.6064","7.5217","0.0484"
"Sebastian Lletget","LAG","2015","1519","561","0.7968","0.7975","-0.3952","-0.0705","16.7362","-0.9448","0.0881"
"Kevin Ellis","DCU","2018","59","14","0.7857","0.8141","-0.3968","-2.8344","16.6888","-1.7086","0.0317"
"Tom Barlow","NYRB","2020","57","10","0.8","0.8398","-0.3977","-3.9767","10.748","-2.852","0.0244"
"Clarence Goodson","SJE","2015","2594","473","0.7188","0.7197","-0.399","-0.0844","27.7832","14.5019","0.0559"
"Chase Gasper","MIN","2020","196","48","0.7083","0.7166","-0.399","-0.8312","18.1753","5.4649","0.076"
"Kyle Smith","ORL","2020","72","41","0.7073","0.7171","-0.4021","-0.9808","19.6926","1.8877","0.1167"
"Bressan","FCD","2020","32","5","0.8","0.8805","-0.4023","-8.0456","14.0955","1.334","0.0171"
"Victor Giro","VAN","2019","900","282","0.8191","0.8206","-0.4024","-0.1427","16.2638","0.3825","0.0535"
"David Choinière","MTL","2017","53","14","0.7857","0.8147","-0.4056","-2.8974","18.2779","3.1214","0.0248"
"Andrew Putna","RSL","2019","493","1","0","0.4084","-0.4084","-40.8384","47.9539","39.215","0.0029"
"Chris Konopka","TOR","2015","2032","3","0.6667","0.8036","-0.4109","-13.6962","15.4587","8.0883","0.003"
"Jack Elliott","PHI","2020","12","2","0","0.2065","-0.4129","-20.6474","7.2364","4.485","0.0045"
"Samuel Piette","MTL","2019","2428","1094","0.851","0.8514","-0.4263","-0.039","22.6245","4.4264","0.1108"
"Erik Hurtado","SKC","2020","17","10","0.8","0.8428","-0.4276","-4.276","9.7128","-1.311","0.0158"
"Zac MacMath","VAN","2019","798","2","0.5","0.7142","-0.4284","-21.4197","34.6019","31.51","0.0024"
"Reggie Cannon","FCD","2020","200","95","0.8","0.8045","-0.4299","-0.4525","16.27","1.7795","0.1211"
"Evan Bush","MTL","2016","3167","1","0","0.4307","-0.4307","-43.0736","53.3807","37.49","0.0018"
"Scott Caldwell","NER","2020","47","12","0.8333","0.8697","-0.4361","-3.6341","19.679","3.6417","0.0453"
"Douglas Martínez","RSL","2020","38","5","0.4","0.4895","-0.4477","-8.9534","10.0106","2.737","0.0221"
"Memo Rodríguez","HOU","2017","364","124","0.7419","0.7456","-0.4525","-0.3649","19.2116","1.8854","0.0525"
"Justin Mapp","MTL","2014","1840","662","0.7069","0.7076","-0.4531","-0.0684","20.0844","3.356","0.099"
"Russell Teibert","VAN","2020","198","67","0.8209","0.8277","-0.4552","-0.6793","20.6045","4.7184","0.102"
"Brian Wright","NER","2019","25","3","0.3333","0.4867","-0.4601","-15.3357","12.2565","5.4817","0.0067"
"Abdoulie Mansally","HOU","2016","629","245","0.7959","0.7978","-0.4603","-0.1879","19.0653","3.4401","0.0826"
"Kyle Fisher","MTL","2016","197","50","0.72","0.7292","-0.4603","-0.9205","18.731","6.5021","0.087"
"Joe Bendik","TOR","2014","2632","5","0.2","0.2922","-0.4609","-9.2187","60.4696","58.673","0.003"
"Evan Bush","MTL","2018","3325","3","0.6667","0.8232","-0.4697","-15.6566","30.1194","21.505","0.0028"
