"Player","Team","Dribbling","Fouling","Interrupting","Passing","Receiving","Shooting","Goals Added"
"Andrés Romero","MTL","-0.3423","-0.3086","0.8484","0.195","-0.44","-0.0597","-0.1072"
"Steven Caldwell","TOR","0.0271","0.1093","0.0563","0.058","-0.1879","-0.1702","-0.1074"
"Maxim Tissot","MTL","-0.2631","-0.0211","0.0185","0.0934","-0.0865","0.1469","-0.1119"
"Tony Lochhead","CHV","-0.0344","-0.4231","0.3773","0.3788","-0.3733","-0.0395","-0.1142"
"Jermaine Taylor","HOU","0.0219","0.1154","0.1923","-0.1959","-0.182","-0.0705","-0.1188"
"Kenney Walker","LAG","-0.051","-0.0858","0.0479","0.17","-0.1928","-0.0112","-0.1229"
"Ashtone Morgan","TOR","-0.0177","0.0164","-0.0698","-0.0307","-0.0208","-0.0018","-0.1244"
"Alexander López","HOU","0.0693","0.008","-0.0423","-0.057","-0.0472","-0.0619","-0.1311"
"Martin Steuble","SKC","-0.0554","-0.0142","-0.0323","-0.0071","-0.0324","0.0091","-0.1323"
"Luis Bolaños","CHV","0.0123","0.0056","0.0138","-0.0822","-0.0353","-0.0496","-0.1354"
"Fred","PHI","0.2017","0.0356","-0.074","-0.1717","-0.0302","-0.0972","-0.1358"
"Andre Akpan","NYRB","-0.0254","-0.0118","-0.0097","-0.0318","-0.0454","-0.0128","-0.1369"
"Andrew Wenger","MTL","-0.2512","-0.0287","-0.0909","0.0577","0.0242","0.148","-0.1409"
"Donnie Smith","NER","-0.053","-0.0044","-0.0044","-0.0333","-0.0426","-0.0103","-0.148"
"Kelyn Rowe","NER","-0.5027","-0.0046","0.2052","-0.1731","0.2058","0.119","-0.1504"
"Mark Bloom","TOR","-0.2831","0.009","0.3218","0.0733","-0.2725","0.0002","-0.1513"
"Kofi Opare","LAG","0.007","0.037","-0.0401","-0.1476","-0.02","0.0116","-0.1521"
"Kianz Froese","VAN","-0.0305","-0.0173","-0.0237","-0.0284","-0.0499","-0.0114","-0.1612"
"Karl Ouimette","MTL","-0.1331","-0.1183","0.315","-0.1183","-0.1071","-0.0012","-0.163"
"Samuel Inkoom","DCU","-0.0393","0.005","-0.0629","-0.0134","-0.0476","-0.0107","-0.1689"
"Hernán Bernardello","MTL","0.1083","-0.0011","-0.142","0.1029","-0.1955","-0.0436","-0.171"
"Daniel Paladini","CLB","-0.0928","-0.0147","-0.0016","0.0389","-0.0619","-0.0394","-0.1715"
"Benjamin Speas","CLB","0.1584","0.0321","-0.1969","0.2212","-0.3634","-0.031","-0.1796"
"Patrick Ianni","CHI","-0.2554","0.0872","0.17","0.0544","-0.2605","0.0169","-0.1874"
"Brian Brown","PHI","-0.1269","-0.0361","-0.0536","0.0873","-0.011","-0.0523","-0.1926"
"Saër Sène","NYRB","-0.0527","-0.0143","0.0006","0.0214","-0.1202","-0.0368","-0.202"
"Kofi Sarkodie","HOU","0.0168","0.4397","-0.2302","0.0515","-0.4627","-0.0172","-0.2021"
"Luke Moore","CHV","-0.1803","-0.0338","-0.0609","0.114","-0.0853","0.0436","-0.2027"
"Anthony Jackson-Hamel","MTL","-0.1074","-0.0147","0.0144","-0.0966","-0.0207","0.0153","-0.2097"
"Steve Neumann","NER","-0.3904","-0.0008","0.2661","-0.4527","0.1099","0.2533","-0.2146"
"Jeff Parke","DCU","-0.0811","0.0108","-0.1191","0.1008","-0.2323","0.1056","-0.2153"
"Tim Cahill","NYRB","-0.8272","-0.3991","0.0464","-0.2593","1.2343","-0.0136","-0.2185"
"Cole Grossman","RSL","-0.0681","0.0547","0.396","-0.3256","-0.2164","-0.0625","-0.2219"
"Chris Klute","COL","0.3","-0.2748","-0.1251","0.1321","-0.199","-0.0557","-0.2225"
"Romain Gall","CLB","-0.0768","-0.015","-0.0214","-0.0025","-0.0861","-0.0211","-0.2229"
"Tesho Akindele","FCD","-0.5328","0.1126","-0.0186","-0.3582","0.6581","-0.0928","-0.2317"
"Nick DeLeon","DCU","0.5355","-0.2686","0.541","-1.0346","-0.1059","0.0982","-0.2344"
"Mehdi Ballouchy","VAN","-0.1094","0.0203","-0.0739","0.0428","-0.0956","-0.0192","-0.235"
"Billy Schuler","SJE","0.0133","-0.0025","-0.0553","-0.0852","-0.0972","-0.0143","-0.2412"
"Austin Berry","PHI","-0.33","-0.1406","0.4756","-0.2041","-0.0194","-0.0261","-0.2446"
"Jeff Larentowicz","CHI","-0.0117","0.1628","-0.0141","-0.3511","-0.0053","-0.0257","-0.2451"
"Bright Dike","TOR","-0.0893","-0.0047","-0.0059","-0.1545","-0.0111","0.0094","-0.2561"
"Matteo Ferrari","MTL","0.3046","-0.1849","-0.1925","0.153","-0.3139","-0.0251","-0.2588"
"Jimmy Medranda","SKC","0.031","0.0149","-0.0462","-0.1127","-0.059","-0.0884","-0.2604"
"Armando Lozano","NYRB","0.1006","0.1334","-0.1058","-0.1676","-0.1767","-0.0457","-0.2618"
"Donny Toia","CHV","-0.096","-0.0173","0.5801","-0.2857","-0.4151","-0.0278","-0.2618"
"Andy Rose","SEA","-0.1739","0.0004","-0.0959","-0.0119","-0.0995","0.1184","-0.2624"
"Sanna Nyassi","CHI","0.0166","-0.0589","0.166","-0.1447","-0.1","-0.1531","-0.2741"
"Víctor Pineda","CHI","-0.1145","-0.0334","-0.0347","-0.0628","-0.06","0.0275","-0.2779"
"Jared Jeffrey","DCU","-0.0918","-0.0449","0.0064","0.086","-0.2469","0.013","-0.2782"
"Kalif Alhassan","POR","-0.1419","0.0215","0.076","0.0457","-0.2703","-0.0121","-0.2811"
"Chad Marshall","SEA","0.0277","0.5552","-0.5778","-0.456","0.2287","-0.0614","-0.2836"
"Benji Joya","CHI","-0.0507","0.2188","0.0767","-0.0351","-0.4756","-0.0393","-0.3052"
"Jason Johnson","HOU","-0.1091","0.0274","0.0499","-0.0382","-0.1686","-0.0721","-0.3107"
"Samuel","LAG","0.2632","0.0246","-0.0788","-0.4226","0.0078","-0.1091","-0.3149"
"Adam Jahn","SJE","-0.0027","0.0006","-0.0105","-0.1317","-0.1093","-0.0648","-0.3184"
"Santiago González","MTL","-0.1048","-0.0167","-0.0764","-0.0528","-0.0215","-0.0476","-0.3198"
"Dimitry Imbongo Boele","NER","-0.1101","-0.0026","-0.0214","-0.1285","-0.044","-0.0144","-0.321"
"Warren Creavalle","HOU","0.0622","0.0181","0.1204","-0.3474","-0.1453","-0.0292","-0.3212"
"Martín Rivero","CHV","0.1101","-0.2158","-0.1186","0.0443","-0.0909","-0.055","-0.3259"
"Raul Mendiola","LAG","0.0051","-0.2542","-0.011","-0.011","-0.0602","0.0029","-0.3284"
"Eric Miller","MTL","-0.1125","0.006","0.0441","-0.2487","-0.0524","0.0349","-0.3286"
"Jérémy Gagnon-Laparé","MTL","-0.0242","-0.3171","0.0754","-0.0093","-0.0503","-0.0088","-0.3343"
"Rodney Wallace","POR","-0.0688","0.0515","-0.0954","-0.3115","-0.0435","0.1325","-0.3352"
"José Mari","COL","-0.0491","0.1579","-0.1331","0.0968","-0.3236","-0.0846","-0.3357"
"Daniel Lovitz","TOR","-0.3313","0.0348","-0.0038","0.3026","-0.3322","-0.0084","-0.3383"
"Chris Duvall","NYRB","-0.1017","-0.087","-0.0465","0.1575","-0.2478","-0.0132","-0.3387"
"Nathan Sturgis","CHV","-0.9244","-0.049","1.1205","0.042","-0.3831","-0.1517","-0.3457"
"Ty Harden","SJE","-0.313","0.0953","0.0547","-0.159","-0.0892","0.0626","-0.3486"
"Ethen Sampson","VAN","-0.013","0.038","-0.3057","-0.043","-0.0302","0.0042","-0.3497"
"Conor Doyle","DCU","-0.1386","0.2468","0.0037","-0.1272","-0.2029","-0.1368","-0.355"
"Abdoulie Mansally","RSL","-0.0467","-0.0095","-0.0458","-0.0735","-0.1012","-0.0863","-0.363"
"Khari Stephenson","SJE","-0.2959","-0.0745","0.7724","-0.2327","-0.3126","-0.2296","-0.3729"
"Collen Warner","TOR","-0.1078","-0.2423","0.5491","0.0878","-0.4521","-0.2154","-0.3807"
"John Neeskens","COL","-0.1061","-0.0134","0.0274","-0.0364","-0.1579","-0.0991","-0.3855"
"Leonardo","LAG","-0.7702","0.16","0.7207","-0.1831","-0.1826","-0.1336","-0.3888"
"Matthew Dunn","CHV","-0.1166","-0.052","0.2689","-0.2178","-0.2303","-0.053","-0.4008"
"Razvan Cocis","CHI","-0.0359","0.0459","0.15","-0.3169","-0.2391","-0.0077","-0.4037"
"Toni Dovale","SKC","-0.0597","-0.0517","0.0547","0.0083","-0.3598","0.0037","-0.4045"
"Michael Lahoud","PHI","0.0717","-0.253","0.0508","-0.1288","-0.129","-0.0199","-0.4082"
"Kenny Cooper","SEA","0.1045","-0.1454","-0.2177","-0.3767","0.2014","0.0233","-0.4106"
"Micheal Azira","SEA","-0.1642","-0.0429","0.0221","0.1719","-0.3248","-0.0728","-0.4107"
"Kevan George","CLB","-0.0194","0.0069","-0.2284","-0.059","-0.0506","-0.0676","-0.4181"
"Servando Carrasco","HOU","-0.3476","-0.0401","0.4135","-0.1583","-0.1921","-0.0942","-0.4188"
"Kyle Bekker","TOR","-0.3018","0.0225","0.0124","0.0971","-0.2727","0.022","-0.4205"
"Logan Pause","CHI","-0.1818","-0.0257","0.0887","0.0083","-0.292","-0.0192","-0.4217"
"Felipe","MTL","-0.4436","-0.0488","-0.1467","-0.3156","0.3749","0.1575","-0.4223"
"Richard Balchan","RSL","0.1041","-0.4878","-0.0446","0.0299","-0.0409","0.0074","-0.4319"
"Ambroise Oyongo","NYRB","-0.0836","-0.2274","0.28","-0.0327","-0.2845","-0.0902","-0.4384"
"Nat Borchers","RSL","-0.1279","0.1444","-0.13","-0.6332","0.4077","-0.0995","-0.4385"
"Carlos Alvarez","COL","0.0255","-0.0901","-0.081","-0.0295","-0.1957","-0.069","-0.4398"
"Brian Ownby","HOU","0.0203","-0.0132","0.0814","-0.0922","-0.3361","-0.1013","-0.4411"
"Erick Torres","CHV","-0.3776","0.4196","0.3806","-0.6072","-0.0059","-0.2512","-0.4417"
"Pablo Pintos","SJE","0.0469","0.005","-0.4673","0.0197","-0.03","-0.0187","-0.4444"
"Nigel Reo-Coker","VAN","0.1395","-0.6039","0.1287","0.0727","-0.1654","-0.0174","-0.4458"
"Gorka Larrea","MTL","-0.1126","0.0093","-0.3707","0.0267","0.0831","-0.0855","-0.4497"
"Warren Creavalle","TOR","-0.1074","-0.018","-0.0378","-0.1362","-0.1334","-0.0175","-0.4503"
"Chris Rolfe","DCU","-0.6172","0.4132","0.0995","-0.3369","-0.2435","0.2307","-0.4542"
"Erik Palmer-Brown","SKC","0.0122","-0.2224","-0.1445","-0.0976","-0.0012","-0.0018","-0.4553"
"Nicolás Mezquida","VAN","-0.3923","-0.0312","0.0809","-0.1622","-0.1411","0.1888","-0.4571"
"Mikey Lopez","SKC","-0.1191","0.0533","-0.1301","-0.2301","0.0337","-0.0655","-0.4578"
"Jeb Brovsky","MTL","-0.0225","-0.261","-0.1446","0.0513","-0.0828","-0.0003","-0.4599"
"Tony Cascio","HOU","0.0636","-0.2509","-0.1043","0.0087","-0.1295","-0.0487","-0.4611"
"Claudio Bieler","SKC","0.092","-0.0521","0.2244","-0.2549","-0.4445","-0.0294","-0.4645"
"Davy Arnaud","DCU","-0.2187","-0.007","0.6434","-0.3085","-0.3694","-0.2169","-0.4771"
"Adam Bedell","CLB","-0.2696","-0.0834","-0.1164","-0.3287","0.211","0.1074","-0.4797"
"Eric Alexander","NYRB","0.2455","-0.2663","0.228","-0.4104","-0.5262","0.2488","-0.4806"
"Scott Caldwell","NER","0.1311","0.0017","-0.044","-0.2137","-0.3255","-0.0344","-0.4848"
"Juan Luis Anangonó","CHI","-0.6453","0.1637","0.0135","-0.1407","0.1648","-0.0413","-0.4853"
"Thomas Piermayr","COL","-0.0908","0.0623","-0.1427","-0.0139","-0.2281","-0.0725","-0.4857"
"Mike Fucito","SJE","-0.0728","-0.0016","-0.0557","-0.2343","-0.1007","-0.0304","-0.4955"
"Graham Zusi","SKC","-0.4153","-0.0844","-0.354","0.3714","0.1241","-0.1442","-0.5024"
"Carlyle Mitchell","VAN","-0.1017","-0.0396","-0.2623","-0.0839","-0.0119","-0.0036","-0.503"
"Ryan Finley","CHV","-0.0451","0.2173","-0.0596","-0.0581","-0.3935","-0.1698","-0.5088"
"Chance Myers","SKC","-0.658","0.0494","-0.1354","0.239","-0.0342","0.0287","-0.5105"
"Rauwshan McKenzie","POR","-0.1935","0.0114","-0.2597","-0.0807","0.0073","0.0041","-0.5111"
"Charles Eloundou","COL","0.009","-0.0133","-0.0199","0.0657","-0.4306","-0.1224","-0.5115"
"Danny Mwanga","COL","-0.3183","-0.0318","-0.0473","-0.0338","0.0126","-0.0978","-0.5164"
"Josh Williams","CLB","-0.1618","0.0315","-0.4113","-0.2682","0.3671","-0.087","-0.5297"
"Je-Vaughn Watson","FCD","-0.562","-0.6711","0.985","-0.4267","0.0974","0.0453","-0.5321"
"Greg Cochrane","CHI","-0.1029","0.0398","-0.2538","0.0073","-0.1606","-0.0619","-0.5321"
"Hendry Thomas","FCD","-0.1289","-0.1026","-0.1983","0.0326","-0.078","-0.0584","-0.5336"
"A.J. Soares","NER","-0.2329","0.1113","-0.4003","-0.2272","0.3411","-0.1279","-0.5359"
"Matt Miazga","NYRB","0.0302","0.0389","-0.5654","0.0665","-0.1049","-0.0053","-0.54"
"Diego Chara","POR","0.4427","-0.8969","0.4654","0.3697","-0.7802","-0.1478","-0.5471"
"Florent Sinama-Pongolle","CHI","-0.2861","-0.0301","-0.0308","-0.2237","0.0736","-0.0571","-0.5542"
"Mauro Rosales","VAN","-0.0601","0.0189","0.0721","-0.1986","-0.2202","-0.1707","-0.5586"
"Collin Martin","DCU","-0.1184","-0.0247","0.0293","-0.0604","-0.2781","-0.1086","-0.5609"
"Chris Ritter","CHI","-0.2677","-0.0252","0.0567","-0.2322","-0.1315","0.037","-0.5629"
"Moisés Hernández","FCD","-0.0803","-0.299","-0.0249","-0.0547","-0.051","-0.0643","-0.5742"
"Jean-Baptiste Pierazzi","SJE","-0.3632","-0.0214","0.1731","0.1359","-0.3805","-0.123","-0.5791"
"Andrés Escobar","FCD","0.0152","-0.1105","0.1708","0.1946","-0.5755","-0.2737","-0.5791"
"Agustín Pelletieri","CHV","-0.2756","-0.0387","0.3098","-0.3687","-0.1984","-0.0104","-0.582"
"Jared Watts","COL","-0.1906","0.1612","-0.3492","0.0048","-0.218","0.0067","-0.5851"
"Yannick Djaló","SJE","0.062","-0.0111","0.2193","-0.2684","-0.4205","-0.1757","-0.5944"
"Zat Knight","COL","-0.011","0.0363","-0.6195","-0.04","0.0182","0.0051","-0.6109"
"Paulo Nagamura","SKC","-0.642","0.0171","-0.0042","-0.3171","0.3179","0.0129","-0.6154"
"Edson Buddle","COL","-0.0397","0.0728","-0.0759","-0.3818","0.1866","-0.3785","-0.6165"
"Hassoun Camara","MTL","0.2565","-0.6161","0.3454","-0.3797","-0.1055","-0.1172","-0.6166"
"Chris Wondolowski","SJE","-0.3342","-0.441","0.4639","-0.9944","0.5411","0.1466","-0.618"
"Chad Barrett","SEA","-0.4559","-0.1262","-0.1703","-0.2747","0.1348","0.2736","-0.6187"
"Gonzalo Segares","CHI","-0.3887","-0.7537","0.7987","-0.0679","-0.2491","0.0389","-0.6218"
"Jack McInerney","MTL","-0.7839","-0.1743","-0.08","-0.0842","0.0128","0.4808","-0.6288"
"Brian Carroll","PHI","-0.3771","0.0753","0.0024","-0.0465","-0.2904","0.0056","-0.6307"
"Ethan White","PHI","0.057","-0.1824","0.0271","-0.2809","-0.2443","-0.0076","-0.6311"
"Ben Zemanski","POR","-0.0174","-0.2805","0.1791","-0.2901","-0.1516","-0.0818","-0.6423"
"Brad Evans","SEA","-0.7327","-0.3072","-0.4836","1.0587","-0.1239","-0.0645","-0.6532"
"Jonathan Osorio","TOR","-0.5119","0.0243","0.4235","-0.5161","-0.2898","0.2121","-0.6579"
"Jhon Kennedy Hurtado","CHI","-0.0278","-0.3288","0.0497","-0.5272","0.0315","0.1435","-0.6591"
"Ned Grabavoy","RSL","-0.458","0.067","-0.5491","0.15","0.0767","0.0259","-0.6875"
"Andrew Jacobson","FCD","-0.3279","-0.0062","-0.1015","-0.0589","-0.1018","-0.0922","-0.6885"
"Sam Cronin","SJE","-0.679","-0.0759","0.6562","0.2419","-0.7659","-0.066","-0.6887"
"Bobby Convey","NYRB","-0.205","-0.018","-0.1933","0.0469","-0.2011","-0.1264","-0.6969"
"Gabriel Torres","COL","0.3638","0.1335","-0.1716","0.1699","-0.7062","-0.4948","-0.7054"
"Richard Eckersley","NYRB","0.0473","-0.546","0.0154","-0.1279","-0.1018","0.0071","-0.7059"
"Robbie Findley","RSL","-0.5782","0.129","-0.0936","-0.4123","0.2675","-0.0464","-0.734"
"Matthew Watson","CHI","-0.1788","0.0309","0.0344","-0.1125","-0.516","-0.0189","-0.7609"
"Oriol Rosell","SKC","0.0373","-0.0301","-0.5929","0.1736","-0.1422","-0.2095","-0.7638"
"Jason Hernandez","SJE","-0.1156","-0.5346","0.2534","0.0117","-0.3704","-0.0127","-0.7682"
"Luis Gil","RSL","-0.4127","0.0189","0.1294","0.0832","-0.3577","-0.2422","-0.7811"
"Krzysztof Krol","MTL","-0.1082","0.0171","-0.4635","-0.125","-0.1501","0.0273","-0.8024"
"Waylon Francis","CLB","-0.0978","-0.0203","-1.081","0.5381","-0.0166","-0.1256","-0.8032"
"Marvin Chávez","CHV","0.3255","-0.053","0.0344","-0.2196","-0.7735","-0.1471","-0.8333"
"Vincent Nogueira","PHI","0.6091","0.0141","-0.1772","-0.6415","-0.4333","-0.2058","-0.8346"
"Mauro Rosales","CHV","-0.3892","0.2759","0.3602","0.1186","-0.7874","-0.4136","-0.8355"
"Aaron Maund","RSL","-0.0056","-0.5468","-0.1224","-0.1672","0.0403","-0.0588","-0.8605"
"Ricardo Clark","HOU","-0.5515","-0.3624","-0.0171","-0.1394","0.2285","-0.0206","-0.8625"
"Bernardo Añor","CLB","-0.8306","-0.3743","0.2334","-0.4887","0.5939","-0.0034","-0.8697"
"Djimi Traore","SEA","-0.2542","-0.3477","0.0274","-0.1849","-0.1302","0.0065","-0.8831"
"Jalil Anibaba","SEA","-0.2578","0.0741","-0.2622","-0.1398","-0.2748","-0.0272","-0.8877"
"Gastón Fernández","POR","-0.7937","-0.0373","-0.2856","-0.1511","0.2814","0.0875","-0.8988"
"Stephen Keel","FCD","-0.009","0.0417","-0.441","-0.3028","-0.2149","0.0148","-0.9112"
"Jay DeMerit","VAN","-0.0283","-0.3925","-0.3574","0.0586","-0.1573","-0.0387","-0.9156"
"Marlon Hairston","COL","-0.3173","-0.0082","0.0685","0.0838","-0.4926","-0.2677","-0.9335"
"Nick LaBrocca","COL","-0.2033","-0.1227","0.1562","-0.1374","-0.5882","-0.0461","-0.9415"
"Patrice Bernier","MTL","-0.1743","-0.0374","-0.014","-0.3726","-0.2883","-0.0737","-0.9603"
"Jacob Peterson","SKC","-0.9303","-0.0475","-0.2744","0.1218","0.2685","-0.1008","-0.9627"
"Steven Lenhart","SJE","-0.7347","0.0372","-0.0622","-0.6098","0.7342","-0.3436","-0.9789"
"José Gonçalves","NER","0.0916","0.1348","-1.0221","0.2617","-0.4217","-0.0398","-0.9955"
"Luis Silva","DCU","0.0104","-0.249","0.2993","-0.4119","-0.5078","-0.1516","-1.0106"
"Zach Scott","SEA","-0.2454","-0.2484","-0.1007","-0.1161","-0.2471","-0.0564","-1.0141"
"Devon Sandoval","RSL","-0.8211","0.374","-0.0715","-0.0997","-0.2573","-0.1505","-1.0261"
"J.J. Koval","SJE","-0.3114","0.0141","-0.6334","-0.0199","-0.0084","-0.0969","-1.0559"
"Tommy Thompson","SJE","-0.1413","-0.0691","0.133","-0.308","-0.4751","-0.1967","-1.0572"
"Darrius Barnes","NER","-0.6155","-0.2066","-0.4129","-0.2582","0.515","-0.0933","-1.0715"
"Héctor Jiménez","CLB","-0.3095","0.0013","-0.3486","0.152","-0.4436","-0.1234","-1.0718"
"Patrick Mullins","NER","-0.7117","0.2056","-0.2879","-0.2688","-0.0452","-0.0032","-1.1112"
"Sal Zizzo","SKC","-0.2019","-0.0109","-0.2149","-0.3586","-0.1013","-0.2454","-1.133"
"Kosuke Kimura","NYRB","-0.1163","-0.1551","-0.636","-0.2143","-0.0187","-0.0111","-1.1515"
"Diego Fagundez","NER","-1.1566","-0.2442","-0.4735","0.3086","0.0788","0.32","-1.1669"
"Tyson Wahl","CLB","-0.2624","-0.7241","0.172","-0.0253","-0.2839","-0.062","-1.1857"
"Eddie Johnson","DCU","-0.511","-0.2149","0.0771","-0.7369","0.4869","-0.3285","-1.2273"
"Maximiliano Urruti","POR","-0.3535","-0.191","0.112","-0.1337","-0.3668","-0.3112","-1.2442"
"Russell Teibert","VAN","0.0841","-0.0388","-0.5281","0.1968","-0.7221","-0.2417","-1.2498"
"Félix Borja","CHV","-0.0384","-0.1215","-0.2235","0.0616","-1.0389","0.1059","-1.2548"
"Corey Ashe","HOU","0.0446","-0.3652","-0.339","-0.2563","-0.3374","-0.008","-1.2613"
"Kenny Miller","VAN","-0.7706","-0.0747","0.0396","-0.1423","-0.0322","-0.2998","-1.28"
"Victor Ulloa","FCD","-0.9589","-0.204","0.495","-0.1193","-0.3803","-0.1326","-1.3001"
"Lewis Neal","DCU","-0.1072","-0.0603","-0.19","0.2302","-0.9617","-0.2309","-1.3199"
"Eric Avila","CHV","-0.4034","0.0413","-0.1857","0.0885","-0.6146","-0.2531","-1.327"
"Will Johnson","POR","-0.2707","0.0377","-0.2207","-0.9506","-0.2953","0.3708","-1.3288"
"Blas Pérez","FCD","-0.2625","-0.0478","0.0708","0.0016","-1.2849","0.0507","-1.4721"
"Dillon Serna","COL","-0.484","-0.0467","-0.537","0.0844","-0.5086","0.0091","-1.4828"
"Kamani Hill","COL","-0.1596","-0.1024","-0.2801","-0.3721","-0.4707","-0.1128","-1.4977"
"Oswaldo Minda","CHV","-0.1981","-0.2395","0.0886","-0.4186","-0.5713","-0.1874","-1.5263"
"Andy O'Brien","VAN","-0.3952","0.1878","-0.6528","-0.4389","-0.25","-0.0374","-1.5865"
"David Horst","HOU","-0.6382","0.3857","-1.3882","-0.712","0.9712","-0.2053","-1.5868"
"Dillon Powers","COL","-0.5936","0.0252","-0.4936","-0.6703","0.319","-0.2077","-1.621"
"Marco Delgado","CHV","-0.2054","-0.1878","0.0553","-0.428","-0.6607","-0.2142","-1.6408"
"Perry Kitchen","DCU","-1.3722","-0.5976","0.4155","-0.1345","-0.0937","0.0636","-1.7189"
"Harry Shipp","CHI","-0.7735","-0.1929","-0.2095","0.9006","-1.314","-0.1511","-1.7404"
"Gonzalo Pineda","SEA","-0.4532","0.0824","-0.8272","0.1192","-0.568","-0.1938","-1.8406"
"Charlie Davies","NER","-0.6203","-0.0978","-0.0512","-0.6953","-0.3019","-0.1591","-1.9256"
"Atiba Harris","SJE","-1.267","-0.3219","-0.0126","-0.8538","0.2639","-0.1212","-2.3126"
"Teal Bunbury","NER","-1.4457","0.0467","0.2594","-0.9743","-0.1047","-0.5614","-2.78"
