"Player","Team","Season","MinutesIncludes stoppage time.","Shots","SoTShots on Target","GGoals","xGxGoals","xPlaceDifference between post- and pre-shot xG models.","G-xG","KeyPKey Passes","APrimary Assists","xAxAssists","A-xA","xG+xA","PAExpected points added through scoring goals.","xPAExpected points added through taking shots."
"Khari Stephenson","SJE","2014","1178","24","5","0","0.7521","-0.484","-0.7521","13","2","0.3663","1.6337","1.1184","0","0.4636"
"Sebastián Jaime","RSL","2014","282","6","5","0","1.0335","0.405","-1.0335","2","0","0.084","-0.084","1.1175","0","0.5192"
"Tommy McNamara","CHV","2014","487","5","3","1","0.7227","0.5915","0.2773","5","0","0.3921","-0.3921","1.1147","0.3963","0.3495"
"Brian Carroll","PHI","2014","1590","11","2","0","0.5722","-0.127","-0.5722","10","0","0.534","-0.534","1.1061","0","0.4721"
"Dilly Duka","CHI","2014","360","9","3","0","0.6346","0.0684","-0.6346","5","0","0.4685","-0.4685","1.1031","0","0.3939"
"Matías Pérez García","SJE","2014","421","10","3","1","0.9438","-0.2628","0.0562","3","1","0.1523","0.8477","1.0961","0.637","0.4402"
"Jermaine Jones","NER","2014","663","12","5","1","0.6096","-0.3238","0.3904","4","2","0.4614","1.5386","1.071","1.0571","0.3634"
"Issey Nakajima-Farran","MTL","2014","611","10","2","0","0.7064","-0.4337","-0.7064","1","0","0.3646","-0.3646","1.071","0","0.3451"
"Hernán Bernardello","MTL","2014","892","4","1","0","0.1442","0.1561","-0.1442","8","0","0.9243","-0.9243","1.0685","0","0.1075"
"José Mari","COL","2014","1854","24","7","3","0.661","1.4808","2.339","10","0","0.4051","-0.4051","1.0661","2.6476","0.3346"
"Tony Beltran","RSL","2014","2690","6","0","0","0.1407","-0.1407","-0.1407","12","0","0.9097","-0.9097","1.0504","0","0.0876"
"Wil Trapp","CLB","2014","2669","6","2","1","0.1198","0.3128","0.8802","18","3","0.8857","2.1143","1.0056","0.4069","0.0826"
"Charles Eloundou","COL","2014","472","18","10","0","0.6115","0.7524","-0.6115","5","1","0.3933","0.6067","1.0048","0","0.4007"
"Kevin Alston","NER","2014","736","2","2","1","0.2139","0.3814","0.7861","8","2","0.7884","1.2116","1.0022","1.0641","0.2016"
"David Estrada","DCU","2014","346","4","1","0","0.5832","-0.5111","-0.5832","3","1","0.4184","0.5816","1.0016","0","0.0085"
"Jerry Bengtson","NER","2014","268","3","1","1","0.9002","-0.1812","0.0998","2","0","0.098","-0.098","0.9982","0.087","0.2131"
"Cristian Fernández","DCU","2014","1455","4","2","0","0.0591","0.0421","-0.0591","11","1","0.9295","0.0705","0.9887","0","0.0477"
"Kyle Bekker","TOR","2014","1210","13","4","0","0.4206","-0.2723","-0.4206","7","0","0.5569","-0.5569","0.9775","0","0.2274"
"Chandler Hoffman","LAG","2014","97","3","2","0","0.8454","-0.1252","-0.8454","1","0","0.1147","-0.1147","0.9601","0","0.9495"
"Hassoun Camara","MTL","2014","2553","8","3","1","0.4645","0.4756","0.5355","8","1","0.4881","0.5119","0.9526","0.6761","0.3081"
"Ryan Finley","CHV","2014","514","11","3","0","0.6297","-0.3725","-0.6297","3","0","0.318","-0.3181","0.9478","0","0.247"
"Kris Tyrpak","CHV","2014","208","1","1","1","0.4937","0.3849","0.5063","2","1","0.453","0.547","0.9468","0.9656","0.4768"
"Ryan Hollingshead","FCD","2014","336","6","1","0","0.5246","-0.3983","-0.5246","3","0","0.4107","-0.4107","0.9353","0","0.3257"
"Sanna Nyassi","CHI","2014","527","9","2","1","0.8216","0.081","0.1784","3","0","0.1107","-0.1107","0.9324","0.6068","0.5846"
"A.J. Soares","NER","2014","3027","5","0","0","0.3078","-0.3078","-0.3078","2","1","0.6242","0.3758","0.9321","0","0.1307"
"Chris Pontius","DCU","2014","298","6","4","1","0.8134","0.6623","0.1866","2","0","0.0957","-0.0957","0.9091","0.6761","0.5561"
"Michael Parkhurst","CLB","2014","3025","0","0","0","0","0","0","8","0","0.907","-0.9071","0.907","0","0"
"Andy Rose","SEA","2014","633","6","4","1","0.6018","0.4342","0.3982","6","0","0.3004","-0.3004","0.9022","1.7553","0.397"
"Fred","PHI","2014","402","4","2","1","0.5564","-0.303","0.4436","2","0","0.3329","-0.3329","0.8893","0.4047","0.1409"
"Luke Moore","CHV","2014","213","5","3","0","0.6942","-0.0974","-0.6942","1","0","0.1927","-0.1927","0.8869","0","0.5589"
"A.J. DeLaGarza","LAG","2014","2678","2","2","0","0.1032","1.0063","-0.1032","6","2","0.7724","1.2276","0.8757","0","0.0613"
"Pa Modou Kah","POR","2014","1897","1","1","1","0.5056","0.4251","0.4944","2","0","0.3648","-0.3648","0.8704","1.2574","0.6357"
"Kosuke Kimura","NYRB","2014","964","0","0","0","0","0","0","5","1","0.8662","0.1338","0.8662","0","0"
"Abdoulie Mansally","RSL","2014","720","2","1","0","0.0291","0.0062","-0.0291","4","1","0.8352","0.1648","0.8644","0","0.0193"
"Steven Beitashour","VAN","2014","2555","2","0","0","0.0928","-0.0928","-0.0928","8","0","0.7693","-0.7693","0.8622","0","0.1002"
"Marvin Chávez","CHV","2014","754","7","2","2","0.5612","0.0402","1.4388","7","0","0.2743","-0.2743","0.8355","0.4885","0.2644"
"Razvan Cocis","CHI","2014","771","6","0","0","0.4981","-0.4981","-0.4981","10","0","0.3288","-0.3288","0.8268","0","0.3221"
"Josh Williams","CLB","2014","1206","6","1","0","0.243","0.0712","-0.243","5","1","0.5694","0.4305","0.8125","0","0.1695"
"Agustín Pelletieri","CHV","2014","1803","4","1","0","0.2147","-0.0381","-0.2147","8","0","0.5963","-0.5963","0.811","0","0.1659"
"Jhon Kennedy Hurtado","CHI","2014","1764","1","1","0","0.5392","0.2042","-0.5392","2","0","0.2706","-0.2706","0.8098","0","0.3146"
"Jason Johnson","HOU","2014","229","5","2","0","0.2181","-0.1129","-0.2181","2","0","0.5803","-0.5803","0.7984","0","0.0626"
"Matt Hedges","FCD","2014","3035","3","0","0","0.6657","-0.6657","-0.6657","2","0","0.1257","-0.1257","0.7914","0","1.0333"
"Lawrence Olum","SKC","2014","2014","9","1","1","0.4344","-0.1748","0.5656","5","0","0.3416","-0.3416","0.776","0.5842","0.3463"
"Kalif Alhassan","POR","2014","641","8","3","1","0.5841","0.1391","0.4159","4","1","0.1899","0.8101","0.774","1.042","0.5325"
"Taylor Kemp","DCU","2014","1177","4","2","1","0.1247","0.183","0.8753","4","2","0.6403","1.3597","0.765","0.7919","0.0947"
"J.J. Koval","SJE","2014","1078","5","0","0","0.4937","-0.4937","-0.4937","4","0","0.2598","-0.2598","0.7535","0","0.3903"
"Jack Jewsbury","POR","2014","1544","4","2","0","0.1775","0.034","-0.1775","5","1","0.5613","0.4387","0.7388","0","0.1233"
"Zach Loyd","FCD","2014","2618","5","2","1","0.3776","0.0356","0.6224","6","0","0.3393","-0.3393","0.7169","0.7227","0.2633"
"Chris Duvall","NYRB","2014","1731","2","0","0","0.078","-0.078","-0.078","5","1","0.6336","0.3664","0.7116","0","0.0453"
"Clarence Goodson","SJE","2014","979","4","1","0","0.286","-0.1106","-0.286","1","1","0.4253","0.5747","0.7113","0","0.4003"
"Brian Brown","PHI","2014","272","5","3","2","0.6937","0.9301","1.3063","1","0","0.0145","-0.0145","0.7082","1.7741","0.5495"
"Nigel Reo-Coker","CHV","2014","813","5","2","0","0.2313","-0.0335","-0.2313","6","0","0.4649","-0.4649","0.6962","0","0.1096"
"Joe Bendik","TOR","2014","2632","0","0","0","0","0","0","1","1","0.6903","0.3097","0.6903","0","0"
"Ben Zemanski","POR","2014","821","6","1","0","0.1648","-0.1021","-0.1648","5","0","0.515","-0.515","0.6798","0","0.165"
"Chad Barson","CLB","2014","838","1","1","0","0.0278","0.2344","-0.0278","7","0","0.6503","-0.6503","0.6781","0","0.0068"
"Shaun Francis","SJE","2014","1562","6","1","0","0.129","-0.0333","-0.129","9","0","0.5382","-0.5382","0.6672","0","0.0676"
"Matías Laba","VAN","2014","2961","6","1","0","0.1677","-0.0442","-0.1677","13","0","0.4929","-0.4929","0.6606","0","0.0843"
"Jared Watts","COL","2014","1224","5","2","0","0.2243","-0.0995","-0.2243","11","1","0.4322","0.5678","0.6564","0","0.2091"
"Eric Gehrig","CLB","2014","1282","4","1","0","0.2311","-0.0934","-0.2311","5","0","0.419","-0.419","0.6501","0","0.0984"
"Dylan Remick","SEA","2014","756","0","0","0","0","0","0","6","0","0.6451","-0.6451","0.6451","0","0"
"Alex Martinez","SKC","2014","466","5","2","0","0.2764","-0.1587","-0.2764","6","0","0.3625","-0.3625","0.6389","0","0.142"
"Chance Myers","SKC","2014","616","0","0","0","0","0","0","8","1","0.6387","0.3613","0.6387","0","0"
"Nigel Reo-Coker","VAN","2014","762","2","0","0","0.139","-0.139","-0.139","6","2","0.492","1.508","0.631","0","0.1587"
"Bobby Convey","NYRB","2014","812","2","0","0","0.1487","-0.1487","-0.1487","8","0","0.4768","-0.4768","0.6255","0","0.1056"
"Matthew Fondy","CHI","2014","147","3","3","0","0.4191","0.1045","-0.4191","3","0","0.206","-0.206","0.6251","0","0.4935"
"Scott Caldwell","NER","2014","1715","2","1","0","0.1655","-0.0802","-0.1655","11","1","0.4453","0.5547","0.6108","0","0.0749"
"Víctor Pineda","CHI","2014","68","1","0","0","0.5973","-0.5973","-0.5973","0","0","0","0","0.5973","0","1.0297"
"Moisés Hernández","FCD","2014","1216","5","2","0","0.1599","-0.1131","-0.1599","8","0","0.4248","-0.4248","0.5847","0","0.0698"
"Greg Cochrane","CHI","2014","1152","4","1","0","0.0888","-0.0601","-0.0888","7","2","0.4949","1.5051","0.5837","0","0.0967"
"Issey Nakajima-Farran","TOR","2014","259","2","1","1","0.5166","0.2661","0.4834","2","0","0.0583","-0.0583","0.575","0.2113","0.1141"
"Nick Hagglund","TOR","2014","2254","7","1","0","0.3452","-0.2901","-0.3452","5","0","0.2283","-0.2283","0.5735","0","0.1934"
"Chris Ritter","CHI","2014","677","4","2","0","0.1475","0.0156","-0.1475","6","0","0.4257","-0.4257","0.5732","0","0.1438"
"Oriol Rosell","SKC","2014","635","3","1","0","0.0456","-0.035","-0.0456","3","0","0.5253","-0.5253","0.5709","0","0.0404"
"Álvaro Rey","TOR","2014","479","3","1","0","0.2979","-0.2111","-0.2979","3","0","0.2727","-0.2727","0.5706","0","0.1857"
"Mikey Lopez","SKC","2014","519","7","3","0","0.4103","0.0077","-0.4103","3","0","0.1589","-0.1589","0.5692","0","0.2564"
"DaMarcus Beasley","HOU","2014","885","4","1","0","0.2102","-0.1754","-0.2102","7","0","0.3485","-0.3485","0.5588","0","0.2139"
"Donny Toia","CHV","2014","2424","10","3","0","0.3465","0.3099","-0.3465","1","0","0.2052","-0.2052","0.5517","0","0.2205"
"Brian Ownby","HOU","2014","433","1","1","0","0.0529","-0.0165","-0.0529","1","0","0.4957","-0.4957","0.5486","0","0.0593"
"Tony Cascio","HOU","2014","374","7","1","0","0.2733","-0.2432","-0.2733","8","0","0.2726","-0.2726","0.5459","0","0.1325"
"Gorka Larrea","MTL","2014","479","3","1","0","0.1379","0.0217","-0.1379","2","0","0.4022","-0.4022","0.5402","0","0.1019"
"Mehdi Ballouchy","VAN","2014","338","1","0","0","0.0328","-0.0328","-0.0328","4","0","0.5033","-0.5033","0.5361","0","0.0532"
"Sebastian Velasquez","RSL","2014","270","3","1","0","0.1482","-0.0184","-0.1482","6","1","0.3875","0.6125","0.5357","0","0.0334"
"Álvaro Rey","CLB","2014","44","0","0","0","0","0","0","2","0","0.5091","-0.5091","0.5091","0","0"
"Brandon Barklage","SJE","2014","968","0","0","0","0","0","0","5","0","0.5089","-0.5089","0.5089","0","0"
"Conor Doyle","DCU","2014","390","2","1","0","0.0825","-0.0334","-0.0825","4","0","0.4167","-0.4167","0.4992","0","0.0934"
"Matthew Dunn","CHV","2014","447","0","0","0","0","0","0","1","1","0.4937","0.5063","0.4937","0","0"
"Danny Mwanga","COL","2014","239","4","0","0","0.2711","-0.2711","-0.2711","2","0","0.2137","-0.2137","0.4848","0","0.1531"
"Heath Pearce","MTL","2014","1968","0","0","0","0","0","0","4","0","0.4843","-0.4843","0.4843","0","0"
"Oswaldo Minda","CHV","2014","1722","4","0","0","0.0607","-0.0607","-0.0607","8","0","0.405","-0.405","0.4657","0","0.0458"
"Antoine Hoppenot","PHI","2014","274","3","1","0","0.2938","-0.1842","-0.2938","2","0","0.1687","-0.1687","0.4625","0","0.2989"
"Danny Garcia","FCD","2014","300","1","1","0","0.0676","0.127","-0.0676","2","0","0.3854","-0.3854","0.453","0","0.0698"
"Peter Luccin","FCD","2014","294","8","2","0","0.4474","-0.2377","-0.4474","0","0","0","0","0.4474","0","0.3939"
"Alex Caskey","DCU","2014","249","3","1","0","0.4221","-0.118","-0.4221","1","0","0.0187","-0.0187","0.4408","0","0.131"
"Wandrille Lefevre","MTL","2014","1321","1","0","0","0.0203","-0.0203","-0.0203","2","1","0.4205","0.5795","0.4408","0","0.0244"
"John Stertzer","RSL","2014","312","3","0","0","0.4329","-0.4329","-0.4329","0","0","0","0","0.4329","0","0.2588"
"Jordan Stewart","SJE","2014","2788","3","0","0","0.1222","-0.1222","-0.1222","8","0","0.3003","-0.3003","0.4225","0","0.0927"
"Omar Salgado","VAN","2014","232","3","1","0","0.2055","-0.1887","-0.2055","4","0","0.2168","-0.2168","0.4223","0","0.0854"
"Nathan Sturgis","CHV","2014","977","0","0","0","0","0","0","7","0","0.4207","-0.4207","0.4207","0","0"
"Kevin Ellis","SKC","2014","1692","2","0","0","0.1266","-0.1266","-0.1266","4","3","0.2941","2.7059","0.4207","0","0.0654"
"Hendry Thomas","FCD","2014","831","3","0","0","0.3827","-0.3827","-0.3827","2","0","0.0378","-0.0378","0.4205","0","0.2516"
"Jámison Olave","NYRB","2014","2722","1","0","0","0.0652","-0.0652","-0.0652","2","0","0.3495","-0.3495","0.4147","0","0.0203"
"Gonzalo Segares","CHI","2014","1873","1","1","0","0.1453","0.4431","-0.1453","6","0","0.2597","-0.2597","0.405","0","0.2494"
"Kenney Walker","LAG","2014","371","2","0","0","0.0555","-0.0555","-0.0555","2","0","0.3457","-0.3457","0.4012","0","0.0256"
"Jalil Anibaba","SEA","2014","1390","0","0","0","0","0","0","5","0","0.3886","-0.3886","0.3886","0","0"
"Víctor Bernárdez","SJE","2014","2413","3","1","1","0.2362","0.4767","0.7638","3","0","0.1463","-0.1463","0.3825","0.9999","0.1711"
"Billy Schuler","SJE","2014","165","4","1","0","0.3676","-0.3311","-0.3676","1","0","0.0131","-0.0131","0.3807","0","0.2477"
"Tristan Bowen","SEA","2014","71","3","1","0","0.1638","-0.1458","-0.1638","1","0","0.2119","-0.2119","0.3757","0","0.1047"
"Krzysztof Krol","MTL","2014","1034","2","0","0","0.115","-0.115","-0.115","5","0","0.2338","-0.2338","0.3487","0","0.0584"
"Andrew Jacobson","FCD","2014","612","1","0","0","0.0121","-0.0121","-0.0121","4","0","0.3336","-0.3336","0.3457","0","0.0066"
"Alexander López","HOU","2014","310","4","2","0","0.0945","-0.0321","-0.0945","4","0","0.2424","-0.2425","0.337","0","0.0471"
"Ike Opara","SKC","2014","163","2","0","0","0.3283","-0.3283","-0.3283","0","0","0","0","0.3283","0","0.1939"
"Bobby Boswell","DCU","2014","3293","2","0","0","0.156","-0.156","-0.156","4","0","0.1703","-0.1703","0.3263","0","0.2478"
"Adam Jahn","SJE","2014","205","3","0","0","0.3034","-0.3034","-0.3034","1","0","0.0224","-0.0224","0.3257","0","0.1185"
"Chad Marshall","SEA","2014","3011","0","0","0","0","0","0","1","0","0.3197","-0.3197","0.3197","0","0"
"Michael Nanchoff","POR","2014","99","4","2","0","0.2831","-0.0261","-0.2831","1","0","0.0332","-0.0332","0.3164","0","0.2415"
"Tony Lochhead","CHV","2014","1833","0","0","0","0","0","0","6","1","0.3155","0.6845","0.3155","0","0"
"Adolfo Bautista","CHV","2014","188","3","0","0","0.3075","-0.3075","-0.3075","0","0","0","0","0.3075","0","0.3578"
"Andy Dorman","NER","2014","1319","4","0","0","0.1412","-0.1412","-0.1412","2","0","0.1652","-0.1652","0.3064","0","0.1669"
"Futty Danso","POR","2014","947","0","0","0","0","0","0","1","0","0.3047","-0.3047","0.3047","0","0"
"Richard Eckersley","NYRB","2014","762","2","1","0","0.0375","0.2964","-0.0375","3","0","0.2671","-0.2671","0.3046","0","0.0233"
"Zach Pfeffer","PHI","2014","123","2","2","1","0.3024","0.3936","0.6976","0","0","0","0","0.3024","1.4652","0.4144"
"Warren Creavalle","HOU","2014","953","2","2","0","0.0626","0.2832","-0.0626","6","0","0.234","-0.234","0.2966","0","0.0391"
"Nathan Sturgis","COL","2014","334","1","0","0","0.1109","-0.1109","-0.1109","4","1","0.1843","0.8157","0.2952","0","0.1106"
"Andreas Görlitz","SJE","2014","239","0","0","0","0","0","0","1","0","0.2879","-0.2879","0.2879","0","0"
"Karl Ouimette","MTL","2014","900","1","0","0","0.028","-0.028","-0.028","2","0","0.2597","-0.2597","0.2876","0","0.0101"
"Bradley Orr","TOR","2014","1245","0","0","0","0","0","0","2","1","0.2849","0.7151","0.2849","0","0"
"Luis Garrido","HOU","2014","999","5","2","0","0.067","-0.0025","-0.067","1","0","0.2123","-0.2123","0.2793","0","0.0565"
"Ibrahim Sekagya","NYRB","2014","2080","0","0","0","0","0","0","1","0","0.2762","-0.2762","0.2762","0","0"
"John Neeskens","COL","2014","295","5","1","1","0.2145","0.2422","0.7855","2","0","0.0592","-0.0592","0.2737","0.6256","0.1493"
"Jorge Claros","SKC","2014","462","1","0","0","0.0311","-0.0311","-0.0311","5","0","0.2402","-0.2402","0.2713","0","0.0425"
"Collin Martin","DCU","2014","221","3","0","0","0.1132","-0.1132","-0.1132","4","0","0.1559","-0.1559","0.2691","0","0.0772"
"Kyle Porter","DCU","2014","95","3","1","0","0.2648","0.2076","-0.2648","0","0","0","0","0.2648","0","0.0887"
"Servando Carrasco","HOU","2014","879","3","1","0","0.0645","-0.0527","-0.0645","3","0","0.1964","-0.1964","0.2609","0","0.0267"
"Jermaine Taylor","HOU","2014","2174","3","0","0","0.0538","-0.0538","-0.0538","3","0","0.2069","-0.2069","0.2608","0","0.0375"
"Logan Pause","CHI","2014","725","2","0","0","0.0704","-0.0704","-0.0704","3","0","0.1877","-0.1877","0.2581","0","0.0589"
"Omar González","LAG","2014","2036","3","2","1","0.1085","0.0424","0.8915","2","0","0.1473","-0.1473","0.2558","0.6068","0.0608"
"Andrew Wiedeman","TOR","2014","129","2","0","0","0.2557","-0.2557","-0.2557","0","0","0","0","0.2557","0","0.4654"
"David Ousted","VAN","2014","3321","0","0","0","0","0","0","3","1","0.2553","0.7447","0.2553","0","0"
"Liam Ridgewell","POR","2014","1467","1","1","1","0.114","0.0427","0.886","3","0","0.14","-0.1399","0.254","0.9736","0.111"
"Michael Lahoud","PHI","2014","488","3","1","0","0.1047","-0.0852","-0.1047","3","1","0.149","0.851","0.2537","0","0.0406"
"Johnny Leverón","VAN","2014","1506","1","1","0","0.0234","0.1247","-0.0234","2","0","0.2283","-0.2283","0.2517","0","0.0016"
"José Gonçalves","NER","2014","2567","2","1","1","0.1159","0.4324","0.8841","4","0","0.1261","-0.1261","0.242","0.5534","0.0656"
"Jérémy Gagnon-Laparé","MTL","2014","294","0","0","0","0","0","0","3","0","0.2303","-0.2303","0.2303","0","0"
"Micheal Azira","SEA","2014","680","4","1","0","0.0765","0.168","-0.0765","5","0","0.1533","-0.1533","0.2298","0","0.055"
"Warren Creavalle","TOR","2014","658","1","1","1","0.066","0.4563","0.934","2","0","0.1628","-0.1628","0.2288","0.6055","0.04"
"Kendall Waston","VAN","2014","899","1","0","0","0.0141","-0.0141","-0.0141","2","0","0.2127","-0.2127","0.2268","0","0.0229"
"Jared Jeffrey","DCU","2014","377","4","1","0","0.1474","-0.1097","-0.1474","1","0","0.0787","-0.0787","0.226","0","0.1862"
"Thomas Piermayr","COL","2014","1215","2","0","0","0.0261","-0.0261","-0.0261","4","0","0.1908","-0.1908","0.2169","0","0.0149"
"Chris Rolfe","CHI","2014","82","1","0","0","0.2136","-0.2136","-0.2136","0","0","0","0","0.2136","0","0.0837"
"Marius Obekop","NYRB","2014","52","3","2","0","0.2114","-0.061","-0.2114","0","0","0","0","0.2114","0","0.0112"
"Shane O'Neill","COL","2014","2036","3","2","0","0.0463","0.2155","-0.0463","1","0","0.1644","-0.1644","0.2106","0","0.0082"
"Ethan White","PHI","2014","1122","0","0","0","0","0","0","1","0","0.2068","-0.2068","0.2068","0","0"
"Blake Smith","MTL","2014","61","1","1","0","0.0904","0.166","-0.0904","3","0","0.1162","-0.1162","0.2067","0","0.0191"
"Raul Mendiola","LAG","2014","71","2","0","0","0.1846","-0.1846","-0.1846","1","0","0.0172","-0.0172","0.2017","0","0.2204"
"Danny O'Rourke","POR","2014","1060","1","0","0","0.0662","-0.0662","-0.0662","2","0","0.1351","-0.1351","0.2013","0","0.0287"
"Troy Perkins","MTL","2014","2039","0","0","0","0","0","0","2","1","0.1982","0.8018","0.1982","0","0"
"Futty Danso","MTL","2014","245","1","0","0","0.1527","-0.1527","-0.1527","1","0","0.0405","-0.0405","0.1933","0","0.1532"
"Armando Lozano","NYRB","2014","1483","0","0","0","0","0","0","2","0","0.1918","-0.1918","0.1918","0","0"
"Tally Hall","HOU","2014","2316","0","0","0","0","0","0","2","0","0.1795","-0.1795","0.1795","0","0"
"Anthony Jackson-Hamel","MTL","2014","154","2","1","0","0.1788","0.0469","-0.1788","0","0","0","0","0.1788","0","0.0448"
"Darrius Barnes","NER","2014","1767","1","0","0","0.0862","-0.0862","-0.0862","2","0","0.0901","-0.0901","0.1764","0","0.1434"
"James Riley","LAG","2014","269","0","0","0","0","0","0","2","0","0.1609","-0.1609","0.1609","0","0"
"Leonardo González","SEA","2014","1985","2","1","0","0.0663","0.1458","-0.0663","2","0","0.0884","-0.0884","0.1547","0","0.0304"
"Andre Blake","PHI","2014","95","0","0","0","0","0","0","1","0","0.1542","-0.1542","0.1542","0","0"
"Chris Schuler","RSL","2014","2342","1","0","0","0.0269","-0.0269","-0.0269","2","0","0.1236","-0.1236","0.1504","0","0.0157"
"Cole Grossman","RSL","2014","631","2","0","0","0.0242","-0.0242","-0.0242","3","0","0.1246","-0.1246","0.1488","0","0.0176"
"Tommy Meyer","LAG","2014","999","0","0","0","0","0","0","2","0","0.1468","-0.1468","0.1468","0","0"
"Andrew Jean Baptiste","CHV","2014","790","2","0","0","0.0482","-0.0482","-0.0482","2","0","0.0905","-0.0905","0.1388","0","0.0283"
"Agustín Viana","CLB","2014","311","2","0","0","0.0433","-0.0433","-0.0433","2","0","0.0912","-0.0912","0.1345","0","0.0303"
"Matteo Ferrari","MTL","2014","2317","0","0","0","0","0","0","2","0","0.1314","-0.1314","0.1314","0","0"
"Daniel Fragoso","CHV","2014","21","1","0","0","0.1308","-0.1308","-0.1308","0","0","0","0","0.1308","0","0.0131"
"Todd Dunivant","LAG","2014","396","1","0","0","0.0327","-0.0327","-0.0327","1","0","0.0924","-0.0924","0.1251","0","0.0058"
"Leonardo","LAG","2014","1981","2","0","0","0.1109","-0.1109","-0.1109","1","0","0.0138","-0.0138","0.1248","0","0.0925"
"Pablo Pintos","SJE","2014","501","4","1","0","0.096","-0.0716","-0.096","1","0","0.0271","-0.0271","0.1231","0","0.0605"
"Drew Moor","COL","2014","2151","0","0","0","0","0","0","4","0","0.1203","-0.1203","0.1203","0","0"
"David Horst","HOU","2014","2851","0","0","0","0","0","0","2","0","0.1166","-0.1166","0.1166","0","0"
"Rafael García","LAG","2014","20","1","1","0","0.1147","-0.0724","-0.1147","0","0","0","0","0.1147","0","0.0003"
"Aaron Wheeler","PHI","2014","854","1","1","0","0.0661","0.0872","-0.0661","2","0","0.0444","-0.0444","0.1105","0","0.0968"
"José Villarreal","LAG","2014","48","0","0","0","0","0","0","2","0","0.1092","-0.1092","0.1092","0","0"
"Mechack Jerome","SKC","2014","104","1","0","0","0.0114","-0.0114","-0.0114","2","0","0.0961","-0.0961","0.1076","0","0.0078"
"Daniel Paladini","CLB","2014","234","4","1","0","0.0511","-0.0416","-0.0511","1","0","0.0463","-0.0463","0.0974","0","0.0245"
"Patrick Ianni","CHI","2014","1100","0","0","0","0","0","0","2","0","0.0935","-0.0935","0.0935","0","0"
"Carlos Salcedo","RSL","2014","878","0","0","0","0","0","0","2","0","0.0868","-0.0868","0.0868","0","0"
"Santiago González","MTL","2014","129","3","0","0","0.0635","-0.0635","-0.0635","1","0","0.0224","-0.0224","0.0859","0","0.0639"
"Bobby Burling","CHV","2014","1952","1","0","0","0.0486","-0.0486","-0.0486","1","0","0.0372","-0.0372","0.0858","0","0.0727"
"Stefan Frei","SEA","2014","3309","0","0","0","0","0","0","1","0","0.0842","-0.0842","0.0842","0","0"
"Eriq Zavaleta","CHV","2014","1442","0","0","0","0","0","0","1","0","0.0825","-0.0825","0.0825","0","0"
"Clint Irwin","COL","2014","2521","0","0","0","0","0","0","1","0","0.0796","-0.0796","0.0796","0","0"
"Donovan Ricketts","POR","2014","3106","0","0","0","0","0","0","2","0","0.0783","-0.0783","0.0783","0","0"
"Zac MacMath","PHI","2014","2822","0","0","0","0","0","0","2","0","0.0776","-0.0776","0.0776","0","0"
"Bill Hamid","DCU","2014","2923","0","0","0","0","0","0","1","0","0.077","-0.077","0.077","0","0"
"Jimmy Medranda","SKC","2014","160","3","0","0","0.0445","-0.0445","-0.0445","1","0","0.0318","-0.0318","0.0763","0","0.0441"
"Doneil Henry","TOR","2014","1953","0","0","0","0","0","0","2","0","0.074","-0.074","0.074","0","0"
"Jeb Brovsky","MTL","2014","633","2","2","0","0.0662","0.001","-0.0662","0","0","0","0","0.0662","0","0.0372"
"Jeremy Hall","TOR","2014","201","1","0","0","0.0627","-0.0627","-0.0627","0","0","0","0","0.0627","0","0.024"
"Jason Hernandez","SJE","2014","1868","0","0","0","0","0","0","1","0","0.061","-0.061","0.061","0","0"
"Andy O'Brien","VAN","2014","2449","0","0","0","0","0","0","2","0","0.0589","-0.0589","0.0589","0","0"
"Ashtone Morgan","TOR","2014","177","0","0","0","0","0","0","2","0","0.0576","-0.0576","0.0576","0","0"
"Sean Johnson","CHI","2014","3211","0","0","0","0","0","0","2","0","0.0564","-0.0564","0.0564","0","0"
"Nick Rimando","RSL","2014","2344","0","0","0","0","0","0","2","0","0.0557","-0.0557","0.0557","0","0"
"Tyler Deric","HOU","2014","1000","0","0","0","0","0","0","1","0","0.0546","-0.0546","0.0546","0","0"
"Martin Steuble","SKC","2014","83","1","0","0","0.036","-0.036","-0.036","1","0","0.0178","-0.0178","0.0538","0","0.0262"
"Giancarlo González","CLB","2014","1653","1","0","0","0.0536","-0.0536","-0.0536","0","0","0","0","0.0536","0","0.0634"
"Saër Sène","NYRB","2014","118","0","0","0","0","0","0","2","0","0.0528","-0.0528","0.0528","0","0"
"Luis Bolaños","CHV","2014","65","2","0","0","0.0512","-0.0512","-0.0512","0","0","0","0","0.0512","0","0.0088"
"Steven Birnbaum","DCU","2014","2044","0","0","0","0","0","0","1","0","0.0459","-0.0459","0.0459","0","0"
"Carlos Bocanegra","CHV","2014","1760","0","0","0","0","0","0","2","0","0.0451","-0.0451","0.0451","0","0"
"Marvin Chávez","COL","2014","55","1","1","0","0.0448","0.0829","-0.0448","0","0","0","0","0.0448","0","0"
"A.J. Cochran","HOU","2014","1492","0","0","0","0","0","0","2","0","0.0445","-0.0445","0.0445","0","0"
"Nat Borchers","RSL","2014","3094","1","0","0","0.011","-0.011","-0.011","1","0","0.033","-0.033","0.044","0","0.0193"
"Raúl Fernández","FCD","2014","1990","0","0","0","0","0","0","1","0","0.0434","-0.0434","0.0434","0","0"
