"Player","Team","Season","MinutesIncludes stoppage time.","Shots","SoTShots on Target","GGoals","xGxGoals","xPlaceDifference between post- and pre-shot xG models.","G-xG","KeyPKey Passes","APrimary Assists","xAxAssists","A-xA","xG+xA","PAExpected points added through scoring goals.","xPAExpected points added through taking shots."
"Cristian Penilla","NER","2018","3050","1","1","1","0.7518","0.1766","0.2482","0","0","0","0","0.7518","1.2026","0.9041"
"Carlos Rivas","ORL","2015","1517","1","0","0","0.7518","-0.7518","-0.7518","0","0","0","0","0.7518","0","0.0735"
"Álvaro Saborio","RSL","2015","1157","1","1","1","0.7518","0.1088","0.2482","0","0","0","0","0.7518","1.042","0.7834"
"Shkëlzen Gashi","COL","2018","930","1","1","1","0.7518","0.1561","0.2482","0","0","0","0","0.7518","0.3087","0.2321"
"Marco Ureña","LAFC","2018","1170","1","1","0","0.7518","0.0653","-0.7518","0","0","0","0","0.7518","0","0.568"
"Khari Stephenson","SJE","2014","1178","1","1","1","0.7518","-0.0601","0.2482","0","0","0","0","0.7518","0.398","0.2992"
"Marco Di Vaio","MTL","2014","1890","1","1","0","0.7518","0.156","-0.7518","0","0","0","0","0.7518","0","0.0867"
"Mauro Manotas","HOU","2016","1167","1","1","1","0.7518","0.1199","0.2482","0","0","0","0","0.7518","0.6858","0.5156"
"Diego Rubio","SKC","2017","1115","1","0","0","0.7518","-0.7518","-0.7518","0","0","0","0","0.7518","0","0.4149"
"Kei Kamara","SKC","2013","1146","1","1","1","0.7518","0.0675","0.2482","0","0","0","0","0.7518","0.8186","0.6154"
"Giles Barnes","HOU","2014","3258","1","1","1","0.7518","0.0035","0.2482","0","0","0","0","0.7518","0.0656","0.0493"
"Chris Tierney","NER","2013","2556","1","1","1","0.7518","-0.0947","0.2482","0","0","0","0","0.7518","1.0198","0.7666"
"Patrick Mullins","NYC","2015","1136","1","1","1","0.7518","0.0349","0.2482","0","0","0","0","0.7518","0.3337","0.2509"
"Justin Meram","ORL","2018","1372","1","1","0","0.7518","0.0769","-0.7518","0","0","0","0","0.7518","0","0.011"
"Justin Meram","CLB","2016","2742","1","1","1","0.7518","0.1319","0.2482","0","0","0","0","0.7518","0.1495","0.1124"
"Dairon Asprilla","POR","2019","624","1","1","1","0.7518","0.1463","0.2482","0","0","0","0","0.7518","1.5933","1.1978"
"Magnus Eriksson","SJE","2020","197","1","1","1","0.7518","0.13","0.2482","0","0","0","0","0.7518","0.5836","0.4387"
"C.J. Sapong","PHI","2018","2457","1","0","0","0.7518","-0.7518","-0.7518","0","0","0","0","0.7518","0","0.6853"
"Kenny Miller","VAN","2013","1766","1","1","1","0.7518","0.1482","0.2482","0","0","0","0","0.7518","0.6005","0.4515"
"Romell Quioto","HOU","2019","889","1","1","1","0.7518","0.2157","0.2482","0","0","0","0","0.7518","0.0346","0.026"
"Michel","FCD","2013","2478","1","1","1","0.7518","0.076","0.2482","0","0","0","0","0.7518","0.9983","0.7505"
"Joao Plata","RSL","2014","2106","1","1","1","0.7518","0.2014","0.2482","0","0","0","0","0.7518","0.9736","0.7319"
"Clint Dempsey","SEA","2015","1854","1","1","1","0.7518","0.0765","0.2482","0","0","0","0","0.7518","0.6399","0.481"
"Juan Luis Anangonó","CHI","2014","567","1","1","0","0.7518","0.0513","-0.7518","0","0","0","0","0.7518","0","1.348"
"Cyle Larin","ORL","2017","2349","1","0","0","0.7518","-0.7518","-0.7518","0","0","0","0","0.7518","0","0.3042"
"Maximiliano Moralez","NYC","2017","2774","1","0","0","0.7518","-0.7518","-0.7518","0","0","0","0","0.7518","0","0.0008"
"Pedro Santos","CLB","2019","3034","1","1","1","0.7518","0.1288","0.2482","0","0","0","0","0.7518","0.5706","0.429"
"Matteo Mancosu","MTL","2017","1882","1","1","1","0.7518","-0.1281","0.2482","0","0","0","0","0.7518","0.4027","0.3027"
"Brad Evans","SEA","2016","1981","1","1","1","0.7518","0.0389","0.2482","0","0","0","0","0.7518","0.864","0.6495"
"Julio Baptista","ORL","2016","860","1","0","0","0.7518","-0.7518","-0.7518","0","0","0","0","0.7518","0","0.7176"
"Raúl Ruidíaz","SEA","2020","202","1","1","1","0.7518","0.0246","0.2482","0","0","0","0","0.7518","1.0655","0.801"
"Maximiliano Urruti","MTL","2019","2649","1","1","1","0.7518","-0.0502","0.2482","0","0","0","0","0.7518","1.0655","0.801"
"Erick Torres","CHV","2013","1452","1","1","1","0.7518","0.0677","0.2482","0","0","0","0","0.7518","0.7227","0.5433"
"Miguel Almirón","ATL","2017","2570","1","1","1","0.7518","0.2046","0.2482","0","0","0","0","0.7518","0.002","0.0015"
"Obafemi Martins","SEA","2015","1946","1","1","0","0.7518","-0.0441","-0.7518","0","0","0","0","0.7518","0","0.2844"
"Ryan Finley","CHV","2014","514","1","1","1","0.7518","-0.0442","0.2482","0","0","0","0","0.7518","0.1999","0.1503"
"Yamil Asad","ATL","2017","2934","1","1","1","0.7518","0.0838","0.2482","0","0","0","0","0.7518","0.6761","0.5083"
"Sal Zizzo","NYRB","2015","1135","1","1","0","0.7518","-0.0291","-0.7518","0","0","0","0","0.7518","0","0.0004"
"Diego Valeri","POR","2015","1812","1","0","0","0.7518","-0.7518","-0.7518","0","0","0","0","0.7518","0","0.7574"
"Joao Plata","RSL","2019","405","1","1","1","0.7518","0.0812","0.2482","0","0","0","0","0.7518","1.7553","1.3196"
"Darren Mattocks","CIN","2019","1385","1","1","1","0.7518","0.155","0.2482","0","0","0","0","0.7518","0.5991","0.4504"
"Christian Bolaños","VAN","2016","2289","1","1","0","0.7518","0.0677","-0.7518","0","0","0","0","0.7518","0","0.6984"
"Kellyn Acosta","COL","2018","1144","1","0","0","0.7518","-0.7518","-0.7518","0","0","0","0","0.7518","0","0.4458"
"C.J. Sapong","PHI","2016","2712","1","1","1","0.7518","0.0736","0.2482","0","0","0","0","0.7518","0.3893","0.2926"
"Alejandro Pozuelo","TOR","2020","178","1","1","1","0.7518","0.1561","0.2482","0","0","0","0","0.7518","0.7769","0.5841"
"Sebastien Le Toux","PHI","2016","1302","1","1","0","0.7518","0.0839","-0.7518","0","0","0","0","0.7518","0","0.0118"
"Kevin Molino","ORL","2016","2497","1","1","1","0.7518","-0.0147","0.2482","0","0","0","0","0.7518","0.0022","0.0016"
"Boniek García","HOU","2015","1547","1","1","0","0.7518","-0.0292","-0.7518","0","0","0","0","0.7518","0","0.6238"
"Damir Kreilach","RSL","2019","2874","1","1","1","0.7518","0.049","0.2482","0","0","0","0","0.7518","0.6945","0.5221"
"Romain Alessandrini","LAG","2018","2046","1","1","1","0.7518","0.2157","0.2482","0","0","0","0","0.7518","0.053","0.0398"
"Deshorn Brown","COL","2014","2442","1","1","0","0.7518","-0.0147","-0.7518","0","0","0","0","0.7518","0","0.1116"
"Will Johnson","TOR","2016","1790","1","1","0","0.7518","0.0843","-0.7518","0","0","0","0","0.7518","0","0.2582"
"Fabian Castillo","FCD","2014","2467","1","1","0","0.7518","-0.1281","-0.7518","0","0","0","0","0.7518","0","0.4849"
"Jack McBean","COL","2018","1154","1","1","1","0.7518","0.0224","0.2482","0","0","0","0","0.7518","0.3903","0.2934"
"Chris Pontius","DCU","2015","1654","1","0","0","0.7518","-0.7518","-0.7518","0","0","0","0","0.7518","0","0.0755"
"Roland Lamah","FCD","2018","2022","1","1","0","0.7518","-0.0585","-0.7518","0","0","0","0","0.7518","0","0.7245"
"Giles Barnes","HOU","2013","2653","1","0","0","0.7518","-0.7518","-0.7518","0","0","0","0","0.7518","0","0.4652"
"Alejandro Silva","MTL","2018","2540","1","1","1","0.7518","0.0838","0.2482","0","0","0","0","0.7518","0.3438","0.2584"
"Kacper Przybylko","PHI","2019","2462","1","0","0","0.7518","-0.7518","-0.7518","0","0","0","0","0.7518","0","0.2214"
"Víctor Rodríguez","SEA","2019","1186","1","1","1","0.7518","0.2157","0.2482","0","0","0","0","0.7518","0.9637","0.7245"
"Cristian Techera","VAN","2018","1471","1","1","1","0.7518","0.0512","0.2482","0","0","0","0","0.7518","1.1364","0.8543"
"Didier Drogba","MTL","2015","940","1","1","1","0.7518","0.2034","0.2482","0","0","0","0","0.7518","0.1622","0.1219"
"Gabriel Torres","COL","2014","1217","1","1","1","0.7518","0.1283","0.2482","0","0","0","0","0.7518","0.0108","0.0081"
"Maximiliano Urruti","FCD","2017","2938","1","1","1","0.7518","0.2157","0.2482","0","0","0","0","0.7518","0.5876","0.4417"
"Jack Price","COL","2018","3029","1","1","0","0.7518","-0.0834","-0.7518","0","0","0","0","0.7518","0","0.604"
"Chris Tierney","NER","2017","1827","1","1","1","0.7518","0.1766","0.2482","0","0","0","0","0.7518","0.1369","0.1029"
"Víctor Bernárdez","SJE","2013","2416","1","1","1","0.7518","-0.1263","0.2482","0","0","0","0","0.7518","0.8034","0.604"
"Dominique Badji","COL","2017","2727","1","0","0","0.7518","-0.7518","-0.7518","0","0","0","0","0.7518","0","0.6442"
"Frank Lampard","NYC","2016","1368","1","1","1","0.7518","0.064","0.2482","0","0","0","0","0.7518","0.0001","0.0001"
"Marcelo Sarvas","DCU","2016","2401","1","1","1","0.7518","0.0614","0.2482","0","0","0","0","0.7518","0.3683","0.2769"
"Ryan Finley","CLB","2013","513","1","1","0","0.7518","-0.0148","-0.7518","0","0","0","0","0.7518","0","0.3043"
"Nicolás Mezquida","COL","2019","1604","1","1","1","0.7518","-0.1263","0.2482","0","0","0","0","0.7518","1.4652","1.1015"
"Gabriel Torres","COL","2013","545","1","1","1","0.7518","0.1138","0.2482","0","0","0","0","0.7518","0.7919","0.5954"
"Obafemi Martins","SEA","2014","2774","1","1","1","0.7518","0.1232","0.2482","0","0","0","0","0.7518","0.3103","0.2333"
"Yura Movsisyan","RSL","2017","1549","1","1","1","0.7518","0.1935","0.2482","0","0","0","0","0.7518","1.545","1.1615"
"Krisztián Németh","SKC","2019","1717","1","0","0","0.7518","-0.7518","-0.7518","0","0","0","0","0.7518","0","0.2722"
"David Guzmán","POR","2017","2203","1","0","0","0.7518","-0.7518","-0.7518","0","0","0","0","0.7518","0","0.2875"
"Chris Wondolowski","SJE","2017","3253","1","1","1","0.7518","0.1561","0.2482","0","0","0","0","0.7518","0.9999","0.7517"
"David Accam","CHI","2016","2091","1","1","1","0.7518","0.0513","0.2482","0","0","0","0","0.7518","0.6917","0.52"
"Ethan Finlay","CLB","2016","2641","1","1","1","0.7518","0.1099","0.2482","0","0","0","0","0.7518","1.2851","0.9661"
"Ali Adnan","VAN","2019","2644","1","1","0","0.7518","0.0839","-0.7518","0","0","0","0","0.7518","0","0.3925"
"Luciano Acosta","DCU","2017","2566","1","1","1","0.7518","-0.0868","0.2482","0","0","0","0","0.7518","0.3658","0.275"
"Bradley Wright-Phillips","NYRB","2016","2950","1","1","0","0.7518","-0.135","-0.7518","0","0","0","0","0.7518","0","0.2969"
"Brandon Vázquez","ATL","2019","703","1","1","1","0.7518","0.1253","0.2482","0","0","0","0","0.7518","0.0003","0.0002"
"Kei Kamara","CLB","2016","843","1","1","1","0.7518","0.0073","0.2482","0","0","0","0","0.7518","0.3903","0.2934"
"Darlington Nagbe","POR","2015","3015","1","0","0","0.7518","-0.7518","-0.7518","0","0","0","0","0.7518","0","0.5083"
"Yamil Asad","DCU","2018","2570","1","1","1","0.7518","0.069","0.2482","0","0","0","0","0.7518","1.121","0.8427"
"Brad Evans","SEA","2015","2507","1","1","1","0.7518","0.0328","0.2482","0","0","0","0","0.7518","0.4112","0.3092"
"Luis Silva","RSL","2018","913","1","1","1","0.7518","0.2029","0.2482","0","0","0","0","0.7518","0.0123","0.0092"
"Alejandro Bedoya","PHI","2017","2692","1","0","0","0.7518","-0.7518","-0.7518","0","0","0","0","0.7518","0","0.2934"
"Giovani dos Santos","LAG","2016","2516","1","1","1","0.7518","0.1199","0.2482","0","0","0","0","0.7518","0.412","0.3097"
"Diego Valeri","POR","2020","161","1","1","1","0.7518","0.0891","0.2482","0","0","0","0","0.7518","0.9321","0.7007"
"Maximiliano Moralez","NYC","2018","3026","1","1","1","0.7518","0.2108","0.2482","0","0","0","0","0.7518","0.3783","0.2844"
"Tesho Akindele","FCD","2015","1649","1","1","1","0.7518","-0.0651","0.2482","0","0","0","0","0.7518","0.779","0.5856"
"Deshorn Brown","COL","2013","2317","1","1","1","0.7518","0.2034","0.2482","0","0","0","0","0.7518","0.6005","0.4515"
"Luis Amarilla","MIN","2020","174","1","1","0","0.7518","0.1189","-0.7518","0","0","0","0","0.7518","0","0.2153"
"Borek Dockal","PHI","2018","2500","1","1","1","0.7518","0.004","0.2482","0","0","0","0","0.7518","0.2068","0.1555"
"Michael Bradley","TOR","2014","2364","1","0","0","0.7518","-0.7518","-0.7518","0","0","0","0","0.7518","0","0.5006"
"Dom Dwyer","SKC","2015","2747","1","1","0","0.7518","-0.0578","-0.7518","0","0","0","0","0.7518","0","0.2208"
"Dániel Sallói","SKC","2019","1704","1","1","0","0.7518","0.0301","-0.7518","0","0","0","0","0.7518","0","0.0374"
"Hwang In-Beom","VAN","2019","3078","1","1","1","0.7518","0.0831","0.2482","0","0","0","0","0.7518","0.787","0.5917"
"Darren Mattocks","DCU","2018","1435","1","1","0","0.7518","0.0523","-0.7518","0","0","0","0","0.7518","0","0.4373"
"Conor Casey","PHI","2014","1505","1","1","1","0.7518","0.0057","0.2482","0","0","0","0","0.7518","0.6068","0.4562"
"Chris Rolfe","CHI","2013","2253","1","0","0","0.7518","-0.7518","-0.7518","0","0","0","0","0.7518","0","0.442"
"Yannick Boli","COL","2018","851","1","1","1","0.7518","0.1453","0.2482","0","0","0","0","0.7518","0.0646","0.0486"
"Kevin Doyle","COL","2017","2123","1","1","1","0.7518","0.1537","0.2482","0","0","0","0","0.7518","-0.0004","-0.0003"
"Servando Carrasco","SEA","2013","1351","1","1","1","0.7518","0.0857","0.2482","0","0","0","0","0.7518","0.9905","0.7446"
"Will Johnson","POR","2013","2725","1","1","1","0.7518","0.2046","0.2482","0","0","0","0","0.7518","0.787","0.5917"
"Cristian Penilla","NER","2019","1959","1","1","1","0.7518","0.0194","0.2482","0","0","0","0","0.7518","0.3741","0.2812"
"Dairon Asprilla","POR","2018","793","1","1","1","0.7518","0.1316","0.2482","0","0","0","0","0.7518","0.243","0.1827"
"Fabián Espíndola","DCU","2016","997","1","1","0","0.7518","0.0328","-0.7518","0","0","0","0","0.7518","0","0.1075"
"Chris Pontius","DCU","2013","1873","1","1","1","0.7518","0.1164","0.2482","0","0","0","0","0.7518","0.5562","0.4182"
"Steven Gerrard","LAG","2016","1592","1","1","0","0.7518","0.0069","-0.7518","0","0","0","0","0.7518","0","0.4031"
"Clint Dempsey","SEA","2014","2294","1","1","1","0.7518","0.0205","0.2482","0","0","0","0","0.7518","1.6235","1.2205"
"Péguy Luyindula","NYRB","2013","980","1","1","1","0.7518","0.0839","0.2482","0","0","0","0","0.7518","0.0012","0.0009"
"Yordy Reyna","VAN","2019","2183","1","1","0","0.7518","-0.0381","-0.7518","0","0","0","0","0.7518","0","0.4456"
"Jonathan dos Santos","LAG","2019","2769","1","1","1","0.7518","-0.1263","0.2482","0","0","0","0","0.7518","0.6888","0.5178"
"Dillon Powers","COL","2015","2360","1","0","0","0.7518","-0.7518","-0.7518","0","0","0","0","0.7518","0","0.7613"
"Kenny Miller","VAN","2014","681","1","1","1","0.7518","0.0932","0.2482","0","0","0","0","0.7518","0.3917","0.2945"
"Diego Fagundez","NER","2019","1286","1","1","0","0.7518","-0.1529","-0.7518","0","0","0","0","0.7518","0","0.714"
"Marcelo Sarvas","LAG","2014","2372","1","1","0","0.7518","-0.1281","-0.7518","0","0","0","0","0.7518","0","0.0565"
"Sebastien Le Toux","PHI","2015","2538","1","1","1","0.7518","0.189","0.2482","0","0","0","0","0.7518","0.6948","0.5223"
"Lucas Cavallini","VAN","2020","198","1","1","0","0.7518","0.0388","-0.7518","0","0","0","0","0.7518","0","0.0553"
"Vicente Sánchez","COL","2015","1526","1","1","1","0.7518","0.0866","0.2482","0","0","0","0","0.7518","0.6055","0.4552"
"Patrice Bernier","MTL","2017","1925","1","1","1","0.7518","0.0838","0.2482","0","0","0","0","0.7518","0.8625","0.6484"
"Federico Higuaín","CLB","2019","1222","1","1","0","0.7518","0.0078","-0.7518","0","0","0","0","0.7518","0","0.0873"
"Bastian Schweinsteiger","CHI","2018","2939","1","1","0","0.7518","-0.1281","-0.7518","0","0","0","0","0.7518","0","0.3045"
"Luis Silva","RSL","2017","1898","1","1","1","0.7518","0.1364","0.2482","0","0","0","0","0.7518","0.4058","0.3051"
"Diego Valeri","POR","2014","2972","1","1","1","0.7518","0.1502","0.2482","0","0","0","0","0.7518","0.4038","0.3036"
"Darwin Quintero","MIN","2018","2612","1","1","1","0.7518","0.1139","0.2482","0","0","0","0","0.7518","0.7769","0.5841"
"Federico Higuaín","CLB","2016","1699","1","1","1","0.7518","0.1199","0.2482","0","0","0","0","0.7518","0.1343","0.101"
"Jonathan Osorio","TOR","2019","1921","1","1","0","0.7518","0.1161","-0.7518","0","0","0","0","0.7518","0","0.5101"
