"Player","Team","Season","MinutesIncludes stoppage time.","Passes","Pass %Pass Completion","xPass %Expected pass completion percentage.","ScoreNumber of passes completed over/under expected.","Per100Passes completed over/under expected, measured per 100 passes.","DistanceAverage distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","VerticalAverage vertical distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","Touch %Players' share of their team's number of touches."
"Bakary Soumaré","PHI","2013","277","1","1","0.9107","0.0893","8.9284","12.3543","0.92","0.0199"
"Danny O'Rourke","CLB","2013","1845","47","0.7872","0.7854","0.0876","0.1863","17.8848","4.4263","0.0248"
"Rodrigo Schlegel","ORL","2020","98","3","0.6667","0.638","0.086","2.865","6.3428","2.9133","0.0305"
"Carlyle Mitchell","VAN","2014","778","8","0.625","0.6146","0.0835","1.0434","16.5448","-0.9344","0.0153"
"Donny Toia","ORL","2018","256","33","0.8485","0.846","0.0835","0.253","17.6628","-2.3314","0.0732"
"Francisco Calvo","CHI","2020","198","1","1","0.917","0.083","8.2979","13.2769","12.075","0.007"
"Germán Mera","COL","2013","652","2","1","0.9594","0.0812","4.0591","12.2278","-11.7875","0.0107"
"Teal Bunbury","NER","2019","2391","295","0.7288","0.7285","0.0811","0.0275","14.551","-1.0837","0.1061"
"Justin Bilyeu","NYRB","2017","96","11","0.6364","0.629","0.081","0.7368","20.0308","-0.3868","0.128"
"Ethan White","PHI","2015","1308","1","1","0.9198","0.0802","8.0242","18.0582","15.295","0.0053"
"Bruno Miranda","DCU","2018","129","11","0.8182","0.8109","0.08","0.7275","21.1731","3.1991","0.0269"
"Amando Moreno","CHI","2019","113","11","0.8182","0.8111","0.0784","0.7129","14.982","-3.5859","0.0234"
"Francois Affolter","SJE","2018","736","1","1","0.9222","0.0778","7.7834","10.4712","-9.89","0.0035"
"Luiz Camargo","HOU","2013","151","13","0.6923","0.6864","0.0771","0.593","12.8587","0.0973","0.0351"
"Jordan Hamilton","TOR","2015","24","1","1","0.9242","0.0758","7.578","4.2828","-1.725","0.0053"
"Hunter Jumper","CHI","2013","194","12","0.6667","0.6604","0.075","0.6253","22.7757","4.2742","0.0609"
"Fabian Castillo","FCD","2013","2328","354","0.6893","0.6891","0.0749","0.0212","16.3397","-0.1254","0.1503"
"Kevin Ellis","DCU","2018","59","3","0.6667","0.6418","0.0745","2.4824","12.8669","-2.7217","0.028"
"Lalas Abubakar","CLB","2018","1928","5","0.8","0.7852","0.0738","1.4767","11.947","1.495","0.0075"
"Xavier Arreaga","SEA","2020","202","1","1","0.9263","0.0737","7.367","11.3166","7.015","0.0179"
"Román Torres","SEA","2019","1276","10","0.5","0.4927","0.0733","0.7333","17.0684","2.944","0.0155"
"Taylor Hunter","HOU","2015","97","5","0.6","0.5854","0.0728","1.4562","10.212","3.818","0.0451"
"Marcel de Jong","SKC","2015","888","98","0.5204","0.5197","0.0727","0.0741","27.9022","3.3209","0.0739"
"Jay DeMerit","VAN","2013","657","1","1","0.9291","0.0709","7.094","6.1071","-0.575","0.0084"
"Juan Esteban Ortiz","FCD","2016","192","1","1","0.9328","0.0672","6.7184","24.496","-13.915","0.0117"
"Justin Dhillon","SEA","2020","13","1","1","0.934","0.066","6.5992","15.3984","-14.375","0.0099"
"Maynor Figueroa","HOU","2020","194","1","1","0.9358","0.0642","6.4204","11.8608","-8.97","0.0126"
"Ben Swanson","CLB","2016","23","1","1","0.9368","0.0632","6.3232","35.7559","3.335","0.007"
"Santiago Patiño","ORL","2020","11","1","1","0.9374","0.0626","6.2638","18.5245","10.925","0.0053"
"Niki Jackson","COL","2019","63","1","1","0.9377","0.0623","6.2306","14.8539","-6.325","0.0126"
"Kortne Ford","COL","2017","1864","4","0.5","0.4844","0.0622","1.556","15.7917","10.2925","0.0106"
"Sal Zizzo","NYRB","2016","2112","365","0.7068","0.7067","0.062","0.017","17.1454","0.5737","0.0901"
"Leonardo","LAG","2016","387","1","1","0.9394","0.0606","6.0631","10.6623","0.69","0.0064"
"Jonathan Campbell","SEA","2019","388","3","0.6667","0.6469","0.0594","1.9785","11.5702","1.035","0.0088"
"Andrew Carleton","ATL","2017","9","1","1","0.9407","0.0593","5.9301","15.4414","-8.395","0.0164"
"Shamit Shome","MTL","2020","25","1","1","0.9416","0.0584","5.8378","15.7779","-14.72","0.0079"
"Janio Bikel","VAN","2020","100","9","0.7778","0.7713","0.0582","0.6467","17.4352","5.98","0.0815"
"Cristian Martínez","CLB","2018","885","138","0.6159","0.6155","0.0573","0.0416","19.5332","4.1875","0.1017"
"Rod Fanni","MTL","2018","2491","25","0.8","0.7977","0.0572","0.2287","17.2069","1.518","0.0129"
"Andrew Carleton","ATL","2018","189","27","0.6667","0.6646","0.0556","0.206","15.825","5.1367","0.0562"
"Raheem Edwards","MIN","2020","7","1","1","0.9457","0.0543","5.4306","11.0919","-9.43","0.0115"
"Julian Dunn","TOR","2018","114","2","1","0.9731","0.0537","2.6861","15.685","-7.475","0.0175"
"Michael Parkhurst","ATL","2017","3127","26","0.8077","0.8056","0.0536","0.2061","20.8701","4.7106","0.0105"
"Danny Hoesen","SJE","2020","117","17","0.7059","0.7028","0.0531","0.3125","18.5065","-1.7047","0.0649"
"Colin Bonner","FCD","2016","26","1","1","0.9479","0.0521","5.2077","5.7462","-2.76","0.0256"
"Brandt Bronico","CHI","2017","72","4","0.75","0.737","0.052","1.2992","21.7226","20.24","0.0239"
"Jérémy Gagnon-Laparé","MTL","2015","30","1","1","0.9484","0.0516","5.1556","12.0888","-11.96","0.0087"
"Matt Hedges","FCD","2020","200","1","1","0.9495","0.0505","5.0544","8.0701","-7.705","0.0236"
"Agustín Jara","FCD","2016","27","2","1","0.9748","0.0504","2.5175","14.1252","-12.0175","0.0161"
"Eric Miller","MIN","2019","478","68","0.7647","0.764","0.05","0.0735","18.5882","-4.1129","0.0937"
"Francis Atuahene","FCD","2019","33","1","1","0.9503","0.0497","4.9672","11.2701","-10.12","0.0469"
"Luke Mishu","DCU","2016","489","47","0.6383","0.6372","0.0494","0.1052","22.5164","5.3438","0.0717"
"Sebastian Lletget","LAG","2017","295","53","0.6792","0.6783","0.0484","0.0914","19.3392","1.2064","0.1393"
"Pierre Da Silva","ORL","2017","7","1","1","0.9525","0.0475","4.7467","14.8456","-14.835","0.008"
"Aboubacar Keita","CLB","2019","889","5","0.6","0.591","0.0448","0.8969","15.9323","2.967","0.01"
"Gale Agbossoumonde","TOR","2013","1175","9","0.4444","0.4395","0.0443","0.4918","14.5726","3.1817","0.0108"
"Xavier Arreaga","SEA","2019","1237","10","0.8","0.7956","0.0442","0.442","15.3397","4.462","0.0133"
"Derrick Etienne","CLB","2020","32","6","0.6667","0.6594","0.0438","0.7293","12.4087","-7.36","0.0629"
"Walker Hume","FCD","2017","194","1","1","0.9564","0.0436","4.3588","15.0271","-14.95","0.0085"
"Marius Obekop","NYRB","2013","100","13","0.6923","0.689","0.0431","0.3313","23.4502","-1.9904","0.0525"
"Oniel Fisher","DCU","2020","60","9","0.8889","0.8844","0.0407","0.4517","10.2635","-2.2617","0.0746"
"Agustín Viana","CLB","2013","1602","110","0.7","0.6996","0.0399","0.0363","20.2971","3.2555","0.0565"
"Jimmy McLaughlin","PHI","2015","5","1","1","0.9601","0.0399","3.9912","11.9957","-10.81","0.0057"
"Jeizon Ramírez","RSL","2020","9","1","1","0.9601","0.0399","3.9866","23.1136","-22.425","0.0074"
"Dillon Powers","ORL","2018","92","9","0.8889","0.8845","0.0394","0.4377","12.8968","-2.1978","0.0236"
"Dejan Jakovic","LAFC","2020","179","1","1","0.9624","0.0376","3.7558","21.2137","-20.7","0.0023"
"Kenny Cooper","MTL","2015","10","1","1","0.9633","0.0367","3.6679","13.4702","-13.455","0.0125"
"Kyle Bekker","TOR","2013","388","52","0.6731","0.6724","0.0354","0.0681","23.3951","1.8776","0.0681"
"Laurent Courtois","CHV","2013","286","53","0.6604","0.6597","0.0352","0.0664","19.8798","-0.5468","0.116"
"Sam Cronin","MIN","2017","1676","87","0.8161","0.8157","0.0352","0.0405","20.4318","4.2286","0.0498"
"Daniel Kinumbe","MTL","2019","68","11","0.8182","0.815","0.0349","0.3173","14.8875","-7.8095","0.1043"
"Todd Dunivant","LAG","2015","77","4","0.5","0.4914","0.0344","0.8604","27.7981","13.2538","0.0286"
"Jay Simpson","PHI","2017","575","45","0.8222","0.8215","0.0342","0.0761","16.5152","-0.4983","0.0362"
"Orji Okwonkwo","MTL","2020","41","5","0.8","0.7934","0.033","0.6591","17.0375","-6.003","0.1032"
"Darwin Jones","SEA","2016","33","6","0.5","0.4946","0.0325","0.5409","12.7955","4.1592","0.0404"
"Mike Fucito","SJE","2015","13","1","1","0.9686","0.0314","3.1409","6.145","-2.53","0.006"
"Zachary Brault-Guillard","MTL","2019","968","152","0.6776","0.6774","0.0312","0.0205","19.187","-0.1778","0.102"
"Patrick Nyarko","DCU","2016","1937","266","0.6504","0.6503","0.0311","0.0117","15.5484","3.472","0.1108"
"Rodrigo Pacheco","LAFC","2018","26","8","0.875","0.8712","0.0304","0.38","15.9726","-6.1238","0.0393"
"Sam Vines","COL","2018","49","1","1","0.9703","0.0297","2.9715","15.3017","-8.74","0.0122"
"Marc Rzatkowski","NYRB","2020","37","4","0.75","0.7426","0.0296","0.7388","12.1181","4.8013","0.0238"
"Clint Dempsey","SEA","2018","995","119","0.7479","0.7477","0.0287","0.0241","16.236","2.7987","0.0861"
"Brendan McDonough","VAN","2019","69","1","1","0.9713","0.0287","2.8665","34.1553","-21.275","0.0182"
"Foster Langsdorf","POR","2019","40","4","0.5","0.493","0.028","0.6994","11.6194","1.8113","0.0294"
"Emmanuel Appiah","SKC","2016","99","8","0.75","0.7466","0.0275","0.3443","14.793","8.1794","0.1043"
"Kevin Ellis","SKC","2014","1692","76","0.7105","0.7102","0.0268","0.0353","13.9621","1.4935","0.0355"
"Alex","CHI","2015","16","1","1","0.9738","0.0262","2.6185","9.4025","-9.315","0.0109"
"Justen Glad","RSL","2017","1759","13","0.6923","0.6904","0.0253","0.1949","14.0783","-1.0704","0.0123"
"Martin Ponce","CHV","2013","201","19","0.6842","0.6829","0.0249","0.131","17.0856","2.8024","0.0459"
"Dax McCarty","CHI","2017","2637","220","0.7773","0.7772","0.0231","0.0105","17.0719","3.1944","0.0709"
"Roy Miller","NYRB","2013","1480","175","0.68","0.6799","0.0228","0.0131","18.4326","2.2862","0.0918"
"Omar Holness","RSL","2017","290","45","0.6667","0.6662","0.0224","0.0498","18.326","-0.3501","0.0529"
"Gorka Larrea","MTL","2014","479","25","0.68","0.6791","0.0214","0.0855","13.8111","2.6174","0.0429"
"Gastón Giménez","CHI","2020","33","1","1","0.9795","0.0205","2.0546","11.6204","-4.485","0.0182"
"Andrew Wenger","MTL","2014","309","25","0.68","0.6793","0.0186","0.0744","13.938","-0.4232","0.1005"
"Shaun Francis","CHI","2013","95","4","0.75","0.7454","0.0183","0.4574","21.7085","7.13","0.037"
"Gabriel Farfán","CHV","2013","896","104","0.7115","0.7114","0.0163","0.0156","16.0857","3.0475","0.107"
"Stephen Keel","FCD","2013","549","2","0.5","0.4952","0.0096","0.4802","12.7295","7.015","0.0078"
"Pa Modou Kah","POR","2013","1860","13","0.4615","0.4609","0.0084","0.0642","17.0161","1.3712","0.0094"
"Michael Parkhurst","CLB","2016","3258","25","0.76","0.7597","0.007","0.028","22.1437","14.122","0.01"
"Ariel Lassiter","LAG","2018","118","6","0.6667","0.6656","0.0066","0.1103","15.1726","-0.1725","0.0363"
"José Escalante","HOU","2017","44","6","0.6667","0.6658","0.005","0.083","18.9975","-3.45","0.0252"
"Bobby Boswell","HOU","2013","3043","24","0.5","0.4998","0.0045","0.0186","20.1005","5.52","0.0149"
"Danilo Acosta","ORL","2019","729","108","0.7037","0.7037","0.0025","0.0023","17.9451","-0.9498","0.12"
"Leonardo Jara","DCU","2019","2540","297","0.7441","0.7441","0.0005","0.0002","18.0851","-0.0418","0.0941"
"Péguy Luyindula","NYRB","2014","1520","185","0.6973","0.6973","0.0004","0.0002","17.9243","5.1881","0.0737"
"Jimmy Nielsen","SKC","2013","3332","0","0","0","0","0","0","0","0"
"Philippe Senderos","HOU","2017","170","0","0","0","0","0","0","0","0"
"Nedum Onuoha","RSL","2018","108","0","0","0","0","0","0","0","0.0112"
"Vito Mannone","MIN","2019","3357","0","0","0","0","0","0","0","0"
"Charlie Davies","PHI","2017","34","0","0","0","0","0","0","0","0.0118"
"Alexander Callens","NYC","2020","201","0","0","0","0","0","0","0","0.008"
"Carlos Ruiz","FCD","2016","22","0","0","0","0","0","0","0","0.0062"
"Tally Hall","HOU","2013","3306","0","0","0","0","0","0","0","0"
"Tally Hall","ORL","2015","2220","0","0","0","0","0","0","0","0"
"David Ousted","DCU","2018","1688","0","0","0","0","0","0","0","0.0031"
"David Ousted","VAN","2014","3321","0","0","0","0","0","0","0","0"
"David Ousted","VAN","2015","3315","0","0","0","0","0","0","0","0"
"Adam Larsen Kwarasey","POR","2015","3200","0","0","0","0","0","0","0","0"
"Adam Larsen Kwarasey","POR","2016","639","0","0","0","0","0","0","0","0"
"Brad Guzan","ATL","2018","3198","0","0","0","0","0","0","0","0"
"Luis Robles","NYRB","2014","3315","0","0","0","0","0","0","0","0"
"Luis Robles","NYRB","2015","3290","0","0","0","0","0","0","0","0"
"Luis Robles","NYRB","2016","3345","0","0","0","0","0","0","0","0"
"Luis Robles","NYRB","2017","3335","0","0","0","0","0","0","0","0"
"Kenneth Kronholm","CHI","2019","1977","0","0","0","0","0","0","0","0"
"Troy Perkins","MTL","2013","3234","0","0","0","0","0","0","0","0"
"Nick Rimando","RSL","2015","2343","0","0","0","0","0","0","0","0"
"Nick Rimando","RSL","2016","2928","0","0","0","0","0","0","0","0"
"Nick Rimando","RSL","2017","2688","0","0","0","0","0","0","0","0.0068"
"Nick Rimando","RSL","2019","2854","0","0","0","0","0","0","0","0"
"Jon Busch","SJE","2013","3224","0","0","0","0","0","0","0","0"
"Dan Kennedy","CHV","2013","2980","0","0","0","0","0","0","0","0.0038"
"David Horst","POR","2013","113","0","0","0","0","0","0","0","0.0068"
"Brad Knighton","NER","2017","584","0","0","0","0","0","0","0","0"
"Brad Knighton","VAN","2013","1073","0","0","0","0","0","0","0","0"
"Raúl Fernández","FCD","2013","2547","0","0","0","0","0","0","0","0.0106"
"Josh Saunders","RSL","2013","252","0","0","0","0","0","0","0","0"
"Josh Saunders","NYC","2015","3207","0","0","0","0","0","0","0","0"
"Josh Saunders","NYC","2016","3209","0","0","0","0","0","0","0","0"
"Ty Harden","SJE","2015","136","0","0","0","0","0","0","0","0.0175"
"Marcelo Silva","RSL","2017","704","0","0","0","0","0","0","0","0.0097"
"Marcelo Silva","RSL","2020","193","0","0","0","0","0","0","0","0.0111"
"Paolo Tornaghi","CHI","2013","581","0","0","0","0","0","0","0","0"
"Steve Purdy","CHV","2013","520","0","0","0","0","0","0","0","0.0111"
"Rauwshan McKenzie","POR","2013","99","0","0","0","0","0","0","0","0"
"Stefan Frei","SEA","2016","3185","0","0","0","0","0","0","0","0.0093"
"Stefan Frei","SEA","2017","3191","0","0","0","0","0","0","0","0"
"Stefan Frei","SEA","2018","3244","0","0","0","0","0","0","0","0"
"Tyler Deric","HOU","2015","3017","0","0","0","0","0","0","0","0"
"Tyler Deric","HOU","2017","2549","0","0","0","0","0","0","0","0"
"Omar González","TOR","2020","199","0","0","0","0","0","0","0","0.0031"
"Rodney Wallace","SKC","2019","26","0","0","0","0","0","0","0","0.0132"
"Steward Ceus","COL","2013","100","0","0","0","0","0","0","0","0"
"Bobby Shuttleworth","NER","2013","2242","0","0","0","0","0","0","0","0"
"Bobby Shuttleworth","NER","2014","3111","0","0","0","0","0","0","0","0"
"Bobby Shuttleworth","NER","2015","3008","0","0","0","0","0","0","0","0"
"Bobby Shuttleworth","MIN","2017","3084","0","0","0","0","0","0","0","0.0039"
"Steve Clark","CLB","2016","3105","0","0","0","0","0","0","0","0"
"Steve Clark","DCU","2017","481","0","0","0","0","0","0","0","0"
"Steve Clark","DCU","2018","294","0","0","0","0","0","0","0","0"
"Steve Clark","POR","2018","645","0","0","0","0","0","0","0","0"
"Sean Johnson","CHI","2013","2719","0","0","0","0","0","0","0","0.0052"
"Sean Johnson","CHI","2016","2139","0","0","0","0","0","0","0","0"
"Sean Johnson","NYC","2017","3107","0","0","0","0","0","0","0","0"
"Tim Melia","SKC","2015","2233","0","0","0","0","0","0","0","0"
"Tim Melia","SKC","2016","2645","0","0","0","0","0","0","0","0"
"Tim Melia","SKC","2017","2996","0","0","0","0","0","0","0","0"
"Tim Melia","SKC","2019","3172","0","0","0","0","0","0","0","0"
"Chris Schuler","RSL","2015","493","0","0","0","0","0","0","0","0"
"Bill Hamid","DCU","2013","2420","0","0","0","0","0","0","0","0.0023"
"Bill Hamid","DCU","2015","2422","0","0","0","0","0","0","0","0"
"Ike Opara","MIN","2020","196","0","0","0","0","0","0","0","0.0087"
"Joe Bendik","TOR","2014","2632","0","0","0","0","0","0","0","0"
"Joe Bendik","ORL","2017","3225","0","0","0","0","0","0","0","0"
"Joe Bendik","ORL","2018","2429","0","0","0","0","0","0","0","0"
"Stefan Marinovic","VAN","2017","493","0","0","0","0","0","0","0","0"
"Gary Mackay-Steven","NYC","2020","15","0","0","0","0","0","0","0","0.008"
"Jake Gleeson","POR","2017","1990","0","0","0","0","0","0","0","0"
"Zac MacMath","COL","2017","875","0","0","0","0","0","0","0","0"
"Zac MacMath","PHI","2014","2822","0","0","0","0","0","0","0","0"
"Joe Willis","DCU","2013","863","0","0","0","0","0","0","0","0"
"Servando Carrasco","HOU","2013","43","0","0","0","0","0","0","0","0.0159"
"Jon Kempin","LAG","2017","614","0","0","0","0","0","0","0","0"
"David Bingham","LAG","2018","3327","0","0","0","0","0","0","0","0"
"David Bingham","SJE","2015","3310","0","0","0","0","0","0","0","0"
"David Bingham","SJE","2016","3253","0","0","0","0","0","0","0","0"
"David Bingham","SJE","2017","2213","0","0","0","0","0","0","0","0"
"Anderson Conceicão","PHI","2016","96","0","0","0","0","0","0","0","0.0074"
"Antoine Hoppenot","PHI","2015","9","0","0","0","0","0","0","0","0"
"Evan Bush","MTL","2016","3167","0","0","0","0","0","0","0","0"
"Evan Bush","MTL","2017","3024","0","0","0","0","0","0","0","0"
"Evan Bush","MTL","2018","3325","0","0","0","0","0","0","0","0"
"Evan Bush","MTL","2019","3159","0","0","0","0","0","0","0","0"
"Aaron Maund","RSL","2014","460","0","0","0","0","0","0","0","0.0202"
"Brian Rowe","LAG","2016","2996","0","0","0","0","0","0","0","0.0076"
"Andy Rose","VAN","2020","100","0","0","0","0","0","0","0","0.0074"
"Shane O'Neill","COL","2015","316","0","0","0","0","0","0","0","0"
"Patrick McLain","CHV","2013","135","0","0","0","0","0","0","0","0"
"Ismael Tajouri-Shradi","NYC","2020","23","0","0","0","0","0","0","0","0.016"
"Bressan","FCD","2020","32","0","0","0","0","0","0","0","0.0088"
"Kofi Opare","LAG","2013","562","0","0","0","0","0","0","0","0.0078"
"Wandrille Lefevre","MTL","2017","123","0","0","0","0","0","0","0","0.022"
"Deshorn Brown","COL","2015","11","0","0","0","0","0","0","0","0.0208"
"Clint Irwin","COL","2014","2521","0","0","0","0","0","0","0","0.0091"
"Clint Irwin","COL","2015","3021","0","0","0","0","0","0","0","0"
"London Woodberry","FCD","2013","410","0","0","0","0","0","0","0","0.0044"
"Jeff Attinella","RSL","2014","981","0","0","0","0","0","0","0","0.0071"
"Jeff Attinella","RSL","2015","976","0","0","0","0","0","0","0","0"
"Jeff Attinella","POR","2018","2130","0","0","0","0","0","0","0","0"
"Alec Kann","ATL","2017","1750","0","0","0","0","0","0","0","0"
"Jimmy Medranda","SKC","2013","3","0","0","0","0","0","0","0","0.0085"
"Maxime Crépeau","VAN","2019","2564","0","0","0","0","0","0","0","0"
"Andre Blake","PHI","2015","572","0","0","0","0","0","0","0","0"
"Andre Blake","PHI","2016","3114","0","0","0","0","0","0","0","0"
"Daniel Fragoso","CHV","2014","21","0","0","0","0","0","0","0","0.0059"
"Jared Watts","HOU","2018","582","0","0","0","0","0","0","0","0.0085"
"Zack Steffen","CLB","2017","3306","0","0","0","0","0","0","0","0"
"Earl Edwards Jr.","ORL","2018","427","0","0","0","0","0","0","0","0"
"Romario Williams","MTL","2015","16","0","0","0","0","0","0","0","0.0078"
"Tim Parker","NYRB","2020","195","0","0","0","0","0","0","0","0.0052"
"Deybi Flores","VAN","2016","48","0","0","0","0","0","0","0","0.0323"
"Pecka","RSL","2015","127","0","0","0","0","0","0","0","0.0078"
"Travis Worra","DCU","2016","1252","0","0","0","0","0","0","0","0"
"Travis Worra","DCU","2017","490","0","0","0","0","0","0","0","0"
"Adrián Zendejas","SKC","2019","99","0","0","0","0","0","0","0","0"
"Emiliano Amor","SKC","2018","375","0","0","0","0","0","0","0","0.0019"
"Amro Tarek","NYRB","2020","195","0","0","0","0","0","0","0","0.0052"
"Tyler Miller","LAFC","2018","3267","0","0","0","0","0","0","0","0"
"Tyler Miller","LAFC","2019","2780","0","0","0","0","0","0","0","0"
"Rob Vincent","DCU","2017","73","0","0","0","0","0","0","0","0.0087"
"Sambinha","NER","2016","106","0","0","0","0","0","0","0","0.0058"
"Andrew Tarbell","SJE","2017","1069","0","0","0","0","0","0","0","0"
"Raheem Edwards","TOR","2016","7","0","0","0","0","0","0","0","0.007"
"Matt Turner","NER","2018","2646","0","0","0","0","0","0","0","0.0038"
"Pedro Baez","RSL","2016","10","0","0","0","0","0","0","0","0"
"Alex Crognale","CLB","2018","128","0","0","0","0","0","0","0","0.0046"
"Dan Metzger","NYRB","2017","4","0","0","0","0","0","0","0","0.0062"
"Jesús Ferreira","FCD","2017","23","0","0","0","0","0","0","0","0.0291"
"Jesús Ferreira","FCD","2018","9","0","0","0","0","0","0","0","0.0126"
"Jimmy Maurer","FCD","2018","1285","0","0","0","0","0","0","0","0"
"Harold Hanson","POR","2017","7","0","0","0","0","0","0","0","0.0079"
"Ricky Lopez-Espin","RSL","2018","31","0","0","0","0","0","0","0","0.0156"
"Modou Jadama","POR","2018","32","0","0","0","0","0","0","0","0.0127"
"Luis Felipe","SJE","2019","59","0","0","0","0","0","0","0","0.0062"
"Greg Ranjitsingh","ORL","2019","204","0","0","0","0","0","0","0","0"
"Derek Cornelius","VAN","2020","98","0","0","0","0","0","0","0","0.0104"
"Jasser Khmiri","VAN","2019","98","0","0","0","0","0","0","0","0.0084"
"Jasser Khmiri","VAN","2020","198","0","0","0","0","0","0","0","0.0087"
"Leonard Owusu","VAN","2020","15","0","0","0","0","0","0","0","0.0074"
"Jason Hernandez","SJE","2013","1817","6","0.5","0.5002","-0.0013","-0.0212","24.7309","8.2225","0.0084"
"Juan Agudelo","MIA","2020","75","11","0.6364","0.6365","-0.0019","-0.017","12.3017","1.4218","0.0546"
"Víctor Pineda","CHI","2014","68","10","0.8","0.8003","-0.0028","-0.0276","14.6599","-2.967","0.0428"
"Erik Sorga","DCU","2020","94","11","0.9091","0.9093","-0.0028","-0.0257","13.1012","-2.99","0.1194"
"Kevin Ellis","SKC","2017","496","5","0.6","0.6006","-0.0032","-0.0649","19.9715","-5.06","0.0117"
"Perry Kitchen","LAG","2020","149","5","0.6","0.6007","-0.0033","-0.0669","21.6659","9.2","0.016"
"Fabinho","PHI","2019","100","8","0.625","0.6255","-0.0036","-0.0452","21.2403","11.385","0.1176"
"Eriq Zavaleta","TOR","2016","1357","9","0.5556","0.5561","-0.0053","-0.0584","18.6936","6.8233","0.0096"
"Benjamin Speas","CLB","2015","251","34","0.5588","0.559","-0.0061","-0.018","26.1115","1.3293","0.0451"
"Lalas Abubakar","COL","2020","195","2","0.5","0.5039","-0.0078","-0.3897","4.4032","3.1625","0.0192"
"Erik Godoy","VAN","2019","2853","52","0.7308","0.731","-0.0096","-0.0184","16.7778","2.7954","0.0266"
"Wilfried Zahibo","NER","2019","1660","90","0.7111","0.7112","-0.0113","-0.0126","18.881","7.1875","0.0343"
"Cristian Colmán","FCD","2017","1062","88","0.625","0.6252","-0.0181","-0.0206","14.4152","0.4182","0.0519"
"Felipe Hernandez","SKC","2019","108","9","0.5556","0.5576","-0.0182","-0.2025","12.8415","3.9611","0.0526"
"Jason Hernandez","NYC","2015","2473","8","0.75","0.7527","-0.0217","-0.2715","19.5301","-0.1581","0.0078"
"Khari Stephenson","SJE","2015","236","20","0.75","0.7513","-0.0259","-0.1293","17.3011","2.829","0.0397"
"Luis Garrido","HOU","2014","999","29","0.8276","0.8286","-0.0283","-0.0975","15.107","4.3978","0.025"
"Eric Miller","COL","2016","2286","284","0.6901","0.6902","-0.0302","-0.0106","18.1278","0.1498","0.1045"
"Bakary Soumaré","CHI","2014","2461","9","0.6667","0.6703","-0.0326","-0.3625","16.3502","7.1044","0.0083"
"Wandrille Lefevre","MTL","2014","1321","6","0.5","0.506","-0.0358","-0.5965","17.1949","3.9483","0.0138"
"Benny Feilhaber","COL","2019","673","64","0.6562","0.6569","-0.0403","-0.0629","19.2145","4.6611","0.0779"
"Emil Cuello","LAG","2020","9","1","0","0.0407","-0.0407","-4.0679","3.1221","0.115","0.0141"
"Gonzalo Segares","CHI","2014","1873","193","0.7098","0.7101","-0.0427","-0.0221","16.7763","1.6511","0.0768"
"Khari Stephenson","SJE","2014","1178","112","0.7679","0.7683","-0.0459","-0.041","17.13","0.8132","0.0668"
"Ema Twumasi","FCD","2018","48","3","0.6667","0.6834","-0.0501","-1.6696","26.396","1.8017","0.0431"
"Bakary Soumaré","MTL","2015","899","2","0.5","0.5258","-0.0517","-2.5842","17.8449","-6.555","0.0123"
"Jack Elliott","PHI","2020","12","1","0","0.0525","-0.0525","-5.2479","3.36","0","0.0051"
"Peter Luccin","FCD","2014","294","20","0.8","0.8027","-0.0531","-0.2657","16.802","-0.5175","0.0244"
"Dairon Asprilla","POR","2020","26","3","0.6667","0.6848","-0.0544","-1.8134","19.8195","-1.035","0.0471"
"Zarek Valentin","POR","2016","1736","185","0.6595","0.6598","-0.0555","-0.03","19.4713","3.3306","0.0739"
"Gustavo Bou","NER","2020","197","34","0.6176","0.6193","-0.0561","-0.1651","22.0444","2.4116","0.2148"
"Sean Okoli","NYC","2017","498","35","0.7429","0.7445","-0.0561","-0.1604","13.5742","-0.3943","0.0358"
"Daniel Woolard","DCU","2013","2382","73","0.6438","0.6446","-0.0569","-0.0779","21.3096","4.4771","0.0352"
"Kevin Molino","ORL","2016","2497","483","0.7495","0.7496","-0.0591","-0.0122","15.5179","2.0276","0.1627"
"Ahmed Kantari","TOR","2015","1068","6","0.5","0.5099","-0.0592","-0.9861","24.1965","6.8425","0.0115"
"James Sands","NYC","2018","227","8","0.75","0.7574","-0.0592","-0.7403","15.6976","1.495","0.0202"
"Conor Doyle","COL","2016","43","4","0.75","0.7657","-0.063","-1.5743","12.7506","0.115","0.0294"
"Johnny Leverón","VAN","2013","1751","20","0.6","0.6032","-0.0631","-0.3155","26.5471","6.0835","0.0186"
"Mike Magee","LAG","2013","955","144","0.7153","0.7157","-0.0634","-0.044","15.7588","2.2609","0.1158"
"Jerome Thiesson","MIN","2018","1214","156","0.641","0.6415","-0.0706","-0.0452","19.1619","1.4279","0.0961"
"Sebastián Méndez","ORL","2020","193","19","0.8421","0.846","-0.0732","-0.3855","15.6104","3.2321","0.0903"
"Yordy Reyna","VAN","2020","98","5","0.8","0.8152","-0.0759","-1.5188","21.348","6.9","0.1667"
"Josh Gardner","SKC","2014","93","6","0.6667","0.6794","-0.0764","-1.2725","21.6109","4.3508","0.0708"
"Getterson","FCD","2016","168","11","0.6364","0.6433","-0.0764","-0.6945","16.9825","1.2441","0.037"
