"Player","Team","Season","MinutesIncludes stoppage time.","Passes","Pass %Pass Completion","xPass %Expected pass completion percentage.","ScoreNumber of passes completed over/under expected.","Per100Passes completed over/under expected, measured per 100 passes.","DistanceAverage distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","VerticalAverage vertical distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","Touch %Players' share of their team's number of touches."
"Warren Creavalle","PHI","2017","605","255","0.7725","0.805","-8.2872","-3.2499","22.0087","7.1102","0.054"
"Matías Pérez García","ORL","2017","1025","417","0.7194","0.7393","-8.2915","-1.9884","22.1687","5.5627","0.0717"
"Jeremy Ebobisse","POR","2017","384","82","0.6098","0.711","-8.303","-10.1256","15.2606","-0.3829","0.0156"
"Evan Bush","MTL","2017","3024","1049","0.7026","0.7106","-8.4526","-0.8058","40.831","31.8614","0.1521"
"Jermaine Jones","LAG","2017","1718","947","0.7941","0.8032","-8.599","-0.908","21.6594","7.3576","0.0971"
"Marcelo Sarvas","DCU","2017","1996","1035","0.7913","0.7996","-8.5996","-0.8309","22.8383","9.1824","0.1004"
"Chris Pontius","PHI","2017","2361","890","0.7101","0.7199","-8.7278","-0.9807","16.6554","1.061","0.073"
"Shkëlzen Gashi","COL","2017","1113","476","0.7185","0.7372","-8.8917","-1.868","21.5184","4.521","0.0611"
"Matt Van Oekel","RSL","2017","615","183","0.5738","0.6225","-8.9234","-4.8762","47.064","39.8616","0.158"
"Danilo Acosta","RSL","2017","1512","814","0.7568","0.7677","-8.9358","-1.0978","19.5006","4.8618","0.0956"
"Clément Diop","LAG","2017","1446","527","0.5636","0.5806","-8.9537","-1.699","50.1572","43.1741","0.1616"
"Chris Korb","DCU","2017","1236","588","0.7126","0.728","-9.0925","-1.5463","22.1013","8.9293","0.0773"
"Mauro Díaz","FCD","2017","1192","777","0.7683","0.7802","-9.2525","-1.1908","21.284","4.7239","0.0811"
"Caleb Calvert","COL","2017","437","85","0.6353","0.7458","-9.3958","-11.0539","15.3337","1.2163","0.023"
"Dominic Oduro","MTL","2017","1542","365","0.7452","0.7718","-9.7182","-2.6625","16.1845","-0.2895","0.038"
"Ethan Finlay","MIN","2017","1063","303","0.7261","0.7587","-9.89","-3.264","15.5361","1.1857","0.0674"
"Alex","HOU","2017","2459","1073","0.74","0.7492","-9.9129","-0.9239","21.7619","5.1741","0.0876"
"Jordan Morris","SEA","2017","1880","524","0.7576","0.7766","-9.9375","-1.8965","14.6269","-0.7429","0.0468"
"Jefferson Savarino","RSL","2017","1761","745","0.7893","0.8027","-9.9797","-1.3396","16.7502","2.7455","0.0792"
"Gonzalo Verón","NYRB","2017","926","225","0.6711","0.7156","-10.0046","-4.4465","13.1076","-0.0066","0.0285"
"Ambroise Oyongo","MTL","2017","1073","666","0.6937","0.7092","-10.3088","-1.5479","19.3206","4.9985","0.1284"
"Bradford Jamieson","LAG","2017","1101","266","0.7444","0.7834","-10.3948","-3.9078","16.1006","0.6057","0.0305"
"David Guzmán","POR","2017","2203","1468","0.7977","0.8048","-10.4593","-0.7125","24.4601","5.4808","0.1177"
"Sacha Kljestan","NYRB","2017","2797","2287","0.7564","0.761","-10.4748","-0.458","17.7665","3.5753","0.1278"
"Alexander Ring","NYC","2017","2806","1823","0.8234","0.8293","-10.7269","-0.5884","22.6246","5.8661","0.1135"
"Arturo Álvarez","CHI","2017","1195","527","0.7211","0.7417","-10.8828","-2.065","20.995","3.1163","0.0478"
"Dániel Sallói","SKC","2017","1315","361","0.7784","0.8086","-10.9152","-3.0236","15.3922","-1.6954","0.0403"
"Lee Nguyen","NER","2017","2706","1304","0.7408","0.7492","-10.9202","-0.8374","20.9641","4.044","0.095"
"Brooks Lennon","RSL","2017","1690","743","0.7443","0.759","-10.9438","-1.4729","18.0383","0.4944","0.0622"
"Patrick Nyarko","DCU","2017","1092","326","0.681","0.7146","-10.9635","-3.363","17.6571","5.2904","0.0679"
"Ilsinho","PHI","2017","1923","710","0.7887","0.8044","-11.1292","-1.5675","16.3003","1.8515","0.0672"
"Jaime Villarreal","LAG","2017","415","146","0.7329","0.811","-11.4075","-7.8134","22.9848","5.7177","0.0663"
"Tosaint Ricketts","TOR","2017","1111","187","0.6738","0.7352","-11.475","-6.1364","14.2575","-1.9267","0.0219"
"Dillon Serna","COL","2017","1060","331","0.6767","0.7123","-11.7856","-3.5606","21.8404","6.4327","0.0478"
"Hernán Bernardello","MTL","2017","1613","823","0.819","0.8334","-11.8941","-1.4452","21.6386","4.9566","0.0805"
"Giliano Wijnaldum","PHI","2017","1234","504","0.6845","0.7083","-11.9892","-2.3788","24.0071","8.6549","0.0971"
"Mike Grella","NYRB","2017","391","191","0.7539","0.8169","-12.0335","-6.3002","14.5715","2.3295","0.0493"
"Joshua Gatt","COL","2017","1168","254","0.6496","0.6977","-12.2117","-4.8078","19.1021","2.9311","0.0421"
"Patrice Bernier","MTL","2017","1925","1026","0.7904","0.8024","-12.2308","-1.1921","22.5979","6.0913","0.0813"
"Ethan White","NYC","2017","1657","847","0.7367","0.7512","-12.2808","-1.4499","18.5492","5.4791","0.0774"
"Fredrik Gulbrandsen","NYRB","2017","416","80","0.5875","0.7411","-12.2886","-15.3607","12.6342","-0.2128","0.023"
"Dom Dwyer","ORL","2017","1045","136","0.5809","0.6731","-12.5468","-9.2256","16.1298","3.2251","0.044"
"Donny Toia","ORL","2017","2742","1322","0.7337","0.7434","-12.7216","-0.9623","19.991","7.081","0.1002"
"José Guillermo Ortiz","DCU","2017","729","136","0.6618","0.7567","-12.9166","-9.4975","16.2741","-1.2616","0.0278"
"Louis Béland-Goyette","MTL","2017","317","123","0.7317","0.8369","-12.9397","-10.5201","18.3295","3.9091","0.046"
"Alphonso Davies","VAN","2017","1176","303","0.6832","0.726","-12.9672","-4.2796","17.1557","3.3627","0.042"
"Kendall Waston","VAN","2017","2429","838","0.7184","0.7341","-13.1827","-1.5731","29.9582","15.1616","0.0948"
"Joe Bendik","ORL","2017","3225","1072","0.6101","0.6227","-13.5117","-1.2604","48.6344","40.7134","0.1521"
"Yordy Reyna","VAN","2017","1162","322","0.7267","0.7693","-13.7277","-4.2633","20.3438","3.615","0.0591"
"Ricardo Clark","HOU","2017","2428","982","0.7994","0.8135","-13.8544","-1.4108","22.1148","7.3272","0.0852"
"Ballou Tabla","MTL","2017","1253","280","0.7571","0.807","-13.9548","-4.9839","16.6017","-1.18","0.0417"
"Deshorn Brown","DCU","2017","850","146","0.6918","0.7895","-14.2598","-9.767","14.8714","-3.1066","0.0317"
"Alan Gordon","COL","2017","948","250","0.716","0.7735","-14.3732","-5.7493","15.8185","1.0138","0.0254"
"Anton Walkes","ATL","2017","1649","990","0.7697","0.7843","-14.4168","-1.4562","20.1243","3.2744","0.092"
"Paul Arriola","DCU","2017","981","352","0.7045","0.7457","-14.4877","-4.1158","16.9384","2.8041","0.0889"
"Chris Wondolowski","SJE","2017","3253","924","0.7727","0.7887","-14.7262","-1.5937","16.676","1.5972","0.0597"
"Mekeil Williams","COL","2017","1524","784","0.6849","0.7038","-14.7573","-1.8823","21.701","7.6598","0.1095"
"Andrew Tarbell","SJE","2017","1069","381","0.5827","0.6219","-14.9609","-3.9267","46.4618","39.5796","0.1562"
"Latif Blessing","SKC","2017","1554","383","0.7755","0.8145","-14.9616","-3.9064","16.666","-1.0464","0.0432"
"Nick Lima","SJE","2017","1942","1013","0.7453","0.7605","-15.3515","-1.5154","21.7875","3.0285","0.1018"
"Sam Cronin","COL","2017","276","164","0.6951","0.7888","-15.3633","-9.3679","23.4163","6.3005","0.1079"
"Ethan Finlay","CLB","2017","1375","363","0.6915","0.7339","-15.3992","-4.2422","16.5582","-0.44","0.0417"
"Bismark Boateng","COL","2017","895","489","0.7894","0.8209","-15.4164","-3.1526","21.397","6.3549","0.063"
"Will Johnson","ORL","2017","2215","1034","0.7998","0.8152","-15.8741","-1.5352","22.7648","2.674","0.0897"
"Francisco Calvo","MIN","2017","2637","1233","0.7672","0.7803","-16.076","-1.3038","23.338","12.0303","0.1005"
"Ignacio Piatti","MTL","2017","2561","803","0.7472","0.7675","-16.3348","-2.0342","19.5979","2.3527","0.086"
"Juan Agudelo","NER","2017","1943","756","0.8003","0.8219","-16.3912","-2.1681","14.7209","0.0152","0.068"
"Marcus Epps","PHI","2017","796","260","0.6923","0.7562","-16.6227","-6.3934","17.2905","-1.0089","0.0385"
"Luciano Acosta","DCU","2017","2566","1257","0.7335","0.7469","-16.8195","-1.3381","19.3614","6.6121","0.103"
"Derrick Jones","PHI","2017","780","328","0.7561","0.8083","-17.1363","-5.2245","19.7045","4.4934","0.0706"
"Jack McBean","LAG","2017","794","221","0.6516","0.7295","-17.2086","-7.7867","13.7941","1.1828","0.034"
"Sean Johnson","NYC","2017","3107","1217","0.7239","0.7382","-17.3311","-1.4241","39.7009","29.2415","0.17"
"David Ousted","VAN","2017","2633","832","0.6454","0.6664","-17.4474","-2.097","46.3763","37.659","0.1691"
"Lamar Neagle","DCU","2017","1246","376","0.6543","0.7011","-17.6275","-4.6882","17.5873","1.9504","0.0481"
"Jerome Thiesson","MIN","2017","3201","1968","0.7678","0.777","-18.1122","-0.9203","19.8476","4.958","0.113"
"Jack Harrison","NYC","2017","2924","983","0.7131","0.7327","-19.2413","-1.9574","18.7049","3.1902","0.0649"
"Bill Hamid","DCU","2017","2329","686","0.5583","0.5866","-19.4081","-2.8292","50.1472","43.6581","0.1811"
"Dom Dwyer","SKC","2017","1359","176","0.6364","0.7472","-19.506","-11.0829","16.759","0.6462","0.0403"
"Kei Kamara","NER","2017","2532","703","0.7041","0.732","-19.6282","-2.7921","15.6114","-0.8636","0.0618"
"Kellyn Acosta","FCD","2017","2046","906","0.7472","0.769","-19.7285","-2.1775","21.7511","6.1392","0.0869"
"Tony Tchani","VAN","2017","2248","927","0.7972","0.8191","-20.3044","-2.1903","20.3966","4.8506","0.0815"
"Cyle Larin","ORL","2017","2349","354","0.7655","0.8233","-20.444","-5.7751","15.404","-2.4887","0.0478"
"Abu Danladi","MIN","2017","1517","344","0.7297","0.7905","-20.9233","-6.0823","15.5327","1.4392","0.0363"
"Ola Kamara","CLB","2017","3061","556","0.7482","0.7862","-21.1472","-3.8034","15.4761","-1.3029","0.0438"
"Marco Ureña","SJE","2017","1842","467","0.7345","0.78","-21.2568","-4.5518","16.4477","-0.7764","0.0466"
"Nick Rimando","RSL","2017","2688","879","0.6689","0.6934","-21.4664","-2.4421","42.041","33.9591","0.2071"
"Luis Silva","RSL","2017","1898","542","0.7306","0.7703","-21.523","-3.971","16.0459","1.8324","0.0425"
"Jared Jeffrey","DCU","2017","1750","693","0.7835","0.8148","-21.642","-3.1229","21.6211","7.0122","0.0763"
"Kaká","ORL","2017","1700","794","0.7494","0.7771","-21.9894","-2.7694","17.1059","2.1368","0.079"
"Luke Mulholland","RSL","2017","2097","1078","0.7505","0.7709","-22.0518","-2.0456","19.975","8.2081","0.0941"
"Anthony Jackson-Hamel","MTL","2017","1251","228","0.6711","0.769","-22.3238","-9.7912","15.8518","-1.2267","0.0332"
"Shea Salinas","SJE","2017","1575","828","0.6944","0.7215","-22.3827","-2.7032","21.3354","5.4281","0.0658"
"Taylor Kemp","DCU","2017","2133","1170","0.6769","0.6961","-22.4419","-1.9181","23.712","10.3843","0.1226"
"Teal Bunbury","NER","2017","1425","416","0.7452","0.7994","-22.5385","-5.4179","15.1141","-3.095","0.0424"
"Brek Shea","VAN","2017","1443","412","0.6141","0.6692","-22.7207","-5.5147","18.638","4.5397","0.0482"
"Sebastien Le Toux","DCU","2017","810","243","0.6708","0.7653","-22.9766","-9.4554","16.8047","0.601","0.0371"
"Tim Melia","SKC","2017","2996","1053","0.7331","0.755","-22.9866","-2.183","38.9477","28.975","0.1371"
"Matt Lampson","CHI","2017","2329","771","0.7069","0.7373","-23.4616","-3.043","39.1972","30.3434","0.1659"
"Pedro Santos","CLB","2017","693","292","0.6404","0.7216","-23.7019","-8.1171","18.8472","3.5331","0.0774"
"David Accam","CHI","2017","2289","618","0.7071","0.7464","-24.2513","-3.9242","20.3011","1.7501","0.0571"
"Dillon Powers","COL","2017","1033","489","0.7198","0.7697","-24.4055","-4.9909","21.165","6.992","0.0768"
"Dominique Badji","COL","2017","2727","409","0.709","0.7713","-25.458","-6.2244","15.3884","-1.8302","0.0443"
"Christian Bolaños","VAN","2017","1726","763","0.6632","0.6971","-25.8639","-3.3898","22.9648","5.142","0.0923"
"Nicolás Mezquida","VAN","2017","766","261","0.6475","0.747","-25.9791","-9.9537","18.1807","2.6172","0.0368"
"Michael de Leeuw","CHI","2017","2329","626","0.7732","0.8162","-26.9607","-4.3068","16.3137","-0.255","0.046"
"Andrew Wenger","HOU","2017","1216","342","0.5439","0.6227","-26.9675","-7.8852","18.9146","5.4124","0.0458"
"Roland Lamah","FCD","2017","2251","683","0.7218","0.7624","-27.7145","-4.0578","18.0604","0.9707","0.055"
"Fredy Montero","VAN","2017","2630","635","0.6992","0.7429","-27.7179","-4.365","19.008","3.807","0.0603"
"Johan Venegas","MIN","2017","1353","558","0.7419","0.7916","-27.7184","-4.9675","16.0744","2.4725","0.0628"
"Will Bruin","SEA","2017","1958","406","0.6872","0.757","-28.3375","-6.9797","13.12","0.7305","0.0295"
"Patrick Mullins","DCU","2017","1142","263","0.6046","0.7132","-28.5718","-10.8638","15.8032","2.9869","0.0373"
"Miguel Almirón","ATL","2017","2570","1342","0.7727","0.7943","-28.9531","-2.1575","19.061","3.127","0.0918"
"Kevin Doyle","COL","2017","2123","617","0.7034","0.7509","-29.2907","-4.7473","17.5279","2.6715","0.0662"
"Sebastian Giovinco","TOR","2017","2204","703","0.6842","0.7263","-29.5637","-4.2054","20.3681","4.5305","0.0725"
"Fanendo Adi","POR","2017","2039","461","0.692","0.7563","-29.6747","-6.437","13.9228","-1.0939","0.0587"
"Gyasi Zardes","LAG","2017","2144","590","0.7475","0.7985","-30.0967","-5.1011","15.3093","-0.0119","0.0628"
"Erick Torres","HOU","2017","2153","565","0.7097","0.7638","-30.5688","-5.4104","16.2083","-1.8384","0.0637"
"Federico Higuaín","CLB","2017","2385","1465","0.7536","0.7745","-30.6897","-2.0949","19.6774","3.553","0.1027"
"Carlos Rivas","ORL","2017","2119","568","0.6004","0.6548","-30.9378","-5.4468","21.219","3.2668","0.0561"
"Daniel Royer","NYRB","2017","1988","759","0.6864","0.7282","-31.7372","-4.1814","14.8618","4.8152","0.0667"
"Matteo Mancosu","MTL","2017","1882","307","0.6482","0.7551","-32.8105","-10.6875","15.7207","-0.2195","0.0332"
"Romain Alessandrini","LAG","2017","2622","1118","0.6351","0.6646","-33.0255","-2.954","21.1145","3.1908","0.098"
"Eric Miller","COL","2017","2827","1249","0.7046","0.7311","-33.0894","-2.6493","21.7653","7.3636","0.0971"
"Christian Ramirez","MIN","2017","2578","398","0.7186","0.8022","-33.2901","-8.3644","15.3753","-1.0489","0.0336"
"Luis Solignac","CHI","2017","2305","740","0.7541","0.7998","-33.8307","-4.5717","16.4415","-0.3778","0.0524"
"Fafa Picault","PHI","2017","2009","426","0.6244","0.7043","-34.0151","-7.9848","16.8924","0.7275","0.0514"
"Danny Hoesen","SJE","2017","1983","610","0.6951","0.7525","-35.044","-5.7449","18.2524","3.1759","0.0499"
"Bobby Shuttleworth","MIN","2017","3084","963","0.6594","0.6964","-35.5958","-3.6963","42.1263","34.6634","0.1336"
"Yura Movsisyan","RSL","2017","1549","268","0.5858","0.7204","-36.0561","-13.4538","15.9331","1.6323","0.0315"
"Blerim Dzemaili","MTL","2017","2074","938","0.6919","0.7343","-39.8087","-4.244","20.1867","5.6047","0.1024"
"Jozy Altidore","TOR","2017","2313","751","0.7111","0.7649","-40.4382","-5.3846","16.4674","1.0469","0.0627"
"Julian Gressel","ATL","2017","2170","816","0.6949","0.7467","-42.3063","-5.1846","20.338","4.8775","0.0523"
"Justin Meram","CLB","2017","2733","1113","0.7152","0.7533","-42.4432","-3.8134","17.7651","4.0151","0.0783"
"Cristian Techera","VAN","2017","2151","775","0.5819","0.6375","-43.0583","-5.5559","22.2865","4.2537","0.0759"
"Yamil Asad","ATL","2017","2934","1525","0.7416","0.7705","-44.0153","-2.8862","18.5446","3.425","0.0992"
"David Bingham","SJE","2017","2213","967","0.5646","0.6108","-44.6182","-4.6141","48.9413","40.8974","0.1527"
"C.J. Sapong","PHI","2017","3025","603","0.6468","0.7234","-46.1941","-7.6607","15.9427","1.6201","0.0588"
"Tyler Deric","HOU","2017","2549","798","0.4336","0.4949","-48.9377","-6.1325","56.8036","51.2099","0.1651"
"Nemanja Nikolic","CHI","2017","3123","684","0.7354","0.8087","-50.1607","-7.3334","15.7431","-2.0167","0.0475"
"Kevin Molino","MIN","2017","2681","1598","0.7528","0.785","-51.4562","-3.22","17.8929","1.8481","0.1099"
"David Villa","NYC","2017","2733","908","0.6795","0.7411","-55.8929","-6.1556","17.8896","2.6664","0.0724"
"Héctor Villalba","ATL","2017","2870","855","0.6924","0.7631","-60.4751","-7.0731","16.8821","1.1417","0.0574"
"Bradley Wright-Phillips","NYRB","2017","2733","596","0.6544","0.756","-60.6019","-10.1681","14.2481","2.3342","0.0522"
"Matt Besler","SKC","2018","3020","2138","0.8732","0.8327","86.7419","4.0572","23.8312","9.5759","0.1183"
"Gregory van der Wiel","TOR","2018","2495","1449","0.8834","0.8306","76.5307","5.2816","19.2778","4.0311","0.0913"
"Graham Zusi","SKC","2018","3369","2524","0.8078","0.7792","72.382","2.8677","21.6552","3.9675","0.1273"
"Alejandro Bedoya","PHI","2018","3010","1687","0.8826","0.8422","68.1957","4.0424","17.8679","3.897","0.0936"
"Alexander Callens","NYC","2018","2981","2110","0.8668","0.8353","66.5364","3.1534","21.1482","7.5344","0.1087"
"Michael Bradley","TOR","2018","3095","2700","0.8704","0.8464","64.7465","2.398","21.3102","6.7018","0.1307"
"Osvaldo Alonso","SEA","2018","1980","1367","0.9144","0.8679","63.6064","4.653","21.3323","5.873","0.101"
"Reggie Cannon","FCD","2018","3198","1505","0.8405","0.7994","61.95","4.1163","16.9516","2.4236","0.0944"
"Bastian Schweinsteiger","CHI","2018","2939","2072","0.8523","0.8225","61.7016","2.9779","22.3276","8.1789","0.1327"
"Wil Trapp","CLB","2018","2855","2086","0.8859","0.8571","60.0434","2.8784","22.0096","7.2801","0.1211"
"Ashley Cole","LAG","2018","2909","1378","0.8483","0.8051","59.5711","4.323","18.2628","3.6858","0.0917"
"Zarek Valentin","POR","2018","2994","1491","0.8055","0.7671","57.3271","3.8449","21.7755","5.9363","0.0958"
"Matt Hedges","FCD","2018","3217","1547","0.8481","0.8117","56.2363","3.6352","24.4758","10.2427","0.1023"
"Reto Ziegler","FCD","2018","2800","1635","0.8398","0.8056","55.8884","3.4183","25.9691","10.721","0.1086"
"Diego Chara","POR","2018","2632","1350","0.8807","0.8396","55.5471","4.1146","19.0962","4.916","0.107"
"Brooks Lennon","RSL","2018","3116","1945","0.8242","0.7961","54.5995","2.8072","20.7051","3.1882","0.1053"
"Ben Sweat","NYC","2018","2379","1530","0.8242","0.7914","50.1193","3.2758","18.2804","3.3751","0.0946"
"Andre Blake","PHI","2018","3218","991","0.6912","0.6418","49.0255","4.9471","42.988","36.109","0.1773"
"Larrys Mabiala","POR","2018","3016","1221","0.8411","0.8018","48.0472","3.9351","22.9708","10.7436","0.0916"
"DaMarcus Beasley","HOU","2018","2435","1423","0.8573","0.8238","47.683","3.3509","18.9257","2.9655","0.1113"
"Walker Zimmerman","LAFC","2018","2549","1321","0.8584","0.8233","46.3943","3.5121","21.705","8.6522","0.0954"
"Chris McCann","ATL","2018","1986","1078","0.8284","0.7855","46.2301","4.2885","19.7241","4.3926","0.0891"
"Jonathan Mensah","CLB","2018","2549","1425","0.8793","0.8471","45.8944","3.2207","21.678","7.4656","0.098"
"Milton Valenzuela","CLB","2018","2758","1580","0.7772","0.749","44.6517","2.8261","19.3754","3.4069","0.0997"
"Jonathan Osorio","TOR","2018","2809","1543","0.8905","0.8616","44.6119","2.8912","16.2057","1.309","0.0922"
"Harrison Afful","CLB","2018","3114","2028","0.8047","0.7831","43.796","2.1596","19.5041","2.7961","0.1112"
"Ike Opara","SKC","2018","3051","1655","0.861","0.8346","43.7143","2.6413","22.399","8.0073","0.0985"
"Lalas Abubakar","CLB","2018","1928","995","0.9055","0.8619","43.4222","4.364","21.6762","6.2347","0.0908"
"Jonathan dos Santos","LAG","2018","2062","1498","0.8752","0.8464","43.1107","2.8779","19.1877","4.4266","0.129"
"Aníbal Godoy","SJE","2018","2533","1532","0.9001","0.8724","42.4774","2.7727","22.3798","4.727","0.1146"
"Josh Williams","CLB","2018","1621","930","0.9054","0.8598","42.4004","4.5592","21.3043","6.0922","0.0802"
"Oriol Rosell","ORL","2018","1868","1255","0.8805","0.8478","41.0293","3.2693","20.9387","6.4581","0.1096"
"Ebenezer Ofori","NYC","2018","2047","1387","0.907","0.8775","40.8985","2.9487","17.9467","2.8168","0.0811"
"Benny Feilhaber","LAFC","2018","3104","2086","0.861","0.8421","39.373","1.8875","19.6442","4.5725","0.111"
"Oniel Fisher","DCU","2018","2017","1048","0.812","0.7749","38.9517","3.7168","17.3489","3.645","0.0875"
"Haris Medunjanin","PHI","2018","2723","2140","0.8299","0.8121","38.062","1.7786","23.5428","7.4014","0.1237"
"Cristian Roldan","SEA","2018","3329","1690","0.8254","0.8032","37.6128","2.2256","18.6694","3.221","0.0988"
"Chad Marshall","SEA","2018","2815","1025","0.8556","0.8192","37.3619","3.6451","22.8921","7.967","0.0706"
"Russell Canouse","DCU","2018","1680","862","0.891","0.848","37.0488","4.298","16.1351","3.8077","0.0887"
"Nick Rimando","RSL","2018","3204","1198","0.7262","0.6958","36.3922","3.0377","38.8095","30.9483","0.1624"
"Keegan Rosenberry","PHI","2018","3008","1934","0.8185","0.7998","36.2395","1.8738","18.0751","2.7539","0.1137"
"Antonio Mlinar Delamea","NER","2018","1653","632","0.8513","0.7945","35.8727","5.6761","23.1766","9.2115","0.0894"
"Steven Birnbaum","DCU","2018","3355","1326","0.8107","0.7841","35.2206","2.6562","22.1624","9.1885","0.0823"
"Jack Price","COL","2018","3029","2090","0.8316","0.815","34.6011","1.6556","24.2383","6.4562","0.1306"
"Seth Sinovic","SKC","2018","1793","1096","0.8303","0.7992","34.1174","3.1129","19.5276","4.1936","0.0817"
"Eriq Zavaleta","TOR","2018","1602","930","0.886","0.8499","33.6375","3.6169","22.0723","7.4325","0.0864"
"David Bingham","LAG","2018","3327","1131","0.6012","0.5716","33.556","2.9669","48.6836","42.0879","0.1375"
"Justen Glad","RSL","2018","3190","1662","0.864","0.8446","32.3067","1.9438","23.6208","6.7858","0.0991"
"Sebastian Lletget","LAG","2018","2030","1316","0.8457","0.8213","32.1725","2.4447","17.7913","0.7802","0.0956"
"Scott Sutter","ORL","2018","1696","841","0.8098","0.7727","31.1273","3.7012","19.3834","4.5177","0.0864"
"Michael Parkhurst","ATL","2018","3188","1836","0.8775","0.8608","30.5628","1.6646","25.2043","7.0637","0.1104"
"Leandro González Pirez","ATL","2018","3023","1972","0.8408","0.8253","30.4873","1.546","26.9866","10.3052","0.1155"
"Michael Boxall","MIN","2018","3182","1228","0.8461","0.8217","29.9495","2.4389","22.3823","8.1136","0.0841"
"Jeff Larentowicz","ATL","2018","3017","1447","0.886","0.8653","29.9328","2.0686","20.7112","4.1422","0.08"
"Ilie Sánchez","SKC","2018","3369","2439","0.8528","0.8409","29.0909","1.1927","21.3941","6.2536","0.1184"
"Steven Beitashour","LAFC","2018","2876","1701","0.8289","0.8122","28.5027","1.6756","18.0608","3.4904","0.0994"
"Russell Teibert","VAN","2018","1783","936","0.8697","0.8397","28.0737","2.9993","19.325","4.8633","0.089"
"Nicolás Lodeiro","SEA","2018","2644","2037","0.7791","0.7654","27.9724","1.3732","20.244","4.3117","0.1426"
"Deklan Wynne","COL","2018","2214","1001","0.7972","0.7698","27.3857","2.7358","20.464","8.0711","0.0931"
"Saphir Taïder","MTL","2018","3076","2016","0.8358","0.8225","26.797","1.3292","22.1484","2.838","0.119"
"Jordan Harvey","LAFC","2018","2360","1319","0.8287","0.8084","26.7691","2.0295","17.8194","3.8387","0.0815"
"Jimmy Medranda","SKC","2018","798","616","0.8896","0.8467","26.4336","4.2912","20.4599","0.2531","0.0883"
"Gustav Svensson","SEA","2018","2262","1213","0.8541","0.8324","26.2898","2.1673","20.47","6.8235","0.095"
"Mark McKenzie","PHI","2018","1763","760","0.8829","0.8485","26.1091","3.4354","21.5285","7.1686","0.0864"
"Tommy Smith","COL","2018","3277","1455","0.8158","0.7985","25.2359","1.7344","22.3888","10.7931","0.095"
"Frédéric Brillant","DCU","2018","2390","927","0.835","0.8081","24.8591","2.6817","23.8004","9.7155","0.0789"
"Maxime Chanot","NYC","2018","1696","1023","0.8651","0.8408","24.834","2.4276","22.9296","7.1717","0.1013"
"Dave Romney","LAG","2018","2556","1211","0.7572","0.7372","24.2776","2.0048","22.2874","8.5317","0.0912"
"Doneil Henry","VAN","2018","1391","569","0.8559","0.8133","24.2579","4.2632","23.8136","11.7807","0.0926"
"Boniek García","HOU","2018","2307","1276","0.8292","0.8103","24.0163","1.8822","21.0942","5.4559","0.0891"
"Sean Davis","NYRB","2018","2788","1614","0.7658","0.7509","23.9953","1.4867","18.5161","7.4658","0.1017"
"Leonardo","HOU","2018","1976","856","0.854","0.8263","23.7163","2.7706","25.4457","9.4934","0.0817"
"RJ Allen","ORL","2018","1082","533","0.7899","0.7455","23.638","4.4349","19.7366","5.2367","0.0638"
"Yoshimar Yotún","ORL","2018","2153","1562","0.7926","0.7775","23.5578","1.5082","22.4455","6.8498","0.1391"
"Axel Sjöberg","COL","2018","1476","576","0.8802","0.8395","23.428","4.0674","21.2863","6.8064","0.0784"
"Laurent Ciman","LAFC","2018","2181","1174","0.8237","0.8041","23.0035","1.9594","26.6595","11.4673","0.0997"
"Eduard Atuesta","LAFC","2018","1663","1125","0.88","0.8599","22.5956","2.0085","18.3107","4.4191","0.0829"
"Tony Rocha","ORL","2018","900","438","0.8699","0.8194","22.0819","5.0415","18.5502","2.5145","0.079"
"Liam Ridgewell","POR","2018","1180","524","0.7748","0.7329","21.9762","4.1939","28.195","16.6471","0.0907"
"Raymon Gaddis","PHI","2018","2499","1177","0.8411","0.8227","21.624","1.8372","19.2518","2.9325","0.0811"
"Nick DeLeon","DCU","2018","1164","567","0.7972","0.7593","21.4737","3.7873","17.6181","4.7702","0.0835"
"Harold Cummings","SJE","2018","2030","927","0.8565","0.834","20.9024","2.2548","23.4668","9.4569","0.1018"
"Darwin Cerén","HOU","2018","2068","1068","0.8624","0.843","20.7114","1.9393","24.9941","6.4003","0.0957"
"Julio Cascante","POR","2018","1921","686","0.8761","0.8463","20.4328","2.9785","22.0902","7.4314","0.0781"
"Auro","TOR","2018","1545","1111","0.7993","0.781","20.2699","1.8245","17.6199","4.5193","0.1057"
"Nick Besler","RSL","2018","1599","880","0.8727","0.8503","19.7231","2.2413","22.8134","8.1738","0.0869"
"Lamine Sané","ORL","2018","1490","567","0.8818","0.8472","19.6504","3.4657","22.066","8.6508","0.0818"
"Micheal Azira","MTL","2018","785","396","0.8712","0.8227","19.206","4.85","18.5341","5.459","0.0787"
"Mikey Ambrose","ATL","2018","793","443","0.8149","0.7716","19.1655","4.3263","17.2561","2.8991","0.089"
"Albert Rusnák","RSL","2018","2837","1377","0.8148","0.801","19.0575","1.384","21.0727","2.3843","0.0834"
"Guram Kashia","SJE","2018","1172","610","0.818","0.787","18.908","3.0997","25.8204","12.098","0.1029"
"Bacary Sagna","MTL","2018","877","599","0.783","0.7516","18.8156","3.1412","16.7067","3.9054","0.1247"
