"Player","Team","Season","MinutesIncludes stoppage time.","Passes","Pass %Pass Completion","xPass %Expected pass completion percentage.","ScoreNumber of passes completed over/under expected.","Per100Passes completed over/under expected, measured per 100 passes.","DistanceAverage distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","VerticalAverage vertical distance of completed passes, measured in yards. Assumes 115x80 field dimensions.","Touch %Players' share of their team's number of touches."
"Jonathan Lewis","NYC","2018","310","36","0.8056","0.8449","-1.4151","-3.9308","14.3675","-1.3449","0.0085"
"Forrest Lasso","CIN","2019","430","188","0.75","0.7576","-1.4203","-0.7555","26.0769","12.5362","0.098"
"Andrew Gutman","CIN","2020","31","4","0.25","0.607","-1.4279","-35.6965","30.6861","19.78","0.0066"
"Harrison Heath","ORL","2016","235","93","0.8172","0.8326","-1.4299","-1.5375","24.2237","6.3708","0.0801"
"Emanuel Pogatetz","CLB","2014","62","19","0.6842","0.7598","-1.4359","-7.5575","18.7143","12.3534","0.0392"
"Maurice Edu","PHI","2015","2133","744","0.7849","0.7869","-1.4435","-0.194","25.3696","11.7954","0.106"
"Donnie Smith","NER","2016","236","55","0.6909","0.7172","-1.4479","-2.6326","17.5117","5.3485","0.0628"
"Victor Mansaray","SEA","2015","44","4","0.5","0.862","-1.448","-36.1988","18.1655","-2.645","0.0043"
"Krisztián Németh","SKC","2018","432","44","0.8636","0.8967","-1.4546","-3.3059","18.7773","0.1437","0.0151"
"Bobby Convey","NYRB","2014","812","301","0.7973","0.8022","-1.4589","-0.4847","18.609","5.839","0.0575"
"Kyle Porter","DCU","2014","95","17","0.7647","0.8505","-1.4592","-8.5836","19.8431","1.3124","0.012"
"Joe Willis","HOU","2017","780","211","0.5118","0.5188","-1.4625","-0.6931","55.072","49.6277","0.1444"
"Luis Díaz","CLB","2020","107","9","0.4444","0.607","-1.4633","-16.2593","27.5758","9.1233","0.0181"
"Christian Makoun","MIA","2020","19","4","0.25","0.6162","-1.4648","-36.621","25.1823","19.8087","0.0155"
"Kofi Opare","DCU","2016","924","251","0.7769","0.7828","-1.4737","-0.5871","21.6341","9.4172","0.0781"
"Sam Nicholson","COL","2020","178","24","0.7917","0.8531","-1.474","-6.1416","15.8419","-4.279","0.0359"
"Milos Kocic","POR","2013","195","66","0.5606","0.583","-1.4757","-2.2359","47.9127","42.0935","0.1976"
"Jimmy Medranda","SKC","2019","235","51","0.8039","0.8329","-1.476","-2.8942","16.146","1.4612","0.0174"
"Andrés Perea","ORL","2020","101","25","0.72","0.7791","-1.4776","-5.9104","16.3563","5.2164","0.0377"
"Servando Carrasco","ORL","2016","2207","1081","0.8483","0.8497","-1.4845","-0.1373","21.6209","7.0752","0.0892"
"Robert Beric","CHI","2020","198","34","0.7647","0.8087","-1.4971","-4.4033","12.7493","0.044","0.0549"
"Yamil Asad","DCU","2020","105","24","0.75","0.8124","-1.4977","-6.2405","17.796","2.966","0.0339"
"Andreas Ivan","NYRB","2019","558","74","0.6892","0.7095","-1.5","-2.0271","20.3007","9.7517","0.0245"
"Ema Twumasi","FCD","2019","42","9","0.6667","0.8336","-1.5022","-16.6907","20.6101","3.3733","0.0119"
"Nick Besler","RSL","2020","155","53","0.8113","0.8397","-1.5062","-2.8419","18.4481","2.2262","0.0707"
"Tony Lochhead","CHV","2014","1833","699","0.7496","0.7518","-1.5128","-0.2164","21.5401","11.0913","0.1054"
"Florian Valot","NYRB","2020","166","39","0.7436","0.7824","-1.5146","-3.8837","14.0008","6.2424","0.078"
"Cole Seiler","VAN","2016","198","79","0.7215","0.7407","-1.5156","-1.9184","21.1822","8.2451","0.0955"
"José Villarreal","ORL","2018","62","18","0.7778","0.8624","-1.5223","-8.4573","12.823","0.4919","0.0134"
"A.J. Cochran","HOU","2015","547","188","0.7181","0.7262","-1.5251","-0.8112","25.8465","13.3094","0.0921"
"Alex Morrell","CHI","2016","77","9","0.6667","0.8364","-1.5274","-16.9711","17.5482","8.2417","0.0099"
"Matt Polster","CHI","2017","1898","851","0.8414","0.8432","-1.5293","-0.1797","20.0249","2.2614","0.0929"
"Caleb Stanko","CIN","2019","1581","614","0.8534","0.8559","-1.531","-0.2493","20.0783","4.4017","0.0713"
"Zach Steinberger","HOU","2015","44","7","0.5714","0.7902","-1.5317","-21.882","18.0216","0.6079","0.0188"
"Romell Quioto","HOU","2019","889","164","0.7927","0.802","-1.5329","-0.9347","17.9503","0.9635","0.0262"
"Yeferson Quintana","SJE","2018","867","359","0.7772","0.7814","-1.5376","-0.4283","26.3019","12.1419","0.0895"
"Neco Brett","POR","2016","3","3","0.3333","0.8463","-1.5389","-51.2975","11.8077","9.5833","0.0062"
"Tesho Akindele","ORL","2020","182","28","0.7857","0.8408","-1.5417","-5.5059","16.2823","-0.7804","0.0388"
"Lucas Cavallini","VAN","2020","198","13","0.7692","0.8879","-1.5425","-11.8653","11.9474","-2.4681","0.0299"
"Michael Barrios","FCD","2017","2764","367","0.7929","0.7971","-1.5448","-0.4209","16.7096","3.184","0.0352"
"Lucas Janson","TOR","2018","881","171","0.8421","0.8512","-1.5483","-0.9054","16.023","2.0404","0.0409"
"Cristian Cásseres Jr","NYRB","2020","195","79","0.7468","0.7665","-1.5515","-1.9639","14.0108","7.2537","0.1477"
"Diego Rubio","SKC","2017","1115","98","0.8265","0.8424","-1.5551","-1.5869","16.9092","1.2169","0.0203"
"Ricardo Pepi","FCD","2019","113","10","0.5","0.6557","-1.5569","-15.5692","16.5879","11.086","0.0057"
"Cristhian Paredes","POR","2020","118","36","0.8333","0.8766","-1.5576","-4.3265","18.2092","2.7983","0.0397"
"Kamani Hill","COL","2013","214","48","0.8125","0.845","-1.5577","-3.2453","15.9683","0.5558","0.0224"
"Clément Bayiha","MTL","2019","528","92","0.8152","0.8322","-1.5657","-1.7019","12.6151","-0.3","0.0271"
"Giovani dos Santos","LAG","2015","841","145","0.8621","0.8729","-1.5662","-1.0801","16.7958","1.9891","0.0383"
"Jay Chapman","TOR","2018","1083","306","0.8039","0.8091","-1.5708","-0.5133","16.4539","3.8127","0.0373"
"Lamar Neagle","SEA","2018","140","18","0.6667","0.7541","-1.5739","-8.7441","18.2528","3.9803","0.0105"
"Marc Burch","SEA","2013","1266","444","0.723","0.7265","-1.5826","-0.3564","23.8557","11.262","0.0596"
"Carlo Franco Chueco del Rio","CHV","2013","95","45","0.8889","0.9242","-1.5899","-3.533","16.5445","-3.3324","0.1172"
"Phanuel Kavita","RSL","2015","194","54","0.7593","0.7887","-1.5907","-2.9458","25.6378","8.8784","0.0943"
"Alexander Ring","NYC","2020","201","109","0.8073","0.822","-1.5944","-1.4627","22.0187","6.3155","0.1429"
"Adam Jahn","SJE","2016","155","26","0.7308","0.7922","-1.5977","-6.1451","15.5309","0.721","0.0087"
"Hadji Barry","ORL","2016","328","31","0.7742","0.8264","-1.617","-5.2163","17.4721","5.1639","0.014"
"Cristian Martínez","CLB","2018","885","166","0.8253","0.8351","-1.6184","-0.9749","15.8972","1.4832","0.0342"
"Erick Torres","HOU","2015","385","74","0.8649","0.8868","-1.6196","-2.1887","12.4263","-3.8183","0.0204"
"Gonzalo Verón","NYRB","2015","381","41","0.8049","0.8444","-1.6209","-3.9534","16.6363","2.5272","0.0125"
"Jake Mulraney","ATL","2020","182","45","0.8222","0.8585","-1.6306","-3.6236","15.9207","-2.2284","0.0564"
"Harry Shipp","SEA","2018","1299","413","0.845","0.849","-1.6324","-0.3953","17.7156","2.9549","0.0548"
"Federico Higuaín","CLB","2015","2889","1281","0.8181","0.8194","-1.6438","-0.1283","22.3351","8.2214","0.0927"
"Ethen Sampson","VAN","2014","156","48","0.7083","0.7427","-1.6477","-3.4327","23.3993","7.5469","0.0892"
"Diego Chara","POR","2020","194","124","0.8226","0.8359","-1.6497","-1.3304","22.3194","8.6686","0.1376"
"Joe Gyau","CIN","2020","65","18","0.7222","0.8139","-1.6503","-9.1685","13.839","3.1497","0.0534"
"Bojan Krkić","MTL","2020","78","23","0.7391","0.811","-1.6531","-7.1875","18.5124","4.055","0.063"
"Brian Rodríguez","LAFC","2020","205","33","0.8182","0.8683","-1.6531","-5.0095","16.1147","-2.4638","0.0461"
"Walker Zimmerman","NSH","2020","195","98","0.7449","0.7618","-1.6585","-1.6923","22.0187","8.9606","0.1292"
"Kamani Hill","COL","2014","926","240","0.8208","0.8277","-1.6591","-0.6913","17.4576","1.3407","0.0473"
"Erik Sorga","DCU","2020","94","9","0.5556","0.74","-1.6596","-18.4403","14.8184","-3.0794","0.0314"
"Pablo Aránguiz","FCD","2019","627","199","0.8291","0.8375","-1.6602","-0.8343","18.6797","4.3168","0.0393"
"Servando Carrasco","SKC","2015","554","219","0.8174","0.825","-1.6677","-0.7615","21.8951","7.9723","0.0713"
"Júnior Urso","ORL","2020","193","69","0.8551","0.8793","-1.6692","-2.4191","18.0935","3.0783","0.0947"
"Bruno Miranda","DCU","2017","77","12","0.75","0.8895","-1.6744","-13.9537","19.1082","0.6229","0.0117"
"Quincy Amarikwa","SJE","2017","193","15","0.6","0.7118","-1.6776","-11.1843","22.7951","8.6403","0.0063"
"Bismark Boateng","COL","2018","1349","562","0.8203","0.8233","-1.6786","-0.2987","20.2181","3.5863","0.0758"
"Carlos Alvarez","COL","2014","612","186","0.8226","0.8316","-1.6797","-0.9031","22.0843","6.3182","0.0508"
"Lassi Lappalainen","MTL","2020","22","5","0.4","0.7359","-1.6797","-33.5946","10.928","1.587","0.0222"
"Warren Creavalle","TOR","2015","787","251","0.7888","0.7956","-1.6934","-0.6747","18.6575","6.7937","0.0582"
"Bakary Soumaré","PHI","2013","277","62","0.7419","0.7693","-1.6951","-2.7341","23.664","13.1749","0.0762"
"Memo Rodríguez","HOU","2020","165","26","0.6923","0.7575","-1.6956","-6.5216","18.4042","6.8646","0.0453"
"Leonardo González","SEA","2015","795","374","0.7246","0.7291","-1.6968","-0.4537","21.2706","12.111","0.06"
"Raul Mendiola","LAG","2017","55","13","0.6923","0.8229","-1.6981","-13.0621","16.2729","4.2815","0.0102"
"Lucas Zelarayán","CLB","2020","192","26","0.7692","0.8346","-1.7008","-6.5416","20.1357","7.1079","0.0432"
"Johnny Russell","SKC","2020","147","26","0.6538","0.7193","-1.7031","-6.5503","25.5335","11.3408","0.0433"
"Ronaldo Peña","HOU","2019","185","30","0.8333","0.8901","-1.7038","-5.6794","14.51","-2.852","0.0264"
"Andrés Reyes","MIA","2020","108","41","0.7561","0.7977","-1.7045","-4.1572","23.8468","7.7106","0.1286"
"Joe Nasco","COL","2014","289","90","0.5556","0.5745","-1.7084","-1.8982","49.7477","44.0067","0.1589"
"Brandon Allen","NYRB","2016","12","2","0","0.8569","-1.7138","-85.6907","14.4337","-10.81","0.0096"
"Collen Warner","MTL","2014","709","195","0.8308","0.8396","-1.7182","-0.8811","21.5016","6.7591","0.0694"
"Daniel Fragoso","CHV","2014","21","7","0.7143","0.9598","-1.7187","-24.5532","13.0215","-7.0314","0.0129"
"Tristan Blackmon","LAFC","2020","205","83","0.7831","0.8039","-1.7236","-2.0766","19.4361","5.8678","0.1027"
"Dominique Badji","NSH","2020","152","11","0.6364","0.794","-1.7345","-15.7685","16.334","-3.5441","0.0156"
"Luke Mishu","DCU","2016","489","158","0.6772","0.6882","-1.7394","-1.1009","23.3965","12.0947","0.0768"
"Mathias Jørgensen","NYRB","2019","146","8","0.625","0.8425","-1.7399","-21.7488","15.6886","-2.6162","0.0052"
"Michael Barrios","FCD","2020","196","26","0.7692","0.8362","-1.74","-6.6922","18.1863","4.1223","0.0315"
"Todd Dunivant","LAG","2014","396","219","0.7534","0.7614","-1.7445","-0.7966","23.1619","9.817","0.0656"
"Robert Earnshaw","CHI","2014","203","10","0.7","0.8745","-1.7451","-17.4513","17.6012","1.288","0.0091"
"Andre Akpan","NYRB","2013","167","28","0.6786","0.7409","-1.7456","-6.2342","14.068","1.5114","0.0146"
"Shane O'Neill","COL","2015","316","63","0.6984","0.7263","-1.7541","-2.7843","24.3781","12.0002","0.0602"
"Boyd Okwuonu","RSL","2016","107","24","0.7083","0.7814","-1.7542","-7.309","16.5345","7.8535","0.0518"
"Tim Melia","CHV","2013","191","79","0.6962","0.7185","-1.7614","-2.2296","34.8346","28.1954","0.2513"
"Spencer Richey","VAN","2017","95","30","0.5","0.559","-1.7705","-5.9018","46.8372","41.3157","0.1557"
"Christian Ramirez","HOU","2020","47","10","0.6","0.7777","-1.7773","-17.7731","22.4951","6.4745","0.014"
"Jeremy Ebobisse","POR","2017","384","31","0.7742","0.8316","-1.7782","-5.736","14.5948","-0.1002","0.0068"
"Gabriel Farfán","PHI","2013","342","102","0.7745","0.792","-1.7824","-1.7474","18.9398","8.5055","0.0581"
"Eric Miller","MTL","2015","565","230","0.7304","0.7382","-1.7838","-0.7755","18.7024","7.412","0.0779"
"Joe Gyau","CIN","2019","508","75","0.8267","0.8505","-1.7844","-2.3792","14.6832","-0.4125","0.036"
"Cristhian Machado","NER","2018","132","31","0.7097","0.7672","-1.7845","-5.7563","15.7804","5.9318","0.0373"
"Ryan Meara","NYRB","2019","101","30","0.3667","0.4262","-1.7862","-5.954","62.9942","59.2442","0.097"
"Héctor Villalba","ATL","2019","1030","165","0.8606","0.8714","-1.7884","-1.0839","15.491","-1.3312","0.0242"
"Mark Bloom","TOR","2016","360","105","0.7619","0.7789","-1.7896","-1.7044","18.778","4.7555","0.0398"
"Alain Rochat","DCU","2013","433","227","0.7577","0.7656","-1.7901","-0.7886","23.3293","10.6443","0.1171"
"Jared Jeffrey","DCU","2015","67","32","0.7812","0.8373","-1.7926","-5.602","19.4088","4.697","0.0435"
"Brooks Lennon","ATL","2020","199","46","0.7826","0.8216","-1.7943","-3.9006","15.6264","-1.81","0.053"
"Sam Cruz Garza","SJE","2013","124","18","0.7222","0.822","-1.7956","-9.9755","19.4239","3.5458","0.0128"
"Jake Gleeson","POR","2018","589","169","0.568","0.5787","-1.8021","-1.0663","49.856","42.6133","0.1821"
"Tommy Thompson","SJE","2014","748","180","0.8667","0.8767","-1.8064","-1.0035","14.4789","-1.4592","0.0415"
"Samuel Ochoa","SEA","2013","194","32","0.7812","0.8381","-1.8201","-5.6878","12.8701","0.115","0.0208"
"Jeremiah Gutjahr","CHI","2019","555","216","0.7176","0.726","-1.8235","-0.8442","20.0694","7.9819","0.0686"
"Daniel Vega","SJE","2019","3375","1183","0.7464","0.748","-1.8262","-0.1544","36.8815","25.7879","0.1752"
"Hernán Bernardello","MTL","2013","665","389","0.8355","0.8402","-1.8264","-0.4695","25.5656","9.2999","0.1191"
"Andy O'Brien","VAN","2013","1499","437","0.7918","0.7959","-1.8286","-0.4184","25.121","12.2245","0.0944"
"Marlon Hairston","COL","2015","290","77","0.7532","0.7771","-1.8331","-2.3806","19.639","4.8688","0.0735"
"Phanuel Kavita","RSL","2016","100","26","0.6538","0.7244","-1.8356","-7.0601","17.7177","8.541","0.0937"
"Shea Salinas","SJE","2014","2594","641","0.8112","0.8141","-1.8385","-0.2868","19.0368","3.776","0.0576"
"Juan Fernando Caicedo","NER","2019","1201","153","0.8301","0.8421","-1.8385","-1.2016","15.1014","-3.1967","0.0183"
"Danny Cruz","PHI","2014","1444","221","0.8054","0.8138","-1.8395","-0.8324","15.5788","2.1834","0.0281"
"Adam Jahn","CLB","2017","415","56","0.6607","0.6936","-1.8414","-3.2881","14.052","3.1399","0.0096"
"Younes Namli","COL","2020","139","50","0.82","0.8569","-1.8453","-3.6907","18.7556","4.3861","0.066"
"Jesse González","FCD","2020","200","61","0.8197","0.8499","-1.8461","-3.0264","29.1217","20.536","0.1581"
"Charlie Davies","PHI","2016","129","9","0.6667","0.8735","-1.8617","-20.685","12.6102","0.4728","0.0053"
"Kyle Beckerman","RSL","2013","2456","1607","0.8388","0.84","-1.8644","-0.116","20.7883","7.4487","0.1354"
"Femi Hollinger-Janzen","NER","2017","203","15","0.6","0.7244","-1.8655","-12.4368","16.4851","2.806","0.0064"
"Innocent Emeghara","SJE","2015","538","103","0.8155","0.8337","-1.868","-1.8135","17.5092","3.2066","0.0557"
"Brian White","NYRB","2020","138","14","0.5714","0.7062","-1.8873","-13.481","12.4255","2.3986","0.0228"
"Marko Maric","HOU","2020","194","70","0.7143","0.7414","-1.8973","-2.7104","35.9988","28.8272","0.2052"
"Eryk Williamson","POR","2019","276","69","0.8261","0.8537","-1.9027","-2.7575","18.897","4.0867","0.0383"
"João Pedro","LAG","2017","2482","978","0.8292","0.8312","-1.9151","-0.1958","20.7996","6.575","0.0959"
"Erik Hurtado","VAN","2015","317","31","0.8065","0.8686","-1.9261","-6.2132","12.2291","-0.2003","0.0135"
"Cedrick Mabwati","CLB","2015","277","56","0.875","0.9094","-1.9265","-3.4401","14.1628","-3.7539","0.0161"
"Grant Lillard","CHI","2019","229","94","0.7553","0.7759","-1.9312","-2.0545","24.7538","10.6877","0.0769"
"Deybi Flores","VAN","2016","48","14","0.7143","0.8523","-1.9327","-13.8051","17.4485","1.9796","0.0556"
"Dominic Oduro","SJE","2018","55","7","0.4286","0.7057","-1.9397","-27.7106","23.8309","11.8286","0.0044"
"David Jensen","NYRB","2020","195","57","0.4035","0.4376","-1.9405","-3.4043","53.5874","50.4023","0.1327"
"Niki Jackson","COL","2019","63","11","0.5455","0.722","-1.942","-17.6546","18.7272","4.2864","0.0096"
"Sebastián Blanco","POR","2020","194","85","0.7882","0.8111","-1.9454","-2.2887","21.9326","5.7216","0.0855"
"Patrick Mullins","CLB","2018","349","30","0.6667","0.7322","-1.9649","-6.5497","16.6273","4.5425","0.0102"
"Taylor Hunter","HOU","2015","97","26","0.6154","0.691","-1.9665","-7.5636","27.8672","19.0723","0.1208"
"Igor Julião","SKC","2017","48","38","0.7632","0.815","-1.9684","-5.1801","20.0147","4.1945","0.0708"
"Andy Rose","VAN","2020","100","35","0.7429","0.7992","-1.9706","-5.6302","23.4211","12.0586","0.106"
"Mehdi Ballouchy","VAN","2014","338","160","0.7938","0.8061","-1.9742","-1.2339","20.9539","7.9975","0.0471"
"Chris Odoi-Atsem","DCU","2017","536","146","0.7329","0.7465","-1.9948","-1.3663","20.5483","8.3651","0.0616"
"Tomás Martínez","HOU","2017","559","144","0.7778","0.7916","-1.9949","-1.3853","20.4477","8.7695","0.0542"
"Matías Pérez García","SJE","2014","421","72","0.8056","0.8333","-1.9956","-2.7717","20.2828","3.8509","0.0438"
"Saër Sène","NER","2014","435","69","0.8116","0.8407","-2.005","-2.9058","19.9265","2.935","0.0254"
"Joao Plata","RSL","2015","1513","220","0.8591","0.8682","-2.0061","-0.9119","15.9111","0.725","0.0375"
"Dillon Powers","ORL","2019","684","249","0.8514","0.8595","-2.0113","-0.8078","18.8561","4.1548","0.1017"
"John McCarthy","PHI","2016","96","21","0.5238","0.62","-2.0206","-9.6218","46.5076","38.7331","0.1984"
"Diego Rubio","SKC","2018","882","98","0.8163","0.8369","-2.021","-2.0622","17.8147","-0.7193","0.0174"
"Steven Beitashour","TOR","2016","2733","1109","0.7547","0.7566","-2.0223","-0.1824","19.857","7.8111","0.1"
"Keaton Parks","NYC","2020","134","37","0.7838","0.8384","-2.0225","-5.4661","22.112","5.7376","0.0493"
"Dillon Powers","ORL","2018","92","17","0.7647","0.8838","-2.0243","-11.9076","14.4858","4.3024","0.0155"
"Cameron Porter","MTL","2015","45","5","0.4","0.805","-2.025","-40.5009","15.0423","-0.69","0.0103"
"Kyle Smith","ORL","2020","72","32","0.6875","0.7508","-2.026","-6.3311","19.399","4.0825","0.0823"
"Femi Hollinger-Janzen","NER","2016","375","55","0.6909","0.7279","-2.0322","-3.6948","13.8364","3.3685","0.0105"
"Mohammed Abu","CLB","2018","113","67","0.8507","0.8811","-2.0334","-3.0349","21.2318","5.3037","0.0394"
"Luis Gil","ORL","2017","680","181","0.8177","0.8289","-2.0337","-1.1236","18.1085","2.8826","0.0345"
"Agustín Jara","FCD","2016","27","3","0","0.6788","-2.0364","-67.8816","19.5511","11.0783","0.0035"
"Brian Wright","NER","2018","312","23","0.6087","0.6976","-2.0437","-8.8857","14.0667","2.955","0.0118"
"Danny Mwanga","COL","2014","239","26","0.7308","0.8096","-2.049","-7.8809","14.3848","2.4813","0.0141"
"Ryan Meara","NYRB","2018","300","77","0.6234","0.65","-2.0505","-2.663","41.0649","33.5262","0.0814"
"Demar Phillips","RSL","2017","1043","431","0.7053","0.7101","-2.053","-0.4763","20.4501","11.2057","0.0953"
"Cristian Roldan","SEA","2020","202","61","0.8033","0.8371","-2.0603","-3.3776","23.6482","7.6352","0.0701"
"Justin Dhillon","SEA","2019","286","30","0.6667","0.7359","-2.0783","-6.9277","17.5636","-0.1648","0.0162"
"Pa Modou Kah","VAN","2016","428","134","0.6642","0.6797","-2.0819","-1.5536","28.0196","17.5847","0.0846"
"Ola Kamara","DCU","2020","111","20","0.75","0.8544","-2.0878","-10.4392","17.7185","-1.3627","0.0252"
"Kofi Opare","COL","2019","296","108","0.8333","0.8527","-2.0929","-1.9379","19.3283","6.2973","0.0915"
"Anthony Jackson-Hamel","MTL","2020","59","7","0.5714","0.8705","-2.0937","-29.9106","13.8137","0.4271","0.0231"
"Emil Cuello","LAG","2019","246","31","0.7419","0.8096","-2.0962","-6.7619","18.6657","6.4215","0.0153"
"Marco Farfan","POR","2019","211","67","0.7015","0.7328","-2.0976","-3.1308","18.101","6.1894","0.0727"
"Jack Barmby","POR","2017","156","57","0.7719","0.8088","-2.1026","-3.6887","24.9512","7.5739","0.0149"
"Andrew Carleton","ATL","2019","77","18","0.5556","0.6727","-2.1079","-11.7106","23.3326","8.7975","0.0136"
"Sam Nicholson","MIN","2018","572","85","0.7882","0.8131","-2.11","-2.4824","18.4063","2.9548","0.0365"
"Ruben Bover","NYRB","2014","307","77","0.7792","0.8068","-2.1202","-2.7534","19.5311","5.741","0.017"
"Andrew Carleton","ATL","2018","189","48","0.8125","0.8567","-2.1209","-4.4185","19.8786","-2.978","0.0181"
"Cristian Lobato","SKC","2018","360","147","0.8776","0.892","-2.1286","-1.448","18.7111","0.9834","0.05"
"Sam Nicholson","MIN","2017","688","109","0.7798","0.7993","-2.129","-1.9532","14.9057","2.3654","0.0307"
"Charlie Davies","NER","2016","333","27","0.7407","0.8196","-2.1297","-7.8879","10.7548","1.0393","0.0092"
"Mikey Ambrose","ATL","2017","314","79","0.7215","0.7486","-2.1356","-2.7033","17.0047","4.5549","0.0364"
"Francisco Ginella","LAFC","2020","102","63","0.8254","0.8593","-2.1372","-3.3924","17.4468","6.4181","0.0672"
"Chris Pontius","DCU","2015","1654","377","0.8117","0.8174","-2.1511","-0.5706","17.4729","0.6421","0.0439"
"Jeremy Ebobisse","POR","2018","498","60","0.7","0.7359","-2.1544","-3.5907","15.1168","3.9368","0.0212"
"Ibson","MIN","2018","2325","1075","0.8353","0.8374","-2.1577","-0.2007","19.2544","7.0427","0.1045"
"Luis Silva","SEA","2019","222","37","0.8378","0.8962","-2.16","-5.8378","18.3021","0.7646","0.0177"
"Erik Holt","RSL","2019","402","136","0.7721","0.7881","-2.1755","-1.5996","24.5171","11.1144","0.0831"
"Cristian Techera","VAN","2018","1471","228","0.7719","0.7815","-2.1843","-0.958","18.8983","4.2843","0.0328"
"Shalrie Joseph","SEA","2013","642","379","0.847","0.8527","-2.1884","-0.5774","20.4018","4.9996","0.0893"
"Carlos Bocanegra","CHV","2013","1131","422","0.7773","0.7825","-2.1977","-0.5208","26.6349","14.2657","0.1175"
"Joe Corona","LAG","2020","114","60","0.7667","0.8034","-2.2026","-3.671","17.4354","6.1966","0.0873"
"Justin Davis","MIN","2017","545","296","0.7601","0.7676","-2.2033","-0.7443","19.8712","8.536","0.0855"
"Michael Nanchoff","POR","2014","99","40","0.775","0.8302","-2.2082","-5.5205","19.185","1.4318","0.0335"
"Graham Smith","SKC","2018","195","95","0.8","0.8233","-2.2153","-2.3319","24.1703","8.2122","0.1268"
"Harry Novillo","MTL","2019","497","85","0.8","0.8261","-2.2208","-2.6127","20.4828","0.989","0.0237"
"Abdoulie Mansally","RSL","2014","720","312","0.8173","0.8245","-2.232","-0.7154","20.9713","3.5761","0.0713"
"Andy Dorman","NER","2015","1215","461","0.7918","0.7966","-2.236","-0.485","22.0276","7.1562","0.0772"
"Marco Delgado","TOR","2020","199","69","0.7971","0.8295","-2.2379","-3.2433","17.6227","6.7517","0.1159"
"Bryce Duke","LAFC","2020","36","12","0.75","0.9368","-2.2419","-18.6825","11.3181","-1.3321","0.0134"
"Oalex Anderson","SEA","2016","394","49","0.7551","0.8009","-2.2428","-4.5771","12.6741","1.5842","0.0118"
"Omar Browne","MTL","2019","622","117","0.812","0.8312","-2.2468","-1.9204","18.1012","2.5202","0.0382"
"Justin Bilyeu","NYRB","2016","138","42","0.6667","0.7204","-2.2572","-5.3743","17.9776","9.2246","0.035"
"Vito Mannone","MIN","2019","3357","1075","0.6326","0.6347","-2.2593","-0.2102","43.4862","37.2871","0.1505"
"Getterson","FCD","2016","168","21","0.7143","0.8219","-2.2596","-10.7601","19.3026","2.0426","0.0178"
"Louis Béland-Goyette","MTL","2018","130","34","0.7941","0.8608","-2.2674","-6.669","16.8047","1.955","0.0244"
"José Escalante","HOU","2016","124","13","0.6154","0.7898","-2.2677","-17.444","16.2633","3.5031","0.0211"
"Fatai Alashe","CIN","2019","498","111","0.8108","0.8312","-2.2683","-2.0435","16.8197","3.9525","0.0324"
"Christopher Wehan","SJE","2018","219","55","0.7636","0.8051","-2.2814","-4.148","18.1681","2.8499","0.0252"
"Martín Rivero","CHV","2014","617","175","0.7829","0.7959","-2.2878","-1.3073","21.7938","9.8236","0.083"
"Dairon Asprilla","POR","2016","525","76","0.7237","0.7539","-2.297","-3.0224","15.2294","5.1614","0.0344"
"Florent Sinama-Pongolle","CHI","2014","416","98","0.8163","0.8398","-2.3011","-2.3481","17.9847","3.0369","0.0379"
"Ayo Akinola","TOR","2019","293","32","0.8125","0.8844","-2.3019","-7.1934","15.1514","-5.2361","0.0099"
"Laurent Courtois","CHV","2013","286","64","0.7656","0.8021","-2.332","-3.6438","19.8044","7.0833","0.0417"
"Jordy Delem","SEA","2020","89","61","0.8361","0.8745","-2.3471","-3.8477","19.2203","4.5227","0.122"
"Dominic Oduro","CLB","2014","632","77","0.8312","0.8617","-2.3486","-3.0502","14.0057","0.2718","0.0187"
"Sebastián Blanco","POR","2017","2986","869","0.8044","0.8071","-2.3494","-0.2704","22.1041","6.9565","0.0687"
"Donnie Smith","NER","2013","54","6","0.3333","0.7283","-2.3696","-39.4928","20.3649","11.9408","0.0316"
"Ethan Finlay","CLB","2014","2064","289","0.8028","0.811","-2.3774","-0.8226","16.696","3.1424","0.0293"
"Tim Howard","COL","2017","2451","907","0.677","0.6796","-2.3787","-0.2623","43.561","35.8","0.1982"
"Pedro Ribeiro","PHI","2014","392","56","0.6607","0.7033","-2.385","-4.2589","12.9612","5.3804","0.0189"
"Miguel Almirón","ATL","2018","3005","755","0.8477","0.8509","-2.3988","-0.3177","17.9377","3.6421","0.0656"
"Aaron Maund","RSL","2014","460","160","0.8562","0.8713","-2.403","-1.5019","24.5725","9.7714","0.0783"
"Kristinn Steindórsson","CLB","2015","719","163","0.8037","0.8184","-2.4031","-1.4743","19.2554","4.171","0.0215"
"Tanner Tessmann","FCD","2020","163","82","0.8293","0.8587","-2.4126","-2.9421","20.3387","2.4304","0.1013"
"Andrew Wooten","PHI","2019","390","34","0.7941","0.8651","-2.4145","-7.1013","12.3598","-3.3587","0.0183"
"Mike da Fonte","COL","2017","1350","457","0.7571","0.7624","-2.4198","-0.5295","22.2571","8.7423","0.086"
"Vincent Nogueira","PHI","2016","724","389","0.8509","0.8571","-2.424","-0.6231","21.3605","5.7249","0.1191"
"Daniel Antúnez","CHV","2013","89","27","0.7037","0.7937","-2.4295","-8.998","21.5623","7.262","0.0279"
